Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2334333135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4616000	-14.758903	600	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	29.933929	29.933929	29.933929	0.000000	29.933929	29.933929	29.933929	29.933929	29.933929	0.000000	0.000000	0.000000	0.000036	0.000013	0.999951	0.000000	
4617000	-14.541617	326	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	30.654849	30.654849	30.654849	0.000000	0.000000	0.000000	30.654849	30.654849	30.654849	30.654849	0.000000	0.000000	0.000049	0.000000	0.999951	0.000000	
4618000	-13.821436	228	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.995516	34.995516	34.995516	34.995516	0.000000	34.995516	0.000000	0.000000	0.996917	0.003083	
4619000	-14.277526	123	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	29.510981	29.510981	0.000000	29.510981	0.000000	29.510981	29.510981	29.510981	29.510981	0.000000	0.000000	29.510981	0.000013	0.000000	0.999040	0.000947	
4620000	-15.405914	730	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	27.019020	27.019020	0.000000	27.019020	0.000000	0.000000	27.019020	27.019020	27.019020	0.000000	27.019020	0.000000	0.000005	0.000000	0.999995	0.000000	
4621000	-12.402876	709	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	89.209300	89.209300	89.209300	89.209300	89.209300	89.209300	0.000000	0.000000	0.000000	0.000100	0.999900	0.000000	
4622000	-13.806514	816	2	5	'Z Z 0 Z 0 0 0 1 0 Z Z 1 	0.000000	0.000000	54.244304	0.000000	54.244304	54.244304	54.244304	14.976504	54.244304	0.000000	0.000000	14.976504	0.000000	0.000049	0.999863	0.000088	
4623000	-14.880375	218	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	36.166041	36.166041	36.166041	0.000000	36.166041	36.166041	36.166041	36.166041	36.166041	0.000000	36.166041	0.000000	0.000047	0.000018	0.999935	0.000000	
4624000	-13.787137	127	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	49.767373	0.000000	49.767373	49.767373	0.000000	49.767373	49.767373	49.767373	49.767373	0.000000	0.000000	0.000059	0.000058	0.999883	0.000000	
4625000	-15.868831	395	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	15.964250	15.964250	15.964250	15.964250	0.000000	15.964250	15.964250	15.964250	15.964250	15.964250	15.964250	0.000000	0.000017	0.000000	0.999983	0.000000	
4626000	-14.306793	765	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	57.726577	57.726577	0.000000	57.726577	57.726577	0.000000	57.726577	57.726577	57.726577	57.726577	57.726577	57.726577	0.000018	0.000017	0.997400	0.002565	
4627000	-15.175705	841	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	19.264603	19.264603	0.000000	19.264603	19.264603	19.264603	0.000000	19.264603	19.264603	0.000000	0.000004	0.999140	0.000856	
4628000	-14.192056	394	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	32.886508	0.000000	0.000000	0.000000	32.886508	32.886508	32.886508	32.886508	0.000000	32.886508	32.886508	0.000003	0.000000	0.999994	0.000003	
4629000	-17.757869	557	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	9.834738	0.000000	9.834738	9.834738	0.000000	0.000000	9.834738	9.834738	9.834738	9.834738	0.000000	9.834738	0.000000	0.000000	0.999638	0.000362	
4630000	-12.965906	266	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	48.188230	0.000000	48.188230	48.188230	48.188230	48.188230	48.188230	48.188230	48.188230	0.000000	48.188230	0.000000	0.000000	0.000064	0.999936	0.000000	
4631000	-15.257575	718	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	22.581014	22.581014	22.581014	0.000000	22.581014	22.581014	22.581014	22.581014	22.581014	22.581014	22.581014	22.581014	0.000000	0.000000	0.999999	0.000001	
4632000	-15.859449	714	1	2	'0 Z 0 Z 0 0 0 0 0 0 0 0 	18.262934	0.000000	18.262934	0.000000	18.262934	18.262934	18.262934	18.262934	18.262934	18.262934	18.262934	18.262934	0.000000	0.000001	0.999972	0.000027	
4633000	-12.771740	887	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	50.500075	50.500075	50.500075	50.500075	0.000000	50.500075	50.500075	50.500075	50.500075	50.500075	50.500075	0.000000	0.000076	0.000000	0.999924	0.000000	
4634000	-18.046860	246	1	6	'0 Z 0 Z Z 0 Z 0 0 0 Z Z 	33.555079	0.000000	33.555079	0.000000	0.000000	33.555079	0.000000	33.555079	33.555079	33.555079	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4635000	-13.324522	540	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	48.187341	48.187341	48.187341	48.187341	0.000000	48.187341	48.187341	0.000000	0.000000	0.998163	0.001837	
4636000	-14.820655	656	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	21.650693	0.000000	21.650693	0.000000	21.650693	21.650693	21.650693	0.000000	0.000000	21.650693	0.000000	0.000003	0.999217	0.000780	
4637000	-14.835850	211	1	3	'0 Z 0 Z 0 0 0 0 0 Z 0 0 	25.623243	0.000000	25.623243	0.000000	25.623243	25.623243	25.623243	25.623243	25.623243	0.000000	25.623243	25.623243	0.000000	0.000049	0.999893	0.000058	
4638000	-15.791588	264	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	19.343333	19.343333	19.343333	19.343333	19.343333	19.343333	19.343333	19.343333	19.343333	0.000000	0.000000	0.000016	0.999984	0.000000	
4639000	-13.859689	167	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	31.259519	31.259519	31.259519	31.259519	0.000000	0.000000	31.259519	31.259519	31.259519	31.259519	0.000000	0.000000	0.000113	0.000000	0.999887	0.000000	
4640000	-14.270279	384	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	30.127756	0.000000	30.127756	0.000000	0.000000	0.000000	30.127756	30.127756	30.127756	30.127756	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4641000	-15.686603	625	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	18.940060	0.000000	18.940060	18.940060	0.000000	18.940060	18.940060	18.940060	0.000000	0.000000	18.940060	0.000001	0.000001	0.999869	0.000129	
4642000	-13.139577	945	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	45.044262	45.044262	0.000000	45.044262	0.000000	45.044262	45.044262	45.044262	45.044262	0.000000	45.044262	45.044262	0.000028	0.000000	0.998150	0.001822	
4643000	-13.843501	864	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	35.582703	0.000000	35.582703	35.582703	35.582703	35.582703	35.582703	35.582703	35.582703	0.000000	0.000000	0.000015	0.999985	0.000000	
4644000	-14.609117	558	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	32.852634	32.852634	0.000000	0.000000	0.000000	0.000000	32.852634	32.852634	32.852634	0.000000	32.852634	0.000000	0.000006	0.000000	0.999994	0.000000	
4645000	-15.263995	248	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	22.268486	22.268486	22.268486	0.000000	22.268486	0.000000	22.268486	22.268486	22.268486	22.268486	22.268486	0.000000	0.000033	0.000002	0.999965	0.000000	
4646000	-14.529439	411	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	27.625518	0.000000	27.625518	27.625518	0.000000	0.000000	27.625518	27.625518	27.625518	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4647000	-12.736120	662	1	6	'0 Z Z 0 0 Z 0 0 0 Z Z Z 	53.029337	0.000000	0.000000	53.029337	53.029337	0.000000	53.029337	53.029337	53.029337	0.000000	0.000000	0.000000	0.000000	0.000010	0.999990	0.000000	
4648000	-16.594658	979	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	11.206367	11.206367	11.206367	11.206367	0.000000	0.000000	11.206367	11.206367	11.206367	0.000000	0.000000	0.000000	0.000006	0.000000	0.999994	0.000000	
4649000	-13.802107	395	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	35.666565	35.666565	0.000000	35.666565	35.666565	0.000000	35.666565	35.666565	35.666565	35.666565	0.000000	0.000000	0.000015	0.000014	0.999971	0.000000	
4650000	-15.042472	846	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	29.929593	0.000000	0.000000	0.000000	0.000000	29.929593	29.929593	29.929593	29.929593	0.000000	29.929593	0.000000	0.000000	0.000000	1.000000	0.000000	
4651000	-15.697903	467	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	27.901040	27.901040	27.901040	27.901040	27.901040	27.901040	0.000000	0.000000	27.901040	0.000000	0.000011	0.998794	0.001195	
4652000	-13.959207	903	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	48.945968	48.945968	48.945968	48.945968	0.000000	48.945968	48.945968	48.945968	48.945968	48.945968	48.945968	48.945968	0.000059	0.000000	0.999875	0.000066	
4653000	-15.291731	30	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	26.698269	0.000000	0.000000	26.698269	26.698269	26.698269	26.698269	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4654000	-11.936749	663	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	65.367676	65.367676	65.367676	65.367676	0.000000	65.367676	65.367676	65.367676	65.367676	0.000000	0.000000	65.367676	0.000163	0.000000	0.999026	0.000812	
4655000	-13.680953	13	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	40.992000	40.992000	0.000000	40.992000	40.992000	40.992000	40.992000	40.992000	40.992000	0.000000	0.000000	0.000000	1.000000	0.000000	
4656000	-13.480311	200	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	36.953508	36.953508	36.953508	36.953508	0.000000	0.000000	36.953508	36.953508	36.953508	0.000000	0.000000	36.953508	0.000011	0.000000	0.999973	0.000016	
4657000	-13.439525	774	1	7	'Z Z Z 0 Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	45.236522	0.000000	0.000000	45.236522	45.236522	45.236522	0.000000	45.236522	0.000000	0.000000	0.000000	1.000000	0.000000	
4658000	-14.135405	569	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	31.708222	0.000000	31.708222	31.708222	0.000000	31.708222	31.708222	31.708222	0.000000	0.000000	31.708222	0.000018	0.000018	0.999799	0.000164	
4659000	-12.710344	482	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	48.798720	0.000000	48.798720	48.798720	0.000000	0.000000	48.798720	48.798720	48.798720	48.798720	0.000000	48.798720	0.000000	0.000000	0.998229	0.001771	
4660000	-12.437981	237	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	74.554635	0.000000	74.554635	0.000000	74.554635	74.554635	74.554635	74.554635	0.000000	74.554635	74.554635	0.000122	0.000001	0.994923	0.004954	
4661000	-13.446759	653	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	35.001674	0.000000	0.000000	35.001674	35.001674	0.000000	35.001674	35.001674	35.001674	0.000000	35.001674	35.001674	0.000000	0.000040	0.998260	0.001700	
4662000	-13.633327	54	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	52.841031	52.841031	52.841031	52.841031	52.841031	52.841031	52.841031	52.841031	0.000000	52.841031	0.000000	0.000074	0.996349	0.003577	
4663000	-13.317373	599	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	50.148627	0.000000	50.148627	0.000000	0.000000	50.148627	50.148627	50.148627	50.148627	0.000000	0.000000	0.000034	0.000000	0.999966	0.000000	
4664000	-16.365596	445	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	13.159737	13.159737	0.000000	0.000000	0.000000	13.159737	13.159737	13.159737	0.000000	0.000000	13.159737	0.000009	0.000000	0.998817	0.001173	
4665000	-14.882796	241	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	26.826206	0.000000	0.000000	26.826206	0.000000	26.826206	26.826206	26.826206	26.826206	0.000000	0.000000	0.000004	0.000004	0.999992	0.000000	
4666000	-14.998312	349	1	5	'Z 0 0 Z 0 0 0 0 Z 0 Z Z 	0.000000	63.923634	63.923634	0.000000	63.923634	63.923634	63.923634	63.923634	0.000000	63.923634	0.000000	0.000000	0.008785	0.002011	0.989196	0.000008	
4667000	-13.473711	67	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	50.693881	50.693881	0.000000	0.000000	50.693881	50.693881	50.693881	50.693881	50.693881	0.000000	0.000000	0.000096	0.000000	0.999904	0.000000	
4668000	-14.012569	719	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	31.523386	31.523386	31.523386	31.523386	0.000000	0.000000	31.523386	31.523386	31.523386	31.523386	0.000000	31.523386	0.000074	0.000000	0.999396	0.000530	
4669000	-13.933275	998	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	46.371741	0.000000	46.371741	46.371741	46.371741	46.371741	46.371741	46.371741	0.000000	0.000000	0.000000	0.000008	0.000034	0.999958	0.000000	
4670000	-14.135809	864	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	31.169390	31.169390	0.000000	31.169390	31.169390	31.169390	31.169390	0.000000	31.169390	0.000000	0.000007	0.999437	0.000556	
4671000	-15.706443	479	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	22.301260	22.301260	22.301260	22.301260	22.301260	22.301260	22.301260	22.301260	22.301260	0.000000	22.301260	0.000000	0.000011	0.000006	0.999983	0.000000	
4672000	-15.277632	38	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	21.098278	0.000000	21.098278	21.098278	21.098278	21.098278	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
4673000	-15.438850	829	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	19.495104	0.000000	19.495104	19.495104	19.495104	0.000000	19.495104	19.495104	19.495104	19.495104	19.495104	19.495104	0.000000	0.000003	0.997426	0.002571	
4674000	-14.153025	488	1	4	'Z 0 0 Z Z Z 0 0 0 0 0 0 	0.000000	27.268288	27.268288	0.000000	0.000000	0.000000	27.268288	27.268288	27.268288	27.268288	27.268288	27.268288	0.000004	0.000000	0.999907	0.000089	
4675000	-12.823435	209	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	56.237308	0.000000	0.000000	56.237308	0.000000	0.000000	56.237308	56.237308	56.237308	56.237308	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4676000	-14.240131	8	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	38.543679	38.543679	0.000000	0.000000	0.000000	0.000000	38.543679	38.543679	38.543679	0.000000	38.543679	38.543679	0.000009	0.000000	0.998647	0.001344	
4677000	-15.465603	808	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	24.259635	0.000000	24.259635	24.259635	24.259635	0.000000	24.259635	24.259635	0.000000	0.000002	0.998810	0.001188	
4678000	-14.410189	267	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	33.570643	0.000000	0.000000	0.000000	33.570643	33.570643	33.570643	33.570643	0.000000	33.570643	0.000000	0.000000	0.999998	0.000002	
4679000	-14.671936	174	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	36.888834	0.000000	0.000000	36.888834	0.000000	0.000000	36.888834	36.888834	36.888834	36.888834	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4680000	-13.265596	293	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	52.267427	0.000000	0.000000	52.267427	52.267427	52.267427	0.000000	52.267427	52.267427	0.000000	0.000000	0.995971	0.004029	
4681000	-14.724853	944	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	19.228072	0.000000	0.000000	19.228072	19.228072	19.228072	19.228072	19.228072	19.228072	0.000000	0.000000	0.000000	1.000000	0.000000	
4682000	-13.387862	226	1	5	'0 Z Z 0 Z Z 0 0 0 0 Z 0 	36.946934	0.000000	0.000000	36.946934	0.000000	0.000000	36.946934	36.946934	36.946934	36.946934	0.000000	36.946934	0.000000	0.000000	0.997325	0.002675	
4683000	-18.422559	25	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	8.121851	0.000000	0.000000	8.121851	8.121851	0.000000	8.121851	8.121851	8.121851	8.121851	8.121851	8.121851	0.000000	0.000001	0.999849	0.000150	
4684000	-13.016375	527	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	60.049781	0.000000	0.000000	60.049781	0.000000	60.049781	60.049781	60.049781	60.049781	0.000000	60.049781	0.000000	0.000000	0.000000	1.000000	0.000000	
4685000	-16.309157	782	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	17.038167	0.000000	17.038167	0.000000	17.038167	17.038167	17.038167	17.038167	0.000000	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
4686000	-13.658021	801	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	39.889844	39.889844	39.889844	39.889844	39.889844	39.889844	0.000000	39.889844	39.889844	0.000000	0.000035	0.999069	0.000896	
4687000	-14.257703	635	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	32.196750	0.000000	32.196750	0.000000	32.196750	32.196750	32.196750	32.196750	32.196750	32.196750	0.000000	0.000010	0.000000	0.999990	0.000000	
4688000	-14.733186	627	2	7	'Z Z Z Z Z 0 1 0 0 Z Z 1 	0.000000	0.000000	0.000000	0.000000	0.000000	26.794105	26.649431	26.794105	26.794105	0.000000	0.000000	26.649431	0.000000	0.000000	0.997272	0.002728	
4689000	-14.181937	915	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	26.796328	0.000000	0.000000	26.796328	26.796328	0.000000	26.796328	26.796328	26.796328	0.000000	0.000000	26.796328	0.000000	0.000005	0.999797	0.000198	
4690000	-14.063006	795	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	44.266502	44.266502	44.266502	44.266502	0.000000	44.266502	44.266502	44.266502	44.266502	0.000000	0.000000	0.000000	0.000558	0.000000	0.999442	0.000000	
4691000	-16.103775	928	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	15.805586	0.000000	15.805586	0.000000	15.805586	15.805586	15.805586	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
4692000	-11.936488	368	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	77.574618	77.574618	0.000000	0.000000	77.574618	77.574618	77.574618	77.574618	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4693000	-13.708610	563	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	37.806218	37.806218	0.000000	37.806218	37.806218	37.806218	37.806218	37.806218	0.000000	37.806218	37.806218	0.000081	0.000026	0.999309	0.000584	
4694000	-16.258145	754	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	14.854480	0.000000	0.000000	0.000000	14.854480	14.854480	14.854480	14.854480	14.854480	0.000000	0.000000	0.000000	1.000000	0.000000	
4695000	-15.860240	437	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	18.156311	0.000000	18.156311	18.156311	0.000000	18.156311	18.156311	18.156311	18.156311	0.000000	0.000000	18.156311	0.000000	0.000000	0.997505	0.002494	
4696000	-14.286180	433	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	48.039315	48.039315	0.000000	48.039315	0.000000	48.039315	48.039315	48.039315	48.039315	48.039315	48.039315	48.039315	0.000021	0.000000	0.998195	0.001784	
4697000	-15.022945	754	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	23.692943	0.000000	23.692943	23.692943	0.000000	23.692943	23.692943	23.692943	23.692943	23.692943	23.692943	0.000000	0.000000	0.000000	1.000000	0.000000	
4698000	-17.088529	160	2	5	'1 1 0 1 Z Z 1 1 1 Z Z Z 	14.424080	14.424080	10.756949	14.424080	0.000000	0.000000	14.424080	14.424080	14.424080	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4699000	-14.722865	926	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	27.005284	27.005284	0.000000	0.000000	27.005284	27.005284	27.005284	27.005284	0.000000	0.000000	27.005284	0.000018	0.000000	0.999332	0.000650	
4700000	-15.147472	926	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	23.129482	23.129482	0.000000	23.129482	23.129482	0.000000	23.129482	23.129482	23.129482	0.000000	23.129482	23.129482	0.000002	0.000002	0.999440	0.000556	
4701000	-15.692296	620	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	17.942142	0.000000	0.000000	0.000000	17.942142	17.942142	17.942142	17.942142	17.942142	0.000000	17.942142	17.942142	0.000000	0.000006	0.999792	0.000203	
4702000	-13.163836	125	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	54.936554	0.000000	0.000000	0.000000	0.000000	0.000000	54.936554	54.936554	54.936554	0.000000	54.936554	54.936554	0.000000	0.000000	0.994775	0.005225	
4703000	-14.048455	362	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	41.428592	0.000000	0.000000	41.428592	41.428592	0.000000	41.428592	41.428592	41.428592	41.428592	41.428592	41.428592	0.000000	0.000017	0.998519	0.001464	
4704000	-17.160051	674	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	8.690370	8.690370	0.000000	8.690370	0.000000	8.690370	8.690370	8.690370	8.690370	0.000000	8.690370	0.000000	0.000001	0.000000	0.999999	0.000000	
4705000	-16.515092	946	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	15.437314	0.000000	15.437314	15.437314	0.000000	15.437314	15.437314	15.437314	15.437314	0.000000	15.437314	15.437314	0.000000	0.000000	0.998815	0.001185	
4706000	-12.504371	683	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	67.741114	67.741114	0.000000	67.741114	67.741114	67.741114	67.741114	67.741114	67.741114	0.000000	0.000000	0.000000	1.000000	0.000000	
4707000	-14.713675	641	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	18.956889	18.956889	18.956889	0.000000	0.000000	0.000000	18.956889	18.956889	18.956889	18.956889	18.956889	0.000000	0.000015	0.000000	0.999985	0.000000	
4708000	-13.187582	559	1	4	'Z 0 0 Z 0 0 0 0 0 0 Z Z 	0.000000	66.461957	66.461957	0.000000	66.461957	66.461957	66.461957	66.461957	66.461957	66.461957	0.000000	0.000000	0.000145	0.000072	0.999783	0.000000	
4709000	-13.876818	603	1	5	'Z 0 Z Z Z Z 0 0 0 0 0 0 	0.000000	65.907494	0.000000	0.000000	0.000000	0.000000	65.907494	65.907494	65.907494	65.907494	65.907494	65.907494	0.000001	0.000000	0.999992	0.000007	
4710000	-15.019768	591	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	24.477790	24.477790	0.000000	24.477790	24.477790	0.000000	24.477790	24.477790	24.477790	0.000000	24.477790	0.000000	0.000005	0.000005	0.999990	0.000000	
4711000	-14.178668	60	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	42.499535	42.499535	0.000000	42.499535	42.499535	42.499535	42.499535	42.499535	0.000000	42.499535	42.499535	0.000130	0.000053	0.997115	0.002702	
4712000	-13.304942	908	1	4	'0 Z 0 Z Z Z 0 0 0 0 0 0 	37.405653	0.000000	37.405653	0.000000	0.000000	0.000000	37.405653	37.405653	37.405653	37.405653	37.405653	37.405653	0.000000	0.000000	0.995834	0.004165	
4713000	-14.681395	838	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	32.281469	32.281469	32.281469	32.281469	32.281469	32.281469	32.281469	32.281469	0.000000	32.281469	0.000000	0.000030	0.000018	0.999952	0.000000	
4714000	-12.891779	555	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	55.901872	0.000000	0.000000	55.901872	55.901872	55.901872	55.901872	55.901872	55.901872	55.901872	0.000000	55.901872	0.000000	0.000060	0.998642	0.001298	
4715000	-14.176194	526	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	35.381274	0.000000	35.381274	35.381274	35.381274	35.381274	35.381274	35.381274	35.381274	0.000000	35.381274	0.000002	0.000002	0.999995	0.000002	
4716000	-14.549376	796	1	6	'Z 0 Z 0 Z Z 0 0 0 Z Z 0 	0.000000	29.052687	0.000000	29.052687	0.000000	0.000000	29.052687	29.052687	29.052687	0.000000	0.000000	29.052687	0.000000	0.000000	0.999999	0.000000	
4717000	-14.311847	879	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	32.068443	0.000000	32.068443	32.068443	32.068443	32.068443	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
4718000	-17.301992	62	1	5	'Z Z 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	12.176817	0.000000	12.176817	0.000000	12.176817	12.176817	12.176817	0.000000	12.176817	12.176817	0.000000	0.000002	0.999676	0.000322	
4719000	-14.736065	76	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	20.521253	20.521253	20.521253	20.521253	20.521253	0.000000	20.521253	20.521253	20.521253	0.000000	0.000000	20.521253	0.000031	0.000031	0.999908	0.000031	
