Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/07-Nov-2019-11_38.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            182092359
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/07-Nov-2019-11_38.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
115000000	-19.118244	35	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	6.813786	6.813786	0.000000	6.813786	6.813786	0.000000	0.000000	0.000000	6.813786	0.000000	6.813786	6.813786	0.250000	0.250000	0.250000	0.250000	
115050000	-18.534921	734	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.617273	0.000000	0.000000	0.617273	0.617273	0.617273	0.000000	0.000000	0.617273	0.000000	0.617273	0.617273	0.082012	0.219440	0.402533	0.296015	
115100000	-18.494082	736	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	5.214691	0.000000	5.214691	5.214691	5.214691	0.000000	0.000000	5.214691	0.000000	5.214691	5.214691	0.250000	0.250000	0.250000	0.250000	
115150000	-24.215737	611	1	3	'0 0 0 Z 0 0 0 Z 0 0 Z 0 	7.768940	7.768940	7.768940	0.000000	7.768940	7.768940	7.768940	0.000000	7.768940	7.768940	0.000000	7.768940	0.250000	0.250000	0.250000	0.250000	
115200000	-17.188795	420	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.244948	0.244948	0.244948	0.244948	0.244948	0.244948	0.000000	0.000000	0.244948	0.244948	0.244948	0.244948	0.164564	0.155867	0.530236	0.149334	
115250000	-17.727414	270	2	4	'0 1 1 1 Z Z Z Z 0 1 0 0 	2.514857	29.695653	29.695653	29.695653	0.000000	0.000000	0.000000	0.000000	2.514857	29.695653	2.514857	2.514857	0.250000	0.250000	0.250000	0.250000	
115300000	-19.821525	253	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	4.303148	4.303148	0.000000	4.303148	0.000000	0.000000	0.000000	4.303148	4.303148	4.303148	4.303148	0.250000	0.250000	0.250000	0.250000	
115350000	-18.198608	723	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.300714	1.300714	1.300714	1.300714	1.300714	1.300714	0.000000	0.000000	1.300714	0.000000	1.300714	1.300714	0.250054	0.250054	0.249858	0.250034	
115400000	-18.563785	465	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	1.390744	1.390744	1.390744	1.390744	0.000000	1.390744	0.000000	0.000000	1.390744	1.390744	0.000000	1.390744	0.247276	0.238600	0.261610	0.252514	
115450000	-18.340333	297	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	4.150313	0.000000	4.150313	4.150313	4.150313	0.000000	0.000000	4.150313	0.000000	4.150313	4.150313	0.250006	0.250002	0.249994	0.249998	
115500000	-18.012837	1	1	6	'0 Z Z 0 0 Z Z Z 0 0 Z 0 	0.179185	0.000000	0.000000	0.179185	0.179185	0.000000	0.000000	0.000000	0.179185	0.179185	0.000000	0.179185	0.002783	0.074024	0.807420	0.115772	
115550000	-20.243745	744	1	4	'0 0 0 0 Z Z 0 Z 0 0 Z 0 	0.169794	0.169794	0.169794	0.169794	0.000000	0.000000	0.169794	0.000000	0.169794	0.169794	0.000000	0.169794	0.039550	0.000412	0.896858	0.063180	
115600000	-19.878423	340	1	6	'Z 0 Z Z 0 Z Z Z 0 0 0 0 	0.000000	3.521431	0.000000	0.000000	3.521431	0.000000	0.000000	0.000000	3.521431	3.521431	3.521431	3.521431	0.250019	0.249981	0.250000	0.250000	
115650000	-20.037356	36	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	1.560031	1.560031	1.560031	0.000000	1.560031	1.560031	1.560031	0.000000	0.000000	0.000000	1.560031	1.560031	0.249966	0.249966	0.250102	0.249966	
115700000	-21.068716	400	1	6	'0 0 Z Z 0 Z 0 Z 0 0 Z Z 	0.137204	0.137204	0.000000	0.000000	0.137204	0.000000	0.137204	0.000000	0.137204	0.137204	0.000000	0.000000	0.009239	0.007884	0.982769	0.000108	
115750000	-18.704361	622	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	10.364312	0.000000	10.364312	10.364312	10.364312	0.000000	0.000000	10.364312	0.000000	10.364312	10.364312	0.250000	0.250000	0.250000	0.250000	
115800000	-17.082169	385	2	4	'1 0 1 Z 0 0 Z 1 Z 1 Z 1 	1.915757	6.347424	1.915757	0.000000	6.347424	6.347424	0.000000	1.915757	0.000000	1.915757	0.000000	1.915757	0.250000	0.250000	0.250000	0.250000	
115850000	-17.246133	91	2	4	'0 0 1 Z 1 1 Z Z 1 0 Z 0 	9.635991	9.635991	2.490687	0.000000	2.490687	2.490687	0.000000	0.000000	2.490687	9.635991	0.000000	9.635991	0.249999	0.249997	0.250003	0.250001	
115900000	-16.873899	465	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.333929	0.333929	0.000000	0.333929	0.333929	0.333929	0.000000	0.000000	0.333929	0.333929	0.333929	0.333929	0.147212	0.143157	0.566402	0.143229	
115950000	-18.023657	262	1	6	'0 0 0 Z Z Z Z Z 0 0 Z 0 	0.392911	0.392911	0.392911	0.000000	0.000000	0.000000	0.000000	0.000000	0.392911	0.392911	0.000000	0.392911	0.141165	0.000000	0.598553	0.260282	
116000000	-19.359708	229	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	12.889572	12.889572	12.889572	12.889572	0.000000	12.889572	0.000000	0.000000	12.889572	12.889572	0.000000	12.889572	0.250000	0.250000	0.250000	0.250000	
116050000	-18.866143	166	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	3.096961	3.096961	3.096961	3.096961	3.096961	0.000000	0.000000	0.000000	3.096961	0.000000	3.096961	3.096961	0.250000	0.250000	0.250000	0.250000	
116100000	-19.114124	15	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	0.337491	0.000000	0.000000	0.337491	0.337491	0.000000	0.000000	0.337491	0.337491	0.337491	0.337491	0.133987	0.211833	0.466650	0.187529	
116150000	-19.042221	749	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	10.263948	10.263948	0.000000	10.263948	10.263948	10.263948	0.000000	0.000000	10.263948	0.000000	10.263948	10.263948	0.250000	0.250000	0.250000	0.250000	
116200000	-19.415572	760	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	1.951070	1.951070	1.951070	0.000000	0.000000	1.951070	0.000000	0.000000	1.951070	1.951070	0.000000	1.951070	0.249536	0.245816	0.253249	0.251399	
116250000	-18.381033	721	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	3.034682	0.000000	3.034682	3.034682	3.034682	0.000000	0.000000	3.034682	0.000000	3.034682	3.034682	0.250000	0.250000	0.250000	0.250000	
116300000	-19.298610	171	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	3.225199	3.225199	0.000000	0.000000	3.225199	3.225199	0.000000	0.000000	3.225199	3.225199	3.225199	3.225199	0.250000	0.250000	0.250001	0.250000	
116350000	-20.503874	277	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	11.267136	0.000000	0.000000	11.267136	11.267136	11.267136	0.000000	0.000000	11.267136	0.000000	11.267136	11.267136	0.250000	0.250000	0.250000	0.250000	
116400000	-20.309629	218	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	3.207335	3.207335	3.207335	3.207335	3.207335	3.207335	0.000000	3.207335	0.000000	0.000000	3.207335	3.207335	0.249990	0.249990	0.250030	0.249990	
116450000	-20.517345	429	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	16.765742	16.765742	16.765742	16.765742	16.765742	16.765742	0.000000	16.765742	0.000000	16.765742	0.000000	16.765742	0.250000	0.250000	0.250000	0.250000	
116500000	-20.012513	494	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	4.435555	4.435555	4.435555	0.000000	4.435555	4.435555	4.435555	0.000000	0.000000	4.435555	0.000000	4.435555	0.250000	0.250000	0.250000	0.250000	
116550000	-20.334381	762	2	6	'Z Z 0 1 1 1 Z Z 0 Z 1 Z 	0.000000	0.000000	0.339929	4.635506	4.635506	4.635506	0.000000	0.000000	0.339929	0.000000	4.635506	0.000000	0.013783	0.217339	0.589625	0.179254	
116600000	-21.875640	709	1	3	'0 0 0 Z 0 0 Z 0 Z 0 0 0 	3.990148	3.990148	3.990148	0.000000	3.990148	3.990148	0.000000	3.990148	0.000000	3.990148	3.990148	3.990148	0.250000	0.250000	0.250000	0.250000	
116650000	-19.352381	675	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	14.467108	14.467108	14.467108	14.467108	14.467108	14.467108	0.000000	0.000000	14.467108	14.467108	14.467108	14.467108	0.250000	0.250000	0.250000	0.250000	
116700000	-19.696530	491	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	14.200133	14.200133	0.000000	14.200133	14.200133	14.200133	0.000000	0.000000	14.200133	14.200133	14.200133	14.200133	0.250000	0.250000	0.250000	0.250000	
116750000	-19.606757	689	2	4	'Z 1 1 Z 1 1 Z 0 0 1 Z 1 	0.000000	14.317865	14.317865	0.000000	14.317865	14.317865	0.000000	0.803269	0.803269	14.317865	0.000000	14.317865	0.250000	0.250000	0.250000	0.250000	
116800000	-17.972755	558	1	4	'0 0 Z 0 Z 0 Z Z 0 0 0 0 	0.441205	0.441205	0.000000	0.441205	0.000000	0.441205	0.000000	0.000000	0.441205	0.441205	0.441205	0.441205	0.205237	0.103325	0.486159	0.205279	
116850000	-18.187113	459	1	4	'0 0 0 Z Z 0 Z Z 0 0 0 0 	0.233589	0.233589	0.233589	0.000000	0.000000	0.233589	0.000000	0.000000	0.233589	0.233589	0.233589	0.233589	0.094707	0.004722	0.805418	0.095153	
116900000	-19.463895	373	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	3.385825	3.385825	0.000000	3.385825	3.385825	3.385825	0.000000	3.385825	0.000000	0.000000	0.000000	3.385825	0.250000	0.250000	0.250000	0.250000	
116950000	-20.194125	73	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	13.314001	13.314001	13.314001	13.314001	0.000000	0.000000	13.314001	0.000000	13.314001	13.314001	0.250000	0.250000	0.250000	0.250000	
117000000	-19.777163	442	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	12.228711	0.000000	12.228711	12.228711	12.228711	12.228711	0.000000	0.000000	12.228711	0.000000	12.228711	12.228711	0.250000	0.250000	0.250000	0.250000	
117050000	-16.903128	773	2	4	'0 Z 0 0 Z 1 1 Z 1 1 Z 0 	11.846796	0.000000	11.846796	11.846796	0.000000	0.964363	0.964363	0.000000	0.964363	0.964363	0.000000	11.846796	0.250000	0.250000	0.250000	0.250000	
117100000	-18.231449	195	2	3	'Z 0 Z 1 0 0 Z 1 1 1 0 0 	0.000000	18.498949	0.000000	5.735410	18.498949	18.498949	0.000000	5.735410	5.735410	5.735410	18.498949	18.498949	0.250000	0.250000	0.250000	0.250000	
117150000	-18.546889	397	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	2.114905	2.114905	2.114905	2.114905	2.114905	0.000000	0.000000	2.114905	0.000000	2.114905	2.114905	0.250000	0.250000	0.250000	0.250000	
117200000	-18.032599	783	2	6	'Z Z 0 1 Z 1 Z Z 1 Z 1 0 	0.000000	0.000000	14.695932	6.938146	0.000000	6.938146	0.000000	0.000000	6.938146	0.000000	6.938146	14.695932	0.250000	0.250000	0.250000	0.250000	
117250000	-22.352214	452	1	5	'Z 0 0 Z 0 Z 0 Z Z 0 0 0 	0.000000	5.203940	5.203940	0.000000	5.203940	0.000000	5.203940	0.000000	0.000000	5.203940	5.203940	5.203940	0.250000	0.250000	0.250000	0.250000	
117300000	-17.872200	644	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.122245	1.122245	1.122245	0.000000	1.122245	0.000000	0.000000	0.000000	1.122245	1.122245	0.000000	1.122245	0.247943	0.245805	0.256986	0.249266	
117350000	-17.175618	296	2	5	'0 0 0 1 Z Z Z Z 1 1 Z 0 	14.177930	14.177930	14.177930	2.511449	0.000000	0.000000	0.000000	0.000000	2.511449	2.511449	0.000000	14.177930	0.250000	0.249967	0.250018	0.250015	
117400000	-21.368701	361	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	11.690519	11.690519	11.690519	0.000000	11.690519	11.690519	11.690519	0.000000	0.000000	11.690519	11.690519	11.690519	0.250000	0.250000	0.250000	0.250000	
117450000	-21.293045	767	1	4	'Z Z 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.000000	1.048817	1.048817	1.048817	1.048817	0.000000	0.000000	1.048817	1.048817	1.048817	1.048817	0.207764	0.249192	0.293850	0.249193	
117500000	-18.407525	403	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	1.035310	1.035310	0.000000	0.000000	1.035310	1.035310	0.000000	0.000000	1.035310	1.035310	1.035310	1.035310	0.248502	0.246939	0.256463	0.248096	
117550000	-20.167281	231	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	2.714147	2.714147	2.714147	2.714147	2.714147	2.714147	0.000000	2.714147	0.000000	0.000000	2.714147	2.714147	0.250000	0.250000	0.250001	0.250000	
117600000	-19.929201	387	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	5.059050	5.059050	0.000000	5.059050	0.000000	0.000000	0.000000	5.059050	5.059050	5.059050	5.059050	0.250000	0.250000	0.250000	0.250000	
117650000	-18.182899	771	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.311747	0.311747	0.311747	0.311747	0.311747	0.311747	0.000000	0.000000	0.311747	0.311747	0.000000	0.311747	0.184014	0.173804	0.491003	0.151178	
117700000	-20.053835	21	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	31.298081	31.298081	0.000000	31.298081	31.298081	31.298081	0.000000	31.298081	0.000000	0.000000	0.000000	31.298081	0.250000	0.250000	0.250000	0.250000	
117750000	-20.739354	29	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	8.559936	8.559936	8.559936	8.559936	8.559936	8.559936	8.559936	0.000000	0.000000	8.559936	0.000000	8.559936	0.250000	0.250000	0.250000	0.250000	
117800000	-18.131613	53	1	3	'0 Z 0 0 0 0 Z Z 0 0 0 0 	0.323147	0.000000	0.323147	0.323147	0.323147	0.323147	0.000000	0.000000	0.323147	0.323147	0.323147	0.323147	0.081615	0.192064	0.534968	0.191353	
117850000	-19.079429	592	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	1.943841	1.943841	1.943841	1.943841	1.943841	1.943841	1.943841	0.000000	0.000000	0.000000	0.000000	1.943841	0.249992	0.249992	0.250028	0.249988	
117900000	-19.236808	598	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	6.202511	6.202511	6.202511	6.202511	6.202511	6.202511	0.000000	0.000000	6.202511	6.202511	6.202511	6.202511	0.250000	0.250000	0.250000	0.250000	
117950000	-20.612702	504	2	5	'1 1 Z 0 Z 0 Z Z 0 Z 0 0 	15.162848	15.162848	0.000000	0.993634	0.000000	0.993634	0.000000	0.000000	0.993634	0.000000	0.993634	0.993634	0.250720	0.242026	0.259525	0.247729	
118000000	-18.430570	418	1	5	'0 Z 0 0 Z 0 Z Z 0 0 Z 0 	0.274315	0.000000	0.274315	0.274315	0.000000	0.274315	0.000000	0.000000	0.274315	0.274315	0.000000	0.274315	0.024558	0.024545	0.764931	0.185966	
118050000	-19.388381	640	1	6	'Z 0 Z Z 0 Z Z Z 0 0 0 0 	0.000000	2.014492	0.000000	0.000000	2.014492	0.000000	0.000000	0.000000	2.014492	2.014492	2.014492	2.014492	0.251534	0.248467	0.249999	0.250000	
118100000	-19.331600	632	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	1.650241	1.650241	1.650241	1.650241	0.000000	0.000000	1.650241	0.000000	1.650241	1.650241	0.248265	0.249807	0.251350	0.250578	
118150000	-19.277055	87	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	5.128526	5.128526	5.128526	5.128526	5.128526	0.000000	0.000000	0.000000	5.128526	0.000000	5.128526	5.128526	0.250000	0.250000	0.250000	0.250000	
118200000	-19.207220	467	1	5	'0 Z 0 0 Z 0 Z Z 0 0 0 Z 	0.113786	0.000000	0.113786	0.113786	0.000000	0.113786	0.000000	0.000000	0.113786	0.113786	0.113786	0.000000	0.000000	0.000000	1.000000	0.000000	
118250000	-24.282630	196	1	4	'Z 0 0 0 0 0 0 0 Z Z Z 0 	0.000000	12.376786	12.376786	12.376786	12.376786	12.376786	12.376786	12.376786	0.000000	0.000000	0.000000	12.376786	0.250000	0.250000	0.250000	0.250000	
118300000	-19.460021	743	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	12.169454	12.169454	12.169454	0.000000	12.169454	12.169454	0.000000	0.000000	12.169454	12.169454	12.169454	12.169454	0.250000	0.250000	0.250000	0.250000	
118350000	-17.546612	605	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.443219	0.443219	0.443219	0.443219	0.443219	0.443219	0.000000	0.000000	0.443219	0.000000	0.443219	0.443219	0.244120	0.243252	0.275563	0.237065	
118400000	-18.012546	702	2	4	'0 1 1 Z 1 1 Z Z 0 1 Z 1 	7.239422	9.217300	9.217300	0.000000	9.217300	9.217300	0.000000	0.000000	7.239422	9.217300	0.000000	9.217300	0.250000	0.250000	0.250000	0.250000	
118450000	-18.312167	193	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.158610	1.158610	1.158610	0.000000	1.158610	1.158610	0.000000	0.000000	1.158610	1.158610	0.000000	1.158610	0.249375	0.249372	0.251864	0.249389	
118500000	-21.761777	111	1	4	'0 0 0 0 Z 0 0 Z Z 0 Z 0 	10.053614	10.053614	10.053614	10.053614	0.000000	10.053614	10.053614	0.000000	0.000000	10.053614	0.000000	10.053614	0.250000	0.250000	0.250000	0.250000	
118550000	-18.448201	490	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.948834	0.948834	0.948834	0.948834	0.948834	0.948834	0.000000	0.000000	0.948834	0.000000	0.948834	0.948834	0.249966	0.249966	0.250113	0.249955	
118600000	-19.450503	486	1	3	'0 Z 0 0 Z 0 0 Z 0 0 0 0 	0.079115	0.000000	0.079115	0.079115	0.000000	0.079115	0.079115	0.000000	0.079115	0.079115	0.079115	0.079115	0.000101	0.000101	0.978018	0.021781	
118650000	-18.943924	750	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	0.788522	0.788522	0.788522	0.000000	0.788522	0.000000	0.000000	0.000000	0.788522	0.788522	0.788522	0.788522	0.235139	0.228264	0.301441	0.235156	
118700000	-20.249701	409	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	5.619875	5.619875	5.619875	5.619875	5.619875	5.619875	0.000000	5.619875	0.000000	5.619875	0.000000	5.619875	0.250000	0.250000	0.250000	0.250000	
118750000	-18.666685	214	1	6	'0 0 0 Z Z Z Z Z 0 0 Z 0 	0.635104	0.635104	0.635104	0.000000	0.000000	0.000000	0.000000	0.000000	0.635104	0.635104	0.000000	0.635104	0.162348	0.000000	0.526112	0.311540	
118800000	-19.576552	737	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	8.302190	0.000000	0.000000	8.302190	8.302190	0.000000	0.000000	8.302190	8.302190	8.302190	8.302190	0.250000	0.250000	0.250000	0.250000	
118850000	-17.846522	458	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.749650	0.749650	0.749650	0.749650	0.749650	0.749650	0.000000	0.000000	0.749650	0.000000	0.749650	0.749650	0.249559	0.249538	0.251882	0.249021	
118900000	-19.436371	106	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	13.046625	13.046625	0.000000	13.046625	13.046625	0.000000	0.000000	0.000000	13.046625	0.000000	13.046625	13.046625	0.250000	0.250000	0.250000	0.250000	
118950000	-19.088984	739	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	5.291048	5.291048	5.291048	5.291048	5.291048	0.000000	0.000000	0.000000	5.291048	0.000000	5.291048	5.291048	0.250000	0.250000	0.250000	0.250000	
119000000	-19.333635	98	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	11.014158	11.014158	11.014158	0.000000	11.014158	11.014158	0.000000	0.000000	11.014158	11.014158	11.014158	11.014158	0.250000	0.250000	0.250000	0.250000	
119050000	-19.312767	467	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	28.483563	28.483563	28.483563	28.483563	28.483563	28.483563	0.000000	0.000000	28.483563	0.000000	28.483563	28.483563	0.250000	0.250000	0.250000	0.250000	
119100000	-18.805863	497	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	7.652336	7.652336	7.652336	0.000000	7.652336	7.652336	0.000000	0.000000	7.652336	7.652336	0.000000	7.652336	0.250000	0.250000	0.250000	0.250000	
119150000	-20.531113	691	1	4	'Z 0 0 0 0 0 0 Z Z Z 0 0 	0.000000	2.721404	2.721404	2.721404	2.721404	2.721404	2.721404	0.000000	0.000000	0.000000	2.721404	2.721404	0.250000	0.250000	0.250000	0.250000	
119200000	-17.747449	462	2	3	'1 1 0 Z 1 Z Z 0 0 0 0 0 	13.948721	13.948721	1.167395	0.000000	13.948721	0.000000	0.000000	1.167395	1.167395	1.167395	1.167395	1.167395	0.250003	0.250004	0.250002	0.249991	
119250000	-18.068480	28	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	0.466730	0.466730	0.466730	0.000000	0.466730	0.000000	0.000000	0.000000	0.466730	0.466730	0.466730	0.466730	0.246939	0.222612	0.284160	0.246289	
119300000	-21.605229	20	2	5	'0 0 Z 1 0 Z Z Z 1 0 Z 1 	2.315771	2.315771	0.000000	6.858848	2.315771	0.000000	0.000000	0.000000	6.858848	2.315771	0.000000	6.858848	0.249465	0.249465	0.250645	0.250425	
119350000	-19.107491	582	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	8.167932	8.167932	8.167932	0.000000	8.167932	0.000000	0.000000	0.000000	8.167932	8.167932	0.000000	8.167932	0.250000	0.250000	0.250000	0.250000	
119400000	-19.252124	800	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	7.509380	7.509380	7.509380	7.509380	7.509380	7.509380	0.000000	0.000000	7.509380	7.509380	7.509380	7.509380	0.250000	0.250000	0.250000	0.250000	
119450000	-19.356004	181	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	11.097306	11.097306	11.097306	11.097306	11.097306	11.097306	0.000000	0.000000	11.097306	0.000000	11.097306	11.097306	0.250000	0.250000	0.250000	0.250000	
119500000	-22.935340	223	1	5	'Z 0 0 Z Z 0 0 Z Z 0 0 0 	0.000000	17.586264	17.586264	0.000000	0.000000	17.586264	17.586264	0.000000	0.000000	17.586264	17.586264	17.586264	0.250000	0.250000	0.250000	0.250000	
119550000	-22.120226	475	1	3	'0 0 0 0 0 0 0 Z Z 0 0 Z 	7.317850	7.317850	7.317850	7.317850	7.317850	7.317850	7.317850	0.000000	0.000000	7.317850	7.317850	0.000000	0.250000	0.250000	0.250000	0.250000	
119600000	-19.828826	232	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	3.847415	3.847415	3.847415	3.847415	0.000000	0.000000	0.000000	0.000000	3.847415	3.847415	0.000000	3.847415	0.249920	0.248622	0.250960	0.250497	
119650000	-20.727057	202	2	5	'1 Z 1 Z 0 0 Z Z 0 1 Z 0 	5.818125	0.000000	5.818125	0.000000	3.170771	3.170771	0.000000	0.000000	3.170771	5.818125	0.000000	3.170771	0.250000	0.250000	0.250000	0.250000	
119700000	-19.599573	205	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	5.676141	5.676141	0.000000	5.676141	5.676141	5.676141	0.000000	5.676141	0.000000	0.000000	0.000000	5.676141	0.250000	0.250000	0.250000	0.250000	
119750000	-18.879959	407	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	9.530748	9.530748	9.530748	9.530748	9.530748	9.530748	0.000000	0.000000	9.530748	9.530748	9.530748	9.530748	0.250000	0.250000	0.250000	0.250000	
119800000	-19.003749	596	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	4.782608	4.782608	0.000000	4.782608	4.782608	4.782608	0.000000	0.000000	4.782608	0.000000	4.782608	4.782608	0.250000	0.250000	0.250000	0.250000	
119850000	-20.046798	704	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	13.294682	13.294682	13.294682	13.294682	13.294682	13.294682	0.000000	13.294682	0.000000	13.294682	0.000000	13.294682	0.250000	0.250000	0.250000	0.250000	
119900000	-17.685282	585	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.344342	0.344342	0.344342	0.344342	0.344342	0.344342	0.000000	0.000000	0.344342	0.344342	0.344342	0.344342	0.195031	0.179857	0.452258	0.172853	
119950000	-22.942472	62	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	3.716117	3.716117	3.716117	3.716117	3.716117	3.716117	0.000000	3.716117	0.000000	3.716117	0.000000	0.000000	0.250000	0.250000	0.250029	0.249971	
120000000	-18.959595	680	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	4.105180	4.105180	4.105180	0.000000	4.105180	4.105180	0.000000	0.000000	4.105180	4.105180	0.000000	4.105180	0.250000	0.250000	0.250000	0.250000	
120050000	-17.770017	335	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	0.581816	0.581816	0.000000	0.000000	0.581816	0.581816	0.000000	0.000000	0.581816	0.581816	0.581816	0.581816	0.240889	0.243776	0.272598	0.242736	
120100000	-19.882499	629	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	5.000787	5.000787	5.000787	0.000000	0.000000	5.000787	0.000000	0.000000	5.000787	5.000787	0.000000	5.000787	0.250000	0.250000	0.250000	0.250000	
120150000	-19.924895	748	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	17.044618	17.044618	17.044618	17.044618	0.000000	17.044618	0.000000	0.000000	17.044618	17.044618	0.000000	17.044618	0.250000	0.250000	0.250000	0.250000	
120200000	-19.854375	517	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	3.107879	3.107879	3.107879	3.107879	0.000000	0.000000	3.107879	0.000000	3.107879	3.107879	0.250001	0.250000	0.249999	0.250000	
