Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_34.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1754830319
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_34.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
243000	-15.024721	960	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	26.237642	26.237642	0.000000	0.000000	26.237642	26.237642	26.237642	26.237642	0.000000	0.000000	26.237642	0.000007	0.000000	0.999986	0.000007	
244000	-14.245910	130	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	33.322527	0.000002	0.000006	0.999990	0.000002	
245000	-15.208038	219	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	20.015927	20.015927	20.015927	20.015927	0.000000	20.015927	20.015927	20.015927	20.015927	20.015927	20.015927	20.015927	0.000021	0.000000	0.999504	0.000475	
246000	-16.885929	940	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	12.761532	0.000000	12.761532	12.761532	0.000000	0.000000	12.761532	12.761532	12.761532	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
247000	-13.444939	766	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	39.736391	0.000000	39.736391	39.736391	0.000000	39.736391	39.736391	39.736391	39.736391	0.000000	39.736391	0.000006	0.000006	0.999969	0.000018	
248000	-15.304196	405	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	21.510666	0.000000	21.510666	21.510666	0.000000	21.510666	21.510666	21.510666	21.510666	21.510666	21.510666	0.000007	0.000007	0.999167	0.000819	
249000	-15.694183	836	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	19.411202	0.000000	0.000000	0.000000	0.000000	19.411202	19.411202	19.411202	19.411202	0.000000	19.411202	0.000006	0.000000	0.998601	0.001393	
250000	-13.859461	708	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	35.834880	35.834880	0.000000	35.834880	35.834880	35.834880	35.834880	35.834880	35.834880	0.000000	35.834880	35.834880	0.000027	0.000046	0.998989	0.000939	
251000	-15.075983	813	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	26.007874	0.000000	26.007874	26.007874	26.007874	26.007874	26.007874	26.007874	0.000000	0.000000	0.000000	1.000000	0.000000	
252000	-14.891186	529	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	22.455005	0.000000	22.455005	0.000000	0.000000	0.000000	22.455005	22.455005	22.455005	0.000000	22.455005	22.455005	0.000000	0.000000	0.999610	0.000390	
253000	-14.682194	605	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	27.674138	27.674138	0.000000	27.674138	27.674138	27.674138	27.674138	0.000000	27.674138	0.000000	0.000000	0.000000	1.000000	0.000000	
254000	-13.066669	219	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	47.739693	0.000000	47.739693	47.739693	47.739693	0.000000	47.739693	47.739693	0.000000	0.000032	0.998842	0.001125	
255000	-12.883620	915	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	47.405045	47.405045	47.405045	0.000000	0.000000	0.000000	47.405045	47.405045	47.405045	47.405045	47.405045	0.000000	0.000134	0.000000	0.999866	0.000000	
256000	-16.467755	320	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	13.978760	13.978760	0.000000	0.000000	13.978760	0.000000	13.978760	13.978760	13.978760	0.000000	13.978760	13.978760	0.000000	0.000000	1.000000	0.000000	
257000	-16.953338	562	1	5	'Z 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	9.987980	0.000000	9.987980	9.987980	0.000000	9.987980	9.987980	9.987980	0.000000	9.987980	0.000000	0.000001	0.000001	0.999998	0.000000	
258000	-13.293236	179	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	50.969299	50.969299	50.969299	50.969299	0.000000	50.969299	50.969299	50.969299	50.969299	50.969299	50.969299	0.000000	0.000306	0.000000	0.999694	0.000000	
259000	-12.700371	680	2	3	'Z Z 0 1 1 1 1 1 1 0 Z 1 	0.000000	0.000000	15.928252	56.230560	56.230560	56.230560	56.230560	56.230560	56.230560	15.928252	0.000000	56.230560	0.000000	0.000097	0.997017	0.002886	
260000	-15.862727	819	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	17.913699	17.913699	17.913699	17.913699	0.000000	0.000000	17.913699	17.913699	17.913699	17.913699	17.913699	0.000000	0.000019	0.000000	0.999981	0.000000	
261000	-13.599375	317	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	42.674892	42.674892	0.000000	0.000000	0.000000	42.674892	42.674892	42.674892	42.674892	42.674892	0.000000	0.000162	0.000000	0.999838	0.000000	
262000	-14.956195	352	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	30.173589	0.000000	0.000000	0.000000	0.000000	0.000000	30.173589	30.173589	30.173589	30.173589	0.000000	30.173589	0.000000	0.000000	0.999993	0.000007	
263000	-14.575448	690	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	26.353147	26.353147	26.353147	0.000000	0.000000	0.000000	26.353147	26.353147	26.353147	0.000000	26.353147	26.353147	0.000099	0.000000	0.997465	0.002436	
264000	-15.165742	255	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	22.164775	22.164775	0.000000	0.000000	22.164775	22.164775	22.164775	22.164775	22.164775	0.000000	22.164775	22.164775	0.000004	0.000006	0.999535	0.000455	
265000	-16.670602	61	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	13.925625	0.000000	0.000000	0.000000	0.000000	13.925625	13.925625	13.925625	13.925625	0.000000	13.925625	0.000000	0.000000	0.999999	0.000000	
266000	-13.786283	641	1	2	'Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	27.383657	27.383657	27.383657	27.383657	27.383657	27.383657	27.383657	27.383657	0.000000	27.383657	27.383657	0.000034	0.000019	0.999594	0.000353	
267000	-16.171181	379	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	14.711441	14.711441	0.000000	14.711441	14.711441	14.711441	14.711441	14.711441	14.711441	14.711441	14.711441	14.711441	0.000003	0.000008	0.998921	0.001068	
268000	-19.926692	444	1	5	'Z Z Z 0 Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	4.517204	0.000000	0.000000	4.517204	4.517204	4.517204	4.517204	4.517204	4.517204	0.000000	0.000000	1.000000	0.000000	
269000	-14.660656	829	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	26.175208	0.000000	26.175208	26.175208	0.000000	26.175208	26.175208	26.175208	26.175208	0.000000	26.175208	26.175208	0.000000	0.000000	0.998105	0.001895	
270000	-13.812158	359	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	39.054148	39.054148	0.000000	39.054148	39.054148	0.000000	39.054148	39.054148	39.054148	39.054148	39.054148	39.054148	0.000068	0.000068	0.999796	0.000068	
271000	-13.191370	857	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	49.893036	0.000000	49.893036	49.893036	49.893036	49.893036	49.893036	0.000000	49.893036	49.893036	0.000000	0.000057	0.997815	0.002128	
272000	-16.875459	532	1	4	'Z Z Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	12.448449	12.448449	0.000000	12.448449	12.448449	12.448449	12.448449	12.448449	12.448449	0.000000	0.000001	0.999354	0.000645	
273000	-15.226415	624	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	18.634599	18.634599	18.634599	18.634599	18.634599	18.634599	18.634599	18.634599	18.634599	0.000000	0.000000	18.634599	0.000091	0.000009	0.999643	0.000258	
274000	-17.320091	925	1	5	'0 0 Z Z 0 Z 0 0 0 0 Z Z 	12.265225	12.265225	0.000000	0.000000	12.265225	0.000000	12.265225	12.265225	12.265225	12.265225	0.000000	0.000000	0.000002	0.000002	0.999996	0.000000	
275000	-13.905498	20	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	45.714654	45.714654	0.000000	0.000000	0.000000	0.000000	45.714654	45.714654	45.714654	45.714654	45.714654	45.714654	0.000003	0.000000	0.999748	0.000249	
276000	-12.863409	899	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	57.670414	57.670414	57.670414	57.670414	0.000000	0.000000	57.670414	57.670414	57.670414	57.670414	57.670414	0.000000	0.000150	0.000000	0.999850	0.000000	
277000	-12.987150	971	2	3	'1 1 1 0 Z 1 0 0 0 Z Z 0 	1.037434	1.037434	1.037434	68.252044	0.000000	1.037434	68.252044	68.252044	68.252044	0.000000	0.000000	68.252044	0.000000	0.000000	0.996826	0.003174	
278000	-14.353491	755	1	5	'0 Z Z Z Z 0 0 0 0 0 0 Z 	26.937312	0.000000	0.000000	0.000000	0.000000	26.937312	26.937312	26.937312	26.937312	26.937312	26.937312	0.000000	0.000000	0.000000	1.000000	0.000000	
279000	-14.988529	408	2	5	'Z Z Z 1 1 0 1 1 1 0 Z Z 	0.000000	0.000000	0.000000	28.025702	28.025702	25.304915	28.025702	28.025702	28.025702	25.304915	0.000000	0.000000	0.000000	0.000018	0.999982	0.000000	
280000	-14.435975	870	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	25.094308	25.094308	0.000000	0.000000	0.000000	25.094308	25.094308	25.094308	25.094308	25.094308	0.000000	0.000375	0.000000	0.999625	0.000000	
281000	-14.175747	825	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	31.717528	0.000000	0.000000	0.000000	31.717528	0.000000	31.717528	31.717528	31.717528	0.000000	0.000000	0.000000	0.000000	0.000027	0.999973	0.000000	
282000	-14.324094	778	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	33.949302	0.000000	33.949302	33.949302	33.949302	33.949302	33.949302	33.949302	33.949302	33.949302	33.949302	33.949302	0.000000	0.000056	0.995163	0.004781	
283000	-15.456513	704	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	23.430492	0.000000	0.000000	0.000000	23.430492	23.430492	23.430492	23.430492	23.430492	0.000000	23.430492	23.430492	0.000000	0.000008	0.999485	0.000507	
284000	-14.288480	914	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	31.501997	0.000000	31.501997	31.501997	0.000000	31.501997	31.501997	31.501997	0.000000	0.000000	31.501997	0.000014	0.000014	0.999009	0.000962	
285000	-16.028116	653	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	12.678639	0.000000	12.678639	12.678639	12.678639	12.678639	12.678639	12.678639	12.678639	12.678639	12.678639	0.000005	0.000009	0.999357	0.000628	
286000	-15.507835	525	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	17.443219	0.000000	17.443219	17.443219	17.443219	17.443219	17.443219	17.443219	17.443219	0.000000	17.443219	0.000000	0.000000	0.000006	0.999994	0.000000	
287000	-14.518826	271	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	38.085053	38.085053	38.085053	0.000000	38.085053	38.085053	38.085053	38.085053	38.085053	38.085053	0.000000	0.000114	0.999749	0.000137	
288000	-14.977603	78	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	23.512148	23.512148	0.000000	23.512148	23.512148	23.512148	23.512148	23.512148	23.512148	23.512148	0.000000	0.000025	0.000012	0.999963	0.000000	
289000	-16.732312	341	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	11.109117	0.000000	11.109117	11.109117	11.109117	11.109117	11.109117	11.109117	11.109117	11.109117	11.109117	0.000000	0.000000	0.000002	0.999998	0.000000	
290000	-13.354126	246	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	34.585803	34.585803	34.585803	34.585803	0.000000	34.585803	34.585803	34.585803	34.585803	0.000000	0.000000	0.000000	0.000115	0.000000	0.999885	0.000000	
291000	-12.913436	645	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	55.005411	55.005411	55.005411	55.005411	55.005411	55.005411	55.005411	55.005411	0.000000	0.000000	0.000000	0.000004	0.000003	0.999993	0.000000	
292000	-14.377375	355	1	5	'Z Z Z 0 Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	51.091699	0.000000	0.000000	51.091699	51.091699	51.091699	51.091699	51.091699	51.091699	0.000000	0.000000	0.998378	0.001622	
293000	-13.269514	286	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	46.645252	46.645252	46.645252	46.645252	46.645252	46.645252	46.645252	46.645252	0.000000	46.645252	0.000000	0.000252	0.000047	0.999702	0.000000	
294000	-12.194367	306	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	76.672512	0.000000	76.672512	0.000000	76.672512	0.000000	76.672512	76.672512	76.672512	76.672512	76.672512	0.000000	0.000000	0.000144	0.999856	0.000000	
295000	-15.206263	19	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	26.316827	26.316827	26.316827	0.000000	0.000000	26.316827	26.316827	26.316827	26.316827	26.316827	0.000000	26.316827	0.000041	0.000000	0.997259	0.002699	
296000	-15.118849	812	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	25.765081	25.765081	0.000000	25.765081	25.765081	0.000000	25.765081	25.765081	25.765081	25.765081	0.000000	25.765081	0.000002	0.000002	0.997154	0.002842	
297000	-14.574992	680	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	24.920760	0.000000	24.920760	24.920760	24.920760	0.000000	24.920760	24.920760	24.920760	24.920760	0.000000	0.000000	0.000000	0.000008	0.999992	0.000000	
298000	-15.283519	860	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	20.492887	20.492887	20.492887	20.492887	0.000000	0.000000	20.492887	20.492887	20.492887	0.000000	0.000000	0.000000	0.000032	0.000000	0.999968	0.000000	
299000	-15.085044	245	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	25.790862	0.000000	25.790862	25.790862	0.000000	0.000000	25.790862	25.790862	25.790862	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
300000	-16.461896	545	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	13.724888	0.000000	13.724888	0.000000	13.724888	0.000000	13.724888	13.724888	13.724888	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
301000	-15.996426	932	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	20.630947	0.000000	0.000000	0.000000	0.000000	20.630947	20.630947	20.630947	0.000000	0.000000	20.630947	0.000003	0.000000	0.999494	0.000503	
302000	-18.215734	482	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	5.919868	5.919868	0.000000	0.000000	5.919868	0.000000	5.919868	5.919868	5.919868	0.000000	0.000000	0.000000	0.000000	0.000000	0.999999	0.000000	
303000	-15.173647	128	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	21.400964	21.400964	21.400964	21.400964	0.000000	0.000000	21.400964	21.400964	21.400964	0.000000	0.000000	0.000000	0.000021	0.000000	0.999979	0.000000	
304000	-16.821815	865	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	11.935236	11.935236	11.935236	11.935236	11.935236	0.000000	11.935236	0.000000	0.000000	0.000002	0.999998	0.000000	
305000	-16.874670	598	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	14.176820	0.000000	0.000000	0.000000	14.176820	14.176820	14.176820	14.176820	14.176820	0.000000	14.176820	14.176820	0.000000	0.000002	0.999716	0.000282	
306000	-13.861489	698	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	41.644027	0.000041	0.000017	0.999553	0.000390	
307000	-14.232012	463	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	27.352613	27.352613	27.352613	27.352613	27.352613	27.352613	0.000000	0.000000	0.000000	1.000000	0.000000	
308000	-14.785757	798	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	21.154328	21.154328	21.154328	21.154328	21.154328	21.154328	0.000000	21.154328	0.000000	0.000022	0.998344	0.001634	
309000	-14.957621	574	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	22.549903	22.549903	22.549903	22.549903	22.549903	22.549903	0.000000	22.549903	0.000000	0.000072	0.999856	0.000072	
310000	-13.975829	870	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	30.148604	0.000000	0.000000	30.148604	0.000000	30.148604	30.148604	30.148604	30.148604	30.148604	30.148604	0.000000	0.000000	0.000000	1.000000	0.000000	
311000	-14.608711	392	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	33.333995	0.000000	0.000000	33.333995	0.000000	33.333995	33.333995	33.333995	33.333995	0.000000	33.333995	33.333995	0.000000	0.000000	0.998428	0.001572	
312000	-18.816779	966	1	8	'Z Z Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	5.781103	5.781103	5.781103	5.781103	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
313000	-17.540189	518	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	8.838083	0.000000	0.000000	0.000000	8.838083	8.838083	8.838083	8.838083	0.000000	8.838083	0.000000	0.000000	0.998363	0.001637	
314000	-15.663509	687	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	23.329321	23.329321	23.329321	0.000000	23.329321	0.000000	23.329321	23.329321	23.329321	23.329321	0.000000	23.329321	0.000019	0.000005	0.999014	0.000962	
315000	-14.982903	429	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	28.675702	28.675702	28.675702	0.000000	28.675702	28.675702	28.675702	28.675702	28.675702	0.000000	0.000000	28.675702	0.000029	0.000011	0.999585	0.000374	
316000	-13.643830	118	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	35.498159	0.000000	35.498159	35.498159	35.498159	35.498159	35.498159	35.498159	35.498159	35.498159	35.498159	0.000000	0.000000	0.000005	0.999995	0.000000	
317000	-18.045332	454	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	11.410787	0.000000	11.410787	11.410787	11.410787	11.410787	11.410787	11.410787	11.410787	11.410787	11.410787	0.000001	0.000001	0.999721	0.000277	
318000	-13.696519	418	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	50.565480	0.000000	50.565480	0.000000	0.000000	50.565480	50.565480	50.565480	50.565480	0.000000	50.565480	0.000000	0.000000	0.000000	1.000000	0.000000	
319000	-13.694866	890	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	37.358943	37.358943	37.358943	0.000000	0.000000	0.000000	37.358943	37.358943	37.358943	0.000000	37.358943	0.000000	0.000072	0.000000	0.999928	0.000000	
320000	-16.664878	394	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	12.728703	12.728703	12.728703	0.000000	12.728703	12.728703	12.728703	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
321000	-15.374714	439	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	20.793879	0.000000	20.793879	20.793879	0.000000	0.000000	20.793879	20.793879	20.793879	20.793879	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
322000	-14.775711	548	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	19.440494	19.440494	0.000000	19.440494	19.440494	19.440494	19.440494	19.440494	19.440494	19.440494	0.000000	0.000000	0.000018	0.000020	0.999962	0.000000	
323000	-14.124267	613	1	8	'Z Z Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.060294	32.060294	32.060294	0.000000	32.060294	0.000000	0.000000	0.000000	1.000000	0.000000	
324000	-14.488344	728	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	37.339012	0.000000	37.339012	0.000000	37.339012	0.000000	37.339012	37.339012	37.339012	37.339012	0.000000	37.339012	0.000000	0.000011	0.999972	0.000017	
325000	-15.948086	370	1	4	'0 Z Z 0 0 0 0 0 0 Z Z 0 	17.986934	0.000000	0.000000	17.986934	17.986934	17.986934	17.986934	17.986934	17.986934	0.000000	0.000000	17.986934	0.000000	0.000009	0.999981	0.000010	
326000	-13.195892	641	1	1	'0 0 0 0 0 Z 0 0 0 0 0 0 	36.185083	36.185083	36.185083	36.185083	36.185083	0.000000	36.185083	36.185083	36.185083	36.185083	36.185083	36.185083	0.000058	0.000022	0.999385	0.000534	
327000	-12.885933	233	1	6	'Z Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.000000	71.117446	0.000000	71.117446	71.117446	71.117446	71.117446	71.117446	0.000000	0.000000	0.000000	0.000000	0.000020	0.999980	0.000000	
328000	-15.045899	544	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	17.572703	0.000000	0.000000	0.000000	17.572703	17.572703	17.572703	17.572703	17.572703	0.000000	17.572703	17.572703	0.000000	0.000020	0.999944	0.000036	
329000	-14.632065	725	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	25.696140	25.696140	25.696140	0.000000	0.000000	25.696140	25.696140	25.696140	25.696140	0.000000	25.696140	0.000001	0.000000	0.999998	0.000001	
330000	-13.964400	672	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	28.757142	28.757142	0.000000	28.757142	0.000000	28.757142	28.757142	28.757142	0.000000	0.000000	28.757142	0.000026	0.000026	0.999923	0.000026	
331000	-13.872486	178	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	31.417341	31.417341	0.000000	0.000000	0.000000	31.417341	31.417341	31.417341	0.000000	31.417341	0.000000	0.000095	0.000000	0.999905	0.000000	
332000	-13.735981	8	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	48.841063	0.000000	0.000000	0.000000	48.841063	48.841063	48.841063	48.841063	48.841063	48.841063	48.841063	48.841063	0.000000	0.000037	0.998127	0.001836	
333000	-14.331789	105	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	40.789349	0.000000	40.789349	40.789349	40.789349	0.000000	40.789349	40.789349	40.789349	40.789349	40.789349	40.789349	0.000000	0.000009	0.998741	0.001250	
334000	-14.089686	134	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	30.803236	30.803236	0.000000	0.000000	0.000000	0.000000	30.803236	30.803236	30.803236	0.000000	30.803236	0.000000	0.000007	0.000000	0.999993	0.000000	
335000	-13.098871	290	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	44.014196	0.000000	44.014196	44.014196	44.014196	44.014196	0.000000	0.000000	0.000000	0.000020	0.999980	0.000000	
336000	-14.071630	361	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	36.028282	0.000000	36.028282	36.028282	0.000000	36.028282	36.028282	36.028282	36.028282	0.000000	36.028282	0.000013	0.000013	0.999519	0.000455	
337000	-13.483668	31	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	34.179458	0.000000	0.000000	34.179458	0.000000	34.179458	34.179458	34.179458	0.000000	0.000000	0.000000	0.000010	0.000010	0.999980	0.000000	
338000	-14.597290	768	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	22.689971	0.000000	22.689971	22.689971	22.689971	22.689971	22.689971	22.689971	22.689971	22.689971	22.689971	0.000060	0.000060	0.999820	0.000060	
339000	-16.144716	917	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	13.360651	0.000000	0.000000	0.000000	0.000000	0.000000	13.360651	13.360651	13.360651	13.360651	13.360651	0.000000	0.000000	0.000000	1.000000	0.000000	
340000	-14.267642	1	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	30.563118	0.000000	30.563118	0.000000	30.563118	30.563118	30.563118	30.563118	30.563118	0.000000	0.000000	30.563118	0.000000	0.000002	0.999998	0.000001	
341000	-12.876266	495	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	50.795677	0.000000	50.795677	50.795677	50.795677	0.000000	50.795677	50.795677	50.795677	50.795677	50.795677	50.795677	0.000000	0.000048	0.998066	0.001886	
342000	-12.207060	309	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	57.756859	0.000000	0.000000	57.756859	57.756859	0.000000	57.756859	57.756859	57.756859	57.756859	0.000000	0.000000	0.000000	0.000010	0.999990	0.000000	
343000	-13.701019	722	1	6	'Z 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	44.895314	0.000000	0.000000	44.895314	0.000000	44.895314	44.895314	44.895314	0.000000	44.895314	0.000000	0.000029	0.000029	0.999942	0.000000	
344000	-14.722284	998	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	33.801715	0.000000	33.801715	0.000000	33.801715	33.801715	33.801715	33.801715	0.000000	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
345000	-13.652278	331	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	35.511087	0.000000	35.511087	0.000000	35.511087	0.000000	35.511087	35.511087	35.511087	0.000000	0.000000	0.000000	0.000000	0.000008	0.999992	0.000000	
346000	-16.264734	811	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	15.260206	15.260206	15.260206	15.260206	15.260206	15.260206	15.260206	15.260206	15.260206	0.000000	0.000000	0.000013	0.000007	0.999980	0.000000	
347000	-13.688389	50	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	46.704730	46.704730	46.704730	0.000000	46.704730	46.704730	46.704730	0.000000	0.000000	0.000000	0.000000	0.000041	0.999959	0.000000	
348000	-16.289344	203	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	12.434222	12.434222	0.000000	0.000000	12.434222	0.000000	12.434222	12.434222	12.434222	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
