Options:
Model:                           MultiState
Tree File Name:                  data/utoaztecan.bttrees
Data File Name:                  data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/09-Aug-15_45.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3050741742
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/09-Aug-15_45.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
245000	-13.906781	749	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	29.246128	29.246128	0.000000	0.000000	0.000000	29.246128	29.246128	29.246128	29.246128	29.246128	0.000000	0.000075	0.000000	0.999925	0.000000	
246000	-15.619926	891	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	24.751979	24.751979	0.000000	24.751979	24.751979	0.000000	24.751979	24.751979	24.751979	0.000000	24.751979	24.751979	0.000002	0.000002	0.998505	0.001491	
247000	-13.353787	382	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	44.361092	44.361092	44.361092	44.361092	44.361092	44.361092	44.361092	0.000000	44.361092	0.000000	0.000065	0.999869	0.000065	
248000	-17.507950	29	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	39.028895	39.028895	39.028895	39.028895	39.028895	39.028895	0.000000	39.028895	39.028895	39.028895	0.000000	0.000000	0.000004	0.000019	0.999977	0.000000	
249000	-19.868344	85	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	5.306242	0.000000	0.000000	0.000000	0.000000	0.000000	5.306242	5.306242	5.306242	5.306242	5.306242	0.000000	0.000000	0.000000	1.000000	0.000000	
250000	-14.169859	434	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	28.004770	0.000000	0.000000	28.004770	28.004770	28.004770	28.004770	28.004770	28.004770	28.004770	0.000000	28.004770	0.000000	0.000011	0.999559	0.000430	
251000	-16.142830	146	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	15.867365	15.867365	15.867365	15.867365	15.867365	15.867365	0.000000	15.867365	0.000000	0.000000	0.000008	0.999992	0.000000	
252000	-15.973630	707	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	14.979429	0.000000	14.979429	14.979429	14.979429	14.979429	14.979429	14.979429	14.979429	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
253000	-14.891378	304	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	25.097035	0.000000	25.097035	25.097035	25.097035	0.000000	25.097035	25.097035	25.097035	25.097035	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
254000	-14.221219	526	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	34.340267	34.340267	34.340267	34.340267	34.340267	0.000000	34.340267	34.340267	34.340267	0.000000	34.340267	0.000000	0.000002	0.000002	0.999997	0.000000	
255000	-13.229539	605	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	51.805797	0.000000	51.805797	51.805797	51.805797	51.805797	51.805797	51.805797	0.000000	0.000021	0.997986	0.001994	
256000	-14.798677	391	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	24.017115	24.017115	24.017115	0.000000	0.000000	0.000000	24.017115	24.017115	24.017115	0.000000	0.000000	24.017115	0.000171	0.000000	0.998864	0.000965	
257000	-14.746077	608	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	23.251110	23.251110	23.251110	23.251110	23.251110	23.251110	23.251110	0.000000	0.000000	0.000000	0.000017	0.999983	0.000000	
258000	-13.320220	74	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	52.610495	52.610495	0.000000	52.610495	0.000000	52.610495	52.610495	52.610495	52.610495	0.000000	52.610495	0.000000	0.000030	0.000000	0.999970	0.000000	
259000	-14.099997	642	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	52.177924	0.000000	0.000000	52.177924	0.000000	0.000000	52.177924	52.177924	52.177924	52.177924	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
260000	-15.040000	399	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	33.141348	33.141348	33.141348	0.000000	0.000000	0.000000	33.141348	33.141348	33.141348	33.141348	0.000000	0.000000	0.000071	0.000000	0.999929	0.000000	
261000	-13.932910	133	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	22.536940	0.000000	22.536940	0.000000	22.536940	22.536940	22.536940	22.536940	22.536940	22.536940	0.000000	0.000008	0.999475	0.000517	
262000	-15.673035	318	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	18.481438	0.000000	0.000000	18.481438	18.481438	18.481438	18.481438	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
263000	-17.044673	544	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	8.422777	8.422777	8.422777	8.422777	8.422777	0.000000	8.422777	0.000000	0.000000	0.999992	0.000008	
264000	-13.871515	460	2	5	'Z 0 0 Z 1 0 0 0 1 Z Z Z 	0.000000	43.579806	43.579806	0.000000	25.059230	43.579806	43.579806	43.579806	25.059230	0.000000	0.000000	0.000000	0.000261	0.000030	0.999709	0.000000	
265000	-14.344232	245	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	35.745427	35.745427	35.745427	0.000000	35.745427	35.745427	35.745427	35.745427	35.745427	35.745427	0.000000	0.000004	0.997387	0.002608	
266000	-13.549017	849	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	38.480581	0.000000	38.480581	38.480581	38.480581	0.000000	38.480581	38.480581	38.480581	38.480581	38.480581	38.480581	0.000000	0.000009	0.998531	0.001461	
267000	-14.138307	831	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	31.338551	0.000000	0.000000	31.338551	31.338551	0.000000	31.338551	31.338551	31.338551	31.338551	0.000000	0.000000	0.000000	0.000002	0.999998	0.000000	
268000	-16.975539	718	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	11.792835	11.792835	11.792835	11.792835	11.792835	0.000000	11.792835	0.000000	0.000000	1.000000	0.000000	
269000	-13.258593	671	1	4	'Z Z Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	42.963509	42.963509	0.000000	42.963509	42.963509	42.963509	42.963509	42.963509	42.963509	0.000000	0.000016	0.997607	0.002377	
270000	-12.428973	310	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	77.822062	0.000000	77.822062	77.822062	0.000000	77.822062	77.822062	77.822062	77.822062	77.822062	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
271000	-13.829435	122	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	37.709553	0.000000	37.709553	37.709553	37.709553	37.709553	37.709553	37.709553	37.709553	37.709553	0.000000	0.000018	0.999964	0.000018	
272000	-15.248822	470	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	18.501977	18.501977	0.000000	0.000000	18.501977	18.501977	18.501977	18.501977	0.000000	18.501977	0.000000	0.000000	0.999729	0.000271	
273000	-14.284206	869	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	26.986720	0.000000	0.000000	0.000000	0.000000	0.000000	26.986720	26.986720	26.986720	26.986720	26.986720	0.000000	0.000000	0.000000	1.000000	0.000000	
274000	-13.664250	520	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	33.699670	33.699670	0.000000	33.699670	33.699670	33.699670	33.699670	33.699670	33.699670	0.000000	0.000000	33.699670	0.000021	0.000030	0.999643	0.000306	
275000	-13.612991	371	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	47.861326	47.861326	47.861326	47.861326	47.861326	47.861326	47.861326	0.000000	0.000000	0.000000	0.000086	0.999914	0.000000	
276000	-15.949414	506	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	20.174522	20.174522	20.174522	20.174522	20.174522	0.000000	20.174522	20.174522	20.174522	0.000000	20.174522	20.174522	0.000022	0.000003	0.999021	0.000955	
277000	-13.788433	963	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	41.431533	0.000000	41.431533	0.000000	41.431533	41.431533	41.431533	41.431533	41.431533	0.000000	0.000000	41.431533	0.000000	0.000025	0.998591	0.001383	
278000	-13.108857	261	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	65.524382	65.524382	65.524382	0.000000	65.524382	65.524382	65.524382	0.000000	0.000000	0.000000	0.000000	0.000023	0.999977	0.000000	
279000	-15.381194	442	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	19.666938	19.666938	19.666938	19.666938	0.000000	19.666938	19.666938	19.666938	19.666938	19.666938	0.000000	0.000000	0.000154	0.000000	0.999846	0.000000	
280000	-15.471866	474	1	7	'Z Z 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	19.267380	0.000000	0.000000	0.000000	19.267380	19.267380	19.267380	0.000000	0.000000	19.267380	0.000000	0.000000	0.999399	0.000601	
281000	-22.518602	869	1	4	'Z 0 0 0 Z Z 0 Z 0 0 0 0 	0.000000	12.088495	12.088495	12.088495	0.000000	0.000000	12.088495	0.000000	12.088495	12.088495	12.088495	12.088495	0.000010	0.000000	0.999525	0.000465	
282000	-12.921468	280	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	45.856844	45.856844	45.856844	45.856844	0.000000	0.000000	45.856844	45.856844	45.856844	45.856844	45.856844	0.000000	0.000048	0.000000	0.999952	0.000000	
283000	-15.005262	707	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	21.823436	21.823436	0.000000	21.823436	0.000000	21.823436	21.823436	21.823436	21.823436	21.823436	0.000000	0.000007	0.000007	0.999986	0.000000	
284000	-13.749924	173	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	34.284086	0.000000	34.284086	34.284086	34.284086	34.284086	0.000000	34.284086	0.000000	0.000000	0.000000	1.000000	0.000000	
285000	-13.593765	272	1	1	'0 0 0 0 0 Z 0 0 0 0 0 0 	40.720173	40.720173	40.720173	40.720173	40.720173	0.000000	40.720173	40.720173	40.720173	40.720173	40.720173	40.720173	0.000039	0.000011	0.999503	0.000448	
286000	-16.875776	768	1	5	'Z Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	0.000000	45.867388	0.000000	45.867388	45.867388	45.867388	45.867388	0.000000	45.867388	45.867388	0.000000	0.000000	0.000242	0.999758	0.000000	
287000	-13.838678	917	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	32.569074	32.569074	32.569074	0.000000	0.000000	32.569074	32.569074	32.569074	32.569074	0.000000	32.569074	0.000112	0.000000	0.998221	0.001666	
288000	-13.622839	823	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	35.576815	35.576815	35.576815	35.576815	35.576815	35.576815	35.576815	0.000000	35.576815	35.576815	0.000000	0.000032	0.997695	0.002272	
289000	-14.574972	309	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	20.986713	20.986713	0.000000	0.000000	20.986713	20.986713	20.986713	20.986713	20.986713	0.000000	0.000000	0.000000	0.000001	0.000002	0.999997	0.000000	
290000	-18.528515	989	1	4	'0 0 Z Z Z 0 0 0 Z 0 0 0 	40.460372	40.460372	0.000000	0.000000	0.000000	40.460372	40.460372	40.460372	0.000000	40.460372	40.460372	40.460372	0.000070	0.000000	0.999843	0.000087	
291000	-17.863028	315	1	4	'Z Z 0 0 Z 0 Z 0 0 0 0 0 	0.000000	0.000000	35.516344	35.516344	0.000000	35.516344	0.000000	35.516344	35.516344	35.516344	35.516344	35.516344	0.000000	0.000000	0.996808	0.003192	
292000	-14.326149	219	1	5	'0 Z Z 0 Z Z 0 0 0 0 Z 0 	27.822051	0.000000	0.000000	27.822051	0.000000	0.000000	27.822051	27.822051	27.822051	27.822051	0.000000	27.822051	0.000000	0.000000	0.999320	0.000680	
293000	-13.930715	116	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	48.781706	48.781706	0.000000	48.781706	48.781706	48.781706	0.000000	48.781706	48.781706	0.000000	0.000022	0.998575	0.001403	
294000	-14.670345	303	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	32.597485	32.597485	32.597485	0.000000	32.597485	32.597485	32.597485	32.597485	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
295000	-15.326762	895	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	15.696895	0.000000	0.000000	15.696895	15.696895	15.696895	0.000000	0.000000	15.696895	0.000000	0.000000	0.999547	0.000453	
296000	-13.469587	971	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	54.792957	54.792957	0.000000	0.000000	0.000000	0.000000	54.792957	54.792957	54.792957	0.000000	54.792957	0.000000	0.000032	0.000000	0.999968	0.000000	
297000	-17.923440	376	1	5	'0 Z 0 0 0 Z Z 0 0 0 Z Z 	34.030681	0.000000	34.030681	34.030681	34.030681	0.000000	0.000000	34.030681	34.030681	34.030681	0.000000	0.000000	0.000000	0.000019	0.999981	0.000000	
298000	-17.749677	994	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	11.595603	11.595603	11.595603	11.595603	11.595603	11.595603	0.000000	0.000000	11.595603	0.000000	0.000004	0.999268	0.000728	
299000	-20.691586	744	1	4	'Z 0 0 Z 0 0 0 0 Z 0 Z 0 	0.000000	18.670266	18.670266	0.000000	18.670266	18.670266	18.670266	18.670266	0.000000	18.670266	0.000000	18.670266	0.004332	0.000388	0.948628	0.046652	
300000	-13.633166	242	1	5	'0 Z Z 0 0 0 0 0 0 Z Z Z 	43.611103	0.000000	0.000000	43.611103	43.611103	43.611103	43.611103	43.611103	43.611103	0.000000	0.000000	0.000000	0.000000	0.000021	0.999979	0.000000	
301000	-13.753493	746	1	5	'0 0 Z Z Z Z 0 0 0 0 Z 0 	34.749789	34.749789	0.000000	0.000000	0.000000	0.000000	34.749789	34.749789	34.749789	34.749789	0.000000	34.749789	0.000011	0.000000	0.996334	0.003655	
302000	-14.412112	319	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	28.909694	28.909694	28.909694	28.909694	28.909694	28.909694	0.000000	0.000000	0.000000	1.000000	0.000000	
303000	-15.689458	881	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	22.266142	22.266142	0.000000	22.266142	22.266142	22.266142	0.000000	22.266142	0.000000	0.000000	0.000003	0.999997	0.000000	
304000	-12.646432	274	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	58.850151	0.000000	58.850151	0.000000	58.850151	0.000000	58.850151	58.850151	58.850151	58.850151	58.850151	58.850151	0.000000	0.000060	0.997080	0.002860	
305000	-14.626315	634	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	21.215404	21.215404	21.215404	21.215404	0.000000	21.215404	21.215404	21.215404	0.000000	0.000000	0.000000	0.000023	0.000007	0.999970	0.000000	
306000	-13.417852	6	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	46.399761	46.399761	46.399761	46.399761	46.399761	46.399761	0.000000	0.000000	0.000000	1.000000	0.000000	
307000	-13.695598	92	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	34.352449	0.000000	0.000000	34.352449	34.352449	0.000000	34.352449	34.352449	34.352449	34.352449	34.352449	34.352449	0.000000	0.000003	0.999786	0.000212	
308000	-14.176917	779	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	29.967688	29.967688	29.967688	29.967688	29.967688	29.967688	29.967688	29.967688	29.967688	0.000000	0.000000	0.000069	0.000024	0.999908	0.000000	
309000	-12.055318	172	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	76.099229	76.099229	76.099229	0.000000	76.099229	76.099229	76.099229	76.099229	76.099229	76.099229	76.099229	0.000000	0.000203	0.000091	0.999706	0.000000	
310000	-14.983674	662	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	21.470280	21.470280	21.470280	0.000000	21.470280	0.000000	21.470280	21.470280	21.470280	0.000000	0.000000	0.000000	0.000005	0.000002	0.999994	0.000000	
311000	-12.962353	926	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	60.449986	60.449986	60.449986	60.449986	0.000000	60.449986	60.449986	60.449986	60.449986	60.449986	60.449986	0.000000	0.000081	0.000000	0.999919	0.000000	
312000	-13.432039	139	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	44.158645	0.000000	44.158645	0.000000	0.000000	44.158645	44.158645	44.158645	44.158645	0.000000	0.000000	0.000102	0.000000	0.999898	0.000000	
313000	-14.920744	349	2	6	'Z 0 Z Z Z Z 0 1 0 0 0 Z 	0.000000	12.491166	0.000000	0.000000	0.000000	0.000000	12.491166	31.646674	12.491166	12.491166	12.491166	0.000000	0.000003	0.000000	0.999997	0.000000	
314000	-14.900504	543	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	23.508594	23.508594	23.508594	23.508594	23.508594	0.000000	0.000000	23.508594	0.000000	0.000015	0.998889	0.001096	
315000	-13.409844	705	1	4	'Z Z Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	47.296759	0.000000	47.296759	47.296759	47.296759	47.296759	47.296759	47.296759	47.296759	0.000000	0.000000	0.999360	0.000640	
316000	-14.254130	748	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	29.660900	29.660900	29.660900	0.000000	29.660900	0.000000	29.660900	29.660900	29.660900	0.000000	0.000000	0.000000	0.000018	0.000007	0.999975	0.000000	
317000	-13.591691	314	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	41.952236	0.000000	41.952236	41.952236	41.952236	41.952236	41.952236	41.952236	0.000000	41.952236	41.952236	0.000063	0.000186	0.992951	0.006801	
318000	-16.749833	313	1	4	'0 0 Z Z 0 Z 0 0 0 0 Z 0 	11.366358	11.366358	0.000000	0.000000	11.366358	0.000000	11.366358	11.366358	11.366358	11.366358	0.000000	11.366358	0.000002	0.000002	0.999699	0.000297	
319000	-15.528681	893	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	24.580236	0.000000	0.000000	24.580236	0.000000	24.580236	24.580236	24.580236	24.580236	24.580236	24.580236	0.000000	0.000000	0.000000	1.000000	0.000000	
320000	-15.793132	782	1	6	'Z Z 0 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	20.545015	20.545015	0.000000	20.545015	20.545015	20.545015	20.545015	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
321000	-12.138458	76	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	62.452413	0.000000	62.452413	62.452413	62.452413	62.452413	62.452413	62.452413	0.000000	0.000000	0.000000	1.000000	0.000000	
322000	-16.519984	285	1	7	'Z 0 Z Z Z Z 0 0 0 Z 0 Z 	0.000000	16.068898	0.000000	0.000000	0.000000	0.000000	16.068898	16.068898	16.068898	0.000000	16.068898	0.000000	0.000002	0.000000	0.999998	0.000000	
323000	-13.269168	290	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	42.922424	42.922424	42.922424	42.922424	42.922424	42.922424	42.922424	42.922424	42.922424	0.000000	0.000028	0.999416	0.000556	
324000	-13.571512	771	1	5	'Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	40.917537	40.917537	0.000000	0.000000	0.000000	40.917537	40.917537	40.917537	0.000000	40.917537	40.917537	0.000135	0.000000	0.997531	0.002334	
325000	-12.966411	529	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	51.671891	51.671891	51.671891	0.000000	51.671891	51.671891	51.671891	51.671891	51.671891	51.671891	0.000000	0.000012	0.999036	0.000952	
326000	-12.912457	146	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	56.447340	0.000000	0.000000	56.447340	56.447340	56.447340	56.447340	56.447340	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
327000	-14.287084	660	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	31.179843	31.179843	31.179843	31.179843	31.179843	31.179843	31.179843	31.179843	31.179843	0.000000	0.000000	31.179843	0.000061	0.000017	0.999258	0.000664	
328000	-16.405761	563	2	5	'Z 0 1 Z 1 Z 0 1 0 1 Z Z 	0.000000	21.669342	4.961817	0.000000	4.961817	0.000000	21.669342	4.961817	21.669342	4.961817	0.000000	0.000000	0.000010	0.000000	0.999989	0.000000	
329000	-13.626598	23	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	34.110088	0.000000	0.000000	34.110088	0.000000	34.110088	34.110088	34.110088	34.110088	0.000000	34.110088	0.000000	0.000000	0.000000	1.000000	0.000000	
330000	-13.638013	331	1	6	'Z Z 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	36.240894	0.000000	0.000000	36.240894	36.240894	36.240894	36.240894	0.000000	36.240894	0.000000	0.000000	0.000000	1.000000	0.000000	
331000	-15.926443	506	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	20.139444	20.139444	20.139444	20.139444	0.000000	20.139444	20.139444	20.139444	20.139444	20.139444	0.000000	0.000000	0.000020	0.000000	0.999980	0.000000	
332000	-15.262147	710	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	21.133402	0.000000	0.000005	0.000002	0.999993	0.000000	
333000	-16.219292	712	2	1	'Z 1 1 1 1 1 1 0 0 0 0 0 	0.000000	20.016890	20.016890	20.016890	20.016890	20.016890	20.016890	18.742798	18.742798	18.742798	18.742798	18.742798	0.000286	0.000018	0.997718	0.001977	
334000	-20.313820	915	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	3.045350	0.000000	3.045350	3.045350	3.045350	3.045350	3.045350	3.045350	0.000000	3.045350	3.045350	0.000000	0.000000	0.999978	0.000022	
335000	-15.575404	466	1	6	'0 Z 0 Z Z 0 0 0 0 Z Z Z 	17.462032	0.000000	17.462032	0.000000	0.000000	17.462032	17.462032	17.462032	17.462032	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
336000	-14.068228	869	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	29.923855	0.000000	29.923855	29.923855	29.923855	0.000000	29.923855	29.923855	29.923855	29.923855	29.923855	29.923855	0.000000	0.000015	0.998797	0.001188	
337000	-17.729488	485	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	7.592197	7.592197	0.000000	7.592197	0.000000	7.592197	7.592197	7.592197	7.592197	0.000000	0.000000	7.592197	0.000001	0.000000	0.999884	0.000115	
338000	-14.870461	31	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	19.827690	0.000000	0.000000	19.827690	0.000000	0.000000	19.827690	19.827690	19.827690	19.827690	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
339000	-12.804878	783	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	48.766961	48.766961	0.000000	0.000000	0.000000	48.766961	48.766961	48.766961	48.766961	48.766961	48.766961	48.766961	0.000033	0.000000	0.996642	0.003324	
340000	-11.892337	349	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	60.942658	60.942658	0.000000	60.942658	60.942658	60.942658	60.942658	60.942658	60.942658	0.000000	60.942658	0.000000	0.000069	0.000122	0.999809	0.000000	
341000	-16.316330	795	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	18.760437	18.760437	18.760437	0.000000	18.760437	18.760437	18.760437	18.760437	18.760437	18.760437	0.000000	0.000013	0.998102	0.001885	
342000	-12.901884	55	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	45.742122	0.000000	45.742122	45.742122	45.742122	45.742122	0.000000	45.742122	0.000000	0.000253	0.999500	0.000247	
343000	-14.349179	477	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	43.087976	43.087976	0.000000	43.087976	43.087976	43.087976	0.000000	0.000000	43.087976	0.000000	0.000012	0.998752	0.001236	
344000	-15.102665	51	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	19.115642	0.000000	19.115642	19.115642	0.000000	19.115642	19.115642	19.115642	19.115642	0.000000	19.115642	19.115642	0.000000	0.000000	0.999852	0.000148	
345000	-13.781831	707	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	35.549153	0.000000	35.549153	35.549153	35.549153	35.549153	35.549153	35.549153	0.000000	35.549153	0.000000	0.000019	0.999963	0.000019	
346000	-16.996921	498	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	16.232021	16.232021	0.000000	16.232021	16.232021	0.000000	16.232021	16.232021	16.232021	0.000000	16.232021	16.232021	0.000000	0.000000	0.998319	0.001680	
347000	-12.614916	627	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	70.860211	0.000000	0.000000	70.860211	0.000000	70.860211	70.860211	70.860211	70.860211	0.000000	70.860211	70.860211	0.000000	0.000000	0.992780	0.007220	
348000	-12.329772	655	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	63.178874	0.000000	0.000000	0.000000	0.000000	0.000000	63.178874	63.178874	63.178874	63.178874	63.178874	0.000000	0.000000	0.000000	1.000000	0.000000	
349000	-15.284999	906	1	5	'Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	29.732415	29.732415	29.732415	29.732415	29.732415	0.000000	29.732415	29.732415	0.000000	0.000015	0.997250	0.002735	
350000	-13.353961	318	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	46.634305	46.634305	0.000000	0.000000	46.634305	46.634305	46.634305	46.634305	0.000000	0.000000	46.634305	0.000076	0.000000	0.997549	0.002376	
