Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/26-Oct-2017-09_54.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1851957956
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/26-Oct-2017-09_54.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
489700000	-15.967842	679	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	16.874335	16.874335	16.874335	16.874335	16.874335	16.874335	16.874335	16.874335	0.000000	0.000000	16.874335	0.000016	0.000008	0.998994	0.000982	
489750000	-13.159489	575	1	5	'0 Z Z 0 0 0 0 0 0 Z Z Z 	55.549329	0.000000	0.000000	55.549329	55.549329	55.549329	55.549329	55.549329	55.549329	0.000000	0.000000	0.000000	0.000000	0.000033	0.999967	0.000000	
489800000	-12.850274	944	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	42.867520	0.000000	0.000000	0.000000	0.000000	42.867520	42.867520	42.867520	0.000000	42.867520	42.867520	0.000006	0.000000	0.999919	0.000074	
489850000	-16.354256	425	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	13.903483	13.903483	0.000000	13.903483	13.903483	0.000000	13.903483	13.903483	13.903483	13.903483	0.000000	0.000000	0.000001	0.000001	0.999997	0.000000	
489900000	-17.487077	68	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	10.825707	10.825707	0.000000	10.825707	0.000000	10.825707	10.825707	10.825707	10.825707	10.825707	10.825707	10.825707	0.000000	0.000000	0.999998	0.000002	
489950000	-13.611722	309	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	31.395595	0.000000	0.000000	31.395595	31.395595	31.395595	31.395595	31.395595	31.395595	0.000000	0.000000	0.000000	1.000000	0.000000	
490000000	-15.045961	695	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	26.998400	26.998400	26.998400	0.000000	26.998400	26.998400	26.998400	26.998400	26.998400	26.998400	0.000000	26.998400	0.000013	0.000007	0.999688	0.000292	
490050000	-13.465646	591	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	46.358884	0.000000	0.000000	46.358884	46.358884	46.358884	46.358884	46.358884	0.000000	0.000000	46.358884	0.000019	0.000068	0.996695	0.003217	
490100000	-14.149262	545	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	33.407944	33.407944	33.407944	33.407944	0.000000	33.407944	33.407944	33.407944	33.407944	0.000000	33.407944	0.000178	0.000003	0.999065	0.000755	
490150000	-14.046206	368	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	29.361808	0.000000	0.000000	0.000000	29.361808	29.361808	29.361808	29.361808	29.361808	0.000000	29.361808	0.000008	0.000000	0.999751	0.000241	
490200000	-14.345917	788	1	7	'0 Z Z Z Z Z 0 0 0 Z Z 0 	27.779323	0.000000	0.000000	0.000000	0.000000	0.000000	27.779323	27.779323	27.779323	0.000000	0.000000	27.779323	0.000000	0.000000	0.999375	0.000625	
490250000	-13.718260	473	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	42.827152	42.827152	42.827152	0.000000	0.000000	0.000000	42.827152	42.827152	42.827152	42.827152	0.000000	42.827152	0.000092	0.000000	0.996735	0.003173	
490300000	-14.286896	756	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	37.098586	37.098586	0.000000	37.098586	37.098586	37.098586	37.098586	37.098586	37.098586	37.098586	0.000000	0.000000	0.999357	0.000643	
490350000	-14.806945	319	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	24.533707	24.533707	24.533707	0.000000	0.000000	0.000000	24.533707	24.533707	24.533707	0.000000	24.533707	0.000000	0.000036	0.000000	0.999964	0.000000	
490400000	-14.447766	325	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	33.528477	0.000000	0.000000	33.528477	33.528477	33.528477	33.528477	0.000000	33.528477	0.000000	0.000000	0.999934	0.000066	
490450000	-13.842717	20	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	45.925072	0.000000	0.000000	0.000000	45.925072	45.925072	45.925072	45.925072	45.925072	0.000000	45.925072	45.925072	0.000000	0.000006	0.999777	0.000217	
490500000	-17.256897	81	1	3	'0 Z 0 0 0 0 Z 0 0 0 Z 0 	35.919575	0.000000	35.919575	35.919575	35.919575	35.919575	0.000000	35.919575	35.919575	35.919575	0.000000	35.919575	0.000000	0.000066	0.997036	0.002898	
490550000	-14.979544	964	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	27.224943	0.000000	0.000000	27.224943	27.224943	27.224943	27.224943	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
490600000	-13.984363	103	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	38.409315	38.409315	38.409315	38.409315	38.409315	0.000000	38.409315	0.000000	0.000000	0.998836	0.001164	
490650000	-13.403721	539	1	4	'Z 0 Z Z 0 0 0 0 0 0 Z 0 	0.000000	41.909633	0.000000	0.000000	41.909633	41.909633	41.909633	41.909633	41.909633	41.909633	0.000000	41.909633	0.000011	0.000031	0.998377	0.001581	
490700000	-12.081244	114	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	73.468078	0.000000	73.468078	73.468078	73.468078	73.468078	73.468078	73.468078	73.468078	73.468078	0.000000	0.000000	0.000000	0.000063	0.999937	0.000000	
490750000	-15.436697	630	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	23.381346	0.000000	0.000000	23.381346	23.381346	23.381346	23.381346	0.000000	0.000000	23.381346	0.000000	0.000000	0.999257	0.000743	
490800000	-17.524061	435	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	9.800014	0.000000	9.800014	9.800014	9.800014	9.800014	9.800014	0.000000	9.800014	0.000000	0.000000	0.000002	0.999998	0.000000	
490850000	-12.820071	365	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	44.426683	0.000000	44.426683	44.426683	44.426683	0.000000	44.426683	44.426683	44.426683	0.000000	0.000000	0.000000	0.000000	0.000033	0.999967	0.000000	
490900000	-13.190192	744	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	46.750405	46.750405	46.750405	46.750405	46.750405	0.000000	46.750405	46.750405	46.750405	0.000000	0.000000	0.000000	0.000080	0.000015	0.999906	0.000000	
490950000	-12.849504	94	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	39.356020	39.356020	0.000000	39.356020	0.000000	39.356020	39.356020	39.356020	39.356020	0.000000	0.000000	0.000050	0.000010	0.999940	0.000000	
491000000	-15.244424	535	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	20.158555	20.158555	20.158555	20.158555	20.158555	20.158555	0.000000	20.158555	0.000000	0.000011	0.999034	0.000955	
491050000	-16.304953	177	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	13.765218	13.765218	13.765218	13.765218	0.000000	0.000000	13.765218	13.765218	13.765218	13.765218	0.000000	13.765218	0.000102	0.000000	0.998529	0.001368	
491100000	-17.703728	314	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	8.433468	0.000000	8.433468	8.433468	8.433468	8.433468	8.433468	8.433468	8.433468	0.000000	8.433468	8.433468	0.000000	0.000007	0.998649	0.001344	
491150000	-15.431893	890	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	18.864895	18.864895	18.864895	18.864895	0.000000	0.000000	18.864895	18.864895	18.864895	18.864895	18.864895	18.864895	0.000019	0.000000	0.999674	0.000307	
491200000	-15.204720	9	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	25.024453	0.000000	25.024453	0.000000	0.000000	0.000000	25.024453	25.024453	25.024453	0.000000	25.024453	25.024453	0.000000	0.000000	0.998574	0.001426	
491250000	-13.616191	963	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	45.395962	0.000000	0.000000	45.395962	45.395962	0.000000	45.395962	45.395962	45.395962	0.000000	45.395962	45.395962	0.000000	0.000008	0.998465	0.001527	
491300000	-12.611954	705	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	73.789351	73.789351	0.000000	0.000000	73.789351	73.789351	73.789351	73.789351	73.789351	73.789351	73.789351	73.789351	0.000044	0.000070	0.998677	0.001210	
491350000	-13.403361	133	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	27.371006	27.371006	27.371006	0.000000	0.000000	0.000000	27.371006	27.371006	27.371006	0.000000	0.000000	27.371006	0.000046	0.000000	0.999326	0.000627	
491400000	-12.932039	568	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	47.877935	47.877935	0.000000	0.000000	47.877935	0.000000	47.877935	47.877935	47.877935	0.000000	47.877935	47.877935	0.000011	0.000011	0.997072	0.002906	
491450000	-14.685673	248	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	27.584839	27.584839	0.000000	27.584839	0.000000	27.584839	27.584839	27.584839	0.000000	0.000000	27.584839	0.000054	0.000003	0.998471	0.001472	
491500000	-16.682155	711	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	13.527742	13.527742	13.527742	13.527742	13.527742	13.527742	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
491550000	-17.579881	16	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	14.825901	0.000000	14.825901	0.000000	14.825901	14.825901	14.825901	14.825901	0.000000	14.825901	14.825901	0.000001	0.000000	0.998508	0.001491	
491600000	-15.785361	414	1	4	'0 0 0 Z 0 Z 0 0 0 Z Z 0 	17.288141	17.288141	17.288141	0.000000	17.288141	0.000000	17.288141	17.288141	17.288141	0.000000	0.000000	17.288141	0.000000	0.000000	0.999999	0.000001	
491650000	-12.508762	81	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	60.730999	60.730999	0.000000	0.000000	60.730999	60.730999	60.730999	60.730999	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
491700000	-13.254189	386	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	45.428050	0.000000	0.000000	45.428050	45.428050	45.428050	45.428050	45.428050	45.428050	45.428050	0.000000	45.428050	0.000000	0.000079	0.996055	0.003867	
491750000	-12.384458	309	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	53.306779	0.000000	0.000000	53.306779	53.306779	53.306779	53.306779	53.306779	0.000000	53.306779	0.000000	0.000008	0.000010	0.999981	0.000000	
491800000	-17.850656	775	2	3	'Z 0 0 Z 0 1 0 0 0 0 1 Z 	0.000000	11.450990	11.450990	0.000000	11.450990	1.493429	11.450990	11.450990	11.450990	11.450990	1.493429	0.000000	0.000001	0.000001	0.999999	0.000000	
491850000	-17.628297	192	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	7.080718	7.080718	7.080718	7.080718	7.080718	7.080718	7.080718	7.080718	0.000000	7.080718	0.000000	0.000004	0.000004	0.999992	0.000000	
491900000	-14.690842	331	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	23.960842	23.960842	23.960842	23.960842	23.960842	23.960842	23.960842	23.960842	23.960842	0.000000	0.000000	0.000023	0.000009	0.999968	0.000000	
491950000	-14.330733	640	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	36.007078	36.007078	36.007078	36.007078	0.000000	0.000000	36.007078	36.007078	36.007078	36.007078	0.000000	36.007078	0.000080	0.000000	0.998322	0.001598	
492000000	-15.417016	616	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	20.555700	0.000000	20.555700	0.000000	20.555700	0.000000	20.555700	20.555700	20.555700	20.555700	20.555700	20.555700	0.000000	0.000008	0.998630	0.001362	
492050000	-15.526809	72	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	23.283848	0.000000	0.000000	0.000000	23.283848	23.283848	23.283848	23.283848	23.283848	23.283848	0.000000	0.000000	0.998182	0.001818	
492100000	-15.157379	828	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	16.037230	0.000000	0.000000	0.000000	16.037230	0.000000	16.037230	16.037230	16.037230	0.000000	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
492150000	-14.488677	443	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	32.137244	32.137244	32.137244	32.137244	32.137244	32.137244	0.000000	32.137244	0.000000	0.000018	0.999019	0.000963	
492200000	-15.087017	818	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	30.321194	30.321194	0.000000	30.321194	30.321194	0.000000	30.321194	30.321194	30.321194	30.321194	0.000000	30.321194	0.000006	0.000005	0.999760	0.000229	
492250000	-14.209128	429	1	7	'Z Z Z Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.150614	39.150614	39.150614	0.000000	39.150614	39.150614	0.000000	0.000000	0.999484	0.000516	
492300000	-16.108107	491	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	17.115828	17.115828	0.000000	17.115828	0.000000	17.115828	17.115828	17.115828	17.115828	17.115828	17.115828	0.000260	0.000004	0.998899	0.000838	
492350000	-15.520508	234	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	15.618834	15.618834	0.000000	15.618834	15.618834	0.000000	15.618834	15.618834	15.618834	0.000000	0.000000	15.618834	0.000011	0.000011	0.999968	0.000011	
492400000	-14.864537	322	1	3	'Z 0 Z 0 Z 0 0 0 0 0 0 0 	0.000000	45.051210	0.000000	45.051210	0.000000	45.051210	45.051210	45.051210	45.051210	45.051210	45.051210	45.051210	0.000017	0.000000	0.999781	0.000202	
492450000	-13.604578	281	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	48.289272	48.289272	48.289272	48.289272	48.289272	48.289272	0.000000	48.289272	0.000000	0.000000	0.000076	0.999923	0.000000	
492500000	-14.415345	567	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	28.535918	28.535918	28.535918	0.000000	28.535918	28.535918	28.535918	28.535918	28.535918	28.535918	28.535918	28.535918	0.000055	0.000022	0.998921	0.001002	
492550000	-15.073331	243	1	6	'Z Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.000000	23.544026	0.000000	23.544026	23.544026	23.544026	23.544026	23.544026	0.000000	0.000000	0.000000	0.000000	0.000021	0.999979	0.000000	
492600000	-14.806109	45	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	20.479096	20.479096	20.479096	20.479096	20.479096	20.479096	20.479096	20.479096	20.479096	0.000000	20.479096	0.000046	0.000012	0.998997	0.000945	
492650000	-14.351936	670	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	36.610676	0.000000	36.610676	36.610676	36.610676	0.000000	36.610676	36.610676	36.610676	0.000000	0.000000	0.000000	0.000000	0.000020	0.999980	0.000000	
492700000	-15.965267	101	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	20.355502	20.355502	20.355502	20.355502	20.355502	20.355502	20.355502	20.355502	20.355502	0.000000	0.000000	20.355502	0.000020	0.000014	0.998881	0.001085	
492750000	-13.468339	246	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	33.741764	33.741764	33.741764	0.000000	33.741764	33.741764	33.741764	33.741764	33.741764	0.000000	33.741764	0.000000	0.000112	0.000024	0.999864	0.000000	
492800000	-13.432358	260	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	54.877259	0.000000	54.877259	54.877259	54.877259	54.877259	0.000000	0.000000	0.000000	0.000038	0.999962	0.000000	
492850000	-15.274474	19	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	25.565092	0.000000	25.565092	0.000000	25.565092	0.000000	25.565092	25.565092	25.565092	25.565092	0.000000	25.565092	0.000000	0.000004	0.997397	0.002599	
492900000	-16.481004	319	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	13.360508	13.360508	13.360508	0.000000	13.360508	0.000000	13.360508	13.360508	13.360508	13.360508	13.360508	13.360508	0.000011	0.000002	0.999707	0.000280	
492950000	-13.408881	38	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	45.884627	45.884627	45.884627	45.884627	45.884627	0.000000	45.884627	0.000000	0.000000	0.999831	0.000169	
493000000	-14.167766	393	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	41.576485	41.576485	0.000000	41.576485	41.576485	41.576485	41.576485	41.576485	41.576485	41.576485	0.000000	0.000211	0.000074	0.999714	0.000001	
493050000	-12.272538	800	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	68.154394	68.154394	68.154394	68.154394	68.154394	68.154394	68.154394	68.154394	0.000000	0.000000	0.000000	0.000696	0.000195	0.999109	0.000000	
493100000	-12.963158	491	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	62.024386	62.024386	62.024386	62.024386	62.024386	62.024386	62.024386	62.024386	62.024386	0.000000	62.024386	62.024386	0.001078	0.000116	0.997491	0.001314	
493150000	-14.565551	654	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	38.353501	38.353501	38.353501	38.353501	38.353501	38.353501	38.353501	38.353501	38.353501	0.000000	38.353501	0.000059	0.000025	0.998996	0.000920	
493200000	-14.460258	589	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	31.498023	31.498023	31.498023	0.000000	0.000000	0.000000	31.498023	31.498023	31.498023	31.498023	31.498023	31.498023	0.000002	0.000000	0.999994	0.000003	
493250000	-17.134041	815	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	14.393316	14.393316	0.000000	0.000000	14.393316	0.000000	14.393316	14.393316	14.393316	0.000000	14.393316	0.000000	0.000002	0.000002	0.999997	0.000000	
493300000	-14.121217	349	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	22.717672	22.717672	0.000000	22.717672	22.717672	0.000000	22.717672	22.717672	22.717672	22.717672	0.000000	0.000000	0.000009	0.000008	0.999983	0.000000	
493350000	-12.649893	133	1	6	'0 Z 0 Z Z Z 0 0 0 Z 0 Z 	38.267148	0.000000	38.267148	0.000000	0.000000	0.000000	38.267148	38.267148	38.267148	0.000000	38.267148	0.000000	0.000000	0.000000	1.000000	0.000000	
493400000	-15.346891	253	1	2	'0 Z 0 0 0 0 0 0 0 0 Z 0 	16.549521	0.000000	16.549521	16.549521	16.549521	16.549521	16.549521	16.549521	16.549521	16.549521	0.000000	16.549521	0.000000	0.000005	0.999488	0.000507	
493450000	-14.437330	181	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	31.050535	0.000000	31.050535	31.050535	31.050535	0.000000	31.050535	31.050535	31.050535	31.050535	31.050535	31.050535	0.000000	0.000012	0.998896	0.001092	
493500000	-13.338873	11	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	42.045733	0.000000	0.000000	42.045733	42.045733	42.045733	42.045733	0.000000	0.000000	42.045733	0.000000	0.000000	0.999313	0.000687	
493550000	-15.699053	345	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	20.895339	0.000000	0.000000	20.895339	0.000000	0.000000	20.895339	20.895339	20.895339	20.895339	20.895339	0.000000	0.000000	0.000000	1.000000	0.000000	
493600000	-12.466668	375	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	80.866910	80.866910	0.000000	0.000000	80.866910	80.866910	80.866910	80.866910	80.866910	0.000000	80.866910	80.866910	0.000226	0.000393	0.993812	0.005570	
493650000	-11.798054	568	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	82.496456	0.000000	82.496456	82.496456	82.496456	0.000000	82.496456	82.496456	82.496456	0.000000	0.000000	0.000000	0.000000	0.000034	0.999966	0.000000	
493700000	-14.220760	158	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	33.486093	33.486093	33.486093	0.000000	33.486093	0.000000	33.486093	33.486093	33.486093	33.486093	0.000000	33.486093	0.000141	0.000006	0.996252	0.003601	
493750000	-14.682961	770	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	28.218882	0.000000	28.218882	0.000000	28.218882	28.218882	28.218882	28.218882	0.000000	0.000000	0.000000	0.000049	0.000000	0.999951	0.000000	
493800000	-12.397279	516	1	5	'0 Z Z 0 0 0 0 0 0 Z Z Z 	70.046456	0.000000	0.000000	70.046456	70.046456	70.046456	70.046456	70.046456	70.046456	0.000000	0.000000	0.000000	0.000000	0.000087	0.999913	0.000000	
493850000	-13.992896	82	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	31.458543	31.458543	0.000000	0.000000	0.000000	31.458543	31.458543	31.458543	31.458543	0.000000	0.000000	0.000000	0.000019	0.000000	0.999981	0.000000	
493900000	-13.579440	352	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	52.586443	0.000000	0.000000	52.586443	52.586443	52.586443	52.586443	52.586443	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
493950000	-12.858038	12	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	52.742808	0.000000	0.000000	0.000000	52.742808	0.000000	52.742808	52.742808	52.742808	0.000000	0.000000	0.000000	0.000000	0.000018	0.999982	0.000000	
494000000	-14.314131	268	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	26.617969	0.000000	26.617969	26.617969	26.617969	26.617969	26.617969	0.000000	26.617969	26.617969	0.000000	0.000009	0.999134	0.000857	
494050000	-14.543095	145	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	24.764991	0.000000	24.764991	0.000000	24.764991	24.764991	24.764991	24.764991	24.764991	0.000000	0.000000	24.764991	0.000000	0.000024	0.998128	0.001848	
494100000	-13.566552	313	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	38.889445	38.889445	0.000000	38.889445	38.889445	38.889445	38.889445	38.889445	38.889445	38.889445	38.889445	38.889445	0.000019	0.000037	0.998859	0.001084	
494150000	-14.551763	649	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	26.934906	26.934906	0.000000	0.000000	26.934906	26.934906	26.934906	26.934906	26.934906	26.934906	0.000000	0.000047	0.000000	0.999953	0.000000	
494200000	-14.933698	364	1	5	'0 Z Z Z Z Z 0 0 0 0 0 0 	25.854228	0.000000	0.000000	0.000000	0.000000	0.000000	25.854228	25.854228	25.854228	25.854228	25.854228	25.854228	0.000000	0.000000	0.998605	0.001395	
494250000	-17.377027	805	1	7	'Z 0 Z Z Z 0 0 0 0 Z Z Z 	0.000000	10.926586	0.000000	0.000000	0.000000	10.926586	10.926586	10.926586	10.926586	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
494300000	-14.576975	671	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	24.119350	0.000000	24.119350	24.119350	24.119350	24.119350	24.119350	24.119350	24.119350	0.000000	24.119350	0.000005	0.000018	0.998644	0.001333	
494350000	-14.142433	518	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	30.646711	0.000000	0.000000	0.000000	30.646711	30.646711	30.646711	30.646711	30.646711	0.000000	0.000000	0.000000	0.000000	0.000028	0.999972	0.000000	
494400000	-13.691036	165	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	40.618117	0.000000	0.000000	40.618117	40.618117	40.618117	40.618117	40.618117	0.000000	40.618117	0.000000	0.000003	0.000014	0.999983	0.000000	
494450000	-13.707187	153	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	28.435342	0.000000	28.435342	28.435342	28.435342	0.000000	28.435342	28.435342	28.435342	0.000000	0.000000	0.000000	0.000000	0.000019	0.999981	0.000000	
494500000	-14.956636	346	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	27.107448	27.107448	27.107448	27.107448	27.107448	27.107448	27.107448	0.000000	27.107448	27.107448	0.000000	0.000015	0.998353	0.001632	
494550000	-14.494522	387	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	28.236472	28.236472	0.000000	28.236472	0.000000	28.236472	28.236472	28.236472	28.236472	0.000000	28.236472	28.236472	0.000009	0.000000	0.999430	0.000561	
494600000	-14.432066	413	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	35.255680	35.255680	35.255680	0.000000	35.255680	35.255680	35.255680	0.000000	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
494650000	-14.033889	117	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	36.850184	0.000000	0.000000	36.850184	0.000000	36.850184	36.850184	36.850184	36.850184	36.850184	36.850184	36.850184	0.000000	0.000000	0.999999	0.000001	
494700000	-13.370490	78	1	3	'0 0 0 0 Z 0 0 0 0 Z 0 Z 	45.313092	45.313092	45.313092	45.313092	0.000000	45.313092	45.313092	45.313092	45.313092	0.000000	45.313092	0.000000	0.000092	0.000000	0.999908	0.000000	
494750000	-11.918328	94	1	5	'Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	65.069705	65.069705	0.000000	0.000000	0.000000	65.069705	65.069705	65.069705	0.000000	65.069705	65.069705	0.000155	0.000000	0.998121	0.001724	
494800000	-16.267768	834	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	15.988190	0.000000	15.988190	15.988190	15.988190	15.988190	15.988190	15.988190	15.988190	15.988190	15.988190	0.000000	0.000000	0.000004	0.999996	0.000000	
494850000	-14.898632	7	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	24.884326	24.884326	24.884326	0.000000	24.884326	0.000000	24.884326	24.884326	24.884326	24.884326	24.884326	0.000000	0.000062	0.000063	0.999875	0.000000	
494900000	-16.215571	641	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	10.823910	0.000000	10.823910	0.000000	10.823910	0.000000	10.823910	10.823910	10.823910	10.823910	10.823910	0.000000	0.000000	0.000002	0.999998	0.000000	
