Options:
Model:                           MultiState
Tree File Name:                  data/utoaztecan.bttrees
Data File Name:                  data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            558666691
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
514000	-14.004958	915	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	29.079655	0.000000	29.079655	29.079655	29.079655	29.079655	29.079655	29.079655	0.000000	29.079655	0.000000	0.000009	0.999652	0.000339	
515000	-13.587298	590	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	33.999250	33.999250	0.000000	33.999250	33.999250	33.999250	33.999250	33.999250	33.999250	33.999250	33.999250	33.999250	0.000010	0.000083	0.993462	0.006445	
516000	-14.367617	330	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	25.119397	0.000000	25.119397	0.000000	25.119397	25.119397	25.119397	25.119397	0.000000	25.119397	25.119397	0.000016	0.000000	0.998743	0.001241	
517000	-15.643493	374	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	25.273610	0.000000	25.273610	25.273610	0.000000	25.273610	25.273610	25.273610	25.273610	0.000000	25.273610	0.000003	0.000003	0.997954	0.002040	
518000	-13.763162	680	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	35.090489	35.090489	35.090489	35.090489	35.090489	35.090489	35.090489	0.000000	35.090489	0.000000	0.000038	0.997985	0.001977	
519000	-12.952412	762	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	56.572979	0.000000	56.572979	56.572979	56.572979	56.572979	56.572979	0.000000	56.572979	0.000000	0.000000	0.000031	0.999969	0.000000	
520000	-13.643261	831	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	38.475457	0.000000	0.000000	38.475457	0.000000	38.475457	38.475457	38.475457	0.000000	0.000000	38.475457	0.000003	0.000003	0.998026	0.001968	
521000	-13.382067	268	2	4	'Z Z 1 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	3.674974	38.212864	38.212864	38.212864	38.212864	38.212864	38.212864	38.212864	0.000000	0.000000	0.000000	0.000016	0.999984	0.000000	
522000	-14.535900	652	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	26.104091	26.104091	0.000000	0.000000	26.104091	0.000000	26.104091	26.104091	26.104091	0.000000	26.104091	26.104091	0.000016	0.000016	0.999947	0.000021	
523000	-13.614887	638	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	42.723706	42.723706	42.723706	42.723706	42.723706	42.723706	42.723706	42.723706	42.723706	0.000000	0.000021	0.999318	0.000661	
524000	-13.330717	151	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	65.769352	65.769352	65.769352	65.769352	0.000000	65.769352	65.769352	65.769352	65.769352	0.000000	65.769352	65.769352	0.000183	0.000000	0.998778	0.001039	
525000	-14.179558	45	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	25.728339	25.728339	0.000000	25.728339	25.728339	25.728339	25.728339	0.000000	25.728339	0.000000	0.000000	0.000000	1.000000	0.000000	
526000	-15.307790	338	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	16.823519	0.000000	0.000000	0.000000	0.000000	16.823519	16.823519	16.823519	16.823519	0.000000	16.823519	16.823519	0.000000	0.000000	0.999928	0.000072	
527000	-13.252487	323	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	43.710240	0.000000	43.710240	0.000000	0.000000	0.000000	43.710240	43.710240	43.710240	43.710240	0.000000	43.710240	0.000000	0.000000	0.995241	0.004759	
528000	-13.533747	334	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	49.116149	49.116149	0.000000	0.000000	49.116149	49.116149	49.116149	49.116149	0.000000	49.116149	0.000000	0.000000	0.996070	0.003930	
529000	-18.631315	647	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	6.665961	6.665961	6.665961	0.000000	6.665961	0.000000	6.665961	6.665961	6.665961	0.000000	0.000000	0.000000	0.000006	0.000001	0.999993	0.000000	
530000	-14.420709	196	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	21.477508	0.000000	21.477508	21.477508	0.000000	21.477508	21.477508	21.477508	21.477508	0.000000	21.477508	0.000000	0.000000	0.000000	1.000000	0.000000	
531000	-16.572743	357	1	5	'0 Z Z Z Z Z 0 0 0 0 0 0 	18.015398	0.000000	0.000000	0.000000	0.000000	0.000000	18.015398	18.015398	18.015398	18.015398	18.015398	18.015398	0.000000	0.000000	0.999695	0.000305	
532000	-16.647196	664	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	13.006214	0.000000	13.006214	13.006214	13.006214	13.006214	13.006214	13.006214	0.000000	0.000000	0.000000	1.000000	0.000000	
533000	-13.861456	40	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	48.565787	48.565787	0.000000	0.000000	48.565787	48.565787	48.565787	48.565787	0.000000	0.000000	48.565787	0.000266	0.000000	0.999428	0.000306	
534000	-13.394127	466	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	42.108941	42.108941	42.108941	42.108941	0.000000	42.108941	42.108941	42.108941	42.108941	0.000000	42.108941	42.108941	0.000018	0.000000	0.999891	0.000091	
535000	-13.548882	760	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	38.678835	38.678835	38.678835	38.678835	38.678835	0.000000	38.678835	38.678835	38.678835	0.000000	0.000000	0.000000	0.000084	0.000006	0.999909	0.000000	
536000	-16.293486	167	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	12.402229	0.000000	0.000000	0.000000	12.402229	12.402229	12.402229	0.000000	12.402229	12.402229	0.000000	0.000000	0.998892	0.001108	
537000	-15.720607	311	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	19.784885	0.000000	19.784885	19.784885	19.784885	19.784885	19.784885	0.000000	19.784885	19.784885	0.000000	0.000006	0.999477	0.000518	
538000	-16.436209	133	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	8.524717	8.524717	8.524717	0.000000	0.000000	8.524717	8.524717	8.524717	0.000000	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
539000	-16.332686	322	1	5	'Z Z 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	24.741353	0.000000	24.741353	0.000000	24.741353	24.741353	24.741353	0.000000	24.741353	24.741353	0.000000	0.000005	0.999976	0.000019	
540000	-12.702939	143	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	72.619354	0.000000	72.619354	72.619354	0.000000	72.619354	72.619354	72.619354	72.619354	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
541000	-15.852808	538	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	17.209420	17.209420	0.000000	0.000000	0.000000	17.209420	17.209420	17.209420	17.209420	17.209420	17.209420	17.209420	0.000001	0.000000	0.999749	0.000250	
542000	-14.476566	395	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	27.035418	27.035418	0.000000	27.035418	0.000000	0.000000	27.035418	27.035418	27.035418	0.000000	0.000000	27.035418	0.000008	0.000000	0.999356	0.000635	
543000	-17.096479	556	1	4	'0 0 Z 0 Z Z 0 0 0 0 Z 0 	10.252705	10.252705	0.000000	10.252705	0.000000	0.000000	10.252705	10.252705	10.252705	10.252705	0.000000	10.252705	0.000000	0.000000	0.999840	0.000160	
544000	-15.110236	586	1	2	'Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	29.044847	29.044847	29.044847	29.044847	29.044847	29.044847	29.044847	29.044847	0.000000	29.044847	29.044847	0.000055	0.000021	0.997705	0.002219	
545000	-16.981042	908	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	9.014335	0.000000	0.000000	9.014335	9.014335	9.014335	9.014335	9.014335	9.014335	9.014335	0.000000	0.000000	0.999015	0.000985	
546000	-14.699522	64	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	23.911667	0.000000	0.000000	0.000000	23.911667	23.911667	23.911667	23.911667	0.000000	23.911667	0.000000	0.000000	0.999414	0.000585	
547000	-12.731478	922	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	57.448729	57.448729	57.448729	57.448729	0.000000	57.448729	57.448729	57.448729	57.448729	0.000000	0.000000	57.448729	0.000044	0.000000	0.999788	0.000168	
548000	-13.586533	947	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	40.917035	0.000000	0.000000	0.000000	0.000000	40.917035	40.917035	40.917035	40.917035	40.917035	0.000000	0.000015	0.000000	0.999985	0.000000	
549000	-15.301094	700	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	23.996665	23.996665	0.000000	23.996665	23.996665	23.996665	23.996665	23.996665	23.996665	0.000000	0.000000	0.000000	0.000001	0.000003	0.999996	0.000000	
550000	-13.922086	404	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	39.427306	39.427306	39.427306	39.427306	39.427306	39.427306	39.427306	39.427306	39.427306	0.000000	0.000037	0.999041	0.000922	
551000	-15.589369	244	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	17.942615	0.000000	17.942615	17.942615	0.000000	0.000000	17.942615	17.942615	17.942615	17.942615	0.000000	17.942615	0.000000	0.000000	0.999564	0.000436	
552000	-15.036634	640	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	26.720099	26.720099	26.720099	26.720099	26.720099	0.000000	26.720099	26.720099	26.720099	26.720099	0.000000	0.000000	0.000040	0.000011	0.999949	0.000000	
553000	-13.607817	902	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	34.966888	0.000000	0.000000	0.000000	34.966888	34.966888	34.966888	34.966888	34.966888	34.966888	34.966888	0.000021	0.000000	0.996982	0.002997	
554000	-13.363325	64	1	6	'Z Z Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	39.602408	39.602408	39.602408	39.602408	39.602408	39.602408	0.000000	0.000000	0.000000	0.000000	0.000033	0.999967	0.000000	
555000	-16.026104	131	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	15.083760	15.083760	0.000000	15.083760	15.083760	15.083760	15.083760	15.083760	15.083760	15.083760	0.000000	0.000007	0.000003	0.999990	0.000000	
556000	-13.636373	141	1	1	'0 0 0 0 0 Z 0 0 0 0 0 0 	32.695500	32.695500	32.695500	32.695500	32.695500	0.000000	32.695500	32.695500	32.695500	32.695500	32.695500	32.695500	0.000273	0.000011	0.998085	0.001631	
557000	-18.092632	551	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	9.324931	9.324931	0.000000	0.000000	0.000000	9.324931	9.324931	9.324931	0.000000	9.324931	0.000000	0.000003	0.000000	0.999997	0.000000	
558000	-17.243502	474	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	10.102604	0.000000	0.000000	10.102604	0.000000	10.102604	10.102604	10.102604	10.102604	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
559000	-14.840929	393	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	30.804443	30.804443	0.000000	30.804443	30.804443	0.000000	30.804443	30.804443	30.804443	30.804443	0.000000	0.000000	0.000013	0.000013	0.999975	0.000000	
560000	-13.228167	664	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	50.113808	50.113808	50.113808	50.113808	50.113808	50.113808	50.113808	0.000000	0.000000	0.000055	0.999945	0.000000	
561000	-13.571670	747	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	45.677922	45.677922	0.000000	45.677922	45.677922	0.000000	45.677922	45.677922	45.677922	0.000000	0.000000	0.000000	0.000022	0.000021	0.999957	0.000000	
562000	-13.365777	411	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	47.813950	47.813950	0.000000	0.000000	47.813950	0.000000	47.813950	47.813950	47.813950	47.813950	47.813950	47.813950	0.000003	0.000002	0.999121	0.000873	
563000	-13.824866	566	1	6	'Z 0 Z 0 0 Z 0 0 0 Z Z Z 	0.000000	36.966219	0.000000	36.966219	36.966219	0.000000	36.966219	36.966219	36.966219	0.000000	0.000000	0.000000	0.000018	0.000018	0.999964	0.000000	
564000	-13.992907	908	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	26.763397	26.763397	26.763397	0.000000	0.000000	26.763397	26.763397	26.763397	0.000000	0.000000	0.000000	0.000076	0.000000	0.999924	0.000000	
565000	-13.343677	277	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	39.228820	39.228820	0.000000	0.000000	39.228820	0.000000	39.228820	39.228820	39.228820	0.000000	0.000000	0.000000	0.000014	0.000014	0.999972	0.000000	
566000	-13.254410	880	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	47.412010	0.000000	0.000000	47.412010	0.000000	0.000000	47.412010	47.412010	47.412010	47.412010	47.412010	0.000000	0.000000	0.000000	1.000000	0.000000	
567000	-13.589535	198	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	42.506302	42.506302	0.000000	0.000000	0.000000	0.000000	42.506302	42.506302	42.506302	42.506302	42.506302	42.506302	0.000022	0.000000	0.998700	0.001278	
568000	-14.743548	436	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	30.157009	30.157009	30.157009	30.157009	30.157009	30.157009	30.157009	30.157009	30.157009	30.157009	0.000000	30.157009	0.000151	0.000073	0.993274	0.006503	
569000	-14.281107	518	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	29.520620	29.520620	0.000000	0.000000	0.000000	29.520620	29.520620	29.520620	0.000000	29.520620	0.000000	0.001773	0.000000	0.998227	0.000000	
570000	-15.990064	21	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	19.113108	19.113108	0.000000	0.000000	0.000000	19.113108	19.113108	19.113108	19.113108	0.000000	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
571000	-14.320179	89	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	33.275134	33.275134	33.275134	33.275134	33.275134	33.275134	33.275134	33.275134	33.275134	0.000000	0.000000	0.000150	0.000058	0.999792	0.000000	
572000	-15.540402	623	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	23.450447	0.000000	23.450447	0.000000	0.000000	0.000000	23.450447	23.450447	23.450447	0.000000	0.000000	23.450447	0.000000	0.000000	0.996529	0.003471	
573000	-16.969619	524	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	11.915790	11.915790	0.000000	11.915790	0.000000	11.915790	11.915790	11.915790	11.915790	0.000000	0.000000	11.915790	0.000002	0.000000	0.999637	0.000362	
574000	-13.123459	489	1	5	'0 Z Z Z Z 0 0 0 0 0 0 Z 	47.337415	0.000000	0.000000	0.000000	0.000000	47.337415	47.337415	47.337415	47.337415	47.337415	47.337415	0.000000	0.000000	0.000000	1.000000	0.000000	
575000	-14.341994	123	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	29.577452	0.000000	0.000000	0.000000	29.577452	29.577452	29.577452	29.577452	29.577452	29.577452	29.577452	0.000013	0.000000	0.998993	0.000994	
576000	-14.445065	319	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	28.711116	28.711116	28.711116	0.000000	0.000000	0.000000	28.711116	28.711116	28.711116	0.000000	28.711116	28.711116	0.000052	0.000000	0.999365	0.000583	
577000	-14.991423	302	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	23.403667	0.000000	0.000000	23.403667	0.000000	23.403667	23.403667	23.403667	23.403667	0.000000	23.403667	0.000000	0.000000	0.000000	1.000000	0.000000	
578000	-18.137194	62	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	9.081599	0.000000	9.081599	9.081599	9.081599	0.000000	9.081599	9.081599	9.081599	9.081599	9.081599	9.081599	0.000000	0.000001	0.999756	0.000243	
579000	-12.774815	662	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	55.537402	0.000000	55.537402	0.000000	0.000000	55.537402	55.537402	55.537402	55.537402	55.537402	55.537402	0.000000	0.000000	0.000000	1.000000	0.000000	
580000	-14.482139	309	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	22.183314	22.183314	22.183314	22.183314	22.183314	22.183314	22.183314	0.000000	22.183314	22.183314	0.000000	0.000002	0.999959	0.000039	
581000	-14.836001	742	1	6	'Z Z Z 0 Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	40.316240	0.000000	0.000000	40.316240	40.316240	40.316240	40.316240	40.316240	0.000000	0.000000	0.000000	1.000000	0.000000	
582000	-19.708479	191	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	6.517327	0.000000	6.517327	0.000000	6.517327	0.000000	6.517327	6.517327	6.517327	6.517327	0.000000	6.517327	0.000000	0.000000	0.999709	0.000290	
583000	-13.638547	773	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	48.508557	0.000000	0.000000	48.508557	48.508557	48.508557	48.508557	48.508557	48.508557	48.508557	0.000000	0.000000	0.997522	0.002478	
584000	-14.232061	105	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	41.690889	41.690889	41.690889	41.690889	41.690889	41.690889	41.690889	41.690889	0.000000	0.000000	0.000017	0.999983	0.000000	
585000	-15.277849	427	1	6	'Z Z 0 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	15.443743	15.443743	0.000000	15.443743	15.443743	15.443743	15.443743	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
586000	-17.085077	411	1	4	'Z Z 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	43.603889	43.603889	43.603889	43.603889	0.000000	43.603889	43.603889	43.603889	0.000000	43.603889	0.000000	0.000065	0.995482	0.004453	
587000	-12.596482	660	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	65.869452	65.869452	0.000000	65.869452	65.869452	65.869452	65.869452	0.000000	65.869452	0.000000	0.000000	0.000000	1.000000	0.000000	
588000	-14.080333	805	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	37.394630	0.000000	0.000000	0.000000	37.394630	0.000000	37.394630	37.394630	37.394630	0.000000	0.000000	37.394630	0.000000	0.000006	0.994939	0.005055	
589000	-13.435106	687	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	60.946494	60.946494	60.946494	60.946494	60.946494	60.946494	60.946494	60.946494	60.946494	0.000000	0.000076	0.997326	0.002598	
590000	-15.360184	180	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	24.327229	24.327229	24.327229	24.327229	0.000000	24.327229	24.327229	24.327229	0.000000	0.000000	0.000000	0.000002	0.000002	0.999997	0.000000	
591000	-16.227151	136	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	17.099125	17.099125	17.099125	17.099125	17.099125	0.000000	17.099125	17.099125	17.099125	17.099125	0.000000	0.000000	0.000020	0.000005	0.999975	0.000000	
592000	-16.086204	841	1	6	'0 0 Z Z Z Z 0 0 0 Z Z 0 	13.708201	13.708201	0.000000	0.000000	0.000000	0.000000	13.708201	13.708201	13.708201	0.000000	0.000000	13.708201	0.000002	0.000000	0.999389	0.000609	
593000	-14.972931	410	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	25.531575	25.531575	25.531575	25.531575	25.531575	25.531575	25.531575	25.531575	25.531575	0.000000	0.000003	0.999855	0.000142	
594000	-13.830211	90	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	31.788564	31.788564	31.788564	0.000000	31.788564	0.000000	31.788564	31.788564	31.788564	0.000000	0.000000	0.000000	0.000110	0.000024	0.999866	0.000000	
595000	-14.351808	912	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	30.438035	0.000000	30.438035	30.438035	30.438035	30.438035	30.438035	30.438035	0.000000	30.438035	30.438035	0.000009	0.000024	0.998564	0.001402	
596000	-14.419210	522	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	29.286540	0.000000	29.286540	29.286540	0.000000	0.000000	29.286540	29.286540	29.286540	29.286540	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
597000	-13.628375	849	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	36.492714	0.000000	0.000000	0.000000	36.492714	36.492714	36.492714	36.492714	36.492714	0.000000	36.492714	36.492714	0.000000	0.000021	0.998747	0.001232	
598000	-14.846798	184	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	33.412971	33.412971	33.412971	33.412971	33.412971	33.412971	0.000000	33.412971	0.000000	0.000000	0.000012	0.999988	0.000000	
599000	-12.080687	181	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	93.875956	0.000000	93.875956	93.875956	93.875956	93.875956	0.000000	0.000000	93.875956	0.000000	0.000000	0.996726	0.003273	
600000	-14.771001	754	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	26.601546	26.601546	0.000000	0.000000	0.000000	26.601546	26.601546	26.601546	26.601546	26.601546	26.601546	26.601546	0.000008	0.000000	0.999981	0.000011	
601000	-13.863932	198	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	37.649587	0.000000	37.649587	0.000000	37.649587	0.000000	37.649587	37.649587	37.649587	37.649587	37.649587	37.649587	0.000000	0.000017	0.998901	0.001082	
602000	-15.760592	565	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	14.413789	14.413789	14.413789	14.413789	0.000000	0.000000	14.413789	0.000000	0.000000	0.998837	0.001163	
603000	-13.559520	891	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	54.516056	54.516056	54.516056	54.516056	54.516056	54.516056	54.516056	54.516056	0.000000	54.516056	0.000000	0.000083	0.000042	0.999875	0.000000	
604000	-12.739620	649	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	56.828350	0.000000	56.828350	56.828350	56.828350	56.828350	0.000000	0.000000	56.828350	0.000000	0.000000	0.996326	0.003674	
605000	-14.481929	746	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	26.117849	26.117849	0.000000	0.000000	26.117849	0.000000	26.117849	26.117849	26.117849	26.117849	26.117849	26.117849	0.000006	0.000006	0.997307	0.002680	
606000	-13.464022	781	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	37.608297	0.000000	0.000000	37.608297	37.608297	37.608297	37.608297	37.608297	37.608297	37.608297	37.608297	0.000000	0.000000	0.000052	0.999948	0.000000	
607000	-13.670778	372	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	41.945865	41.945865	41.945865	41.945865	0.000000	41.945865	41.945865	41.945865	41.945865	41.945865	41.945865	0.000000	0.000166	0.000000	0.999834	0.000000	
608000	-15.959232	416	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	16.795817	0.000000	16.795817	16.795817	0.000000	16.795817	16.795817	16.795817	16.795817	0.000000	0.000000	16.795817	0.000000	0.000000	0.999781	0.000219	
609000	-14.067996	114	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	30.705802	30.705802	0.000000	30.705802	0.000000	30.705802	30.705802	30.705802	0.000000	0.000000	30.705802	0.000011	0.000011	0.999966	0.000012	
610000	-13.478304	76	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	33.390077	0.000000	33.390077	0.000000	0.000000	33.390077	33.390077	33.390077	33.390077	0.000000	33.390077	0.000000	0.000000	0.000000	1.000000	0.000000	
611000	-16.706643	713	1	5	'0 Z Z Z 0 Z 0 0 0 Z 0 0 	14.043698	0.000000	0.000000	0.000000	14.043698	0.000000	14.043698	14.043698	14.043698	0.000000	14.043698	14.043698	0.000000	0.000001	0.999965	0.000035	
612000	-15.587613	544	1	4	'0 Z 0 Z Z Z 0 0 0 0 0 0 	14.407899	0.000000	14.407899	0.000000	0.000000	0.000000	14.407899	14.407899	14.407899	14.407899	14.407899	14.407899	0.000000	0.000000	0.999976	0.000024	
613000	-14.838166	319	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	24.770788	0.000000	0.000000	24.770788	0.000000	24.770788	24.770788	24.770788	24.770788	24.770788	24.770788	24.770788	0.000000	0.000000	0.999465	0.000535	
614000	-13.680056	263	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	27.930042	27.930042	27.930042	27.930042	0.000000	0.000000	27.930042	0.000000	0.000000	0.998960	0.001040	
615000	-14.832211	580	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	23.332325	23.332325	0.000000	23.332325	23.332325	0.000000	23.332325	23.332325	23.332325	0.000000	23.332325	0.000000	0.000004	0.000004	0.999992	0.000000	
616000	-12.940454	885	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	44.449606	0.000000	0.000000	44.449606	0.000000	0.000000	44.449606	44.449606	44.449606	44.449606	44.449606	0.000000	0.000000	0.000000	1.000000	0.000000	
617000	-14.246430	554	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	36.783956	36.783956	36.783956	36.783956	36.783956	36.783956	0.000000	0.000000	0.000000	0.000020	0.999980	0.000000	
618000	-15.034860	801	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	22.877785	22.877785	22.877785	22.877785	22.877785	22.877785	0.000000	0.000000	0.000000	1.000000	0.000000	
619000	-15.544420	801	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	19.057229	0.000000	19.057229	0.000000	19.057229	19.057229	19.057229	19.057229	19.057229	19.057229	0.000000	0.000004	0.999574	0.000422	
