Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2442211186
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
484500000	-14.620909	526	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	29.425320	0.000000	0.000000	29.425320	29.425320	29.425320	29.425320	0.000000	29.425320	0.000000	0.000000	0.999999	0.000001	
484550000	-14.555609	282	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	26.213243	26.213243	0.000000	26.213243	26.213243	26.213243	0.000000	26.213243	0.000000	0.000000	0.000004	0.999996	0.000000	
484600000	-15.710064	97	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	15.855977	0.000000	15.855977	15.855977	15.855977	15.855977	15.855977	15.855977	0.000000	15.855977	15.855977	0.000005	0.000017	0.998367	0.001611	
484650000	-14.825417	363	2	6	'Z 1 Z Z Z Z 1 1 1 0 1 Z 	0.000000	22.026455	0.000000	0.000000	0.000000	0.000000	22.026455	22.026455	22.026455	1.756455	22.026455	0.000000	0.000003	0.000000	0.999997	0.000000	
484700000	-13.223872	12	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	45.761194	45.761194	45.761194	45.761194	45.761194	45.761194	0.000000	45.761194	0.000000	0.000000	0.000022	0.999978	0.000000	
484750000	-13.732124	263	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	27.065392	27.065392	0.000000	27.065392	0.000000	27.065392	27.065392	27.065392	0.000000	0.000000	0.000000	0.000059	0.000003	0.999937	0.000000	
484800000	-13.228319	788	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	45.613779	0.000000	0.000000	0.000000	0.000000	45.613779	45.613779	45.613779	0.000000	45.613779	45.613779	0.000023	0.000000	0.998945	0.001032	
484850000	-15.482967	669	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	20.216879	0.000000	0.000000	20.216879	0.000000	20.216879	20.216879	20.216879	20.216879	0.000000	20.216879	20.216879	0.000000	0.000000	0.999714	0.000286	
484900000	-16.596813	896	1	4	'Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	15.875134	15.875134	15.875134	15.875134	15.875134	15.875134	15.875134	15.875134	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
484950000	-18.439783	684	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	5.672258	5.672258	5.672258	5.672258	5.672258	5.672258	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
485000000	-13.648118	483	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	42.972721	42.972721	0.000000	42.972721	0.000000	42.972721	42.972721	42.972721	42.972721	0.000000	42.972721	0.000032	0.000009	0.999241	0.000719	
485050000	-17.175237	953	1	5	'Z Z Z 0 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	45.892789	45.892789	45.892789	0.000000	45.892789	45.892789	45.892789	0.000000	45.892789	0.000000	0.000031	0.998613	0.001356	
485100000	-15.200819	96	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	19.682458	0.000000	0.000000	19.682458	0.000000	19.682458	19.682458	19.682458	19.682458	0.000000	19.682458	19.682458	0.000000	0.000000	0.999487	0.000513	
485150000	-14.550649	201	1	3	'Z 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	29.603525	29.603525	0.000000	29.603525	29.603525	29.603525	29.603525	29.603525	29.603525	0.000000	29.603525	0.000024	0.000005	0.999664	0.000306	
485200000	-13.514439	421	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	42.843942	42.843942	42.843942	42.843942	42.843942	0.000000	42.843942	42.843942	42.843942	42.843942	0.000000	0.000000	0.000157	0.000012	0.999830	0.000000	
485250000	-13.351434	237	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	45.420557	45.420557	0.000000	45.420557	0.000000	0.000000	45.420557	45.420557	45.420557	0.000000	0.000000	45.420557	0.000044	0.000000	0.996918	0.003038	
485300000	-15.965836	304	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	16.842258	16.842258	0.000000	16.842258	16.842258	16.842258	16.842258	16.842258	16.842258	16.842258	0.000000	0.000000	0.000002	0.000005	0.999994	0.000000	
485350000	-15.193894	27	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	23.456225	0.000000	23.456225	23.456225	0.000000	23.456225	23.456225	23.456225	23.456225	0.000000	0.000000	0.000001	0.000001	0.999998	0.000000	
485400000	-17.639011	361	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	9.554045	9.554045	0.000000	9.554045	9.554045	9.554045	9.554045	9.554045	9.554045	9.554045	0.000000	0.000000	0.999893	0.000107	
485450000	-16.801239	605	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	12.823379	0.000000	0.000000	0.000000	0.000000	12.823379	12.823379	12.823379	0.000000	0.000000	12.823379	0.000001	0.000000	0.999516	0.000482	
485500000	-15.865907	735	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	23.902376	0.000000	0.000039	0.000011	0.999950	0.000000	
485550000	-16.851997	684	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	9.973875	9.973875	9.973875	0.000000	9.973875	0.000000	9.973875	9.973875	9.973875	0.000000	9.973875	9.973875	0.000008	0.000001	0.999657	0.000334	
485600000	-14.162831	134	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	30.114526	30.114526	30.114526	30.114526	30.114526	30.114526	30.114526	30.114526	0.000000	30.114526	0.000000	0.000023	0.998164	0.001813	
485650000	-14.493856	917	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	24.714063	24.714063	0.000000	0.000000	0.000000	24.714063	24.714063	24.714063	0.000000	0.000000	24.714063	0.000064	0.000000	0.998776	0.001159	
485700000	-15.760559	806	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	21.410446	21.410446	0.000000	0.000000	21.410446	21.410446	21.410446	21.410446	21.410446	0.000000	21.410446	0.000029	0.000000	0.998364	0.001607	
485750000	-12.315767	707	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	71.968526	71.968526	71.968526	71.968526	0.000000	71.968526	71.968526	71.968526	71.968526	0.000000	71.968526	0.000085	0.000085	0.999746	0.000085	
485800000	-15.683751	816	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	16.649602	0.000000	0.000000	16.649602	0.000000	16.649602	16.649602	16.649602	16.649602	16.649602	16.649602	0.000000	0.000000	0.000000	1.000000	0.000000	
485850000	-15.260712	652	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	19.694541	19.694541	19.694541	0.000000	0.000000	0.000000	19.694541	19.694541	19.694541	19.694541	19.694541	0.000000	0.000009	0.000000	0.999991	0.000000	
485900000	-14.410955	568	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	24.268710	24.268710	0.000000	0.000000	0.000000	0.000000	24.268710	24.268710	24.268710	24.268710	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
485950000	-14.655446	595	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	35.486153	0.000000	35.486153	0.000000	0.000000	35.486153	35.486153	35.486153	35.486153	35.486153	35.486153	35.486153	0.000000	0.000000	0.997880	0.002120	
486000000	-14.106703	328	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	29.465058	29.465058	0.000000	0.000000	0.000000	0.000000	29.465058	29.465058	29.465058	29.465058	29.465058	29.465058	0.000009	0.000000	0.999229	0.000762	
486050000	-14.602252	477	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	39.492698	39.492698	0.000000	39.492698	39.492698	39.492698	39.492698	39.492698	39.492698	0.000000	0.000000	0.000000	1.000000	0.000000	
486100000	-13.970889	223	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	31.699217	31.699217	31.699217	0.000000	31.699217	31.699217	31.699217	31.699217	31.699217	31.699217	31.699217	31.699217	0.000039	0.000018	0.999110	0.000834	
486150000	-13.869437	274	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	31.778528	0.000000	0.000000	31.778528	31.778528	31.778528	0.000000	0.000000	31.778528	0.000000	0.000000	0.998591	0.001409	
486200000	-13.494044	610	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	42.133737	42.133737	42.133737	42.133737	42.133737	0.000000	0.000000	42.133737	0.000000	0.000024	0.999725	0.000252	
486250000	-13.496342	954	1	3	'0 Z 0 0 0 Z 0 0 0 0 Z 0 	40.967183	0.000000	40.967183	40.967183	40.967183	0.000000	40.967183	40.967183	40.967183	40.967183	0.000000	40.967183	0.000000	0.000028	0.997543	0.002430	
486300000	-13.506685	525	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	40.799290	0.000000	0.000000	40.799290	0.000000	40.799290	40.799290	40.799290	40.799290	40.799290	40.799290	40.799290	0.000000	0.000000	0.998769	0.001231	
486350000	-13.070437	696	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	49.020410	0.000000	49.020410	49.020410	49.020410	49.020410	49.020410	49.020410	49.020410	0.000000	0.000000	0.000033	0.999967	0.000000	
486400000	-13.857804	404	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	38.160477	38.160477	38.160477	38.160477	38.160477	38.160477	38.160477	38.160477	38.160477	0.000000	0.000000	0.000000	0.000115	0.000032	0.999853	0.000000	
486450000	-15.729629	338	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	14.384351	14.384351	0.000000	14.384351	14.384351	14.384351	0.000000	14.384351	14.384351	0.000000	0.000001	0.999938	0.000062	
486500000	-13.708227	453	1	6	'Z Z 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	30.979332	0.000000	0.000000	30.979332	30.979332	30.979332	30.979332	0.000000	30.979332	0.000000	0.000000	0.000000	1.000000	0.000000	
486550000	-14.152754	125	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	34.966425	34.966425	34.966425	34.966425	0.000000	0.000000	34.966425	34.966425	34.966425	34.966425	34.966425	0.000000	0.000091	0.000000	0.999909	0.000000	
486600000	-12.923548	564	1	3	'0 0 Z 0 Z Z 0 0 0 0 0 0 	67.756015	67.756015	0.000000	67.756015	0.000000	0.000000	67.756015	67.756015	67.756015	67.756015	67.756015	67.756015	0.000064	0.000000	0.999615	0.000321	
486650000	-16.325801	749	2	4	'Z 0 1 Z Z 0 1 1 1 1 1 Z 	0.000000	10.735860	11.533061	0.000000	0.000000	10.735860	11.533061	11.533061	11.533061	11.533061	11.533061	0.000000	0.000009	0.000000	0.999991	0.000000	
486700000	-13.864785	993	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	46.983189	46.983189	46.983189	46.983189	46.983189	46.983189	0.000000	0.000000	0.000000	0.000011	0.999989	0.000000	
486750000	-14.917478	695	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	28.339934	28.339934	28.339934	28.339934	0.000000	28.339934	28.339934	0.000000	0.000000	0.999711	0.000289	
486800000	-16.464886	542	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	11.716149	11.716149	0.000000	11.716149	0.000000	11.716149	11.716149	11.716149	11.716149	0.000000	11.716149	11.716149	0.000002	0.000000	0.999504	0.000494	
486850000	-15.880953	744	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	16.291193	16.291193	16.291193	16.291193	16.291193	16.291193	0.000000	16.291193	0.000000	0.000003	0.999791	0.000206	
486900000	-16.598827	377	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	14.893725	14.893725	14.893725	0.000000	14.893725	14.893725	14.893725	14.893725	14.893725	14.893725	14.893725	0.000000	0.000005	0.000001	0.999994	0.000000	
486950000	-14.168151	930	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	32.803698	0.000000	32.803698	0.000000	0.000000	32.803698	32.803698	32.803698	32.803698	0.000000	32.803698	0.000000	0.000000	0.000000	1.000000	0.000000	
487000000	-14.936497	89	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	25.732996	25.732996	25.732996	0.000000	25.732996	0.000000	25.732996	25.732996	25.732996	0.000000	0.000000	0.000000	0.000089	0.000011	0.999900	0.000000	
487050000	-13.175328	405	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	51.130932	51.130932	0.000000	51.130932	51.130932	51.130932	51.130932	51.130932	51.130932	51.130932	0.000000	0.000454	0.000060	0.999486	0.000001	
487100000	-14.310770	439	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	32.895549	32.895549	0.000000	32.895549	0.000000	32.895549	32.895549	32.895549	32.895549	32.895549	32.895549	0.000126	0.000125	0.999599	0.000151	
487150000	-18.713586	914	1	8	'Z Z Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.270162	6.270162	6.270162	0.000000	6.270162	0.000000	0.000000	0.000000	1.000000	0.000000	
487200000	-13.762720	727	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	31.582479	0.000000	31.582479	31.582479	31.582479	31.582479	31.582479	31.582479	31.582479	31.582479	31.582479	0.000016	0.000048	0.997135	0.002800	
487250000	-12.799330	662	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	51.719045	0.000000	0.000000	0.000000	51.719045	51.719045	51.719045	51.719045	51.719045	0.000000	0.000000	0.000000	0.000000	0.000013	0.999987	0.000000	
487300000	-16.295200	592	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	14.480437	0.000000	14.480437	14.480437	14.480437	14.480437	14.480437	14.480437	14.480437	0.000000	0.000000	14.480437	0.000000	0.000003	0.999737	0.000260	
487350000	-14.683476	617	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	32.607046	0.000000	0.000000	32.607046	0.000000	32.607046	32.607046	32.607046	0.000000	0.000000	0.000000	0.000032	0.000032	0.999935	0.000000	
487400000	-12.820476	302	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	58.320531	0.000000	58.320531	0.000000	58.320531	58.320531	58.320531	58.320531	0.000000	0.000000	0.000000	0.000060	0.000000	0.999940	0.000000	
487450000	-13.811471	495	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	32.112495	0.000000	32.112495	32.112495	32.112495	32.112495	0.000000	32.112495	32.112495	0.000000	0.000000	0.998971	0.001029	
487500000	-15.529845	853	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	23.544105	0.000000	23.544105	23.544105	0.000000	23.544105	23.544105	23.544105	23.544105	23.544105	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
487550000	-15.880530	818	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	22.032698	0.000000	0.000000	22.032698	0.000000	22.032698	22.032698	22.032698	22.032698	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
487600000	-16.759082	786	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	13.761032	0.000000	0.000000	0.000000	13.761032	13.761032	13.761032	13.761032	13.761032	0.000000	13.761032	0.000041	0.000000	0.999918	0.000041	
487650000	-17.776431	13	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	8.980927	8.980927	8.980927	8.980927	0.000000	0.000000	8.980927	8.980927	8.980927	8.980927	8.980927	0.000000	0.000002	0.000000	0.999998	0.000000	
487700000	-13.454094	277	2	6	'Z Z 1 Z Z 1 1 1 1 Z 0 Z 	0.000000	0.000000	37.307110	0.000000	0.000000	37.307110	37.307110	37.307110	37.307110	0.000000	2.219726	0.000000	0.000000	0.000000	1.000000	0.000000	
487750000	-13.217697	299	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	46.580644	46.580644	46.580644	46.580644	0.000000	46.580644	46.580644	46.580644	46.580644	46.580644	0.000000	0.000000	0.000159	0.000000	0.999841	0.000000	
487800000	-15.094971	753	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	32.952689	0.000000	32.952689	32.952689	0.000000	32.952689	32.952689	32.952689	0.000000	0.000000	32.952689	0.000083	0.000083	0.999749	0.000086	
487850000	-17.171128	499	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	12.190002	12.190002	12.190002	0.000000	12.190002	0.000000	12.190002	12.190002	12.190002	12.190002	12.190002	12.190002	0.000000	0.000000	0.999999	0.000001	
487900000	-17.091132	257	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	14.801369	14.801369	14.801369	14.801369	0.000000	14.801369	14.801369	0.000000	0.000000	0.998813	0.001187	
487950000	-14.289430	771	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	30.494508	0.000000	30.494508	30.494508	30.494508	0.000000	30.494508	30.494508	30.494508	30.494508	30.494508	30.494508	0.000000	0.000013	0.998183	0.001804	
488000000	-13.086193	567	1	4	'0 Z 0 Z Z 0 0 0 0 0 Z 0 	50.142471	0.000000	50.142471	0.000000	0.000000	50.142471	50.142471	50.142471	50.142471	50.142471	0.000000	50.142471	0.000000	0.000000	0.998176	0.001824	
488050000	-15.242021	948	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	32.814491	32.814491	32.814491	32.814491	32.814491	32.814491	0.000000	0.000000	0.000000	0.000002	0.999998	0.000000	
488100000	-17.669412	580	1	6	'0 Z 0 0 Z Z Z 0 0 0 Z Z 	34.564213	0.000000	34.564213	34.564213	0.000000	0.000000	0.000000	34.564213	34.564213	34.564213	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
488150000	-13.907362	121	1	5	'Z 0 0 0 Z Z 0 0 0 Z Z 0 	0.000000	38.933001	38.933001	38.933001	0.000000	0.000000	38.933001	38.933001	38.933001	0.000000	0.000000	38.933001	0.000126	0.000000	0.996936	0.002938	
488200000	-16.264231	8	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	17.393511	17.393511	17.393511	17.393511	17.393511	0.000000	17.393511	17.393511	17.393511	17.393511	0.000000	0.000000	0.000013	0.000002	0.999985	0.000000	
488250000	-15.553866	318	2	5	'Z Z 1 Z Z 1 0 0 0 1 1 Z 	0.000000	0.000000	2.526634	0.000000	0.000000	2.526634	19.332484	19.332484	19.332484	2.526634	2.526634	0.000000	0.000000	0.000000	1.000000	0.000000	
488300000	-15.352008	12	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	19.354899	19.354899	0.000000	19.354899	19.354899	19.354899	19.354899	19.354899	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
488350000	-12.523029	772	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	67.049723	67.049723	67.049723	67.049723	67.049723	67.049723	67.049723	67.049723	67.049723	67.049723	0.000000	67.049723	0.000005	0.000006	0.999983	0.000006	
488400000	-14.826576	697	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.239463	28.239463	28.239463	28.239463	0.000000	28.239463	0.000000	0.000000	0.997803	0.002197	
488450000	-12.535185	841	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	55.610324	55.610324	55.610324	55.610324	55.610324	0.000000	55.610324	55.610324	55.610324	0.000000	0.000000	0.000000	0.000181	0.000032	0.999788	0.000000	
488500000	-15.204997	618	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	18.278382	0.000000	18.278382	0.000000	0.000000	18.278382	18.278382	18.278382	0.000000	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
488550000	-21.424259	895	1	5	'0 0 Z 0 0 0 0 Z 0 Z Z Z 	13.599158	13.599158	0.000000	13.599158	13.599158	13.599158	13.599158	0.000000	13.599158	0.000000	0.000000	0.000000	0.000001	0.000003	0.999996	0.000000	
488600000	-13.619434	77	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	44.266876	0.000000	0.000000	44.266876	0.000000	0.000000	44.266876	44.266876	44.266876	0.000000	44.266876	0.000000	0.000000	0.000000	1.000000	0.000000	
488650000	-12.431055	55	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	56.096700	56.096700	0.000000	56.096700	0.000000	0.000000	56.096700	56.096700	56.096700	0.000000	56.096700	0.000000	0.000374	0.000000	0.999626	0.000000	
488700000	-13.038070	282	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	49.201563	49.201563	49.201563	49.201563	0.000000	0.000000	49.201563	49.201563	49.201563	49.201563	0.000000	0.000000	0.001044	0.000000	0.998955	0.000001	
488750000	-17.449449	532	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	10.005614	0.000000	10.005614	0.000000	10.005614	10.005614	10.005614	10.005614	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
488800000	-13.849454	400	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	32.407149	0.000000	32.407149	32.407149	32.407149	32.407149	0.000000	32.407149	32.407149	0.000000	0.000000	0.999960	0.000040	
488850000	-16.058699	751	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	19.261573	0.000000	0.000000	0.000000	19.261573	19.261573	19.261573	0.000000	19.261573	19.261573	0.000000	0.000000	0.999213	0.000787	
488900000	-13.340683	481	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	56.776794	0.000000	56.776794	56.776794	0.000000	56.776794	56.776794	56.776794	56.776794	0.000000	56.776794	0.000000	0.000000	0.000000	1.000000	0.000000	
488950000	-14.203625	39	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	31.752613	31.752613	31.752613	31.752613	31.752613	31.752613	31.752613	31.752613	31.752613	31.752613	0.000000	0.000000	0.000011	0.000005	0.999983	0.000000	
489000000	-13.504863	780	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	45.739156	0.000000	0.000000	45.739156	0.000000	45.739156	45.739156	45.739156	45.739156	0.000000	0.000000	0.000021	0.000020	0.999959	0.000000	
489050000	-16.930253	375	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	11.709676	0.000000	0.000000	11.709676	11.709676	11.709676	11.709676	11.709676	0.000000	0.000000	11.709676	0.000004	0.000008	0.999232	0.000756	
489100000	-15.285821	487	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	31.838241	0.000000	31.838241	31.838241	31.838241	31.838241	31.838241	31.838241	0.000000	0.000012	0.999085	0.000903	
489150000	-14.737031	956	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	30.576248	0.000000	0.000000	0.000000	30.576248	30.576248	30.576248	30.576248	30.576248	0.000000	0.000000	0.000000	0.000000	0.000014	0.999986	0.000000	
489200000	-14.323922	198	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	30.146738	0.000000	30.146738	30.146738	30.146738	30.146738	30.146738	30.146738	30.146738	0.000000	0.000000	30.146738	0.000000	0.000018	0.999196	0.000786	
489250000	-15.922241	763	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	22.167871	0.000000	22.167871	0.000000	0.000000	22.167871	22.167871	22.167871	22.167871	22.167871	22.167871	22.167871	0.000000	0.000000	0.999155	0.000845	
489300000	-13.172003	405	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	48.890341	0.000000	48.890341	0.000000	0.000000	48.890341	48.890341	48.890341	0.000000	0.000000	0.000000	0.000038	0.000000	0.999962	0.000000	
489350000	-13.322592	92	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	38.796725	38.796725	38.796725	0.000000	0.000000	0.000000	38.796725	38.796725	38.796725	0.000000	38.796725	0.000000	0.000015	0.000000	0.999985	0.000000	
489400000	-15.278867	400	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	18.128429	18.128429	0.000000	18.128429	18.128429	18.128429	18.128429	18.128429	18.128429	18.128429	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
489450000	-13.954109	565	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	28.967859	28.967859	28.967859	28.967859	28.967859	28.967859	28.967859	28.967859	28.967859	28.967859	0.000000	0.000062	0.000025	0.999912	0.000000	
489500000	-14.356551	551	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	37.528104	37.528104	37.528104	0.000000	0.000000	0.000000	37.528104	37.528104	37.528104	37.528104	0.000000	37.528104	0.000046	0.000000	0.998107	0.001846	
489550000	-14.222450	315	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	32.894280	32.894280	32.894280	32.894280	32.894280	32.894280	32.894280	32.894280	0.000000	0.000000	32.894280	0.000037	0.000021	0.999207	0.000735	
489600000	-12.466665	944	1	3	'0 0 Z 0 Z Z 0 0 0 0 0 0 	54.066560	54.066560	0.000000	54.066560	0.000000	0.000000	54.066560	54.066560	54.066560	54.066560	54.066560	54.066560	0.000010	0.000000	0.999847	0.000143	
489650000	-14.005914	341	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	31.630439	31.630439	31.630439	31.630439	31.630439	31.630439	31.630439	31.630439	31.630439	31.630439	0.000000	0.000042	0.000016	0.999942	0.000000	
489700000	-13.925921	445	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	33.305028	0.000000	33.305028	33.305028	33.305028	33.305028	33.305028	33.305028	33.305028	0.000000	0.000000	33.305028	0.000000	0.000036	0.996993	0.002971	
