Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2415039215
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
487000	-82.764652	92	1	18	'0 0 Z 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 0 Z Z Z 0 Z Z 0 Z 0 Z 0 0 0 0 0 Z Z 0 Z 0 0 0 0 Z 	0.018595	0.018595	0.000000	0.018595	0.018595	0.000000	0.018595	0.018595	0.018595	0.000000	0.000000	0.000000	0.018595	0.018595	0.000000	0.000000	0.018595	0.018595	0.000000	0.000000	0.000000	0.018595	0.000000	0.000000	0.018595	0.000000	0.018595	0.000000	0.018595	0.018595	0.018595	0.018595	0.018595	0.000000	0.000000	0.018595	0.000000	0.018595	0.018595	0.018595	0.018595	0.000000	0.080950	0.162094	0.102760	0.295765	0.084885	0.101321	0.172226	
488000	-80.196796	948	1	20	'0 0 Z 0 0 Z 0 Z 0 Z 0 0 0 Z Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 Z 0 Z 0 0 0 Z Z 	0.039272	0.039272	0.000000	0.039272	0.039272	0.000000	0.039272	0.000000	0.039272	0.000000	0.039272	0.039272	0.039272	0.000000	0.000000	0.000000	0.039272	0.000000	0.000000	0.000000	0.000000	0.039272	0.000000	0.000000	0.039272	0.000000	0.039272	0.039272	0.039272	0.000000	0.039272	0.000000	0.039272	0.039272	0.000000	0.039272	0.000000	0.039272	0.039272	0.039272	0.000000	0.000000	0.131901	0.148657	0.118392	0.173078	0.139518	0.141378	0.147076	
489000	-84.006785	225	1	24	'Z Z Z Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 Z Z Z 0 Z Z 0 0 0 0 0 Z 0 Z Z Z 0 0 Z Z Z 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.026661	0.026661	0.000000	0.026661	0.000000	0.000000	0.026661	0.000000	0.000000	0.000000	0.000000	0.026661	0.000000	0.026661	0.000000	0.000000	0.000000	0.026661	0.000000	0.000000	0.026661	0.026661	0.026661	0.026661	0.026661	0.000000	0.026661	0.000000	0.000000	0.000000	0.026661	0.026661	0.000000	0.000000	0.000000	0.026661	0.026661	0.026661	0.086235	0.098592	0.151638	0.257669	0.137534	0.104512	0.163819	
490000	-81.982317	843	1	21	'Z 0 0 0 Z 0 Z Z Z 0 0 0 Z Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z 0 Z Z 0 0 Z 0 Z 0 	0.000000	0.021213	0.021213	0.021213	0.000000	0.021213	0.000000	0.000000	0.000000	0.021213	0.021213	0.021213	0.000000	0.000000	0.000000	0.000000	0.000000	0.021213	0.000000	0.000000	0.000000	0.021213	0.000000	0.000000	0.021213	0.021213	0.021213	0.021213	0.021213	0.000000	0.021213	0.021213	0.000000	0.021213	0.000000	0.000000	0.021213	0.021213	0.000000	0.021213	0.000000	0.021213	0.176620	0.106610	0.132023	0.167193	0.152903	0.131339	0.133313	
491000	-77.709709	576	1	19	'Z 0 Z Z Z 0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 0 	0.000000	0.022387	0.000000	0.000000	0.000000	0.022387	0.022387	0.022387	0.022387	0.022387	0.000000	0.022387	0.000000	0.000000	0.000000	0.000000	0.000000	0.022387	0.000000	0.000000	0.000000	0.022387	0.000000	0.000000	0.022387	0.022387	0.022387	0.022387	0.022387	0.000000	0.022387	0.000000	0.022387	0.022387	0.000000	0.000000	0.022387	0.022387	0.022387	0.022387	0.022387	0.022387	0.098272	0.154472	0.108958	0.185036	0.152604	0.147977	0.152682	
492000	-88.757534	932	1	15	'Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z 0 0 0 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	4.604013	0.000000	4.604013	0.000000	4.604013	4.604013	4.604013	4.604013	4.604013	0.000000	4.604013	0.000000	4.604013	4.604013	4.604013	4.604013	4.604013	0.000000	0.000000	0.000000	4.604013	0.000000	0.000000	4.604013	0.000000	4.604013	4.604013	0.000000	0.000000	4.604013	0.000000	4.604013	4.604013	0.000000	4.604013	4.604013	4.604013	4.604013	4.604013	4.604013	4.604013	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
493000	-86.894331	529	1	15	'Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	8.688165	0.000000	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	0.000000	0.000000	8.688165	8.688165	8.688165	0.000000	0.000000	0.000000	0.000000	0.000000	8.688165	0.000000	0.000000	8.688165	8.688165	8.688165	8.688165	0.000000	0.000000	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	8.688165	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
494000	-84.659933	296	1	14	'0 0 Z 0 0 0 0 0 0 0 0 Z Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z 	4.666010	4.666010	0.000000	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	0.000000	0.000000	0.000000	4.666010	4.666010	0.000000	0.000000	0.000000	0.000000	0.000000	4.666010	0.000000	0.000000	4.666010	0.000000	4.666010	4.666010	4.666010	0.000000	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	4.666010	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
495000	-85.418809	152	1	20	'Z Z 0 0 0 0 Z 0 Z 0 0 0 Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 0 0 Z 0 0 0 0 Z 	0.000000	0.000000	6.912743	6.912743	6.912743	6.912743	0.000000	6.912743	0.000000	6.912743	6.912743	6.912743	0.000000	0.000000	6.912743	6.912743	0.000000	0.000000	0.000000	0.000000	0.000000	6.912743	0.000000	0.000000	6.912743	0.000000	6.912743	6.912743	0.000000	0.000000	6.912743	0.000000	0.000000	6.912743	6.912743	6.912743	0.000000	6.912743	6.912743	6.912743	6.912743	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
496000	-81.984768	192	2	15	'Z 1 1 0 1 0 Z 1 Z 1 0 1 0 Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 1 1 1 0 Z 1 Z 0 1 0 0 0 1 1 0 Z 	0.000000	15.277578	15.277578	6.952419	15.277578	6.952419	0.000000	15.277578	0.000000	15.277578	6.952419	15.277578	6.952419	0.000000	6.952419	6.952419	0.000000	0.000000	0.000000	0.000000	0.000000	6.952419	0.000000	0.000000	6.952419	0.000000	15.277578	15.277578	15.277578	6.952419	0.000000	15.277578	0.000000	6.952419	15.277578	6.952419	6.952419	6.952419	15.277578	15.277578	6.952419	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
497000	-79.658914	480	1	20	'Z Z 0 0 0 0 Z 0 Z Z Z 0 0 Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	0.000000	0.025407	0.025407	0.025407	0.025407	0.000000	0.025407	0.000000	0.000000	0.000000	0.025407	0.025407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025407	0.000000	0.000000	0.025407	0.000000	0.025407	0.025407	0.025407	0.025407	0.000000	0.025407	0.000000	0.025407	0.025407	0.025407	0.000000	0.025407	0.025407	0.025407	0.025407	0.025407	0.152824	0.103677	0.128252	0.164428	0.155294	0.147192	0.148334	
498000	-80.176579	128	1	20	'0 Z 0 Z 0 Z 0 0 0 0 0 0 0 Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z 0 Z 0 	0.023786	0.000000	0.023786	0.000000	0.023786	0.000000	0.023786	0.023786	0.023786	0.023786	0.023786	0.023786	0.023786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023786	0.000000	0.000000	0.023786	0.023786	0.023786	0.023786	0.023786	0.000000	0.000000	0.023786	0.000000	0.000000	0.023786	0.023786	0.000000	0.023786	0.000000	0.023786	0.000000	0.023786	0.127942	0.146131	0.163045	0.146147	0.150033	0.134436	0.132266	
499000	-78.319992	336	1	20	'Z 0 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.023675	0.023675	0.000000	0.023675	0.000000	0.023675	0.000000	0.000000	0.023675	0.023675	0.023675	0.023675	0.000000	0.023675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023675	0.000000	0.000000	0.023675	0.000000	0.023675	0.023675	0.023675	0.000000	0.023675	0.023675	0.023675	0.023675	0.023675	0.023675	0.000000	0.023675	0.023675	0.000000	0.000000	0.000000	0.148536	0.147235	0.156160	0.109887	0.148620	0.146428	0.143134	
500000	-81.669953	423	1	24	'0 0 Z Z 0 Z 0 0 Z Z 0 0 0 Z 0 Z Z Z Z Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z 0 Z Z 0 Z Z Z 	0.043097	0.043097	0.000000	0.000000	0.043097	0.000000	0.043097	0.043097	0.000000	0.000000	0.043097	0.043097	0.043097	0.000000	0.043097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043097	0.000000	0.000000	0.000000	0.043097	0.043097	0.043097	0.000000	0.000000	0.043097	0.043097	0.043097	0.000000	0.000000	0.043097	0.000000	0.000000	0.043097	0.000000	0.000000	0.000000	0.120673	0.121325	0.161515	0.191296	0.161047	0.121325	0.122820	
501000	-78.074310	477	1	17	'0 0 0 Z 0 Z 0 0 Z Z 0 0 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 0 0 Z 0 0 Z Z Z 	0.012274	0.012274	0.012274	0.000000	0.012274	0.000000	0.012274	0.012274	0.000000	0.000000	0.012274	0.012274	0.012274	0.000000	0.012274	0.012274	0.000000	0.000000	0.000000	0.000000	0.012274	0.012274	0.000000	0.000000	0.012274	0.012274	0.012274	0.012274	0.012274	0.000000	0.012274	0.000000	0.012274	0.012274	0.012274	0.012274	0.000000	0.012274	0.012274	0.000000	0.000000	0.000000	0.139628	0.084699	0.179317	0.256832	0.142353	0.142135	0.055036	
502000	-81.274028	362	1	16	'0 0 0 Z 0 Z 0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z 0 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 0 0 Z Z Z Z 	0.019080	0.019080	0.019080	0.000000	0.019080	0.000000	0.019080	0.019080	0.019080	0.000000	0.019080	0.019080	0.019080	0.000000	0.019080	0.000000	0.019080	0.000000	0.000000	0.000000	0.019080	0.019080	0.000000	0.000000	0.019080	0.000000	0.019080	0.019080	0.019080	0.000000	0.019080	0.019080	0.019080	0.019080	0.019080	0.019080	0.019080	0.019080	0.000000	0.000000	0.000000	0.000000	0.144194	0.127285	0.153814	0.233162	0.150708	0.131098	0.059739	
503000	-81.158146	822	1	18	'0 0 Z 0 Z Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z Z 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.010059	0.010059	0.000000	0.010059	0.000000	0.000000	0.010059	0.010059	0.010059	0.010059	0.010059	0.000000	0.010059	0.000000	0.010059	0.000000	0.010059	0.000000	0.000000	0.000000	0.010059	0.010059	0.000000	0.000000	0.010059	0.000000	0.010059	0.010059	0.010059	0.010059	0.000000	0.010059	0.010059	0.000000	0.010059	0.000000	0.010059	0.010059	0.010059	0.000000	0.000000	0.000000	0.061489	0.126926	0.154468	0.419072	0.130824	0.061238	0.045983	
504000	-83.561697	338	1	25	'0 0 Z Z Z Z 0 0 Z Z Z Z 0 Z 0 Z 0 Z Z Z 0 0 Z Z Z Z 0 0 Z 0 Z 0 0 Z 0 Z 0 Z 0 Z Z Z 	0.013403	0.013403	0.000000	0.000000	0.000000	0.000000	0.013403	0.013403	0.000000	0.000000	0.000000	0.000000	0.013403	0.000000	0.013403	0.000000	0.013403	0.000000	0.000000	0.000000	0.013403	0.013403	0.000000	0.000000	0.000000	0.000000	0.013403	0.013403	0.000000	0.013403	0.000000	0.013403	0.013403	0.000000	0.013403	0.000000	0.013403	0.000000	0.013403	0.000000	0.000000	0.000000	0.038799	0.038786	0.162697	0.415961	0.216520	0.087707	0.039530	
505000	-82.465418	105	1	20	'0 0 Z Z 0 0 0 0 Z Z Z 0 0 0 0 Z Z Z Z Z 0 0 Z Z 0 Z 0 0 Z 0 Z Z 0 0 Z 0 Z 0 0 Z Z 0 	0.021004	0.021004	0.000000	0.000000	0.021004	0.021004	0.021004	0.021004	0.000000	0.000000	0.000000	0.021004	0.021004	0.021004	0.021004	0.000000	0.000000	0.000000	0.000000	0.000000	0.021004	0.021004	0.000000	0.000000	0.021004	0.000000	0.021004	0.021004	0.000000	0.021004	0.000000	0.000000	0.021004	0.021004	0.000000	0.021004	0.000000	0.021004	0.021004	0.000000	0.000000	0.021004	0.082362	0.062018	0.143964	0.312459	0.150185	0.166587	0.082425	
506000	-79.936551	371	1	18	'0 0 Z Z 0 0 0 0 0 Z 0 0 0 0 0 Z Z Z Z Z 0 0 Z Z 0 0 Z 0 Z 0 Z 0 0 0 Z 0 Z 0 Z Z Z 0 	0.015078	0.015078	0.000000	0.000000	0.015078	0.015078	0.015078	0.015078	0.015078	0.000000	0.015078	0.015078	0.015078	0.015078	0.015078	0.000000	0.000000	0.000000	0.000000	0.000000	0.015078	0.015078	0.000000	0.000000	0.015078	0.015078	0.000000	0.015078	0.000000	0.015078	0.000000	0.015078	0.015078	0.015078	0.000000	0.015078	0.000000	0.015078	0.000000	0.000000	0.000000	0.015078	0.081443	0.129323	0.173269	0.309725	0.117024	0.138985	0.050231	
507000	-81.767842	852	1	24	'0 Z Z Z 0 Z Z 0 Z 0 0 0 0 0 0 0 Z Z Z Z 0 0 Z Z 0 0 0 0 Z Z Z Z 0 Z Z Z Z 0 Z Z Z Z 	0.010013	0.000000	0.000000	0.000000	0.010013	0.000000	0.000000	0.010013	0.000000	0.010013	0.010013	0.010013	0.010013	0.010013	0.010013	0.010013	0.000000	0.000000	0.000000	0.000000	0.010013	0.010013	0.000000	0.000000	0.010013	0.010013	0.010013	0.010013	0.000000	0.000000	0.000000	0.000000	0.010013	0.000000	0.000000	0.000000	0.000000	0.010013	0.000000	0.000000	0.000000	0.000000	0.008858	0.062147	0.223637	0.493157	0.161789	0.046512	0.003899	
508000	-81.200747	564	1	20	'Z 0 Z 0 0 Z 0 0 Z 0 Z 0 0 0 Z Z 0 Z Z Z 0 0 Z Z Z 0 0 0 0 0 0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.000000	0.013772	0.000000	0.013772	0.013772	0.000000	0.013772	0.013772	0.000000	0.013772	0.000000	0.013772	0.013772	0.013772	0.000000	0.000000	0.013772	0.000000	0.000000	0.000000	0.013772	0.013772	0.000000	0.000000	0.000000	0.013772	0.013772	0.013772	0.013772	0.013772	0.013772	0.000000	0.013772	0.013772	0.013772	0.000000	0.000000	0.000000	0.000000	0.013772	0.000000	0.000000	0.078517	0.083716	0.062787	0.334971	0.151454	0.148928	0.139626	
509000	-82.550368	906	1	15	'Z Z 0 0 Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z 0 0 Z Z 	0.000000	0.000000	0.007403	0.007403	0.000000	0.007403	0.007403	0.007403	0.007403	0.000000	0.007403	0.000000	0.000000	0.007403	0.000000	0.000000	0.007403	0.007403	0.007403	0.000000	0.007403	0.007403	0.000000	0.000000	0.007403	0.007403	0.007403	0.007403	0.007403	0.007403	0.007403	0.007403	0.007403	0.007403	0.000000	0.007403	0.007403	0.000000	0.007403	0.007403	0.000000	0.000000	0.078781	0.091031	0.051064	0.444689	0.120789	0.097798	0.115848	
510000	-81.931839	10	1	20	'Z Z 0 0 0 0 0 Z Z 0 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 Z 0 0 0 Z Z 0 0 Z 0 Z 0 Z Z Z Z Z Z Z 	0.000000	0.000000	0.006345	0.006345	0.006345	0.006345	0.006345	0.000000	0.000000	0.006345	0.006345	0.000000	0.006345	0.000000	0.000000	0.006345	0.006345	0.006345	0.006345	0.000000	0.006345	0.006345	0.006345	0.000000	0.006345	0.006345	0.006345	0.000000	0.000000	0.006345	0.006345	0.000000	0.006345	0.000000	0.006345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068424	0.005433	0.023670	0.880416	0.009204	0.012852	0.000000	
511000	-81.559197	350	1	23	'Z 0 0 0 0 0 Z Z Z 0 Z Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 0 0 Z Z Z 0 Z 0 Z 0 0 0 0 Z Z Z Z 	0.000000	0.011230	0.011230	0.011230	0.011230	0.011230	0.000000	0.000000	0.000000	0.011230	0.000000	0.000000	0.011230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011230	0.011230	0.011230	0.000000	0.011230	0.011230	0.011230	0.000000	0.000000	0.000000	0.011230	0.000000	0.011230	0.000000	0.011230	0.011230	0.011230	0.011230	0.000000	0.000000	0.000000	0.000000	0.174787	0.002432	0.092365	0.624491	0.041548	0.047070	0.017307	
512000	-81.103943	174	1	27	'Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z 0 Z Z Z 0 0 Z Z Z 0 Z Z Z Z Z Z Z 	0.000000	0.008168	0.008168	0.008168	0.008168	0.000000	0.008168	0.000000	0.000000	0.008168	0.000000	0.000000	0.008168	0.000000	0.000000	0.000000	0.000000	0.008168	0.000000	0.000000	0.008168	0.008168	0.008168	0.000000	0.000000	0.008168	0.000000	0.000000	0.000000	0.008168	0.008168	0.000000	0.000000	0.000000	0.008168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167293	0.005826	0.062330	0.758649	0.000078	0.005826	0.000000	
513000	-80.811586	862	1	21	'0 0 0 Z Z Z 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z 0 Z 0 Z Z 0 Z 0 Z 	0.011433	0.011433	0.011433	0.000000	0.000000	0.000000	0.011433	0.000000	0.011433	0.011433	0.011433	0.011433	0.011433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011433	0.011433	0.011433	0.000000	0.011433	0.011433	0.000000	0.011433	0.000000	0.011433	0.011433	0.000000	0.000000	0.011433	0.000000	0.011433	0.000000	0.000000	0.011433	0.000000	0.011433	0.000000	0.159846	0.130747	0.059942	0.335739	0.142348	0.119093	0.052285	
514000	-78.571778	103	1	20	'0 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z 0 0 	0.007798	0.007798	0.007798	0.000000	0.007798	0.000000	0.000000	0.000000	0.000000	0.007798	0.000000	0.000000	0.007798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007798	0.007798	0.007798	0.000000	0.007798	0.007798	0.000000	0.007798	0.000000	0.007798	0.007798	0.007798	0.000000	0.007798	0.007798	0.007798	0.000000	0.007798	0.007798	0.000000	0.007798	0.007798	0.106618	0.001714	0.028722	0.695333	0.079391	0.063261	0.024961	
515000	-80.438803	1	1	20	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z 	0.007846	0.000000	0.007846	0.000000	0.007846	0.000000	0.000000	0.000000	0.000000	0.007846	0.000000	0.000000	0.007846	0.000000	0.000000	0.007846	0.000000	0.000000	0.000000	0.000000	0.007846	0.007846	0.007846	0.000000	0.007846	0.007846	0.000000	0.007846	0.000000	0.007846	0.007846	0.007846	0.007846	0.007846	0.007846	0.007846	0.000000	0.000000	0.007846	0.007846	0.007846	0.000000	0.048993	0.003531	0.085979	0.402723	0.085354	0.117674	0.255746	
516000	-81.301424	909	1	23	'0 Z 0 Z 0 Z 0 Z 0 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z Z Z 0 0 Z 	0.008650	0.000000	0.008650	0.000000	0.008650	0.000000	0.008650	0.000000	0.008650	0.008650	0.000000	0.000000	0.008650	0.000000	0.000000	0.000000	0.000000	0.008650	0.000000	0.000000	0.008650	0.008650	0.008650	0.000000	0.008650	0.008650	0.000000	0.008650	0.000000	0.008650	0.008650	0.000000	0.000000	0.000000	0.000000	0.008650	0.000000	0.000000	0.000000	0.008650	0.008650	0.000000	0.037460	0.054113	0.164960	0.515327	0.085773	0.008685	0.133681	
517000	-80.737154	824	1	24	'Z Z 0 0 0 0 0 Z Z Z Z Z 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z 0 Z Z Z Z 0 0 Z Z 	0.000000	0.000000	0.007570	0.007570	0.007570	0.007570	0.007570	0.000000	0.000000	0.000000	0.000000	0.000000	0.007570	0.000000	0.007570	0.000000	0.000000	0.000000	0.000000	0.000000	0.007570	0.007570	0.007570	0.000000	0.007570	0.007570	0.000000	0.007570	0.000000	0.007570	0.007570	0.000000	0.000000	0.007570	0.000000	0.000000	0.000000	0.000000	0.007570	0.007570	0.000000	0.000000	0.065006	0.001660	0.311047	0.354659	0.074269	0.030097	0.163263	
518000	-81.365003	543	1	21	'Z Z 0 0 0 Z 0 0 Z Z Z Z 0 Z Z Z Z Z 0 Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.008642	0.008642	0.008642	0.000000	0.008642	0.008642	0.000000	0.000000	0.000000	0.000000	0.008642	0.000000	0.000000	0.000000	0.000000	0.000000	0.008642	0.000000	0.008642	0.008642	0.008642	0.000000	0.008642	0.008642	0.000000	0.008642	0.000000	0.008642	0.008642	0.000000	0.000000	0.000000	0.008642	0.008642	0.000000	0.008642	0.008642	0.008642	0.008642	0.000000	0.062747	0.026580	0.062671	0.397134	0.139210	0.040807	0.270851	
519000	-79.854773	276	1	22	'Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z Z Z Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 Z Z Z 0 0 0 Z Z 0 0 0 Z 	0.000000	0.005121	0.000000	0.005121	0.005121	0.000000	0.005121	0.000000	0.000000	0.005121	0.000000	0.000000	0.005121	0.000000	0.000000	0.000000	0.000000	0.005121	0.005121	0.000000	0.005121	0.005121	0.005121	0.000000	0.000000	0.005121	0.000000	0.005121	0.000000	0.005121	0.000000	0.000000	0.000000	0.005121	0.005121	0.005121	0.000000	0.000000	0.005121	0.005121	0.005121	0.000000	0.025115	0.003559	0.079813	0.544981	0.060171	0.048200	0.238160	
520000	-79.832421	801	1	25	'Z 0 Z 0 0 Z 0 Z Z Z Z 0 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z 	0.000000	0.011810	0.000000	0.011810	0.011810	0.000000	0.011810	0.000000	0.000000	0.000000	0.000000	0.011810	0.011810	0.000000	0.011810	0.000000	0.000000	0.000000	0.000000	0.000000	0.011810	0.011810	0.000000	0.000000	0.011810	0.011810	0.011810	0.011810	0.011810	0.011810	0.011810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011810	0.000000	0.049028	0.004480	0.287111	0.548741	0.096479	0.003090	0.011070	
521000	-78.064909	322	1	23	'Z 0 0 0 0 Z 0 0 Z Z Z 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z 0 0 Z Z Z 0 0 Z Z Z Z Z 0 0 Z Z 0 Z 	0.000000	0.006158	0.006158	0.006158	0.006158	0.000000	0.006158	0.006158	0.000000	0.000000	0.000000	0.006158	0.006158	0.000000	0.006158	0.000000	0.000000	0.000000	0.006158	0.000000	0.006158	0.006158	0.000000	0.000000	0.006158	0.006158	0.000000	0.000000	0.000000	0.006158	0.006158	0.000000	0.000000	0.000000	0.000000	0.000000	0.006158	0.006158	0.000000	0.000000	0.006158	0.000000	0.069103	0.015986	0.307671	0.600571	0.002788	0.000958	0.002922	
