Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3885408078
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
814000	-83.979957	233	2	15	'Z 0 Z 1 0 1 1 1 Z 1 1 0 Z 0 Z 1 0 0 Z 0 Z Z 0 Z 1 1 1 0 Z Z 1 0 Z 0 Z 0 0 1 Z 1 0 Z 	0.000000	1.037814	0.000000	25.384460	1.037814	25.384460	25.384460	25.384460	0.000000	25.384460	25.384460	1.037814	0.000000	1.037814	0.000000	25.384460	1.037814	1.037814	0.000000	1.037814	0.000000	0.000000	1.037814	0.000000	25.384460	25.384460	25.384460	1.037814	0.000000	0.000000	25.384460	1.037814	0.000000	1.037814	0.000000	1.037814	1.037814	25.384460	0.000000	25.384460	1.037814	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
815000	-83.025096	752	2	18	'Z 0 Z 1 0 1 1 1 1 1 Z 0 Z 0 Z 1 Z 0 Z 0 Z Z 0 Z Z 1 1 0 0 Z 1 Z Z 0 1 Z 1 Z Z 1 0 Z 	0.000000	0.089962	0.000000	2.880934	0.089962	2.880934	2.880934	2.880934	2.880934	2.880934	0.000000	0.089962	0.000000	0.089962	0.000000	2.880934	0.000000	0.089962	0.000000	0.089962	0.000000	0.000000	0.089962	0.000000	0.000000	2.880934	2.880934	0.089962	0.089962	0.000000	2.880934	0.000000	0.000000	0.089962	2.880934	0.000000	2.880934	0.000000	0.000000	2.880934	0.089962	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
816000	-81.151738	62	2	17	'Z Z Z 1 0 1 1 1 1 1 Z 0 Z 0 Z 1 Z Z Z 0 Z Z 0 0 Z 1 1 0 0 Z 1 Z 0 0 Z 0 1 Z Z 1 0 1 	0.000000	0.000000	0.000000	14.411464	0.417936	14.411464	14.411464	14.411464	14.411464	14.411464	0.000000	0.417936	0.000000	0.417936	0.000000	14.411464	0.000000	0.000000	0.000000	0.417936	0.000000	0.000000	0.417936	0.417936	0.000000	14.411464	14.411464	0.417936	0.417936	0.000000	14.411464	0.000000	0.417936	0.417936	0.000000	0.417936	14.411464	0.000000	0.000000	14.411464	0.417936	14.411464	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
817000	-87.339634	766	2	11	'1 Z 1 1 Z 1 1 1 1 1 0 0 0 Z 0 1 Z 0 Z 0 Z Z 0 0 0 1 1 0 Z 0 1 Z Z 0 0 0 1 0 Z 1 0 1 	23.353247	0.000000	23.353247	23.353247	0.000000	23.353247	23.353247	23.353247	23.353247	23.353247	3.525621	3.525621	3.525621	0.000000	3.525621	23.353247	0.000000	3.525621	0.000000	3.525621	0.000000	0.000000	3.525621	3.525621	3.525621	23.353247	23.353247	3.525621	0.000000	3.525621	23.353247	0.000000	0.000000	3.525621	3.525621	3.525621	23.353247	3.525621	0.000000	23.353247	3.525621	23.353247	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
818000	-83.791815	840	2	17	'1 0 1 1 Z Z 0 Z 1 1 Z 0 Z Z Z 1 0 Z Z Z 0 Z 0 0 Z 1 1 0 Z 0 1 Z Z 0 0 Z 1 0 0 1 0 Z 	29.829286	1.697882	29.829286	29.829286	0.000000	0.000000	1.697882	0.000000	29.829286	29.829286	0.000000	1.697882	0.000000	0.000000	0.000000	29.829286	1.697882	0.000000	0.000000	0.000000	1.697882	0.000000	1.697882	1.697882	0.000000	29.829286	29.829286	1.697882	0.000000	1.697882	29.829286	0.000000	0.000000	1.697882	1.697882	0.000000	29.829286	1.697882	1.697882	29.829286	1.697882	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
819000	-84.127629	603	2	13	'1 Z 1 Z Z Z 0 0 1 1 Z 0 Z 0 0 1 0 0 0 Z 0 0 0 0 0 1 1 0 0 Z 1 0 Z Z 0 1 1 Z 0 Z Z 0 	12.279764	0.000000	12.279764	0.000000	0.000000	0.000000	0.437035	0.437035	12.279764	12.279764	0.000000	0.437035	0.000000	0.437035	0.437035	12.279764	0.437035	0.437035	0.437035	0.000000	0.437035	0.437035	0.437035	0.437035	0.437035	12.279764	12.279764	0.437035	0.437035	0.000000	12.279764	0.437035	0.000000	0.000000	0.437035	12.279764	12.279764	0.000000	0.437035	0.000000	0.000000	0.437035	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
820000	-85.494400	49	2	16	'1 1 1 1 0 0 Z Z 1 1 Z Z 0 Z 0 1 0 Z 0 Z Z 0 0 0 0 1 1 0 Z Z 1 0 1 Z Z Z 1 Z 0 Z 0 Z 	8.604979	8.604979	8.604979	8.604979	0.250983	0.250983	0.000000	0.000000	8.604979	8.604979	0.000000	0.000000	0.250983	0.000000	0.250983	8.604979	0.250983	0.000000	0.250983	0.000000	0.000000	0.250983	0.250983	0.250983	0.250983	8.604979	8.604979	0.250983	0.000000	0.000000	8.604979	0.250983	8.604979	0.000000	0.000000	0.000000	8.604979	0.000000	0.250983	0.000000	0.250983	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
821000	-85.018998	518	2	8	'Z 1 1 1 0 0 Z Z 1 1 Z Z 0 0 0 1 0 0 0 0 Z 0 0 0 0 1 1 0 Z 0 1 0 1 Z 0 0 1 0 0 0 0 0 	0.000000	15.301189	15.301189	15.301189	0.423885	0.423885	0.000000	0.000000	15.301189	15.301189	0.000000	0.000000	0.423885	0.423885	0.423885	15.301189	0.423885	0.423885	0.423885	0.423885	0.000000	0.423885	0.423885	0.423885	0.423885	15.301189	15.301189	0.423885	0.000000	0.423885	15.301189	0.423885	15.301189	0.000000	0.423885	0.423885	15.301189	0.423885	0.423885	0.423885	0.423885	0.423885	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
822000	-85.582010	758	2	10	'Z 1 1 1 Z 0 Z 0 1 1 Z 0 0 0 0 1 0 0 0 0 Z 0 0 Z 0 1 1 0 Z 0 Z 0 1 0 Z 0 1 0 Z 0 0 0 	0.000000	8.210100	8.210100	8.210100	0.000000	0.256125	0.000000	0.256125	8.210100	8.210100	0.000000	0.256125	0.256125	0.256125	0.256125	8.210100	0.256125	0.256125	0.256125	0.256125	0.000000	0.256125	0.256125	0.000000	0.256125	8.210100	8.210100	0.256125	0.000000	0.256125	0.000000	0.256125	8.210100	0.256125	0.000000	0.256125	8.210100	0.256125	0.000000	0.256125	0.256125	0.256125	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
823000	-87.215866	663	2	7	'Z 1 Z 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 Z 0 1 1 0 Z Z 0 Z 1 0 Z 0 1 0 0 0 0 0 	0.000000	17.487885	0.000000	17.487885	17.487885	0.579005	0.579005	0.579005	17.487885	17.487885	0.579005	0.579005	0.579005	0.579005	0.579005	17.487885	0.579005	0.579005	0.579005	0.579005	0.579005	0.579005	0.579005	0.000000	0.579005	17.487885	17.487885	0.579005	0.000000	0.000000	0.579005	0.000000	17.487885	0.579005	0.000000	0.579005	17.487885	0.579005	0.579005	0.579005	0.579005	0.579005	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
824000	-86.146482	559	2	12	'Z 1 Z 1 Z 0 0 Z 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 Z 0 1 1 Z Z 0 Z 0 1 Z 1 Z 1 0 Z 0 Z 0 	0.000000	17.577324	0.000000	17.577324	0.000000	0.507234	0.507234	0.000000	17.577324	17.577324	0.507234	0.507234	0.507234	0.507234	0.507234	17.577324	0.507234	0.507234	0.507234	0.507234	0.507234	0.507234	0.507234	0.000000	0.507234	17.577324	17.577324	0.000000	0.000000	0.507234	0.000000	0.507234	17.577324	0.000000	17.577324	0.000000	17.577324	0.507234	0.000000	0.507234	0.000000	0.507234	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
825000	-86.997368	120	2	16	'Z 1 Z 1 1 0 Z Z 1 1 Z Z 0 Z 0 1 Z Z 0 Z 0 0 Z 0 0 1 1 0 0 Z Z 0 1 0 1 Z 1 1 0 Z 0 Z 	0.000000	2.773595	0.000000	2.773595	2.773595	0.082268	0.000000	0.000000	2.773595	2.773595	0.000000	0.000000	0.082268	0.000000	0.082268	2.773595	0.000000	0.000000	0.082268	0.000000	0.082268	0.082268	0.000000	0.082268	0.082268	2.773595	2.773595	0.082268	0.082268	0.000000	0.000000	0.082268	2.773595	0.082268	2.773595	0.000000	2.773595	2.773595	0.082268	0.000000	0.082268	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
826000	-87.263972	593	2	12	'0 1 1 1 Z Z 0 1 1 1 1 Z Z Z 0 1 0 Z 0 0 0 Z Z 0 0 1 1 0 Z Z 0 0 1 0 1 0 1 1 Z 0 0 Z 	0.288540	10.398229	10.398229	10.398229	0.000000	0.000000	0.288540	10.398229	10.398229	10.398229	10.398229	0.000000	0.000000	0.000000	0.288540	10.398229	0.288540	0.000000	0.288540	0.288540	0.288540	0.000000	0.000000	0.288540	0.288540	10.398229	10.398229	0.288540	0.000000	0.000000	0.288540	0.288540	10.398229	0.288540	10.398229	0.288540	10.398229	10.398229	0.000000	0.288540	0.288540	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
827000	-81.836172	971	2	14	'0 1 1 1 Z Z 1 1 1 1 1 0 1 Z 0 1 0 Z Z 0 Z Z 0 Z 0 1 1 0 Z Z Z 0 1 0 1 0 1 Z Z 0 0 Z 	2.787792	40.121403	40.121403	40.121403	0.000000	0.000000	40.121403	40.121403	40.121403	40.121403	40.121403	2.787792	40.121403	0.000000	2.787792	40.121403	2.787792	0.000000	0.000000	2.787792	0.000000	0.000000	2.787792	0.000000	2.787792	40.121403	40.121403	2.787792	0.000000	0.000000	0.000000	2.787792	40.121403	2.787792	40.121403	2.787792	40.121403	0.000000	0.000000	2.787792	2.787792	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
828000	-83.317676	503	2	15	'Z 1 1 1 Z 0 1 1 1 1 1 0 1 Z 0 1 1 0 0 0 Z Z Z Z Z Z 1 0 Z Z Z Z 1 0 1 Z 1 1 0 0 Z 0 	0.000000	20.612261	20.612261	20.612261	0.000000	0.930090	20.612261	20.612261	20.612261	20.612261	20.612261	0.930090	20.612261	0.000000	0.930090	20.612261	20.612261	0.930090	0.930090	0.930090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.612261	0.930090	0.000000	0.000000	0.000000	0.000000	20.612261	0.930090	20.612261	0.000000	20.612261	20.612261	0.930090	0.930090	0.000000	0.930090	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
829000	-81.810653	327	2	15	'Z 1 1 1 0 Z 1 1 1 Z 1 0 1 Z Z 1 1 0 0 0 Z Z Z Z 0 Z 1 0 0 0 Z 0 1 0 1 0 1 Z Z Z Z 0 	0.000000	3.329323	3.329323	3.329323	0.200627	0.000000	3.329323	3.329323	3.329323	0.000000	3.329323	0.200627	3.329323	0.000000	0.000000	3.329323	3.329323	0.200627	0.200627	0.200627	0.000000	0.000000	0.000000	0.000000	0.200627	0.000000	3.329323	0.200627	0.200627	0.200627	0.000000	0.200627	3.329323	0.200627	3.329323	0.200627	3.329323	0.000000	0.000000	0.000000	0.000000	0.200627	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
830000	-82.133176	151	2	18	'Z 1 1 1 0 Z 1 0 1 Z Z 0 1 Z 0 Z 1 0 0 0 Z Z Z Z Z Z 1 0 0 0 Z Z 1 0 1 0 1 Z 0 Z Z Z 	0.000000	5.949958	5.949958	5.949958	0.349785	0.000000	5.949958	0.349785	5.949958	0.000000	0.000000	0.349785	5.949958	0.000000	0.349785	0.000000	5.949958	0.349785	0.349785	0.349785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.949958	0.349785	0.349785	0.349785	0.000000	0.000000	5.949958	0.349785	5.949958	0.349785	5.949958	0.000000	0.349785	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
831000	-83.860726	84	2	14	'Z 1 1 1 0 Z 1 Z 1 Z 0 Z 1 Z Z Z 1 0 0 0 Z Z Z 0 0 0 1 0 0 0 0 0 1 1 Z 0 1 Z 0 Z 1 0 	0.000000	14.239979	14.239979	14.239979	1.662906	0.000000	14.239979	0.000000	14.239979	0.000000	1.662906	0.000000	14.239979	0.000000	0.000000	0.000000	14.239979	1.662906	1.662906	1.662906	0.000000	0.000000	0.000000	1.662906	1.662906	1.662906	14.239979	1.662906	1.662906	1.662906	1.662906	1.662906	14.239979	14.239979	0.000000	1.662906	14.239979	0.000000	1.662906	0.000000	14.239979	1.662906	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
832000	-84.165434	859	2	10	'1 Z 1 1 Z 0 1 1 1 0 0 0 1 1 0 Z 1 0 0 Z 0 0 Z 0 Z 0 1 0 0 0 Z 0 1 1 0 0 Z Z 0 Z 1 0 	23.880314	0.000000	23.880314	23.880314	0.000000	1.641779	23.880314	23.880314	23.880314	1.641779	1.641779	1.641779	23.880314	23.880314	1.641779	0.000000	23.880314	1.641779	1.641779	0.000000	1.641779	1.641779	0.000000	1.641779	0.000000	1.641779	23.880314	1.641779	1.641779	1.641779	0.000000	1.641779	23.880314	23.880314	1.641779	1.641779	0.000000	0.000000	1.641779	0.000000	23.880314	1.641779	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
833000	-82.584909	968	2	11	'1 1 1 1 Z Z 1 1 Z Z 1 0 1 0 0 0 Z 0 0 0 0 0 Z 0 0 0 1 0 0 0 Z 0 Z 1 Z 0 0 Z Z 0 1 1 	17.757729	17.757729	17.757729	17.757729	0.000000	0.000000	17.757729	17.757729	0.000000	0.000000	17.757729	0.838626	17.757729	0.838626	0.838626	0.838626	0.000000	0.838626	0.838626	0.838626	0.838626	0.838626	0.000000	0.838626	0.838626	0.838626	17.757729	0.838626	0.838626	0.838626	0.000000	0.838626	0.000000	17.757729	0.000000	0.838626	0.838626	0.000000	0.000000	0.838626	17.757729	17.757729	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
834000	-82.914053	127	2	10	'1 1 1 1 0 Z 0 1 0 0 1 0 1 0 0 0 0 0 Z Z 0 Z Z 0 0 0 1 Z 0 0 0 Z 0 1 Z 0 Z Z 0 0 1 0 	8.580412	8.580412	8.580412	8.580412	0.434542	0.000000	0.434542	8.580412	0.434542	0.434542	8.580412	0.434542	8.580412	0.434542	0.434542	0.434542	0.434542	0.434542	0.000000	0.000000	0.434542	0.000000	0.000000	0.434542	0.434542	0.434542	8.580412	0.000000	0.434542	0.434542	0.434542	0.000000	0.434542	8.580412	0.000000	0.434542	0.000000	0.000000	0.434542	0.434542	8.580412	0.434542	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
835000	-85.785314	82	2	12	'Z 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 Z 0 Z Z 0 Z 0 0 0 0 1 Z 1 0 0 Z 0 1 Z 0 Z Z 1 Z 1 Z 	0.000000	27.939428	27.939428	27.939428	2.057243	2.057243	2.057243	27.939428	2.057243	2.057243	27.939428	2.057243	27.939428	2.057243	2.057243	2.057243	0.000000	2.057243	0.000000	0.000000	2.057243	0.000000	2.057243	2.057243	2.057243	2.057243	27.939428	0.000000	27.939428	2.057243	2.057243	0.000000	2.057243	27.939428	0.000000	2.057243	0.000000	0.000000	27.939428	0.000000	27.939428	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
836000	-84.360149	855	2	12	'0 1 1 1 Z 0 1 1 1 0 Z 0 1 0 0 Z 0 1 0 0 0 Z 0 0 0 0 1 Z Z Z 0 0 0 1 Z Z 1 0 1 Z Z Z 	0.295703	6.256491	6.256491	6.256491	0.000000	0.295703	6.256491	6.256491	6.256491	0.295703	0.000000	0.295703	6.256491	0.295703	0.295703	0.000000	0.295703	6.256491	0.295703	0.295703	0.295703	0.000000	0.295703	0.295703	0.295703	0.295703	6.256491	0.000000	0.000000	0.000000	0.295703	0.295703	0.295703	6.256491	0.000000	0.000000	6.256491	0.295703	6.256491	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
837000	-84.007802	113	2	15	'0 1 1 1 Z Z 1 1 1 Z 1 0 1 0 Z 0 0 1 0 0 Z Z 0 0 0 0 1 Z Z Z 1 0 Z 1 Z Z 1 0 1 Z Z Z 	1.114591	33.185835	33.185835	33.185835	0.000000	0.000000	33.185835	33.185835	33.185835	0.000000	33.185835	1.114591	33.185835	1.114591	0.000000	1.114591	1.114591	33.185835	1.114591	1.114591	0.000000	0.000000	1.114591	1.114591	1.114591	1.114591	33.185835	0.000000	0.000000	0.000000	33.185835	1.114591	0.000000	33.185835	0.000000	0.000000	33.185835	1.114591	33.185835	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
838000	-83.117649	96	2	14	'0 1 1 1 Z Z 1 1 1 Z 1 0 1 Z Z 0 Z 1 0 0 Z Z 0 Z Z 0 1 0 0 Z 1 1 0 1 Z 0 1 0 1 Z 0 Z 	3.261764	40.298054	40.298054	40.298054	0.000000	0.000000	40.298054	40.298054	40.298054	0.000000	40.298054	3.261764	40.298054	0.000000	0.000000	3.261764	0.000000	40.298054	3.261764	3.261764	0.000000	0.000000	3.261764	0.000000	0.000000	3.261764	40.298054	3.261764	3.261764	0.000000	40.298054	40.298054	3.261764	40.298054	0.000000	3.261764	40.298054	3.261764	40.298054	0.000000	3.261764	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
839000	-86.838866	384	2	10	'Z 1 1 1 Z 0 1 1 1 0 1 1 1 Z Z 0 1 1 0 0 Z Z 0 0 0 Z 1 Z 0 0 1 0 0 0 Z Z 1 0 1 1 0 1 	0.000000	2.352311	2.352311	2.352311	0.000000	0.127612	2.352311	2.352311	2.352311	0.127612	2.352311	2.352311	2.352311	0.000000	0.000000	0.127612	2.352311	2.352311	0.127612	0.127612	0.000000	0.000000	0.127612	0.127612	0.127612	0.000000	2.352311	0.000000	0.127612	0.127612	2.352311	0.127612	0.127612	0.127612	0.000000	0.000000	2.352311	0.127612	2.352311	2.352311	0.127612	2.352311	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
840000	-85.839637	367	2	12	'Z 1 1 1 Z 0 1 1 1 0 Z Z 1 Z Z 0 1 1 0 0 Z Z 0 0 0 0 1 0 0 0 1 Z 0 0 Z 0 1 Z 1 1 0 Z 	0.000000	17.276647	17.276647	17.276647	0.000000	1.020545	17.276647	17.276647	17.276647	1.020545	0.000000	0.000000	17.276647	0.000000	0.000000	1.020545	17.276647	17.276647	1.020545	1.020545	0.000000	0.000000	1.020545	1.020545	1.020545	1.020545	17.276647	1.020545	1.020545	1.020545	17.276647	0.000000	1.020545	1.020545	0.000000	1.020545	17.276647	0.000000	17.276647	17.276647	1.020545	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
841000	-87.851260	91	2	17	'Z 1 1 1 Z 0 1 1 Z 1 Z Z 1 0 Z Z 1 1 Z Z Z Z 0 0 Z 0 1 0 0 0 1 0 0 Z Z Z 1 Z 1 1 0 Z 	0.000000	15.396458	15.396458	15.396458	0.000000	1.761455	15.396458	15.396458	0.000000	15.396458	0.000000	0.000000	15.396458	1.761455	0.000000	0.000000	15.396458	15.396458	0.000000	0.000000	0.000000	0.000000	1.761455	1.761455	0.000000	1.761455	15.396458	1.761455	1.761455	1.761455	15.396458	1.761455	1.761455	0.000000	0.000000	0.000000	15.396458	0.000000	15.396458	15.396458	1.761455	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
842000	-87.668406	882	2	7	'1 1 1 1 1 0 0 1 1 1 Z Z 1 0 0 0 1 1 0 Z Z Z 0 0 Z 0 1 0 0 0 1 0 0 0 0 Z 1 1 1 1 0 0 	37.892586	37.892586	37.892586	37.892586	37.892586	3.022360	3.022360	37.892586	37.892586	37.892586	0.000000	0.000000	37.892586	3.022360	3.022360	3.022360	37.892586	37.892586	3.022360	0.000000	0.000000	0.000000	3.022360	3.022360	0.000000	3.022360	37.892586	3.022360	3.022360	3.022360	37.892586	3.022360	3.022360	3.022360	3.022360	0.000000	37.892586	37.892586	37.892586	37.892586	3.022360	3.022360	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
843000	-86.016905	134	2	11	'1 1 1 1 1 Z 0 Z 1 1 Z 0 1 0 Z Z Z Z 0 0 Z Z 0 0 1 0 1 0 0 0 1 0 0 0 Z 0 1 Z 1 1 0 0 	7.965415	7.965415	7.965415	7.965415	7.965415	0.000000	0.555956	0.000000	7.965415	7.965415	0.000000	0.555956	7.965415	0.555956	0.000000	0.000000	0.000000	0.000000	0.555956	0.555956	0.000000	0.000000	0.555956	0.555956	7.965415	0.555956	7.965415	0.555956	0.555956	0.555956	7.965415	0.555956	0.555956	0.555956	0.000000	0.555956	7.965415	0.000000	7.965415	7.965415	0.555956	0.555956	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
844000	-83.516344	114	2	10	'1 0 0 0 1 Z 0 Z 0 1 Z 0 0 Z Z Z 1 1 1 1 Z Z Z 1 1 1 1 1 1 Z 0 1 1 1 1 1 1 1 0 0 1 1 	3.991774	33.601628	33.601628	33.601628	3.991774	0.000000	33.601628	0.000000	33.601628	3.991774	0.000000	33.601628	33.601628	0.000000	0.000000	0.000000	3.991774	3.991774	3.991774	3.991774	0.000000	0.000000	0.000000	3.991774	3.991774	3.991774	3.991774	3.991774	3.991774	0.000000	33.601628	3.991774	3.991774	3.991774	3.991774	3.991774	3.991774	3.991774	33.601628	33.601628	3.991774	3.991774	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
845000	-83.670146	124	2	8	'1 0 0 0 1 1 0 Z Z 1 1 0 0 Z 1 1 1 1 1 1 1 Z Z Z 1 1 0 1 1 Z Z 1 1 1 1 1 1 1 0 0 1 1 	0.413421	14.384629	14.384629	14.384629	0.413421	0.413421	14.384629	0.000000	0.000000	0.413421	0.413421	14.384629	14.384629	0.000000	0.413421	0.413421	0.413421	0.413421	0.413421	0.413421	0.413421	0.000000	0.000000	0.000000	0.413421	0.413421	14.384629	0.413421	0.413421	0.000000	0.000000	0.413421	0.413421	0.413421	0.413421	0.413421	0.413421	0.413421	14.384629	14.384629	0.413421	0.413421	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
846000	-82.756775	475	2	11	'1 0 0 0 Z 1 0 1 0 1 Z Z 0 1 1 1 1 1 1 1 1 Z Z 1 1 1 0 Z Z 1 Z 1 1 1 1 1 Z Z 1 0 1 Z 	0.630001	10.785825	10.785825	10.785825	0.000000	0.630001	10.785825	0.630001	10.785825	0.630001	0.000000	0.000000	10.785825	0.630001	0.630001	0.630001	0.630001	0.630001	0.630001	0.630001	0.630001	0.000000	0.000000	0.630001	0.630001	0.630001	10.785825	0.000000	0.000000	0.630001	0.000000	0.630001	0.630001	0.630001	0.630001	0.630001	0.000000	0.000000	0.630001	10.785825	0.630001	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
847000	-83.543239	901	2	16	'Z 0 0 0 Z 1 Z Z Z 0 1 0 0 Z 1 1 1 1 1 Z 1 Z Z Z Z Z 0 0 Z 1 Z 1 1 1 1 Z 1 Z 0 0 1 1 	0.000000	9.327016	9.327016	9.327016	0.000000	1.491240	0.000000	0.000000	0.000000	9.327016	1.491240	9.327016	9.327016	0.000000	1.491240	1.491240	1.491240	1.491240	1.491240	0.000000	1.491240	0.000000	0.000000	0.000000	0.000000	0.000000	9.327016	9.327016	0.000000	1.491240	0.000000	1.491240	1.491240	1.491240	1.491240	0.000000	1.491240	0.000000	9.327016	9.327016	1.491240	1.491240	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
848000	-85.608342	642	2	13	'1 0 0 0 Z 1 Z 0 0 0 1 0 0 Z 1 1 1 Z 1 Z 1 1 Z Z 1 Z 0 0 Z 1 0 1 1 Z Z Z 1 0 0 1 Z 1 	2.693616	12.548488	12.548488	12.548488	0.000000	2.693616	0.000000	12.548488	12.548488	12.548488	2.693616	12.548488	12.548488	0.000000	2.693616	2.693616	2.693616	0.000000	2.693616	0.000000	2.693616	2.693616	0.000000	0.000000	2.693616	0.000000	12.548488	12.548488	0.000000	2.693616	12.548488	2.693616	2.693616	0.000000	0.000000	0.000000	2.693616	12.548488	12.548488	2.693616	0.000000	2.693616	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
