Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1215141167
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
532000	-84.434863	171	1	13	'Z 0 0 0 Z Z 0 0 0 0 0 0 0 0 0 Z Z 0 0 0 0 0 Z Z 0 0 Z 0 0 0 0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.000000	0.006618	0.006618	0.006618	0.000000	0.000000	0.006618	0.006618	0.006618	0.006618	0.006618	0.006618	0.006618	0.006618	0.006618	0.000000	0.000000	0.006618	0.006618	0.006618	0.006618	0.006618	0.000000	0.000000	0.006618	0.006618	0.000000	0.006618	0.006618	0.006618	0.006618	0.006618	0.006618	0.000000	0.006618	0.000000	0.000000	0.000000	0.006618	0.006618	0.000000	0.006618	0.079778	0.082767	0.270667	0.375797	0.068092	0.031042	0.091858	
533000	-83.557938	86	1	14	'Z 0 Z 0 Z Z 0 0 0 0 0 0 0 0 0 Z Z 0 0 Z 0 0 Z Z Z 0 0 0 0 Z 0 0 0 Z 0 Z Z 0 0 0 0 0 	0.000000	0.008212	0.000000	0.008212	0.000000	0.000000	0.008212	0.008212	0.008212	0.008212	0.008212	0.008212	0.008212	0.008212	0.008212	0.000000	0.000000	0.008212	0.008212	0.000000	0.008212	0.008212	0.000000	0.000000	0.000000	0.008212	0.008212	0.008212	0.008212	0.000000	0.008212	0.008212	0.008212	0.000000	0.008212	0.000000	0.000000	0.008212	0.008212	0.008212	0.008212	0.008212	0.040701	0.115936	0.213223	0.309061	0.113075	0.051543	0.156460	
534000	-80.856600	915	1	13	'Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.012455	0.000000	0.000000	0.012455	0.012455	0.012455	0.012455	0.012455	0.012455	0.000000	0.012455	0.012455	0.012455	0.012455	0.012455	0.000000	0.000000	0.000000	0.012455	0.012455	0.000000	0.000000	0.012455	0.012455	0.012455	0.012455	0.012455	0.012455	0.012455	0.000000	0.012455	0.012455	0.000000	0.000000	0.012455	0.012455	0.012455	0.012455	0.012455	0.012455	0.108315	0.125587	0.131611	0.256270	0.129344	0.119044	0.129829	
535000	-81.455488	798	1	21	'Z Z 0 Z Z Z Z 0 Z 0 0 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 0 Z 0 0 Z 0 Z Z 0 0 Z Z 0 Z 0 Z 0 	0.000000	0.000000	0.010121	0.000000	0.000000	0.000000	0.000000	0.010121	0.000000	0.010121	0.010121	0.010121	0.010121	0.000000	0.010121	0.010121	0.010121	0.000000	0.000000	0.000000	0.010121	0.010121	0.000000	0.000000	0.010121	0.010121	0.000000	0.010121	0.010121	0.000000	0.010121	0.000000	0.000000	0.010121	0.010121	0.000000	0.000000	0.010121	0.000000	0.010121	0.000000	0.010121	0.043201	0.103662	0.167017	0.368970	0.078973	0.054892	0.183284	
536000	-80.115017	120	1	20	'Z Z 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 Z Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.000000	0.009825	0.000000	0.009825	0.000000	0.000000	0.000000	0.000000	0.000000	0.009825	0.009825	0.009825	0.000000	0.009825	0.009825	0.009825	0.000000	0.000000	0.000000	0.009825	0.009825	0.000000	0.000000	0.009825	0.009825	0.000000	0.009825	0.009825	0.009825	0.009825	0.000000	0.000000	0.009825	0.009825	0.009825	0.000000	0.009825	0.000000	0.009825	0.000000	0.009825	0.060115	0.008112	0.268361	0.475170	0.060758	0.068928	0.058555	
537000	-81.956965	594	1	18	'Z Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 Z Z Z 0 0 0 0 0 Z Z Z Z Z 0 Z 0 0 0 0 0 	0.000000	0.000000	0.013726	0.000000	0.013726	0.000000	0.013726	0.013726	0.013726	0.013726	0.013726	0.000000	0.013726	0.000000	0.013726	0.000000	0.013726	0.013726	0.000000	0.000000	0.013726	0.013726	0.000000	0.000000	0.000000	0.013726	0.013726	0.013726	0.013726	0.013726	0.000000	0.000000	0.000000	0.000000	0.000000	0.013726	0.000000	0.013726	0.013726	0.013726	0.013726	0.013726	0.058495	0.102945	0.126254	0.452229	0.123973	0.012198	0.123907	
538000	-80.629726	946	1	15	'Z Z 0 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z Z Z 0 0 0 0 0 0 0 0 Z Z Z Z Z 0 0 Z 0 	0.000000	0.000000	0.006378	0.006378	0.006378	0.000000	0.006378	0.006378	0.006378	0.006378	0.006378	0.000000	0.006378	0.006378	0.006378	0.000000	0.006378	0.006378	0.006378	0.000000	0.006378	0.006378	0.000000	0.000000	0.000000	0.006378	0.006378	0.006378	0.006378	0.006378	0.006378	0.006378	0.006378	0.000000	0.000000	0.000000	0.000000	0.000000	0.006378	0.006378	0.000000	0.006378	0.059974	0.099362	0.158613	0.397500	0.144736	0.030328	0.109487	
539000	-84.415424	391	1	17	'Z Z 0 0 0 Z Z 0 0 Z Z 0 0 0 0 Z 0 0 0 Z 0 0 0 Z Z 0 0 0 0 0 Z Z 0 Z Z Z Z 0 0 0 Z 0 	0.000000	0.000000	0.003343	0.003343	0.003343	0.000000	0.000000	0.003343	0.003343	0.000000	0.000000	0.003343	0.003343	0.003343	0.003343	0.000000	0.003343	0.003343	0.003343	0.000000	0.003343	0.003343	0.003343	0.000000	0.000000	0.003343	0.003343	0.003343	0.003343	0.003343	0.000000	0.000000	0.003343	0.000000	0.000000	0.000000	0.000000	0.003343	0.003343	0.003343	0.000000	0.003343	0.014330	0.035420	0.258938	0.427912	0.212096	0.003987	0.047317	
540000	-83.269259	730	1	18	'Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 Z 0 0 0 Z 0 0 0 0 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.005843	0.000000	0.000000	0.000000	0.000000	0.005843	0.000000	0.000000	0.005843	0.005843	0.005843	0.000000	0.000000	0.005843	0.005843	0.000000	0.005843	0.005843	0.005843	0.000000	0.005843	0.005843	0.005843	0.005843	0.005843	0.005843	0.005843	0.005843	0.000000	0.005843	0.005843	0.005843	0.000000	0.005843	0.005843	0.000000	0.005843	0.000000	0.000349	0.002738	0.376564	0.423367	0.113575	0.031873	0.051534	
541000	-82.567406	21	1	22	'Z 0 Z Z 0 Z Z Z Z Z Z 0 0 Z Z Z Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.003935	0.000000	0.000000	0.003935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003935	0.003935	0.000000	0.000000	0.000000	0.000000	0.003935	0.003935	0.000000	0.003935	0.003935	0.003935	0.000000	0.003935	0.003935	0.000000	0.003935	0.003935	0.000000	0.003935	0.000000	0.000000	0.003935	0.003935	0.003935	0.003935	0.003935	0.003935	0.000000	0.000000	0.000000	0.003001	0.000000	0.000264	0.950274	0.019428	0.026972	0.000059	
542000	-80.341426	81	1	20	'Z 0 Z 0 0 Z Z Z 0 Z Z 0 0 Z Z Z Z Z Z Z 0 0 0 Z Z 0 Z 0 0 Z 0 Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.008868	0.000000	0.008868	0.008868	0.000000	0.000000	0.000000	0.008868	0.000000	0.000000	0.008868	0.008868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008868	0.008868	0.008868	0.000000	0.000000	0.008868	0.000000	0.008868	0.008868	0.000000	0.008868	0.000000	0.008868	0.008868	0.008868	0.008868	0.008868	0.008868	0.008868	0.008868	0.000000	0.008868	0.034642	0.066696	0.006177	0.524395	0.080909	0.143490	0.143691	
543000	-78.454561	386	1	17	'Z Z 0 0 0 0 Z 0 0 Z Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.012590	0.012590	0.012590	0.012590	0.000000	0.012590	0.012590	0.000000	0.000000	0.012590	0.012590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012590	0.012590	0.000000	0.000000	0.000000	0.012590	0.000000	0.012590	0.012590	0.000000	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.012590	0.125729	0.135120	0.082213	0.255503	0.112979	0.140839	0.147617	
544000	-79.034041	148	1	16	'Z Z 0 0 0 0 Z Z 0 Z Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.011004	0.011004	0.011004	0.011004	0.000000	0.000000	0.011004	0.000000	0.000000	0.011004	0.011004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011004	0.011004	0.000000	0.000000	0.011004	0.011004	0.000000	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004	0.107401	0.074799	0.052810	0.411382	0.104575	0.122560	0.126474	
545000	-79.160732	121	1	13	'0 0 0 0 0 Z Z Z 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 0 0 Z Z Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 0 	0.009233	0.009233	0.009233	0.009233	0.009233	0.000000	0.000000	0.000000	0.009233	0.009233	0.000000	0.009233	0.000000	0.000000	0.009233	0.000000	0.009233	0.000000	0.009233	0.000000	0.009233	0.009233	0.000000	0.000000	0.000000	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.009233	0.000000	0.009233	0.009233	0.009233	0.009233	0.009233	0.109426	0.082976	0.145409	0.294277	0.125321	0.114045	0.128546	
546000	-78.297505	681	1	23	'Z Z 0 Z 0 Z Z Z 0 Z Z Z 0 Z 0 Z 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 Z 0 0 0 Z Z Z 0 Z 0 0 Z 	0.000000	0.000000	0.007344	0.000000	0.007344	0.000000	0.000000	0.000000	0.007344	0.000000	0.000000	0.000000	0.007344	0.000000	0.007344	0.000000	0.007344	0.000000	0.007344	0.000000	0.007344	0.007344	0.000000	0.000000	0.000000	0.007344	0.007344	0.007344	0.000000	0.007344	0.000000	0.007344	0.007344	0.007344	0.000000	0.000000	0.000000	0.007344	0.000000	0.007344	0.007344	0.000000	0.022442	0.013041	0.137220	0.429333	0.236190	0.052224	0.109550	
547000	-79.568352	148	1	25	'Z 0 0 Z 0 Z Z Z Z Z 0 Z Z Z Z Z Z Z 0 Z 0 0 Z Z Z 0 Z 0 Z 0 0 0 Z 0 Z Z 0 Z 0 0 0 Z 	0.000000	0.007317	0.007317	0.000000	0.007317	0.000000	0.000000	0.000000	0.000000	0.000000	0.007317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007317	0.000000	0.007317	0.007317	0.000000	0.000000	0.000000	0.007317	0.000000	0.007317	0.000000	0.007317	0.007317	0.007317	0.000000	0.007317	0.000000	0.000000	0.007317	0.000000	0.007317	0.007317	0.007317	0.000000	0.088409	0.000391	0.000000	0.551564	0.085749	0.029776	0.244111	
548000	-80.159575	55	1	26	'Z Z 0 Z 0 Z Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z 0 0 Z Z Z 0 Z 0 Z 0 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.009123	0.000000	0.009123	0.000000	0.000000	0.000000	0.000000	0.000000	0.009123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009123	0.009123	0.000000	0.009123	0.009123	0.000000	0.000000	0.000000	0.009123	0.000000	0.009123	0.000000	0.009123	0.009123	0.009123	0.000000	0.009123	0.000000	0.000000	0.009123	0.000000	0.009123	0.000000	0.009123	0.000000	0.062358	0.001460	0.020732	0.662563	0.133523	0.049367	0.069996	
549000	-80.493349	442	1	23	'Z 0 0 Z 0 0 0 0 Z 0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z Z 0 0 0 Z Z 0 Z Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.011982	0.011982	0.000000	0.011982	0.011982	0.011982	0.011982	0.000000	0.011982	0.000000	0.011982	0.000000	0.011982	0.000000	0.000000	0.000000	0.000000	0.011982	0.000000	0.000000	0.011982	0.000000	0.000000	0.000000	0.011982	0.011982	0.011982	0.000000	0.000000	0.011982	0.000000	0.000000	0.000000	0.000000	0.000000	0.011982	0.011982	0.011982	0.000000	0.011982	0.000000	0.167699	0.108029	0.034775	0.339266	0.215972	0.023592	0.110668	
550000	-80.931635	773	1	22	'Z 0 0 0 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z Z 0 Z 0 0 Z 0 	0.000000	0.012229	0.012229	0.012229	0.012229	0.012229	0.000000	0.012229	0.000000	0.000000	0.000000	0.000000	0.012229	0.000000	0.000000	0.000000	0.012229	0.000000	0.012229	0.000000	0.000000	0.012229	0.000000	0.000000	0.000000	0.012229	0.012229	0.012229	0.000000	0.000000	0.012229	0.012229	0.012229	0.000000	0.000000	0.000000	0.012229	0.000000	0.012229	0.012229	0.000000	0.012229	0.200873	0.013644	0.094233	0.264261	0.124578	0.063659	0.238752	
551000	-85.282405	655	1	23	'Z 0 0 0 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z 0 0 Z Z Z 0 0 Z 0 Z 0 0 Z 0 Z 0 0 	0.000000	0.035869	0.035869	0.035869	0.035869	0.000000	0.000000	0.035869	0.000000	0.000000	0.000000	0.000000	0.035869	0.000000	0.000000	0.035869	0.035869	0.000000	0.035869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035869	0.035869	0.000000	0.000000	0.000000	0.035869	0.035869	0.000000	0.035869	0.000000	0.035869	0.035869	0.000000	0.035869	0.000000	0.035869	0.035869	0.167184	0.072441	0.129991	0.260473	0.072531	0.167262	0.130117	
552000	-87.651302	882	1	25	'0 0 0 0 0 Z Z 0 Z Z Z Z Z Z Z 0 0 Z 0 Z Z Z Z Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z Z 0 0 	0.022407	0.022407	0.022407	0.022407	0.022407	0.000000	0.000000	0.022407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022407	0.022407	0.000000	0.022407	0.000000	0.000000	0.000000	0.000000	0.000000	0.022407	0.022407	0.022407	0.000000	0.000000	0.000000	0.022407	0.000000	0.000000	0.000000	0.000000	0.022407	0.022407	0.000000	0.000000	0.000000	0.022407	0.022407	0.180575	0.022830	0.069096	0.415470	0.084851	0.112776	0.114403	
553000	-85.052164	151	1	18	'0 0 0 0 0 Z Z 0 Z 0 Z Z 0 Z Z 0 Z 0 0 Z Z Z Z Z 0 0 0 0 0 Z 0 Z 0 0 0 0 0 Z Z 0 Z 0 	0.029030	0.029030	0.029030	0.029030	0.029030	0.000000	0.000000	0.029030	0.000000	0.029030	0.000000	0.000000	0.029030	0.000000	0.000000	0.029030	0.000000	0.029030	0.029030	0.000000	0.000000	0.000000	0.000000	0.000000	0.029030	0.029030	0.029030	0.029030	0.029030	0.000000	0.029030	0.000000	0.029030	0.029030	0.029030	0.029030	0.029030	0.000000	0.000000	0.029030	0.000000	0.029030	0.142046	0.123585	0.141992	0.154170	0.142046	0.146980	0.149182	
554000	-90.778892	632	1	15	'0 0 0 0 0 Z Z 0 0 0 Z Z Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 0 0 0 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 	22.123783	22.123783	22.123783	22.123783	22.123783	0.000000	0.000000	22.123783	22.123783	22.123783	0.000000	0.000000	0.000000	22.123783	22.123783	22.123783	22.123783	0.000000	22.123783	0.000000	0.000000	0.000000	0.000000	0.000000	22.123783	22.123783	22.123783	22.123783	22.123783	22.123783	0.000000	0.000000	22.123783	22.123783	22.123783	22.123783	22.123783	22.123783	0.000000	22.123783	0.000000	22.123783	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
555000	-88.015604	785	1	17	'0 0 0 0 0 Z Z 0 0 0 0 0 Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 0 0 0 Z 0 	0.213184	0.213184	0.213184	0.213184	0.213184	0.000000	0.000000	0.213184	0.213184	0.213184	0.213184	0.213184	0.000000	0.213184	0.213184	0.000000	0.213184	0.000000	0.213184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213184	0.000000	0.213184	0.213184	0.000000	0.000000	0.000000	0.213184	0.213184	0.213184	0.000000	0.213184	0.213184	0.213184	0.213184	0.000000	0.213184	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
556000	-85.948967	421	1	18	'0 0 0 0 Z 0 Z 0 0 0 Z 0 0 Z 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 Z Z Z 0 0 0 0 0 0 0 Z 0 0 Z Z 	0.030470	0.030470	0.030470	0.030470	0.000000	0.030470	0.000000	0.030470	0.030470	0.030470	0.000000	0.030470	0.030470	0.000000	0.030470	0.000000	0.030470	0.000000	0.030470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030470	0.030470	0.000000	0.000000	0.000000	0.030470	0.030470	0.030470	0.030470	0.030470	0.030470	0.030470	0.000000	0.030470	0.030470	0.000000	0.000000	0.141989	0.141967	0.145362	0.154000	0.128128	0.141986	0.146568	
557000	-85.389711	949	1	19	'Z 0 0 0 0 0 Z 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 0 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 0 	0.000000	3.992719	3.992719	3.992719	3.992719	3.992719	0.000000	3.992719	3.992719	3.992719	3.992719	0.000000	3.992719	0.000000	3.992719	0.000000	0.000000	0.000000	3.992719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.992719	3.992719	3.992719	0.000000	0.000000	0.000000	0.000000	3.992719	3.992719	3.992719	0.000000	0.000000	3.992719	3.992719	3.992719	3.992719	3.992719	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
558000	-85.965660	804	1	19	'Z 0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z Z Z Z 0 0 Z Z Z 0 0 0 0 Z Z 0 0 0 Z 0 	0.000000	20.796413	20.796413	0.000000	20.796413	20.796413	0.000000	20.796413	20.796413	20.796413	20.796413	20.796413	20.796413	0.000000	20.796413	20.796413	0.000000	0.000000	20.796413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.796413	20.796413	0.000000	0.000000	0.000000	20.796413	20.796413	20.796413	20.796413	0.000000	0.000000	20.796413	20.796413	20.796413	0.000000	20.796413	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
559000	-84.634603	289	1	19	'Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 0 Z 0 	0.000000	0.028691	0.000000	0.028691	0.028691	0.028691	0.028691	0.028691	0.028691	0.028691	0.028691	0.028691	0.028691	0.000000	0.028691	0.028691	0.000000	0.000000	0.028691	0.000000	0.000000	0.000000	0.000000	0.000000	0.028691	0.000000	0.000000	0.028691	0.000000	0.000000	0.000000	0.028691	0.028691	0.000000	0.028691	0.028691	0.000000	0.000000	0.028691	0.028691	0.000000	0.028691	0.128826	0.141019	0.141792	0.173887	0.127463	0.132664	0.154349	
560000	-85.065031	230	2	18	'0 1 Z 0 0 0 0 1 Z 0 Z 1 1 Z 0 1 Z Z 1 Z Z Z Z Z 1 Z 0 1 Z Z 1 Z 1 1 Z 0 Z 1 1 0 Z 1 	7.301345	3.323600	0.000000	7.301345	7.301345	7.301345	7.301345	3.323600	0.000000	7.301345	0.000000	3.323600	3.323600	0.000000	7.301345	3.323600	0.000000	0.000000	3.323600	0.000000	0.000000	0.000000	0.000000	0.000000	3.323600	0.000000	7.301345	3.323600	0.000000	0.000000	3.323600	0.000000	3.323600	3.323600	0.000000	7.301345	0.000000	3.323600	3.323600	7.301345	0.000000	3.323600	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
561000	-86.136400	14	2	19	'1 1 Z Z 1 0 Z 1 Z Z 1 0 0 Z 1 1 Z Z 0 Z Z Z Z Z 0 Z 0 1 Z Z Z 0 1 0 Z 1 Z 1 1 1 0 1 	21.290458	21.290458	0.000000	0.000000	21.290458	3.517671	0.000000	21.290458	0.000000	0.000000	21.290458	3.517671	3.517671	0.000000	21.290458	21.290458	0.000000	0.000000	3.517671	0.000000	0.000000	0.000000	0.000000	0.000000	3.517671	0.000000	3.517671	21.290458	0.000000	0.000000	0.000000	3.517671	21.290458	3.517671	0.000000	21.290458	0.000000	21.290458	21.290458	21.290458	3.517671	21.290458	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
562000	-84.700577	205	2	15	'0 1 1 0 0 Z 0 1 0 Z 0 1 0 Z 1 0 Z 0 0 Z Z Z Z Z 1 Z 0 0 Z Z Z Z 0 1 Z 0 0 0 1 0 0 1 	0.749088	1.771610	1.771610	0.749088	0.749088	0.000000	0.749088	1.771610	0.749088	0.000000	0.749088	1.771610	0.749088	0.000000	1.771610	0.749088	0.000000	0.749088	0.749088	0.000000	0.000000	0.000000	0.000000	0.000000	1.771610	0.000000	0.749088	0.749088	0.000000	0.000000	0.000000	0.000000	0.749088	1.771610	0.000000	0.749088	0.749088	0.749088	1.771610	0.749088	0.749088	1.771610	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
563000	-83.349167	917	1	19	'0 0 0 0 0 Z Z 0 Z 0 0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 	0.037382	0.037382	0.037382	0.037382	0.037382	0.000000	0.000000	0.037382	0.000000	0.037382	0.037382	0.000000	0.037382	0.000000	0.037382	0.000000	0.000000	0.000000	0.037382	0.000000	0.000000	0.000000	0.000000	0.000000	0.037382	0.000000	0.037382	0.037382	0.000000	0.000000	0.000000	0.037382	0.037382	0.000000	0.000000	0.037382	0.037382	0.037382	0.037382	0.037382	0.037382	0.037382	0.142089	0.138513	0.145448	0.149283	0.145209	0.137368	0.142090	
564000	-83.932586	523	2	15	'0 0 0 0 1 0 0 0 0 0 1 1 1 Z 1 Z Z Z 1 Z Z Z Z Z 1 1 1 0 Z Z 1 0 0 Z Z 0 1 1 Z Z 0 1 	14.383579	14.383579	14.383579	14.383579	6.498437	14.383579	14.383579	14.383579	14.383579	14.383579	6.498437	6.498437	6.498437	0.000000	6.498437	0.000000	0.000000	0.000000	6.498437	0.000000	0.000000	0.000000	0.000000	0.000000	6.498437	6.498437	6.498437	14.383579	0.000000	0.000000	6.498437	14.383579	14.383579	0.000000	0.000000	14.383579	6.498437	6.498437	0.000000	0.000000	14.383579	6.498437	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
565000	-83.240442	897	2	15	'0 0 0 0 1 0 0 Z 0 0 1 1 Z 1 1 Z 1 Z 1 Z Z Z Z Z 1 Z Z 0 1 1 Z 0 0 Z 1 Z 0 Z 0 1 0 1 	12.508021	12.508021	12.508021	12.508021	5.267020	12.508021	12.508021	0.000000	12.508021	12.508021	5.267020	5.267020	0.000000	5.267020	5.267020	0.000000	5.267020	0.000000	5.267020	0.000000	0.000000	0.000000	0.000000	0.000000	5.267020	0.000000	0.000000	12.508021	5.267020	5.267020	0.000000	12.508021	12.508021	0.000000	5.267020	0.000000	12.508021	0.000000	12.508021	5.267020	12.508021	5.267020	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
566000	-80.853778	845	2	19	'0 Z 0 0 Z 0 0 Z 0 0 1 1 1 Z 1 Z Z Z 1 Z Z Z Z Z 1 Z Z Z 1 1 Z Z 0 1 1 Z 0 1 0 0 Z 1 	49.978941	0.000000	49.978941	49.978941	0.000000	49.978941	49.978941	0.000000	49.978941	49.978941	12.159725	12.159725	12.159725	0.000000	12.159725	0.000000	0.000000	0.000000	12.159725	0.000000	0.000000	0.000000	0.000000	0.000000	12.159725	0.000000	0.000000	0.000000	12.159725	12.159725	0.000000	0.000000	49.978941	12.159725	12.159725	0.000000	49.978941	12.159725	49.978941	49.978941	0.000000	12.159725	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
