Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            241179813
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
649500000	-13.602058	81	12.349944	1	7	'Z 0 Z 0 0 0 Z Z Z Z Z 0 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	1.000000	0.000000	0.000000	
649550000	-12.430385	908	13.972329	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.187637	0.179557	0.618166	0.014639	
649600000	-13.223606	286	17.963642	1	6	'0 0 Z 0 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.320027	0.383753	0.296220	0.000000	
649650000	-13.557217	196	38.550415	1	7	'0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.432263	0.206547	0.000000	0.361190	
649700000	-17.896110	143	37.861180	1	5	'0 0 Z Z 0 0 0 Z Z Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.231431	0.280601	0.203661	0.284307	
649750000	-13.843488	405	26.832121	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.236390	0.199506	0.340312	0.223792	
649800000	-13.342397	157	25.898515	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.133055	0.135575	0.731371	0.000000	
649850000	-12.446385	431	35.978429	2	6	'1 1 1 0 0 Z 0 Z Z Z Z Z 	0.238985	0.238985	0.238985	0.094349	0.094349	0.000000	0.094349	0.000000	0.000000	0.000000	0.000000	0.000000	0.395257	0.182227	0.422516	0.000000	
649900000	-16.743235	333	30.531123	1	3	'0 Z 0 0 0 0 Z 0 Z 0 0 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.076517	0.204017	0.509639	0.209827	
649950000	-13.121305	520	33.215659	1	7	'0 0 0 Z 0 Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.430744	0.000000	0.000000	0.569256	
650000000	-14.241715	232	19.246182	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.211525	0.223683	0.251667	0.313125	
650050000	-15.112499	857	19.306881	1	3	'0 0 0 0 0 Z 0 Z Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.158109	0.061791	0.484564	0.295536	
650100000	-13.605290	927	28.852361	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.751369	0.222344	0.000000	0.026287	
650150000	-12.564380	333	6.810281	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.013757	0.008491	0.938160	0.039593	
650200000	-13.245404	998	6.570463	1	5	'0 Z Z 0 0 Z Z 0 0 0 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000001	0.002440	0.997197	0.000362	
650250000	-12.212551	586	11.959164	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.003800	0.228897	0.767303	0.000000	
650300000	-12.095413	906	2.393320	1	5	'Z Z 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000001	0.000001	0.981193	0.018805	
650350000	-13.826030	180	3.946506	1	5	'0 0 Z Z Z 0 0 Z 0 0 Z 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000409	0.000000	0.998926	0.000665	
650400000	-11.580490	887	1.146030	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000250	0.000000	0.997160	0.002591	
650450000	-12.262478	755	4.568560	1	5	'0 0 Z 0 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.006740	0.004428	0.988031	0.000802	
650500000	-12.667343	645	6.811948	1	3	'0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.001794	0.002152	0.996053	0.000001	
650550000	-13.870501	197	6.385653	1	7	'Z 0 0 Z 0 Z Z 0 Z Z Z 0 	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	1.000000	0.000000	0.000000	0.000000	
650600000	-14.411990	544	6.210480	1	3	'0 0 0 0 0 Z 0 Z Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.049728	0.022772	0.818667	0.108834	
650650000	-13.939900	641	6.720645	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.047515	0.050391	0.809148	0.092946	
650700000	-12.000719	933	3.348592	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.006913	0.001277	0.991715	0.000096	
650750000	-13.064307	65	10.332919	1	5	'Z 0 Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.006792	0.125023	0.554756	0.313428	
650800000	-10.944335	442	3.165273	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.002882	0.000732	0.996384	0.000001	
650850000	-13.734130	242	3.470655	1	5	'0 Z 0 Z Z 0 0 Z 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000003	0.000003	0.992174	0.007821	
650900000	-11.730605	679	5.532091	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.005670	0.000038	0.969941	0.024351	
650950000	-14.921264	877	5.814223	1	6	'Z Z 0 0 Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000134	0.000000	0.949549	0.050318	
651000000	-11.528175	849	2.494716	1	6	'Z 0 0 Z Z 0 0 0 Z Z Z 0 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.015461	0.000004	0.967080	0.017455	
651050000	-12.182435	194	4.229825	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000005	0.001783	0.986043	0.012168	
651100000	-11.959845	267	2.686862	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000039	0.999847	0.000113	
651150000	-12.983751	39	4.944465	1	4	'0 0 Z 0 0 0 Z 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.002448	0.005634	0.984235	0.007683	
651200000	-11.807809	607	2.324959	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
651250000	-12.932786	52	1.224764	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.000114	0.000054	0.997903	0.001929	
651300000	-12.253364	280	4.980005	1	2	'Z 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.008142	0.003677	0.972764	0.015417	
651350000	-11.355282	677	3.417339	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000063	0.000087	0.999850	0.000000	
651400000	-11.530859	45	4.124835	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.012161	0.002010	0.985829	0.000000	
651450000	-13.087840	83	2.269269	1	6	'0 Z 0 0 Z Z 0 0 Z 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
651500000	-12.046062	472	6.432046	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.028894	0.006224	0.964882	0.000000	
651550000	-14.912870	457	11.361126	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.061056	0.030417	0.831445	0.077081	
651600000	-12.605460	52	5.533524	1	5	'Z Z 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000013	0.010042	0.973815	0.016130	
651650000	-13.374451	122	3.574184	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.992974	0.007026	
651700000	-13.201396	38	9.244491	1	7	'0 Z 0 0 0 Z 0 Z Z Z Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000570	0.067705	0.931724	0.000000	
651750000	-14.199041	429	13.941009	2	4	'1 1 1 Z 1 Z 0 Z 0 1 Z 1 	0.166369	0.166369	0.166369	0.000000	0.166369	0.000000	0.000892	0.000000	0.000892	0.166369	0.000000	0.166369	0.575438	0.000342	0.000247	0.423973	
651800000	-12.590137	492	4.082600	1	7	'0 0 Z 0 Z Z 0 Z 0 Z Z Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.001303	0.000000	0.998696	0.000000	
651850000	-14.752865	383	8.986055	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.014432	0.009197	0.879153	0.097218	
651900000	-12.682669	605	4.000938	1	3	'0 Z Z 0 0 0 Z 0 0 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000001	0.002645	0.978397	0.018958	
651950000	-12.368202	355	2.862249	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000228	0.000542	0.992807	0.006424	
652000000	-12.325530	489	5.293490	1	5	'Z Z Z 0 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.012270	0.915956	0.071774	
652050000	-12.745164	794	5.390472	1	6	'0 0 0 Z Z 0 0 Z 0 Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.011110	0.000000	0.988890	0.000000	
652100000	-11.147228	338	3.636596	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
652150000	-12.007685	3	1.505682	1	5	'Z Z Z 0 Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000001	0.997889	0.002110	
652200000	-12.688605	273	30.283229	1	6	'0 0 0 0 0 Z Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.378830	0.331247	0.000000	0.289923	
652250000	-12.096903	978	2.733892	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000713	0.000000	0.989291	0.009996	
652300000	-13.484070	770	8.889541	1	5	'Z Z 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000577	0.039103	0.918893	0.041426	
652350000	-11.199541	562	3.094951	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.002297	0.000001	0.990409	0.007293	
652400000	-11.713473	838	5.701324	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.005246	0.003714	0.991025	0.000015	
652450000	-11.678892	336	3.607547	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.001478	0.001375	0.984379	0.012768	
652500000	-11.730460	609	2.919162	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.002588	0.001394	0.986617	0.009401	
652550000	-10.126204	878	25.080155	2	6	'Z 1 0 0 1 Z 0 0 Z Z Z Z 	0.000000	0.397495	0.051252	0.051252	0.397495	0.000000	0.051252	0.051252	0.000000	0.000000	0.000000	0.000000	0.613507	0.198162	0.188330	0.000000	
652600000	-11.225384	104	17.923908	2	6	'0 1 0 1 Z 1 Z 0 Z Z Z Z 	0.119978	0.213356	0.119978	0.213356	0.000000	0.213356	0.000000	0.119978	0.000000	0.000000	0.000000	0.000000	0.210479	0.014509	0.775012	0.000000	
652650000	-14.515718	364	2.340051	1	6	'Z Z Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.053941	0.248427	0.697632	
652700000	-12.318989	900	2.766700	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000001	0.000570	0.987775	0.011654	
652750000	-11.892080	466	4.750204	1	6	'Z Z 0 0 0 0 0 0 Z Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.002858	0.997142	0.000000	
652800000	-14.281587	816	11.699539	1	4	'0 0 0 0 Z 0 0 Z Z Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.075741	0.003261	0.770215	0.150782	
652850000	-12.229837	181	1.336329	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000228	0.996601	0.003171	
652900000	-12.640880	842	4.029428	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000008	0.000000	0.982962	0.017031	
652950000	-11.797764	549	2.480347	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000423	0.000000	0.982416	0.017160	
653000000	-11.500044	516	1.094634	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
653050000	-13.898656	637	5.801041	1	5	'0 Z 0 Z Z 0 Z 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000259	0.000227	0.802297	0.197218	
653100000	-13.234794	892	2.250009	1	7	'Z Z 0 Z Z Z 0 Z 0 Z 0 0 	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.999694	0.000306	
653150000	-12.312859	255	3.036850	1	4	'0 0 0 0 Z 0 Z 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.016931	0.000006	0.983016	0.000046	
653200000	-12.272235	119	2.824542	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
653250000	-13.792307	967	18.243980	1	4	'0 Z 0 0 0 0 Z 0 Z 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.026268	0.165836	0.543118	0.264777	
653300000	-16.187885	948	19.616984	1	5	'0 0 0 0 Z Z 0 Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.035285	0.000455	0.963752	0.000508	
653350000	-12.681054	943	4.891315	1	6	'0 Z 0 0 Z Z Z 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
653400000	-13.365947	687	7.898429	1	4	'0 0 Z 0 0 Z Z 0 0 0 Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.005103	0.004704	0.899700	0.090493	
653450000	-13.299166	424	6.555647	1	6	'0 0 0 Z Z Z 0 Z 0 Z 0 Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.007054	0.000000	0.992946	0.000000	
653500000	-13.829274	427	7.976307	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.012539	0.015852	0.971609	0.000000	
653550000	-13.359474	176	17.840201	1	4	'0 0 0 0 0 0 Z Z Z Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.325871	0.428130	0.000000	0.245999	
653600000	-15.985637	166	38.705824	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.172856	0.188596	0.465219	0.173329	
653650000	-13.968921	890	34.693541	1	5	'0 0 0 0 0 0 Z Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.327446	0.335225	0.000000	0.337328	
653700000	-16.614917	528	25.208917	1	5	'0 0 Z Z 0 0 0 Z Z Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.201056	0.319690	0.162234	0.317020	
653750000	-15.351229	805	16.160997	1	6	'0 Z 0 0 Z 0 0 Z Z 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
653800000	-11.969570	340	3.095725	1	6	'0 Z 0 Z Z Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
653850000	-11.937567	726	3.309990	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000005	0.004609	0.990675	0.004711	
653900000	-12.936792	940	5.899012	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.015753	0.001932	0.982219	0.000096	
653950000	-12.872696	761	17.079866	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.111716	0.204078	0.456973	0.227234	
654000000	-12.515058	520	18.356917	1	9	'0 Z 0 Z 0 Z Z Z Z Z Z Z 	0.333333	0.000000	0.333333	0.000000	0.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
654050000	-12.242193	625	7.220427	2	3	'0 Z 0 0 Z 1 1 1 1 0 1 Z 	0.172915	0.000000	0.172915	0.172915	0.000000	0.061668	0.061668	0.061668	0.061668	0.172915	0.061668	0.000000	0.000000	0.000000	1.000000	0.000000	
654100000	-11.806087	61	4.018496	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
654150000	-11.570150	49	2.707421	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
654200000	-11.704128	878	1.600338	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000160	0.000000	0.982827	0.017014	
654250000	-12.459822	96	3.776836	1	8	'0 Z Z 0 Z 0 Z 0 Z Z Z Z 	0.250000	0.000000	0.000000	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
654300000	-12.158115	972	1.271053	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000946	0.000000	0.999052	0.000002	
654350000	-13.776652	561	4.192854	1	4	'Z 0 0 Z Z 0 0 0 Z 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.014694	0.000058	0.970739	0.014509	
654400000	-11.393648	83	3.771365	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000572	0.000000	0.998761	0.000667	
654450000	-11.923226	704	3.518157	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000005	0.000779	0.987170	0.012046	
