Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /Users/sp16194/Desktop/Projects_Git/terminology-anc-state/bt-output/austronesian/09-Aug-15_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            8656373
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /Users/sp16194/Desktop/Projects_Git/terminology-anc-state/bt-output/austronesian/09-Aug-15_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
91000	-96.059982	2727	1	19	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 0 Z Z 0 Z 	12.835602	0.000000	12.835602	12.835602	12.835602	0.000000	12.835602	0.000000	0.000000	0.000000	12.835602	0.000000	12.835602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.835602	0.000000	12.835602	12.835602	0.000000	0.000000	12.835602	0.000000	0.012271	0.987462	0.000176	0.000000	0.000003	0.000088	
92000	-97.184639	1003	1	18	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z 	0.000000	0.000000	9.971946	9.971946	9.971946	0.000000	9.971946	0.000000	0.000000	0.000000	9.971946	0.000000	9.971946	0.000000	0.000000	9.971946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.971946	0.000000	0.000000	9.971946	9.971946	9.971946	9.971946	0.000000	0.000940	0.953461	0.000089	0.000005	0.000001	0.045504	
93000	-92.707700	3722	2	16	'Z 0 1 0 0 Z 1 Z Z 0 0 Z 1 Z Z 0 Z 0 Z Z Z Z Z Z Z 0 1 1 0 Z 	0.000000	7.851901	18.598435	7.851901	7.851901	0.000000	18.598435	0.000000	0.000000	7.851901	7.851901	0.000000	18.598435	0.000000	0.000000	7.851901	0.000000	7.851901	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.851901	18.598435	18.598435	7.851901	0.000000	0.000563	0.919400	0.000003	0.000003	0.000000	0.080031	
94000	-95.259216	3996	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z Z Z Z 0 0 Z 0 0 	0.000000	15.267218	15.267218	15.267218	15.267218	0.000000	15.267218	0.000000	0.000000	0.000000	15.267218	0.000000	15.267218	0.000000	0.000000	15.267218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.267218	15.267218	0.000000	15.267218	15.267218	0.000008	0.997465	0.000000	0.000000	0.000000	0.002527	
95000	-95.311522	1235	1	19	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z 0 Z Z Z 0 0 	0.000000	13.079997	13.079997	13.079997	0.000000	0.000000	13.079997	0.000000	0.000000	0.000000	13.079997	0.000000	13.079997	0.000000	0.000000	13.079997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.079997	0.000000	13.079997	0.000000	0.000000	0.000000	13.079997	13.079997	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
96000	-99.505306	3614	1	14	'0 0 Z 0 0 Z 0 Z 0 Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 0 Z 0 0 Z 	9.624364	9.624364	0.000000	9.624364	9.624364	0.000000	9.624364	0.000000	9.624364	0.000000	9.624364	0.000000	9.624364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.624364	9.624364	9.624364	9.624364	9.624364	9.624364	0.000000	9.624364	9.624364	0.000000	0.023731	0.960991	0.000524	0.000000	0.014584	0.000170	
97000	-96.953171	2815	1	19	'0 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 Z 0 Z Z Z Z Z 	13.339610	13.339610	0.000000	13.339610	0.000000	0.000000	13.339610	0.000000	0.000000	0.000000	13.339610	0.000000	13.339610	0.000000	0.000000	0.000000	0.000000	0.000000	13.339610	0.000000	13.339610	13.339610	13.339610	0.000000	13.339610	0.000000	0.000000	0.000000	0.000000	0.000000	0.104951	0.809890	0.010172	0.002060	0.072927	0.000000	
98000	-97.618767	1612	1	16	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z Z 0 0 0 Z Z Z 0 Z 0 	11.456903	11.456903	0.000000	11.456903	11.456903	0.000000	11.456903	0.000000	0.000000	0.000000	11.456903	0.000000	11.456903	0.000000	0.000000	0.000000	0.000000	11.456903	11.456903	0.000000	0.000000	11.456903	11.456903	11.456903	0.000000	0.000000	0.000000	11.456903	0.000000	11.456903	0.031700	0.934846	0.001509	0.000523	0.030900	0.000523	
99000	-97.479538	2507	1	14	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 Z 0 	10.095040	10.095040	10.095040	10.095040	10.095040	0.000000	10.095040	0.000000	0.000000	10.095040	10.095040	0.000000	10.095040	0.000000	0.000000	0.000000	0.000000	0.000000	10.095040	0.000000	0.000000	10.095040	10.095040	10.095040	10.095040	0.000000	0.000000	10.095040	0.000000	10.095040	0.033300	0.930664	0.001650	0.000206	0.033300	0.000880	
100000	-96.514371	3868	1	11	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	12.889128	12.889128	12.889128	0.000000	0.000000	12.889128	0.000000	0.000000	12.889128	12.889128	0.000000	12.889128	0.000000	0.000000	0.000000	0.000000	12.889128	0.000000	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	12.889128	0.004516	0.829117	0.000471	0.004516	0.080686	0.080693	
101000	-94.135440	182	1	17	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z Z 0 0 0 Z 	0.000000	12.433123	12.433123	12.433123	0.000000	0.000000	12.433123	0.000000	0.000000	12.433123	12.433123	0.000000	12.433123	0.000000	0.000000	0.000000	0.000000	12.433123	0.000000	0.000000	12.433123	0.000000	12.433123	0.000000	0.000000	0.000000	12.433123	12.433123	12.433123	0.000000	0.000000	0.969730	0.000000	0.000000	0.000000	0.030270	
102000	-95.592670	4170	1	21	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z Z 	0.000000	15.477820	15.477820	15.477820	0.000000	0.000000	15.477820	0.000000	0.000000	0.000000	15.477820	0.000000	15.477820	0.000000	0.000000	0.000000	0.000000	15.477820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.477820	0.000000	0.000000	15.477820	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
103000	-92.951345	1596	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 0 0 Z 	0.000000	15.787028	15.787028	15.787028	15.787028	0.000000	15.787028	0.000000	0.000000	0.000000	15.787028	0.000000	15.787028	0.000000	0.000000	0.000000	0.000000	15.787028	0.000000	0.000000	15.787028	15.787028	15.787028	0.000000	0.000000	15.787028	15.787028	15.787028	15.787028	0.000000	0.004674	0.872362	0.000162	0.000003	0.066046	0.056752	
104000	-95.231771	35	1	20	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z Z Z 0 Z Z 	0.000000	12.516074	12.516074	12.516074	12.516074	0.000000	12.516074	0.000000	0.000000	0.000000	12.516074	0.000000	12.516074	0.000000	0.000000	12.516074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.516074	0.000000	0.000000	0.000000	0.000000	12.516074	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
105000	-94.349598	3357	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 Z Z Z 0 0 0 Z Z 	18.497110	18.497110	18.497110	18.497110	18.497110	0.000000	18.497110	0.000000	0.000000	0.000000	18.497110	0.000000	18.497110	0.000000	0.000000	0.000000	0.000000	18.497110	0.000000	0.000000	18.497110	18.497110	0.000000	0.000000	0.000000	18.497110	18.497110	18.497110	0.000000	0.000000	0.087098	0.705685	0.008087	0.000381	0.077464	0.121284	
106000	-94.382120	2830	1	20	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z 	0.000000	14.592338	0.000000	14.592338	14.592338	0.000000	14.592338	0.000000	0.000000	0.000000	14.592338	0.000000	14.592338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.592338	0.000000	0.000000	14.592338	0.000000	14.592338	0.000000	14.592338	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
107000	-95.957961	1889	1	14	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	8.993877	8.993877	8.993877	8.993877	0.000000	8.993877	0.000000	0.000000	8.993877	8.993877	0.000000	8.993877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.993877	8.993877	8.993877	8.993877	8.993877	8.993877	8.993877	8.993877	0.000000	0.000000	0.001140	0.933360	0.000039	0.000000	0.026349	0.039112	
108000	-96.333636	267	1	18	'Z Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	11.140324	11.140324	0.000000	11.140324	0.000000	0.000000	0.000000	11.140324	0.000000	11.140324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.140324	0.000000	0.000000	11.140324	11.140324	11.140324	11.140324	11.140324	0.000000	11.140324	0.000029	0.984827	0.000011	0.000000	0.000021	0.015112	
109000	-94.332149	2116	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 0 0 0 Z 0 	0.000000	18.218909	18.218909	18.218909	18.218909	0.000000	18.218909	0.000000	0.000000	0.000000	18.218909	0.000000	18.218909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.218909	18.218909	18.218909	0.000000	18.218909	18.218909	18.218909	18.218909	0.000000	18.218909	0.002717	0.892805	0.000039	0.000000	0.052010	0.052428	
110000	-96.039127	3231	1	15	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 0 0 0 	0.000000	12.398273	0.000000	12.398273	12.398273	0.000000	12.398273	0.000000	0.000000	0.000000	12.398273	0.000000	12.398273	0.000000	0.000000	12.398273	0.000000	0.000000	0.000000	0.000000	12.398273	0.000000	12.398273	12.398273	0.000000	12.398273	12.398273	12.398273	12.398273	12.398273	0.000058	0.992790	0.000001	0.000000	0.000000	0.007151	
111000	-94.353353	2695	1	16	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z 0 0 Z 	0.000000	12.716790	12.716790	12.716790	12.716790	0.000000	12.716790	0.000000	0.000000	0.000000	12.716790	0.000000	12.716790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.716790	12.716790	12.716790	12.716790	0.000000	12.716790	0.000000	12.716790	12.716790	0.000000	0.000438	0.973585	0.000010	0.000000	0.025963	0.000005	
112000	-94.994290	1921	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 Z Z 0 Z 0 0 0 	0.000000	12.914127	12.914127	12.914127	12.914127	0.000000	12.914127	0.000000	0.000000	0.000000	12.914127	0.000000	12.914127	0.000000	0.000000	12.914127	0.000000	12.914127	0.000000	0.000000	12.914127	12.914127	12.914127	0.000000	0.000000	12.914127	0.000000	12.914127	12.914127	12.914127	0.002813	0.923401	0.000137	0.000078	0.070758	0.002813	
113000	-96.185917	1988	1	14	'0 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 0 0 Z Z 0 0 0 	11.508300	11.508300	11.508300	0.000000	11.508300	0.000000	11.508300	0.000000	0.000000	0.000000	11.508300	0.000000	11.508300	0.000000	0.000000	0.000000	0.000000	0.000000	11.508300	0.000000	11.508300	11.508300	11.508300	11.508300	11.508300	0.000000	0.000000	11.508300	11.508300	11.508300	0.026205	0.945016	0.001960	0.000062	0.026205	0.000552	
114000	-96.045022	843	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 Z Z 0 Z 0 	23.689951	23.689951	23.689951	23.689951	23.689951	0.000000	23.689951	0.000000	0.000000	0.000000	23.689951	0.000000	23.689951	0.000000	0.000000	0.000000	0.000000	23.689951	0.000000	0.000000	0.000000	23.689951	23.689951	23.689951	23.689951	0.000000	0.000000	23.689951	0.000000	23.689951	0.059533	0.871636	0.004140	0.000177	0.059515	0.004998	
115000	-95.825109	251	1	16	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 Z Z 0 	0.000000	17.499149	17.499149	17.499149	17.499149	0.000000	17.499149	0.000000	0.000000	0.000000	17.499149	0.000000	17.499149	0.000000	0.000000	17.499149	0.000000	0.000000	0.000000	0.000000	17.499149	0.000000	17.499149	17.499149	0.000000	17.499149	17.499149	0.000000	0.000000	17.499149	0.000812	0.969684	0.000030	0.000004	0.000017	0.029452	
116000	-95.861251	110	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 0 0 0 Z 0 Z Z 0 Z 	16.098013	16.098013	16.098013	16.098013	16.098013	0.000000	16.098013	0.000000	0.000000	0.000000	16.098013	0.000000	16.098013	0.000000	0.000000	16.098013	0.000000	0.000000	0.000000	0.000000	16.098013	16.098013	16.098013	16.098013	0.000000	16.098013	0.000000	0.000000	16.098013	0.000000	0.019396	0.951887	0.001039	0.000115	0.027448	0.000115	
117000	-96.739311	2248	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z Z Z 0 0 Z 0 0 	0.000000	11.062125	11.062125	11.062125	11.062125	0.000000	11.062125	0.000000	0.000000	0.000000	11.062125	0.000000	11.062125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.062125	0.000000	0.000000	0.000000	0.000000	11.062125	11.062125	0.000000	11.062125	11.062125	0.000032	0.996506	0.000000	0.000000	0.000000	0.003461	
118000	-96.225595	711	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 0 0 0 0 Z Z Z 0 Z 	12.158680	12.158680	12.158680	12.158680	12.158680	0.000000	12.158680	0.000000	0.000000	0.000000	12.158680	0.000000	12.158680	0.000000	0.000000	12.158680	0.000000	0.000000	0.000000	0.000000	12.158680	12.158680	12.158680	12.158680	12.158680	0.000000	0.000000	0.000000	12.158680	0.000000	0.015895	0.967460	0.000675	0.000077	0.015895	0.000000	
119000	-94.185540	3232	1	20	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z 	0.000000	0.000000	16.075462	16.075462	16.075462	0.000000	16.075462	0.000000	0.000000	0.000000	16.075462	0.000000	16.075462	0.000000	0.000000	0.000000	0.000000	16.075462	0.000000	0.000000	0.000000	0.000000	16.075462	0.000000	0.000000	16.075462	0.000000	0.000000	16.075462	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
120000	-95.510791	854	1	20	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z Z 0 Z 	0.000000	11.374933	11.374933	11.374933	11.374933	0.000000	11.374933	0.000000	0.000000	0.000000	11.374933	0.000000	11.374933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.374933	0.000000	0.000000	11.374933	0.000000	0.000000	11.374933	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
121000	-94.794222	2485	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z Z Z 	16.598451	16.598451	16.598451	16.598451	16.598451	0.000000	16.598451	0.000000	0.000000	0.000000	16.598451	0.000000	16.598451	0.000000	0.000000	0.000000	0.000000	16.598451	0.000000	0.000000	16.598451	0.000000	16.598451	16.598451	0.000000	0.000000	16.598451	0.000000	0.000000	0.000000	0.042484	0.929537	0.001973	0.000036	0.001367	0.024604	
122000	-95.365379	3358	2	15	'1 0 0 0 1 Z 1 Z 0 Z 0 Z 1 Z Z Z Z 1 Z Z 1 Z 1 0 1 Z 0 Z Z Z 	18.950593	7.041612	7.041612	7.041612	18.950593	0.000000	18.950593	0.000000	7.041612	0.000000	7.041612	0.000000	18.950593	0.000000	0.000000	0.000000	0.000000	18.950593	0.000000	0.000000	18.950593	0.000000	18.950593	7.041612	18.950593	0.000000	7.041612	0.000000	0.000000	0.000000	0.046574	0.944807	0.001328	0.000028	0.002598	0.004666	
123000	-93.956646	1729	1	19	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 Z Z 0 Z 0 	0.000000	15.563536	15.563536	15.563536	15.563536	0.000000	15.563536	0.000000	0.000000	0.000000	15.563536	0.000000	15.563536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.563536	0.000000	15.563536	0.000000	0.000000	15.563536	0.000000	15.563536	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
124000	-95.773944	2800	1	19	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 	0.000000	18.528416	18.528416	18.528416	18.528416	0.000000	18.528416	0.000000	0.000000	0.000000	18.528416	0.000000	18.528416	0.000000	0.000000	18.528416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.528416	0.000000	0.000000	18.528416	0.000000	18.528416	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
125000	-94.428607	2316	1	18	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 Z Z Z Z Z 	19.786729	19.786729	19.786729	19.786729	19.786729	0.000000	19.786729	0.000000	0.000000	0.000000	19.786729	0.000000	19.786729	0.000000	0.000000	0.000000	0.000000	19.786729	0.000000	0.000000	0.000000	0.000000	19.786729	19.786729	19.786729	0.000000	0.000000	0.000000	0.000000	0.000000	0.016431	0.982603	0.000937	0.000019	0.000010	0.000000	
126000	-95.197389	1223	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z 	17.901423	17.901423	0.000000	17.901423	17.901423	0.000000	17.901423	0.000000	0.000000	0.000000	17.901423	0.000000	17.901423	0.000000	0.000000	0.000000	0.000000	17.901423	0.000000	0.000000	0.000000	0.000000	17.901423	17.901423	0.000000	17.901423	0.000000	17.901423	0.000000	0.000000	0.042024	0.953982	0.002072	0.000036	0.000036	0.001850	
127000	-95.641092	711	1	19	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 Z 0 Z Z 0 Z 	0.000000	18.793069	0.000000	18.793069	18.793069	0.000000	18.793069	0.000000	0.000000	0.000000	18.793069	0.000000	18.793069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.793069	0.000000	18.793069	18.793069	0.000000	18.793069	0.000000	0.000000	18.793069	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
128000	-95.451603	3103	1	19	'0 Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z Z 0 Z 	15.578745	0.000000	0.000000	15.578745	15.578745	0.000000	15.578745	0.000000	0.000000	0.000000	15.578745	0.000000	15.578745	0.000000	0.000000	0.000000	0.000000	15.578745	0.000000	0.000000	15.578745	0.000000	15.578745	0.000000	0.000000	15.578745	0.000000	0.000000	15.578745	0.000000	0.010353	0.988444	0.000700	0.000005	0.000404	0.000094	
129000	-94.280148	1933	1	21	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z Z Z 0 Z Z 0 Z 	0.000000	14.337128	0.000000	14.337128	14.337128	0.000000	14.337128	0.000000	0.000000	0.000000	14.337128	0.000000	14.337128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.337128	0.000000	0.000000	0.000000	0.000000	14.337128	0.000000	0.000000	14.337128	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
130000	-94.383959	3661	1	20	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	13.903982	0.000000	13.903982	13.903982	0.000000	13.903982	0.000000	0.000000	0.000000	13.903982	0.000000	13.903982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.903982	13.903982	0.000000	13.903982	0.000000	0.000000	13.903982	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
131000	-96.702373	2399	1	19	'Z Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z Z 0 0 Z 0 0 0 	0.000000	0.000000	0.000000	15.510193	15.510193	0.000000	15.510193	0.000000	0.000000	0.000000	15.510193	0.000000	15.510193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.510193	0.000000	0.000000	0.000000	15.510193	15.510193	0.000000	15.510193	15.510193	15.510193	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
132000	-95.248052	2022	1	20	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z Z 0 0 0 Z Z Z 0 	0.000000	0.000000	10.907705	10.907705	10.907705	0.000000	10.907705	0.000000	0.000000	0.000000	10.907705	0.000000	10.907705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.907705	10.907705	10.907705	0.000000	0.000000	0.000000	10.907705	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
133000	-96.287265	1910	1	18	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z Z Z Z 0 0 Z 0 0 Z 	0.000000	9.962694	9.962694	9.962694	9.962694	0.000000	9.962694	0.000000	0.000000	9.962694	9.962694	0.000000	9.962694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.962694	9.962694	0.000000	9.962694	9.962694	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
134000	-95.897441	1939	1	14	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	13.173334	13.173334	13.173334	13.173334	0.000000	13.173334	0.000000	0.000000	13.173334	13.173334	0.000000	13.173334	0.000000	0.000000	13.173334	0.000000	0.000000	0.000000	0.000000	13.173334	0.000000	0.000000	13.173334	13.173334	13.173334	13.173334	13.173334	13.173334	0.000000	0.000207	0.980592	0.000007	0.000000	0.000076	0.019118	
135000	-97.597496	3168	1	13	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	9.706727	9.706727	9.706727	9.706727	0.000000	9.706727	0.000000	0.000000	9.706727	9.706727	0.000000	9.706727	0.000000	0.000000	9.706727	0.000000	0.000000	0.000000	0.000000	9.706727	0.000000	9.706727	9.706727	9.706727	9.706727	9.706727	9.706727	9.706727	0.000000	0.000024	0.992868	0.000000	0.000000	0.000024	0.007084	
136000	-93.815560	697	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	13.854820	13.854820	13.854820	13.854820	0.000000	13.854820	0.000000	0.000000	0.000000	13.854820	0.000000	13.854820	0.000000	0.000000	0.000000	0.000000	13.854820	0.000000	0.000000	0.000000	0.000000	13.854820	13.854820	13.854820	13.854820	13.854820	13.854820	13.854820	0.000000	0.002596	0.928718	0.000097	0.000002	0.002596	0.065991	
137000	-95.532980	3939	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 Z 	0.000000	32.061572	32.061572	32.061572	32.061572	0.000000	32.061572	0.000000	0.000000	0.000000	32.061572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.061572	0.000000	0.000000	32.061572	32.061572	32.061572	32.061572	32.061572	32.061572	0.000000	32.061572	32.061572	0.000000	0.011019	0.870022	0.001338	0.000081	0.116607	0.000932	
138000	-98.387469	3989	1	19	'Z 0 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z 	0.000000	37.704743	37.704743	37.704743	37.704743	0.000000	37.704743	0.000000	0.000000	0.000000	37.704743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.704743	0.000000	37.704743	0.000000	37.704743	37.704743	0.000000	37.704743	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
