Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/austronesian.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/15-Aug-07_34.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1460803056
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/15-Aug-07_34.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
557000	-94.892806	2284	2	11	'0 1 Z Z Z Z 1 Z Z 0 0 0 1 0 Z 1 0 1 0 1 1 Z 0 0 Z Z 1 1 0 Z 	1.480823	21.849418	0.000000	0.000000	0.000000	0.000000	21.849418	0.000000	0.000000	1.480823	1.480823	1.480823	21.849418	1.480823	0.000000	21.849418	1.480823	21.849418	1.480823	21.849418	21.849418	0.000000	1.480823	1.480823	0.000000	0.000000	21.849418	21.849418	1.480823	0.000000	0.001655	0.855671	0.003247	0.008794	0.000025	0.130608	
558000	-94.892269	831	2	13	'0 1 1 Z Z Z 1 Z Z Z Z Z 1 0 Z 1 Z 1 0 1 1 0 Z Z 0 Z 1 1 0 0 	2.922868	18.162335	18.162335	0.000000	0.000000	0.000000	18.162335	0.000000	0.000000	0.000000	0.000000	0.000000	18.162335	2.922868	0.000000	18.162335	0.000000	18.162335	2.922868	18.162335	18.162335	2.922868	0.000000	0.000000	2.922868	0.000000	18.162335	18.162335	2.922868	2.922868	0.001264	0.921367	0.000079	0.001987	0.000899	0.074404	
559000	-95.301328	3587	2	17	'Z 1 1 Z Z Z 1 Z Z Z Z Z 1 0 Z 1 0 1 Z Z Z Z 1 Z 0 Z Z 1 0 1 	0.000000	19.243641	19.243641	0.000000	0.000000	0.000000	19.243641	0.000000	0.000000	0.000000	0.000000	0.000000	19.243641	6.622579	0.000000	19.243641	6.622579	19.243641	0.000000	0.000000	0.000000	0.000000	19.243641	0.000000	6.622579	0.000000	0.000000	19.243641	6.622579	19.243641	0.001572	0.965342	0.001974	0.030491	0.000063	0.000558	
560000	-92.721843	347	2	15	'Z 1 1 Z Z Z 1 Z Z Z Z Z 1 0 Z 1 0 1 Z 0 0 Z 1 Z 0 0 Z 1 Z 1 	0.000000	22.452307	22.452307	0.000000	0.000000	0.000000	22.452307	0.000000	0.000000	0.000000	0.000000	0.000000	22.452307	3.992643	0.000000	22.452307	3.992643	22.452307	0.000000	3.992643	3.992643	0.000000	22.452307	0.000000	3.992643	3.992643	0.000000	22.452307	0.000000	22.452307	0.001090	0.979071	0.001280	0.018458	0.000051	0.000051	
561000	-92.908349	3672	2	11	'Z 1 1 1 Z 0 1 0 0 0 Z Z 1 Z Z 1 0 1 Z 0 0 Z 0 Z 0 Z 1 1 0 Z 	0.000000	23.705531	23.705531	23.705531	0.000000	0.478142	23.705531	0.478142	0.478142	0.478142	0.000000	0.000000	23.705531	0.000000	0.000000	23.705531	0.478142	23.705531	0.000000	0.478142	0.478142	0.000000	0.478142	0.000000	0.478142	0.000000	23.705531	23.705531	0.478142	0.000000	0.000001	0.750692	0.000001	0.000127	0.000002	0.249177	
562000	-94.201723	1718	2	12	'0 1 1 1 Z 0 1 Z 0 0 Z Z 1 Z 0 1 0 1 Z 0 Z Z Z Z Z Z 1 1 0 1 	0.948732	30.956557	30.956557	30.956557	0.000000	0.948732	30.956557	0.000000	0.948732	0.948732	0.000000	0.000000	30.956557	0.000000	0.948732	30.956557	0.948732	30.956557	0.000000	0.948732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.956557	30.956557	0.948732	30.956557	0.000411	0.947441	0.000104	0.000700	0.000000	0.051345	
563000	-98.197803	4013	2	12	'0 1 1 Z Z 0 1 Z Z 0 0 0 1 Z Z 1 Z 1 Z 0 Z 0 1 Z 0 Z 1 1 Z 1 	2.206148	12.896640	12.896640	0.000000	0.000000	2.206148	12.896640	0.000000	0.000000	2.206148	2.206148	2.206148	12.896640	0.000000	0.000000	12.896640	0.000000	12.896640	0.000000	2.206148	0.000000	2.206148	12.896640	0.000000	2.206148	0.000000	12.896640	12.896640	0.000000	12.896640	0.005398	0.920500	0.015130	0.000478	0.006098	0.052397	
564000	-95.751006	808	2	12	'Z 1 1 0 0 Z 1 Z Z Z 0 Z 1 Z 0 1 Z 1 Z Z 1 0 1 1 0 Z Z 1 0 1 	0.000000	13.108354	13.108354	3.699373	3.699373	0.000000	13.108354	0.000000	0.000000	0.000000	3.699373	0.000000	13.108354	0.000000	3.699373	13.108354	0.000000	13.108354	0.000000	0.000000	13.108354	3.699373	13.108354	13.108354	3.699373	0.000000	0.000000	13.108354	3.699373	13.108354	0.000006	0.996550	0.000000	0.000000	0.003420	0.000024	
565000	-94.388335	3558	2	14	'Z 1 Z Z 0 Z 1 Z Z Z 0 Z 1 Z 0 Z Z 1 Z 0 1 0 1 1 0 Z 1 1 Z 1 	0.000000	31.034438	0.000000	0.000000	5.512204	0.000000	31.034438	0.000000	0.000000	0.000000	5.512204	0.000000	31.034438	0.000000	5.512204	0.000000	0.000000	31.034438	0.000000	5.512204	31.034438	5.512204	31.034438	31.034438	5.512204	0.000000	31.034438	31.034438	0.000000	31.034438	0.000368	0.906947	0.000431	0.000369	0.002964	0.088922	
566000	-94.378198	2800	2	16	'Z Z Z Z 0 Z 1 Z Z Z 0 Z 1 Z 0 Z Z Z Z Z 1 Z 1 1 0 1 1 1 1 1 	0.000000	0.000000	0.000000	0.000000	2.440485	0.000000	20.079253	0.000000	0.000000	0.000000	2.440485	0.000000	20.079253	0.000000	2.440485	0.000000	0.000000	0.000000	0.000000	0.000000	20.079253	0.000000	20.079253	20.079253	2.440485	20.079253	20.079253	20.079253	20.079253	20.079253	0.000080	0.943196	0.001052	0.000000	0.000480	0.055192	
567000	-96.392587	2781	2	12	'0 1 1 Z 0 Z 1 0 0 0 0 Z 1 Z Z Z Z Z 0 Z 1 Z 1 1 0 Z 1 1 1 Z 	2.836939	19.279676	19.279676	0.000000	2.836939	0.000000	19.279676	2.836939	2.836939	2.836939	2.836939	0.000000	19.279676	0.000000	0.000000	0.000000	0.000000	0.000000	2.836939	0.000000	19.279676	0.000000	19.279676	19.279676	2.836939	0.000000	19.279676	19.279676	19.279676	0.000000	0.010831	0.900673	0.000169	0.000001	0.001421	0.086904	
568000	-95.947831	2703	2	11	'0 1 1 Z 0 0 1 Z 0 0 0 Z 1 Z Z Z Z 0 0 Z Z 0 1 1 0 Z 1 Z 1 1 	1.650775	16.529690	16.529690	0.000000	1.650775	1.650775	16.529690	0.000000	1.650775	1.650775	1.650775	0.000000	16.529690	0.000000	0.000000	0.000000	0.000000	1.650775	1.650775	0.000000	0.000000	1.650775	16.529690	16.529690	1.650775	0.000000	16.529690	0.000000	16.529690	16.529690	0.003294	0.973496	0.000025	0.000001	0.003294	0.019890	
569000	-95.021008	1894	2	11	'1 0 0 1 1 1 0 Z Z 1 1 Z 0 Z Z 1 Z 0 Z Z 0 Z 1 Z 1 0 1 Z 0 0 	6.410818	21.772752	21.772752	6.410818	6.410818	6.410818	21.772752	0.000000	0.000000	6.410818	6.410818	0.000000	21.772752	0.000000	0.000000	6.410818	0.000000	21.772752	0.000000	0.000000	21.772752	0.000000	6.410818	0.000000	6.410818	21.772752	6.410818	0.000000	21.772752	21.772752	0.009690	0.979556	0.000085	0.000076	0.000729	0.009863	
570000	-95.738949	1816	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z Z 0 Z 0 0 Z Z 0 0 	16.889494	16.889494	16.889494	16.889494	16.889494	0.000000	16.889494	0.000000	0.000000	0.000000	16.889494	0.000000	16.889494	0.000000	0.000000	0.000000	0.000000	16.889494	0.000000	16.889494	0.000000	0.000000	16.889494	0.000000	16.889494	16.889494	0.000000	0.000000	16.889494	16.889494	0.010111	0.989300	0.000475	0.000009	0.000009	0.000096	
571000	-92.878647	2318	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 0 Z 0 Z Z Z Z 	13.955924	13.955924	13.955924	13.955924	13.955924	0.000000	13.955924	0.000000	0.000000	0.000000	13.955924	0.000000	13.955924	0.000000	0.000000	0.000000	0.000000	0.000000	13.955924	0.000000	13.955924	13.955924	13.955924	13.955924	0.000000	13.955924	0.000000	0.000000	0.000000	0.000000	0.004194	0.989523	0.000070	0.000007	0.006201	0.000005	
572000	-97.409866	321	1	16	'0 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 0 Z 0 Z Z Z Z 	11.944720	11.944720	11.944720	11.944720	0.000000	0.000000	11.944720	0.000000	0.000000	0.000000	11.944720	0.000000	11.944720	0.000000	0.000000	0.000000	0.000000	0.000000	11.944720	11.944720	11.944720	11.944720	11.944720	11.944720	0.000000	11.944720	0.000000	0.000000	0.000000	0.000000	0.032837	0.932294	0.000958	0.000537	0.032837	0.000537	
573000	-101.283370	1068	1	12	'Z 0 0 Z 0 Z 0 Z Z 0 0 Z 0 Z Z Z 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 0 	0.000000	8.966520	8.966520	0.000000	8.966520	0.000000	8.966520	0.000000	0.000000	8.966520	8.966520	0.000000	8.966520	0.000000	0.000000	0.000000	8.966520	8.966520	8.966520	8.966520	8.966520	0.000000	8.966520	8.966520	8.966520	0.000000	8.966520	0.000000	8.966520	8.966520	0.001277	0.948864	0.003246	0.034680	0.001277	0.010656	
574000	-99.546312	3909	1	16	'Z Z 0 Z Z Z 0 Z Z 0 0 Z 0 Z Z Z 0 0 0 Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	7.375373	0.000000	0.000000	0.000000	7.375373	0.000000	0.000000	7.375373	7.375373	0.000000	7.375373	0.000000	0.000000	0.000000	7.375373	7.375373	7.375373	0.000000	0.000000	0.000000	7.375373	7.375373	0.000000	7.375373	7.375373	7.375373	0.000000	7.375373	0.000001	0.987929	0.000164	0.007671	0.000017	0.004218	
575000	-101.527912	828	1	15	'Z Z Z Z 0 Z 0 Z Z 0 0 Z 0 Z Z Z 0 0 0 Z 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	14.221494	0.000000	14.221494	0.000000	0.000000	14.221494	14.221494	0.000000	14.221494	0.000000	0.000000	0.000000	14.221494	14.221494	14.221494	0.000000	14.221494	0.000000	14.221494	14.221494	0.000000	14.221494	14.221494	14.221494	0.000000	14.221494	0.000344	0.895672	0.003103	0.062918	0.001695	0.036268	
576000	-97.393992	2121	1	12	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z 0 0 0 Z 0 Z 0 0 Z 0 0 0 0 0 	0.000000	11.194692	11.194692	11.194692	0.000000	0.000000	11.194692	0.000000	0.000000	11.194692	11.194692	0.000000	11.194692	0.000000	0.000000	0.000000	11.194692	11.194692	11.194692	0.000000	11.194692	0.000000	11.194692	11.194692	0.000000	11.194692	11.194692	11.194692	11.194692	11.194692	0.000539	0.935337	0.001405	0.035809	0.000539	0.026370	
577000	-90.770299	235	2	12	'Z 1 Z 0 Z Z 1 Z Z 0 Z Z 1 0 Z 1 0 1 0 Z 0 Z 0 0 Z 0 1 0 1 1 	0.000000	18.983140	0.000000	1.754646	0.000000	0.000000	18.983140	0.000000	0.000000	1.754646	0.000000	0.000000	18.983140	1.754646	0.000000	18.983140	1.754646	18.983140	1.754646	0.000000	1.754646	0.000000	1.754646	1.754646	0.000000	1.754646	18.983140	1.754646	18.983140	18.983140	0.000001	0.973726	0.000089	0.002879	0.000000	0.023305	
578000	-90.692385	3819	2	12	'Z 1 0 Z Z Z 1 Z Z 0 Z Z 1 Z Z 1 0 1 0 Z 0 Z 0 0 0 0 1 0 1 1 	0.000000	23.735809	2.913459	0.000000	0.000000	0.000000	23.735809	0.000000	0.000000	2.913459	0.000000	0.000000	23.735809	0.000000	0.000000	23.735809	2.913459	23.735809	2.913459	0.000000	2.913459	0.000000	2.913459	2.913459	2.913459	2.913459	23.735809	2.913459	23.735809	23.735809	0.000227	0.886171	0.001504	0.015516	0.000681	0.095901	
579000	-94.243841	2268	2	11	'0 1 0 0 Z 0 1 Z Z 0 Z Z 1 0 0 1 0 1 0 Z Z 1 Z Z 1 Z Z 0 1 1 	0.248814	37.371845	0.248814	0.248814	0.000000	0.248814	37.371845	0.000000	0.000000	0.248814	0.000000	0.000000	37.371845	0.248814	0.248814	37.371845	0.248814	37.371845	0.248814	0.000000	0.000000	37.371845	0.000000	0.000000	37.371845	0.000000	0.000000	0.248814	37.371845	37.371845	0.001213	0.737194	0.000449	0.001213	0.219387	0.040544	
580000	-90.442633	3661	2	11	'Z 1 1 0 Z Z 1 Z Z 0 Z 0 1 0 Z 1 Z 1 0 Z Z 1 0 0 1 0 Z 0 1 1 	0.000000	22.348682	22.348682	1.471142	0.000000	0.000000	22.348682	0.000000	0.000000	1.471142	0.000000	1.471142	22.348682	1.471142	0.000000	22.348682	0.000000	22.348682	1.471142	0.000000	0.000000	22.348682	1.471142	1.471142	22.348682	1.471142	0.000000	1.471142	22.348682	22.348682	0.000046	0.968817	0.000852	0.000046	0.029526	0.000713	
581000	-91.758932	623	2	10	'1 1 1 0 Z 0 1 Z Z 0 Z Z 1 0 Z 1 Z 1 Z Z Z 1 0 0 0 0 1 0 1 1 	18.634764	18.634764	18.634764	3.137903	0.000000	3.137903	18.634764	0.000000	0.000000	3.137903	0.000000	0.000000	18.634764	3.137903	0.000000	18.634764	0.000000	18.634764	0.000000	0.000000	0.000000	18.634764	3.137903	3.137903	3.137903	3.137903	18.634764	3.137903	18.634764	18.634764	0.074527	0.821209	0.001548	0.003686	0.046800	0.052231	
582000	-94.426803	3583	2	14	'1 1 1 0 0 Z 1 Z Z 0 0 Z 1 Z Z Z Z 1 Z Z 0 1 Z Z 0 1 Z Z 1 1 	23.107206	23.107206	23.107206	7.845434	7.845434	0.000000	23.107206	0.000000	0.000000	7.845434	7.845434	0.000000	23.107206	0.000000	0.000000	0.000000	0.000000	23.107206	0.000000	0.000000	7.845434	23.107206	0.000000	0.000000	7.845434	23.107206	0.000000	0.000000	23.107206	23.107206	0.089605	0.805451	0.002207	0.000071	0.090373	0.012293	
583000	-105.264430	2301	1	15	'Z 0 0 0 0 0 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z Z 0 0 	0.000000	6.569114	6.569114	6.569114	6.569114	6.569114	6.569114	0.000000	0.000000	6.569114	6.569114	0.000000	6.569114	0.000000	0.000000	0.000000	0.000000	6.569114	0.000000	0.000000	6.569114	0.000000	6.569114	0.000000	6.569114	0.000000	0.000000	0.000000	6.569114	6.569114	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
584000	-94.979843	975	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 0 Z Z 0 0 Z 0 0 Z 	0.000000	17.817437	17.817437	17.817437	17.817437	0.000000	17.817437	0.000000	0.000000	0.000000	17.817437	0.000000	17.817437	0.000000	0.000000	0.000000	0.000000	17.817437	0.000000	17.817437	17.817437	17.817437	0.000000	0.000000	17.817437	17.817437	0.000000	17.817437	17.817437	0.000000	0.001799	0.955561	0.000063	0.000002	0.042529	0.000046	
585000	-98.115861	1199	1	15	'0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 	21.516149	21.516149	21.516149	0.000000	0.000000	0.000000	21.516149	0.000000	0.000000	0.000000	21.516149	0.000000	21.516149	0.000000	0.000000	0.000000	0.000000	21.516149	21.516149	0.000000	21.516149	21.516149	0.000000	21.516149	21.516149	0.000000	0.000000	21.516149	21.516149	21.516149	0.143588	0.664527	0.026099	0.019997	0.125804	0.019986	
586000	-100.214988	440	1	15	'0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 0 0 	12.912010	12.912010	12.912010	0.000000	0.000000	0.000000	12.912010	0.000000	0.000000	0.000000	12.912010	0.000000	12.912010	0.000000	0.000000	0.000000	12.912010	12.912010	12.912010	0.000000	0.000000	12.912010	0.000000	12.912010	12.912010	0.000000	0.000000	12.912010	12.912010	12.912010	0.061499	0.806951	0.028438	0.061646	0.035794	0.005671	
587000	-96.016933	3163	1	14	'Z 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	17.543134	17.543134	0.000000	0.000000	0.000000	17.543134	0.000000	0.000000	0.000000	17.543134	0.000000	17.543134	0.000000	0.000000	0.000000	0.000000	17.543134	17.543134	0.000000	17.543134	0.000000	17.543134	17.543134	17.543134	17.543134	17.543134	17.543134	17.543134	17.543134	0.000000	0.988543	0.000000	0.000001	0.000116	0.011340	
588000	-95.747579	3535	1	12	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 0 Z 	15.290176	15.290176	15.290176	15.290176	15.290176	0.000000	15.290176	0.000000	0.000000	0.000000	15.290176	0.000000	15.290176	0.000000	0.000000	15.290176	0.000000	15.290176	0.000000	0.000000	15.290176	15.290176	15.290176	15.290176	0.000000	15.290176	15.290176	15.290176	15.290176	0.000000	0.075551	0.762429	0.006079	0.004405	0.074519	0.077017	
589000	-97.044818	394	1	17	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 	10.710288	10.710288	0.000000	10.710288	10.710288	0.000000	10.710288	0.000000	0.000000	0.000000	10.710288	0.000000	10.710288	0.000000	0.000000	10.710288	0.000000	0.000000	0.000000	0.000000	10.710288	0.000000	0.000000	10.710288	0.000000	10.710288	10.710288	0.000000	0.000000	10.710288	0.061039	0.894913	0.007428	0.001119	0.001119	0.034382	
590000	-97.235551	1451	1	17	'0 Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z Z Z Z 0 0 0 0 Z 0 	14.030521	0.000000	0.000000	14.030521	14.030521	0.000000	14.030521	0.000000	0.000000	0.000000	14.030521	0.000000	14.030521	0.000000	0.000000	14.030521	0.000000	14.030521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.030521	14.030521	14.030521	14.030521	0.000000	14.030521	0.014537	0.958921	0.001101	0.000506	0.000169	0.024767	
591000	-98.261982	2617	1	16	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 	17.147364	0.000000	17.147364	17.147364	17.147364	0.000000	17.147364	0.000000	0.000000	0.000000	17.147364	0.000000	17.147364	0.000000	0.000000	17.147364	0.000000	17.147364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.147364	17.147364	17.147364	17.147364	17.147364	0.009245	0.977619	0.001082	0.000444	0.000000	0.011610	
592000	-94.518657	1347	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z 0 Z Z 0 0 0 	14.807313	14.807313	14.807313	14.807313	14.807313	0.000000	14.807313	0.000000	0.000000	0.000000	14.807313	0.000000	14.807313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.807313	14.807313	14.807313	0.000000	14.807313	0.000000	0.000000	14.807313	14.807313	14.807313	0.015927	0.953963	0.000396	0.000000	0.029398	0.000316	
593000	-95.917815	2231	1	17	'0 Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z Z Z 0 	11.317920	0.000000	0.000000	11.317920	11.317920	0.000000	11.317920	0.000000	0.000000	0.000000	11.317920	0.000000	11.317920	0.000000	0.000000	0.000000	0.000000	11.317920	0.000000	0.000000	11.317920	0.000000	11.317920	11.317920	11.317920	11.317920	0.000000	0.000000	0.000000	11.317920	0.009677	0.989455	0.000573	0.000005	0.000214	0.000076	
594000	-96.808379	1537	1	16	'0 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 Z Z 0 0 0 	20.301019	20.301019	0.000000	20.301019	0.000000	0.000000	20.301019	0.000000	0.000000	0.000000	20.301019	0.000000	20.301019	0.000000	0.000000	0.000000	0.000000	20.301019	0.000000	0.000000	0.000000	20.301019	20.301019	20.301019	20.301019	0.000000	0.000000	20.301019	20.301019	20.301019	0.116209	0.820252	0.010874	0.000270	0.049615	0.002779	
595000	-95.793611	1681	1	14	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 0 0 Z 0 0 Z 	0.000000	19.602234	19.602234	19.602234	0.000000	0.000000	19.602234	0.000000	0.000000	0.000000	19.602234	0.000000	19.602234	0.000000	0.000000	19.602234	0.000000	19.602234	0.000000	0.000000	19.602234	19.602234	19.602234	19.602234	19.602234	19.602234	0.000000	19.602234	19.602234	0.000000	0.000992	0.969878	0.000034	0.000030	0.029037	0.000030	
596000	-95.875147	1330	1	14	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z 0 0 0 	15.740417	15.740417	15.740417	15.740417	15.740417	0.000000	15.740417	0.000000	0.000000	0.000000	15.740417	0.000000	15.740417	0.000000	0.000000	0.000000	0.000000	15.740417	0.000000	15.740417	0.000000	15.740417	15.740417	0.000000	15.740417	0.000000	0.000000	15.740417	15.740417	15.740417	0.034966	0.915894	0.001278	0.000042	0.046698	0.001121	
597000	-94.721647	802	1	13	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 0 0 0 Z 0 	17.678491	17.678491	0.000000	17.678491	17.678491	0.000000	17.678491	0.000000	0.000000	0.000000	17.678491	0.000000	17.678491	0.000000	0.000000	0.000000	0.000000	17.678491	0.000000	0.000000	17.678491	17.678491	17.678491	17.678491	17.678491	17.678491	17.678491	17.678491	0.000000	17.678491	0.081114	0.770600	0.005094	0.000078	0.058036	0.085079	
598000	-96.216175	7	1	15	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 Z 0 0 0 Z 0 0 Z 	0.000000	16.950021	16.950021	16.950021	0.000000	0.000000	16.950021	0.000000	0.000000	0.000000	16.950021	0.000000	16.950021	0.000000	0.000000	0.000000	0.000000	16.950021	16.950021	0.000000	16.950021	16.950021	0.000000	16.950021	16.950021	16.950021	0.000000	16.950021	16.950021	0.000000	0.001177	0.960029	0.000070	0.001177	0.037495	0.000053	
599000	-93.580605	1809	2	14	'1 1 Z 1 1 Z 1 Z Z Z 0 Z 1 Z Z Z Z 0 Z Z 0 Z 1 Z 1 1 1 0 1 1 	17.561239	17.561239	0.000000	17.561239	17.561239	0.000000	17.561239	0.000000	0.000000	0.000000	7.359454	0.000000	17.561239	0.000000	0.000000	0.000000	0.000000	7.359454	0.000000	0.000000	7.359454	0.000000	17.561239	0.000000	17.561239	17.561239	17.561239	7.359454	17.561239	17.561239	0.038793	0.936003	0.000181	0.000000	0.001625	0.023398	
600000	-98.081323	2454	1	16	'0 0 0 0 0 0 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z 	13.357323	13.357323	13.357323	13.357323	13.357323	13.357323	13.357323	0.000000	0.000000	0.000000	13.357323	0.000000	13.357323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.357323	0.000000	13.357323	0.000000	13.357323	13.357323	0.000000	13.357323	0.000000	0.000000	0.040350	0.954998	0.001793	0.000000	0.001429	0.001429	
601000	-96.661582	1715	1	20	'0 0 Z 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z 0 Z Z Z Z 0 Z Z Z Z 	10.034454	10.034454	0.000000	10.034454	10.034454	0.000000	10.034454	0.000000	0.000000	10.034454	10.034454	0.000000	10.034454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.034454	0.000000	0.000000	0.000000	0.000000	10.034454	0.000000	0.000000	0.000000	0.000000	0.019400	0.979702	0.000599	0.000000	0.000149	0.000149	
602000	-95.580310	3117	1	16	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 Z 	12.361092	12.361092	12.361092	12.361092	0.000000	0.000000	12.361092	0.000000	0.000000	12.361092	12.361092	0.000000	12.361092	0.000000	0.000000	0.000000	0.000000	12.361092	0.000000	0.000000	12.361092	0.000000	12.361092	0.000000	0.000000	12.361092	0.000000	12.361092	12.361092	0.000000	0.063564	0.926393	0.005069	0.000063	0.002526	0.002386	
603000	-94.980333	745	1	17	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 Z 	0.000000	14.587573	14.587573	14.587573	14.587573	0.000000	14.587573	0.000000	0.000000	14.587573	14.587573	0.000000	14.587573	0.000000	0.000000	0.000000	0.000000	14.587573	0.000000	0.000000	14.587573	0.000000	0.000000	0.000000	0.000000	14.587573	0.000000	14.587573	14.587573	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
604000	-94.547746	2642	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z 0 Z Z Z 0 	17.366784	17.366784	17.366784	17.366784	17.366784	0.000000	17.366784	0.000000	0.000000	0.000000	17.366784	0.000000	17.366784	0.000000	0.000000	0.000000	0.000000	17.366784	0.000000	0.000000	17.366784	0.000000	0.000000	17.366784	0.000000	17.366784	0.000000	0.000000	0.000000	17.366784	0.070284	0.917086	0.006148	0.000250	0.003547	0.002686	
