Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4116353616
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
340000	-92.127354	835	2	10	'0 1 1 0 Z 0 1 Z 0 0 0 0 1 0 Z 1 Z Z Z Z 1 Z 1 Z 0 0 1 Z 1 0 	1.024882	22.112838	22.112838	1.024882	0.000000	1.024882	22.112838	0.000000	1.024882	1.024882	1.024882	1.024882	22.112838	1.024882	0.000000	22.112838	0.000000	0.000000	0.000000	0.000000	22.112838	0.000000	22.112838	0.000000	1.024882	1.024882	22.112838	0.000000	22.112838	1.024882	0.000057	0.978110	0.000106	0.000000	0.000011	0.021716	
341000	-90.179234	1041	2	12	'Z 1 1 0 Z Z 1 Z 0 0 Z 0 1 0 0 1 Z 1 Z Z 1 1 Z Z 0 0 Z Z 0 0 	0.000000	26.981029	26.981029	0.528338	0.000000	0.000000	26.981029	0.000000	0.528338	0.528338	0.000000	0.528338	26.981029	0.528338	0.528338	26.981029	0.000000	26.981029	0.000000	0.000000	26.981029	26.981029	0.000000	0.000000	0.528338	0.528338	0.000000	0.000000	0.528338	0.528338	0.000525	0.864196	0.003311	0.000239	0.131716	0.000013	
342000	-90.536323	3426	2	12	'Z 1 1 Z Z Z 1 Z Z 0 Z 0 1 0 0 1 Z 1 Z Z 1 1 1 1 Z 0 0 Z 0 0 	0.000000	21.723614	21.723614	0.000000	0.000000	0.000000	21.723614	0.000000	0.000000	1.407177	0.000000	1.407177	21.723614	1.407177	1.407177	21.723614	0.000000	21.723614	0.000000	0.000000	21.723614	21.723614	21.723614	21.723614	0.000000	1.407177	1.407177	0.000000	1.407177	1.407177	0.000309	0.896693	0.007158	0.000309	0.094334	0.001197	
343000	-92.269837	1212	2	14	'0 1 1 1 0 Z 1 Z Z 0 0 0 1 Z Z 1 Z 1 Z Z Z Z 1 Z Z 0 0 Z 0 Z 	3.277257	19.211657	19.211657	19.211657	3.277257	0.000000	19.211657	0.000000	0.000000	3.277257	3.277257	3.277257	19.211657	0.000000	0.000000	19.211657	0.000000	19.211657	0.000000	0.000000	0.000000	0.000000	19.211657	0.000000	0.000000	3.277257	3.277257	0.000000	3.277257	0.000000	0.002271	0.990453	0.004545	0.000258	0.000118	0.002354	
344000	-91.190908	1049	2	15	'0 1 1 Z 0 Z 1 Z Z 0 Z Z 1 Z Z 1 Z 1 0 0 Z 0 Z Z Z Z Z 1 0 0 	3.288189	22.755070	22.755070	0.000000	3.288189	0.000000	22.755070	0.000000	0.000000	3.288189	0.000000	0.000000	22.755070	0.000000	0.000000	22.755070	0.000000	22.755070	3.288189	3.288189	0.000000	3.288189	0.000000	0.000000	0.000000	0.000000	0.000000	22.755070	3.288189	3.288189	0.010783	0.988511	0.000022	0.000470	0.000151	0.000063	
345000	-91.243502	1640	2	13	'0 1 1 1 0 Z 1 Z Z 0 0 0 1 Z Z 1 Z 1 0 0 Z Z Z 1 Z Z Z Z 0 0 	1.455490	20.519147	20.519147	20.519147	1.455490	0.000000	20.519147	0.000000	0.000000	1.455490	1.455490	1.455490	20.519147	0.000000	0.000000	20.519147	0.000000	20.519147	1.455490	1.455490	0.000000	0.000000	0.000000	20.519147	0.000000	0.000000	0.000000	0.000000	1.455490	1.455490	0.001743	0.993927	0.004224	0.000105	0.000001	0.000000	
346000	-92.705391	998	2	12	'0 1 1 Z Z 0 1 0 Z 0 Z 0 1 Z Z 1 Z 1 0 0 0 0 0 Z 0 Z Z 1 Z Z 	1.324049	24.561148	24.561148	0.000000	0.000000	1.324049	24.561148	1.324049	0.000000	1.324049	0.000000	1.324049	24.561148	0.000000	0.000000	24.561148	0.000000	24.561148	1.324049	1.324049	1.324049	1.324049	1.324049	0.000000	1.324049	0.000000	0.000000	24.561148	0.000000	0.000000	0.007485	0.980634	0.008430	0.001045	0.001860	0.000545	
347000	-90.937970	135	2	16	'Z 1 1 Z Z 0 1 Z Z 0 Z Z 1 Z Z 1 Z 1 0 0 0 Z Z Z 0 Z Z 1 Z 1 	0.000000	19.469390	19.469390	0.000000	0.000000	1.279112	19.469390	0.000000	0.000000	1.279112	0.000000	0.000000	19.469390	0.000000	0.000000	19.469390	0.000000	19.469390	1.279112	1.279112	1.279112	0.000000	0.000000	0.000000	1.279112	0.000000	0.000000	19.469390	0.000000	19.469390	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
348000	-95.123967	1580	2	12	'Z 1 1 1 0 0 1 0 Z 0 1 Z 1 0 Z 1 Z 1 Z Z 0 Z 0 1 Z Z Z 0 Z 1 	0.000000	13.372661	13.372661	13.372661	1.730595	1.730595	13.372661	1.730595	0.000000	1.730595	13.372661	0.000000	13.372661	1.730595	0.000000	13.372661	0.000000	13.372661	0.000000	0.000000	1.730595	0.000000	1.730595	13.372661	0.000000	0.000000	0.000000	1.730595	0.000000	13.372661	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
349000	-93.895904	303	2	12	'0 1 1 1 Z 0 1 0 0 0 1 Z 1 Z Z Z Z 1 Z 0 Z Z 0 1 0 0 0 Z Z Z 	0.980836	16.712431	16.712431	16.712431	0.000000	0.980836	16.712431	0.980836	0.980836	0.980836	16.712431	0.000000	16.712431	0.000000	0.000000	0.000000	0.000000	16.712431	0.000000	0.980836	0.000000	0.000000	0.980836	16.712431	0.980836	0.980836	0.980836	0.000000	0.000000	0.000000	0.000097	0.999606	0.000001	0.000000	0.000000	0.000296	
350000	-92.745080	1876	2	12	'0 1 1 1 Z Z 1 0 0 0 1 Z 1 Z Z 0 Z 1 Z Z Z Z 0 1 0 Z 1 1 Z 1 	1.526533	14.929787	14.929787	14.929787	0.000000	0.000000	14.929787	1.526533	1.526533	1.526533	14.929787	0.000000	14.929787	0.000000	0.000000	1.526533	0.000000	14.929787	0.000000	0.000000	0.000000	0.000000	1.526533	14.929787	1.526533	0.000000	14.929787	14.929787	0.000000	14.929787	0.000455	0.967681	0.000009	0.000000	0.000006	0.031849	
351000	-94.041271	439	2	11	'0 1 1 1 1 Z 1 Z 0 0 1 0 1 Z Z Z Z Z 0 Z 1 0 Z 1 Z 1 Z 1 1 1 	0.883464	14.677315	14.677315	14.677315	14.677315	0.000000	14.677315	0.000000	0.883464	0.883464	14.677315	0.883464	14.677315	0.000000	0.000000	0.000000	0.000000	0.000000	0.883464	0.000000	14.677315	0.883464	0.000000	14.677315	0.000000	14.677315	0.000000	14.677315	14.677315	14.677315	0.000254	0.998735	0.000962	0.000000	0.000043	0.000005	
352000	-95.543751	2883	2	11	'0 Z 1 1 1 0 1 Z 0 0 1 Z 1 Z 0 1 Z Z 0 Z 0 Z Z Z 0 1 1 1 0 Z 	0.681759	0.000000	12.695007	12.695007	12.695007	0.681759	12.695007	0.000000	0.681759	0.681759	12.695007	0.000000	12.695007	0.000000	0.681759	12.695007	0.000000	0.000000	0.681759	0.000000	0.681759	0.000000	0.000000	0.000000	0.681759	12.695007	12.695007	12.695007	0.681759	0.000000	0.000114	0.979022	0.000007	0.000000	0.000000	0.020856	
353000	-96.183890	3048	2	11	'Z Z 1 1 1 Z 1 Z Z 0 1 Z 1 0 0 1 Z 0 0 Z 0 Z 0 1 Z 1 1 1 0 Z 	0.000000	0.000000	11.567952	11.567952	11.567952	0.000000	11.567952	0.000000	0.000000	0.820694	11.567952	0.000000	11.567952	0.820694	0.820694	11.567952	0.000000	0.820694	0.820694	0.000000	0.820694	0.000000	0.820694	11.567952	0.000000	11.567952	11.567952	11.567952	0.820694	0.000000	0.000270	0.961556	0.000132	0.000002	0.000000	0.038039	
354000	-95.109505	4055	2	9	'1 1 1 1 1 0 1 Z 0 Z 1 Z 1 0 0 0 0 0 Z Z 1 Z 0 Z Z 1 0 1 1 Z 	11.935755	11.935755	11.935755	11.935755	11.935755	0.336240	11.935755	0.000000	0.336240	0.000000	11.935755	0.000000	11.935755	0.336240	0.336240	0.336240	0.336240	0.336240	0.000000	0.000000	11.935755	0.000000	0.336240	0.000000	0.000000	11.935755	0.336240	11.935755	11.935755	0.000000	0.008319	0.991173	0.000308	0.000002	0.000023	0.000175	
355000	-96.143945	1146	2	10	'1 1 0 1 1 Z 1 0 0 0 1 Z 1 Z 0 Z Z 0 Z 0 1 Z 0 Z 1 Z 0 0 1 Z 	18.065019	18.065019	1.059385	18.065019	18.065019	0.000000	18.065019	1.059385	1.059385	1.059385	18.065019	0.000000	18.065019	0.000000	1.059385	0.000000	0.000000	1.059385	0.000000	1.059385	18.065019	0.000000	1.059385	0.000000	18.065019	0.000000	1.059385	1.059385	18.065019	0.000000	0.055566	0.937790	0.004283	0.000003	0.001682	0.000676	
356000	-95.099756	1175	2	10	'1 1 0 1 Z Z 1 0 0 0 1 0 1 Z Z Z Z 0 Z 0 1 Z Z Z 0 1 1 0 1 0 	16.551243	16.551243	0.603473	16.551243	0.000000	0.000000	16.551243	0.603473	0.603473	0.603473	16.551243	0.603473	16.551243	0.000000	0.000000	0.000000	0.000000	0.603473	0.000000	0.603473	16.551243	0.000000	0.000000	0.000000	0.603473	16.551243	16.551243	0.603473	16.551243	0.603473	0.068907	0.877267	0.007220	0.000011	0.001912	0.044683	
357000	-94.061923	3207	2	13	'Z 1 0 1 Z Z 1 Z 0 0 1 Z 1 Z Z Z Z 0 0 0 1 Z 1 0 0 1 Z Z 1 Z 	0.000000	13.000650	0.329308	13.000650	0.000000	0.000000	13.000650	0.000000	0.329308	0.329308	13.000650	0.000000	13.000650	0.000000	0.000000	0.000000	0.000000	0.329308	0.329308	0.329308	13.000650	0.000000	13.000650	0.329308	0.329308	13.000650	0.000000	0.000000	13.000650	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
358000	-93.463128	48	2	11	'Z 1 0 1 Z Z 1 Z 0 0 1 Z 1 0 Z Z 0 0 Z 0 1 1 1 0 Z 1 Z 1 1 Z 	0.000000	13.399971	0.881090	13.399971	0.000000	0.000000	13.399971	0.000000	0.881090	0.881090	13.399971	0.000000	13.399971	0.881090	0.000000	0.000000	0.881090	0.881090	0.000000	0.881090	13.399971	13.399971	13.399971	0.881090	0.000000	13.399971	0.000000	13.399971	13.399971	0.000000	0.000899	0.957414	0.000103	0.000224	0.041335	0.000025	
359000	-94.797546	116	2	12	'Z 1 0 1 1 Z 1 Z Z 0 1 Z 1 Z Z Z 0 0 0 Z 1 1 1 Z 1 1 Z 1 0 Z 	0.000000	16.041933	0.354629	16.041933	16.041933	0.000000	16.041933	0.000000	0.000000	0.354629	16.041933	0.000000	16.041933	0.000000	0.000000	0.000000	0.354629	0.354629	0.354629	0.000000	16.041933	16.041933	16.041933	0.000000	16.041933	16.041933	0.000000	16.041933	0.354629	0.000000	0.000778	0.962052	0.000019	0.000002	0.037139	0.000012	
360000	-95.167355	2840	2	14	'Z 1 0 1 1 Z 1 Z Z Z 1 Z 1 Z Z 0 0 0 Z 0 Z 1 1 Z 1 Z Z 1 Z 0 	0.000000	12.365380	1.401008	12.365380	12.365380	0.000000	12.365380	0.000000	0.000000	0.000000	12.365380	0.000000	12.365380	0.000000	0.000000	1.401008	1.401008	1.401008	0.000000	1.401008	0.000000	12.365380	12.365380	0.000000	12.365380	0.000000	0.000000	12.365380	0.000000	1.401008	0.000202	0.977089	0.000013	0.000049	0.022635	0.000011	
361000	-95.608144	37	2	11	'1 1 Z 1 Z Z 1 0 0 0 1 Z 1 Z 0 Z 0 0 Z 0 0 Z 1 0 0 Z Z 1 Z 0 	12.102108	12.102108	0.000000	12.102108	0.000000	0.000000	12.102108	0.079026	0.079026	0.079026	12.102108	0.000000	12.102108	0.000000	0.079026	0.000000	0.079026	0.079026	0.000000	0.079026	0.079026	0.000000	12.102108	0.079026	0.079026	0.000000	0.000000	12.102108	0.000000	0.079026	0.067429	0.929132	0.003275	0.000006	0.000088	0.000071	
362000	-98.446432	1819	2	6	'1 1 0 1 0 0 1 Z 0 0 1 Z 1 0 0 0 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 	7.298907	7.298907	0.330996	7.298907	0.330996	0.330996	7.298907	0.000000	0.330996	0.330996	7.298907	0.000000	7.298907	0.330996	0.330996	0.330996	0.330996	0.330996	0.330996	0.000000	0.330996	0.330996	0.330996	0.330996	0.330996	0.000000	0.000000	0.000000	0.330996	0.330996	0.006973	0.992851	0.000171	0.000002	0.000002	0.000000	
363000	-96.544713	868	2	4	'1 1 Z 0 0 0 1 0 0 0 1 Z 1 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 	10.358144	10.358144	0.000000	0.466996	0.466996	0.466996	10.358144	0.466996	0.466996	0.466996	10.358144	0.000000	10.358144	0.466996	0.466996	0.000000	0.466996	0.466996	0.466996	0.466996	0.466996	0.466996	0.466996	0.466996	0.466996	0.000000	0.466996	0.466996	0.466996	0.466996	0.028382	0.970824	0.000674	0.000037	0.000045	0.000037	
364000	-97.359844	1668	2	5	'0 1 1 0 0 0 1 Z 0 Z 1 0 1 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 0 1 0 0 	0.068519	14.999644	14.999644	0.068519	0.068519	0.068519	14.999644	0.000000	0.068519	0.000000	14.999644	0.068519	14.999644	0.068519	0.068519	0.068519	0.068519	0.068519	0.000000	0.068519	0.068519	0.068519	0.000000	0.068519	0.000000	0.068519	0.068519	14.999644	0.068519	0.068519	0.000151	0.999393	0.000229	0.000003	0.000001	0.000223	
365000	-96.861971	2624	2	8	'Z 1 0 0 Z Z 1 Z 0 Z 1 0 1 0 0 0 0 Z Z 0 0 0 1 0 1 0 0 1 Z 1 	0.000000	14.255815	0.265375	0.265375	0.000000	0.000000	14.255815	0.000000	0.265375	0.000000	14.255815	0.265375	14.255815	0.265375	0.265375	0.265375	0.265375	0.000000	0.000000	0.265375	0.265375	0.265375	14.255815	0.265375	14.255815	0.265375	0.265375	14.255815	0.000000	14.255815	0.000034	0.996412	0.001330	0.000014	0.001101	0.001109	
366000	-96.414935	2231	2	11	'Z Z 0 0 0 Z 1 0 Z Z 1 Z 1 0 0 Z 0 Z 0 0 0 Z 1 Z 1 Z 0 0 1 1 	0.000000	0.000000	0.351995	0.351995	0.351995	0.000000	13.168445	0.351995	0.000000	0.000000	13.168445	0.000000	13.168445	0.351995	0.351995	0.000000	0.351995	0.000000	0.351995	0.351995	0.351995	0.000000	13.168445	0.000000	13.168445	0.000000	0.351995	0.351995	13.168445	13.168445	0.000000	0.999820	0.000006	0.000015	0.000004	0.000155	
367000	-95.983230	2835	2	13	'Z 1 Z 0 0 Z 1 Z 0 Z 1 0 1 0 0 Z Z 0 Z 0 Z Z 1 Z 1 Z 0 0 Z 1 	0.000000	15.289278	0.000000	1.576534	1.576534	0.000000	15.289278	0.000000	1.576534	0.000000	15.289278	1.576534	15.289278	1.576534	1.576534	0.000000	0.000000	1.576534	0.000000	1.576534	0.000000	0.000000	15.289278	0.000000	15.289278	0.000000	1.576534	1.576534	0.000000	15.289278	0.000069	0.994565	0.004079	0.000001	0.000084	0.001202	
368000	-94.589615	2308	2	11	'Z 1 1 0 Z Z 1 Z 0 0 1 0 1 0 0 1 Z 0 0 0 Z Z Z Z 1 Z Z 0 0 1 	0.000000	11.653924	11.653924	0.937023	0.000000	0.000000	11.653924	0.000000	0.937023	0.937023	11.653924	0.937023	11.653924	0.937023	0.937023	11.653924	0.000000	0.937023	0.937023	0.937023	0.000000	0.000000	0.000000	0.000000	11.653924	0.000000	0.000000	0.937023	0.937023	11.653924	0.000094	0.993891	0.006011	0.000004	0.000000	0.000001	
369000	-95.398572	3380	2	9	'0 1 1 0 Z 0 1 Z 0 1 1 0 1 0 Z 0 Z 0 0 Z 1 0 Z Z 1 Z Z 1 0 1 	0.106347	10.988890	10.988890	0.106347	0.000000	0.106347	10.988890	0.000000	0.106347	10.988890	10.988890	0.106347	10.988890	0.106347	0.000000	0.106347	0.000000	0.106347	0.106347	0.000000	10.988890	0.106347	0.000000	0.000000	10.988890	0.000000	0.000000	10.988890	0.106347	10.988890	0.000693	0.997193	0.001684	0.000000	0.000351	0.000079	
370000	-91.786978	1562	3	6	'0 1 2 0 Z 0 1 0 0 0 2 0 2 0 Z Z Z 0 0 0 2 0 1 0 2 1 Z 1 Z 1 	0.752641	19.172010	13.069118	0.752641	0.000000	0.752641	19.172010	0.752641	0.752641	0.752641	13.069118	0.752641	13.069118	0.752641	0.000000	0.000000	0.000000	0.752641	0.752641	0.752641	13.069118	0.752641	19.172010	0.752641	13.069118	19.172010	0.000000	19.172010	0.000000	19.172010	0.000083	0.999702	0.000099	0.000000	0.000107	0.000009	
371000	-95.532872	1802	2	10	'Z 1 1 0 1 0 1 0 Z 0 1 Z 1 0 0 Z 0 1 Z Z 1 Z 1 Z Z 1 0 Z 0 0 	0.000000	9.364318	9.364318	0.356581	9.364318	0.356581	9.364318	0.356581	0.000000	0.356581	9.364318	0.000000	9.364318	0.356581	0.356581	0.000000	0.356581	9.364318	0.000000	0.000000	9.364318	0.000000	9.364318	0.000000	0.000000	9.364318	0.356581	0.000000	0.356581	0.356581	0.000000	0.999968	0.000000	0.000022	0.000000	0.000010	
372000	-94.946517	2470	2	10	'Z 1 1 0 Z 0 1 0 0 0 1 0 1 0 0 0 0 Z Z Z Z Z 0 Z Z 1 0 Z 0 0 	0.000000	13.394876	13.394876	0.803640	0.000000	0.803640	13.394876	0.803640	0.803640	0.803640	13.394876	0.803640	13.394876	0.803640	0.803640	0.803640	0.803640	0.000000	0.000000	0.000000	0.000000	0.000000	0.803640	0.000000	0.000000	13.394876	0.803640	0.000000	0.803640	0.803640	0.000129	0.994128	0.004800	0.000109	0.000001	0.000833	
373000	-95.027674	3742	2	8	'0 1 1 Z 0 0 1 0 0 0 1 0 1 0 Z 0 0 Z Z Z Z Z 0 0 Z 1 1 1 0 0 	1.024900	11.177197	11.177197	0.000000	1.024900	1.024900	11.177197	1.024900	1.024900	1.024900	11.177197	1.024900	11.177197	1.024900	0.000000	1.024900	1.024900	0.000000	0.000000	0.000000	0.000000	0.000000	1.024900	1.024900	0.000000	11.177197	11.177197	11.177197	1.024900	1.024900	0.002846	0.935852	0.008002	0.000054	0.000001	0.053245	
374000	-96.858278	373	2	10	'0 1 1 0 0 0 1 Z Z Z 1 0 1 0 0 0 Z Z 1 Z Z Z 0 0 Z 0 1 1 Z 0 	0.810743	11.816262	11.816262	0.810743	0.810743	0.810743	11.816262	0.000000	0.000000	0.000000	11.816262	0.810743	11.816262	0.810743	0.810743	0.810743	0.000000	0.000000	11.816262	0.000000	0.000000	0.000000	0.810743	0.810743	0.000000	0.810743	11.816262	11.816262	0.000000	0.810743	0.000224	0.929118	0.000495	0.000000	0.000000	0.070162	
375000	-97.281435	2365	2	12	'1 1 1 Z 0 Z 1 Z Z Z 1 Z 1 Z 0 0 Z 0 1 0 Z Z 0 0 0 Z 1 1 1 Z 	17.043786	17.043786	17.043786	0.000000	2.521123	0.000000	17.043786	0.000000	0.000000	0.000000	17.043786	0.000000	17.043786	0.000000	2.521123	2.521123	0.000000	2.521123	17.043786	2.521123	0.000000	0.000000	2.521123	2.521123	2.521123	0.000000	17.043786	17.043786	17.043786	0.000000	0.056574	0.881147	0.003769	0.000303	0.000143	0.058065	
376000	-94.249741	1550	2	12	'Z 1 1 Z 0 Z 1 Z Z 0 1 Z 1 Z 0 0 Z 0 1 0 Z Z 0 Z 0 1 Z 0 0 1 	0.000000	14.873685	14.873685	0.000000	0.628800	0.000000	14.873685	0.000000	0.000000	0.628800	14.873685	0.000000	14.873685	0.000000	0.628800	0.628800	0.000000	0.628800	14.873685	0.628800	0.000000	0.000000	0.628800	0.000000	0.628800	14.873685	0.000000	0.628800	0.628800	14.873685	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
377000	-94.548268	1848	2	15	'0 1 Z Z Z Z 1 Z Z 0 1 Z 1 Z Z Z 0 0 1 0 0 Z Z 1 0 1 Z Z Z 1 	0.524435	13.093477	0.000000	0.000000	0.000000	0.000000	13.093477	0.000000	0.000000	0.524435	13.093477	0.000000	13.093477	0.000000	0.000000	0.000000	0.524435	0.524435	13.093477	0.524435	0.524435	0.000000	0.000000	13.093477	0.524435	13.093477	0.000000	0.000000	0.000000	13.093477	0.001744	0.998045	0.000087	0.000111	0.000001	0.000012	
378000	-95.821689	2115	2	8	'0 1 1 1 0 Z 1 Z 0 0 1 0 1 Z Z 0 0 Z 1 0 0 Z 0 1 0 0 Z 0 Z 1 	0.662568	10.086461	10.086461	10.086461	0.662568	0.000000	10.086461	0.000000	0.662568	0.662568	10.086461	0.662568	10.086461	0.000000	0.000000	0.662568	0.662568	0.000000	10.086461	0.662568	0.662568	0.000000	0.662568	10.086461	0.662568	0.662568	0.000000	0.662568	0.000000	10.086461	0.002356	0.991048	0.006372	0.000212	0.000011	0.000002	
379000	-94.417389	2031	2	10	'0 1 1 1 0 Z 1 0 Z 0 1 0 1 Z Z 0 0 0 1 Z Z Z Z 1 0 0 Z 0 Z 1 	0.220969	14.665878	14.665878	14.665878	0.220969	0.000000	14.665878	0.220969	0.000000	0.220969	14.665878	0.220969	14.665878	0.000000	0.000000	0.220969	0.220969	0.220969	14.665878	0.000000	0.000000	0.000000	0.000000	14.665878	0.220969	0.220969	0.000000	0.220969	0.000000	14.665878	0.000148	0.999107	0.000744	0.000001	0.000000	0.000000	
380000	-94.690019	747	2	9	'0 1 1 Z 0 Z 1 0 Z 0 1 0 1 Z Z Z 0 0 1 0 1 0 Z 1 0 Z 1 Z 1 1 	0.710957	14.218003	14.218003	0.000000	0.710957	0.000000	14.218003	0.710957	0.000000	0.710957	14.218003	0.710957	14.218003	0.000000	0.000000	0.000000	0.710957	0.710957	14.218003	0.710957	14.218003	0.710957	0.000000	14.218003	0.710957	0.000000	14.218003	0.000000	14.218003	14.218003	0.002397	0.971967	0.003831	0.000459	0.000916	0.020430	
381000	-94.992472	786	2	12	'Z 1 1 Z 0 Z 1 0 Z 0 1 0 1 0 Z 0 Z Z 1 Z 1 0 Z 1 Z 0 Z 1 1 Z 	0.000000	13.325201	13.325201	0.000000	0.593186	0.000000	13.325201	0.593186	0.000000	0.593186	13.325201	0.593186	13.325201	0.593186	0.000000	0.593186	0.000000	0.000000	13.325201	0.000000	13.325201	0.593186	0.000000	13.325201	0.000000	0.593186	0.000000	13.325201	13.325201	0.000000	0.000001	0.999895	0.000087	0.000000	0.000016	0.000001	
382000	-96.245819	3605	2	12	'1 1 Z Z 0 0 1 Z 0 0 1 0 1 Z Z Z Z Z 1 Z 1 0 Z 1 Z Z 0 1 1 0 	12.106109	12.106109	0.000000	0.000000	0.345622	0.345622	12.106109	0.000000	0.345622	0.345622	12.106109	0.345622	12.106109	0.000000	0.000000	0.000000	0.000000	0.000000	12.106109	0.000000	12.106109	0.345622	0.000000	12.106109	0.000000	0.000000	0.345622	12.106109	12.106109	0.345622	0.071478	0.920592	0.005690	0.000007	0.001160	0.001074	
383000	-94.934832	1831	2	12	'1 1 Z Z Z 0 1 Z Z 0 1 Z 1 0 Z Z Z 1 Z Z 1 0 1 1 Z 0 1 1 1 0 	18.835731	18.835731	0.000000	0.000000	0.000000	2.641179	18.835731	0.000000	0.000000	2.641179	18.835731	0.000000	18.835731	2.641179	0.000000	0.000000	0.000000	18.835731	0.000000	0.000000	18.835731	2.641179	18.835731	18.835731	0.000000	2.641179	18.835731	18.835731	18.835731	2.641179	0.120008	0.769781	0.010289	0.000371	0.016653	0.082898	
384000	-93.299792	666	2	10	'1 1 Z 1 Z Z 1 Z Z 0 0 Z 1 Z Z 0 0 1 Z 0 1 0 1 1 0 1 Z 1 1 0 	17.382296	17.382296	0.000000	17.382296	0.000000	0.000000	17.382296	0.000000	0.000000	4.393073	4.393073	0.000000	17.382296	0.000000	0.000000	4.393073	4.393073	17.382296	0.000000	4.393073	17.382296	4.393073	17.382296	17.382296	4.393073	17.382296	0.000000	17.382296	17.382296	4.393073	0.110667	0.815714	0.005192	0.026354	0.032060	0.010013	
385000	-94.249762	84	2	10	'1 1 0 1 0 0 1 Z Z 0 0 Z 1 Z Z 0 0 1 Z Z 1 Z 1 1 Z 1 Z 1 1 0 	19.260497	19.260497	3.734435	19.260497	3.734435	3.734435	19.260497	0.000000	0.000000	3.734435	3.734435	0.000000	19.260497	0.000000	0.000000	3.734435	3.734435	19.260497	0.000000	0.000000	19.260497	0.000000	19.260497	19.260497	0.000000	19.260497	0.000000	19.260497	19.260497	3.734435	0.081046	0.896672	0.001665	0.009079	0.005768	0.005770	
386000	-95.928774	84	1	14	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 Z 0 0 0 0 	10.535891	10.535891	10.535891	10.535891	10.535891	0.000000	10.535891	0.000000	0.000000	10.535891	10.535891	0.000000	10.535891	0.000000	0.000000	0.000000	0.000000	10.535891	0.000000	0.000000	0.000000	0.000000	10.535891	0.000000	10.535891	0.000000	10.535891	10.535891	10.535891	10.535891	0.025021	0.948674	0.000786	0.000005	0.000456	0.025057	
387000	-96.549468	4008	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 Z Z Z Z Z Z 0 0 	12.873523	12.873523	0.000000	12.873523	12.873523	0.000000	12.873523	0.000000	0.000000	0.000000	12.873523	0.000000	12.873523	0.000000	0.000000	0.000000	0.000000	12.873523	0.000000	0.000000	12.873523	12.873523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.873523	12.873523	0.064431	0.879869	0.007412	0.000253	0.046236	0.001799	
