Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
42117	0.299428	7883	0.289611	2.111631	42117	0.299428	0.297880	0.283071	
42413	0.294037	7587	0.303546	2.111631	42413	0.294037	0.295480	0.283072	
41448	0.266478	8552	0.318756	2.111631	41448	0.266478	0.275420	0.283072	
42072	0.283871	7928	0.291877	2.111631	42072	0.283871	0.285140	0.283072	
42104	0.256603	7896	0.306104	2.111631	42104	0.256603	0.264420	0.283070	
41686	0.251859	8314	0.308756	2.111631	41686	0.251859	0.261320	0.283069	
41892	0.300893	8108	0.311297	2.111631	41892	0.300893	0.302580	0.283070	
42166	0.269649	7834	0.285933	2.111631	42166	0.269649	0.272200	0.283069	
41925	0.284413	8075	0.298328	2.111631	41925	0.284413	0.286660	0.283070	
42442	0.277979	7558	0.297830	2.111631	42442	0.277979	0.280980	0.283070	
41931	0.256493	8069	0.300037	2.111631	41931	0.256493	0.263520	0.283068	
42105	0.273340	7895	0.303103	2.111631	42105	0.273340	0.278040	0.283068	
42452	0.310610	7548	0.303127	2.111631	42452	0.310610	0.309480	0.283070	
42320	0.284145	7680	0.304688	2.111631	42320	0.284145	0.287300	0.283070	
42127	0.342108	7873	0.294170	2.111631	42127	0.342108	0.334560	0.283074	
41897	0.308900	8103	0.301123	2.111631	41897	0.308900	0.307640	0.283076	
42173	0.311645	7827	0.299859	2.111631	42173	0.311645	0.309800	0.283078	
41712	0.275029	8288	0.291506	2.111631	41712	0.275029	0.277760	0.283078	
41982	0.279929	8018	0.310052	2.111631	41982	0.279929	0.284760	0.283078	
42563	0.327538	7437	0.296894	2.111631	42563	0.327538	0.322980	0.283081	
41838	0.293011	8162	0.312791	2.111631	41838	0.293011	0.296240	0.283082	
42037	0.279421	7963	0.299008	2.111631	42037	0.279421	0.282540	0.283082	
42275	0.311839	7725	0.289191	2.111631	42275	0.311839	0.308340	0.283084	
41789	0.277274	8211	0.308123	2.111631	41789	0.277274	0.282340	0.283084	
41912	0.254462	8088	0.310336	2.111631	41912	0.254462	0.263500	0.283082	
41795	0.276373	8205	0.305180	2.111631	41795	0.276373	0.281100	0.283082	
41704	0.296614	8296	0.300265	2.111631	41704	0.296614	0.297220	0.283083	
41967	0.314414	8033	0.304743	2.111631	41967	0.314414	0.312860	0.283085	
42251	0.301247	7749	0.292167	2.111631	42251	0.301247	0.299840	0.283087	
41876	0.309772	8124	0.325086	2.111631	41876	0.309772	0.312260	0.283089	
41623	0.301732	8377	0.311687	2.111631	41623	0.301732	0.303400	0.283091	
42052	0.293066	7948	0.333040	2.111631	42052	0.293066	0.299420	0.283092	
41924	0.325494	8076	0.302377	2.111631	41924	0.325494	0.321760	0.283095	
41885	0.316772	8115	0.302526	2.111631	41885	0.316772	0.314460	0.283097	
42281	0.312386	7719	0.295634	2.111631	42281	0.312386	0.309800	0.283099	
42493	0.340574	7507	0.284002	2.111631	42493	0.340574	0.332080	0.283103	
42297	0.312954	7703	0.291575	2.111631	42297	0.312954	0.309660	0.283105	
42065	0.257102	7935	0.306868	2.111631	42065	0.257102	0.265000	0.283104	
41972	0.334890	8028	0.294096	2.111631	41972	0.334890	0.328340	0.283107	
42041	0.265217	7959	0.311094	2.111631	42041	0.265217	0.272520	0.283107	
41605	0.294123	8395	0.290649	2.111631	41605	0.294123	0.293540	0.283107	
41700	0.295444	8300	0.318554	2.111631	41700	0.295444	0.299280	0.283109	
42072	0.336899	7928	0.302472	2.111631	42072	0.336899	0.331440	0.283112	
42107	0.303299	7893	0.298492	2.111631	42107	0.303299	0.302540	0.283114	
41843	0.290538	8157	0.302317	2.111631	41843	0.290538	0.292460	0.283115	
41830	0.331676	8170	0.301346	2.111631	41830	0.331676	0.326720	0.283118	
42327	0.354856	7673	0.293757	2.111631	42327	0.354856	0.345480	0.283123	
42515	0.301494	7485	0.278424	2.111631	42515	0.301494	0.298040	0.283124	
41983	0.321011	8017	0.310839	2.111631	41983	0.321011	0.319380	0.283127	
41756	0.348788	8244	0.313440	2.111631	41756	0.348788	0.342960	0.283131	
41817	0.298874	8183	0.301112	2.111631	41817	0.298874	0.299240	0.283133	
41912	0.268873	8088	0.296118	2.111631	41912	0.268873	0.273280	0.283132	
42064	0.280596	7936	0.302293	2.111631	42064	0.280596	0.284040	0.283132	
42197	0.319904	7803	0.307830	2.111631	42197	0.319904	0.318020	0.283135	
41746	0.315863	8254	0.301914	2.111631	41746	0.315863	0.313560	0.283137	
42016	0.314285	7984	0.297345	2.111631	42016	0.314285	0.311580	0.283139	
42030	0.313681	7970	0.298996	2.111631	42030	0.313681	0.311340	0.283141	
41748	0.302290	8252	0.314106	2.111631	41748	0.302290	0.304240	0.283143	
41814	0.347156	8186	0.320425	2.111631	41814	0.347156	0.342780	0.283148	
42241	0.276225	7759	0.297203	2.111631	42241	0.276225	0.279480	0.283147	
42331	0.322010	7669	0.292346	2.111631	42331	0.322010	0.317460	0.283150	
42306	0.342457	7694	0.275539	2.111631	42306	0.342457	0.332160	0.283154	
42139	0.320653	7861	0.301870	2.111631	42139	0.320653	0.317700	0.283156	
42161	0.305970	7839	0.293150	2.111631	42161	0.305970	0.303960	0.283158	
41865	0.250209	8135	0.306699	2.111631	41865	0.250209	0.259400	0.283156	
42286	0.289434	7714	0.298548	2.111631	42286	0.289434	0.290840	0.283157	
42190	0.266532	7810	0.308451	2.111631	42190	0.266532	0.273080	0.283156	
42212	0.350919	7788	0.298536	2.111631	42212	0.350919	0.342760	0.283161	
41993	0.300455	8007	0.310229	2.111631	41993	0.300455	0.302020	0.283162	
42245	0.319872	7755	0.293101	2.111631	42245	0.319872	0.315720	0.283165	
41840	0.295961	8160	0.314828	2.111631	41840	0.295961	0.299040	0.283166	
42126	0.302165	7874	0.300991	2.111631	42126	0.302165	0.301980	0.283167	
42247	0.315999	7753	0.315620	2.111631	42247	0.315999	0.315940	0.283170	
41960	0.310510	8040	0.308333	2.111631	41960	0.310510	0.310160	0.283172	
41762	0.290072	8238	0.299345	2.111631	41762	0.290072	0.291600	0.283173	
41915	0.300775	8085	0.303154	2.111631	41915	0.300775	0.301160	0.283174	
41950	0.307414	8050	0.296646	2.111631	41950	0.307414	0.305680	0.283176	
41602	0.257440	8398	0.269707	2.111631	41602	0.257440	0.259500	0.283174	
41486	0.273827	8514	0.307024	2.111631	41486	0.273827	0.279480	0.283174	
42443	0.314964	7557	0.282387	2.111631	42443	0.314964	0.310040	0.283176	
42429	0.276698	7571	0.302074	2.111631	42429	0.276698	0.280540	0.283175	
41785	0.289195	8215	0.295557	2.111631	41785	0.289195	0.290240	0.283176	
41795	0.305156	8205	0.316392	2.111631	41795	0.305156	0.307000	0.283178	
42054	0.326414	7946	0.312484	2.111631	42054	0.326414	0.324200	0.283181	
42261	0.314948	7739	0.298876	2.111631	42261	0.314948	0.312460	0.283183	
41746	0.272793	8254	0.310880	2.111631	41746	0.272793	0.279080	0.283183	
42213	0.281904	7787	0.283164	2.111631	42213	0.281904	0.282100	0.283183	
41749	0.258928	8251	0.324082	2.111631	41749	0.258928	0.269680	0.283182	
41799	0.256011	8201	0.307645	2.111631	41799	0.256011	0.264480	0.283180	
41524	0.281837	8476	0.314063	2.111631	41524	0.281837	0.287300	0.283181	
41697	0.280500	8303	0.312658	2.111631	41697	0.280500	0.285840	0.283181	
41574	0.305624	8426	0.304534	2.111631	41574	0.305624	0.305440	0.283183	
42007	0.275406	7993	0.298011	2.111631	42007	0.275406	0.279020	0.283182	
41819	0.258638	8181	0.313165	2.111631	41819	0.258638	0.267560	0.283181	
41872	0.291484	8128	0.319021	2.111631	41872	0.291484	0.295960	0.283182	
42765	0.342406	7235	0.288874	2.111631	42765	0.342406	0.334660	0.283186	
42142	0.321200	7858	0.308094	2.111631	42142	0.321200	0.319140	0.283189	
42246	0.314042	7754	0.277534	2.111631	42246	0.314042	0.308380	0.283191	
41501	0.255777	8499	0.300977	2.111631	41501	0.255777	0.263460	0.283189	
41641	0.266060	8359	0.297524	2.111631	41641	0.266060	0.271320	0.283188	
42300	0.312719	7700	0.283636	2.111631	42300	0.312719	0.308240	0.283190	
42014	0.338649	7986	0.306662	2.111631	42014	0.338649	0.333540	0.283194	
42557	0.276782	7443	0.279457	2.111631	42557	0.276782	0.277180	0.283194	
41966	0.303269	8034	0.297361	2.111631	41966	0.303269	0.302320	0.283195	
42274	0.295714	7726	0.316852	2.111631	42274	0.295714	0.298980	0.283196	
42253	0.301706	7747	0.297276	2.111631	42253	0.301706	0.301020	0.283198	
41838	0.270759	8162	0.304215	2.111631	41838	0.270759	0.276220	0.283197	
42035	0.285762	7965	0.313371	2.111631	42035	0.285762	0.290160	0.283198	
42585	0.325655	7415	0.302765	2.111631	42585	0.325655	0.322260	0.283201	
42186	0.310767	7814	0.288457	2.111631	42186	0.310767	0.307280	0.283203	
42027	0.283270	7973	0.283708	2.111631	42027	0.283270	0.283340	0.283203	
42295	0.289609	7705	0.303699	2.111631	42295	0.289609	0.291780	0.283203	
41702	0.277493	8298	0.302965	2.111631	41702	0.277493	0.281720	0.283203	
41621	0.262031	8379	0.302065	2.111631	41621	0.262031	0.268740	0.283202	
42025	0.312838	7975	0.317116	2.111631	42025	0.312838	0.313520	0.283204	
41824	0.267884	8176	0.300024	2.111631	41824	0.267884	0.273140	0.283204	
41599	0.288781	8401	0.297346	2.111631	41599	0.288781	0.290220	0.283204	
42159	0.274105	7841	0.288356	2.111631	42159	0.274105	0.276340	0.283204	
41948	0.305760	8052	0.307625	2.111631	41948	0.305760	0.306060	0.283205	
41664	0.302299	8336	0.303743	2.111631	41664	0.302299	0.302540	0.283207	
42463	0.303629	7537	0.292026	2.111631	42463	0.303629	0.301880	0.283208	
42082	0.252816	7918	0.296540	2.111631	42082	0.252816	0.259740	0.283207	
41976	0.308772	8024	0.297732	2.111631	41976	0.308772	0.307000	0.283208	
42113	0.300169	7887	0.288703	2.111631	42113	0.300169	0.298360	0.283210	
41823	0.286111	8177	0.302434	2.111631	41823	0.286111	0.288780	0.283210	
42468	0.279740	7532	0.298194	2.111631	42468	0.279740	0.282520	0.283210	
41948	0.256842	8052	0.311972	2.111631	41948	0.256842	0.265720	0.283209	
42430	0.312232	7570	0.291810	2.111631	42430	0.312232	0.309140	0.283211	
42380	0.328056	7620	0.284908	2.111631	42380	0.328056	0.321480	0.283214	
42138	0.314918	7862	0.307683	2.111631	42138	0.314918	0.313780	0.283216	
41859	0.312501	8141	0.303034	2.111631	41859	0.312501	0.310960	0.283218	
41901	0.272571	8099	0.290283	2.111631	41901	0.272571	0.275440	0.283217	
42002	0.269273	7998	0.313203	2.111631	42002	0.269273	0.276300	0.283217	
42460	0.295431	7540	0.301857	2.111631	42460	0.295431	0.296400	0.283218	
42298	0.322072	7702	0.291872	2.111631	42298	0.322072	0.317420	0.283221	
42093	0.305538	7907	0.295687	2.111631	42093	0.305538	0.303980	0.283222	
42176	0.293176	7824	0.306493	2.111631	42176	0.293176	0.295260	0.283223	
42146	0.299317	7854	0.290553	2.111631	42146	0.299317	0.297940	0.283224	
41873	0.296348	8127	0.302203	2.111631	41873	0.296348	0.297300	0.283225	
42801	0.340763	7199	0.302681	2.111631	42801	0.340763	0.335280	0.283229	
41738	0.329915	8262	0.312999	2.111631	41738	0.329915	0.327120	0.283233	
42104	0.261828	7896	0.314590	2.111631	42104	0.261828	0.270160	0.283232	
41904	0.265703	8096	0.299284	2.111631	41904	0.265703	0.271140	0.283231	
41903	0.257977	8097	0.290972	2.111631	41903	0.257977	0.263320	0.283229	
42203	0.300192	7797	0.295242	2.111631	42203	0.300192	0.299420	0.283230	
41842	0.280579	8158	0.307551	2.111631	41842	0.280579	0.284980	0.283231	
42243	0.285894	7757	0.302050	2.111631	42243	0.285894	0.288400	0.283231	
42276	0.311832	7724	0.307095	2.111631	42276	0.311832	0.311100	0.283233	
42464	0.323969	7536	0.294851	2.111631	42464	0.323969	0.319580	0.283236	
41883	0.307643	8117	0.318467	2.111631	41883	0.307643	0.309400	0.283238	
41725	0.320623	8275	0.303927	2.111631	41725	0.320623	0.317860	0.283241	
41867	0.316693	8133	0.310709	2.111631	41867	0.316693	0.315720	0.283243	
41949	0.277313	8051	0.308160	2.111631	41949	0.277313	0.282280	0.283243	
42184	0.291556	7816	0.309237	2.111631	42184	0.291556	0.294320	0.283244	
41783	0.310820	8217	0.294146	2.111631	41783	0.310820	0.308080	0.283246	
41955	0.322655	8045	0.306650	2.111631	41955	0.322655	0.320080	0.283249	
41904	0.310448	8096	0.306324	2.111631	41904	0.310448	0.309780	0.283251	
41702	0.254640	8298	0.303808	2.111631	41702	0.254640	0.262800	0.283249	
42263	0.313063	7737	0.295980	2.111631	42263	0.313063	0.310420	0.283251	
42380	0.324870	7620	0.296063	2.111631	42380	0.324870	0.320480	0.283254	
41900	0.269260	8100	0.302716	2.111631	41900	0.269260	0.274680	0.283253	
42032	0.326323	7968	0.307856	2.111631	42032	0.326323	0.323380	0.283256	
41902	0.308124	8098	0.287108	2.111631	41902	0.308124	0.304720	0.283258	
41602	0.286669	8398	0.315551	2.111631	41602	0.286669	0.291520	0.283259	
42372	0.327480	7628	0.289329	2.111631	42372	0.327480	0.321660	0.283262	
41653	0.272537	8347	0.296035	2.111631	41653	0.272537	0.276460	0.283261	
41697	0.296256	8303	0.308563	2.111631	41697	0.296256	0.298300	0.283262	
42266	0.308309	7734	0.287432	2.111631	42266	0.308309	0.305080	0.283264	
42187	0.301230	7813	0.283630	2.111631	42187	0.301230	0.298480	0.283265	
42413	0.290029	7587	0.310399	2.111631	42413	0.290029	0.293120	0.283266	
42032	0.298439	7968	0.298444	2.111631	42032	0.298439	0.298440	0.283267	
42215	0.309392	7785	0.319717	2.111631	42215	0.309392	0.311000	0.283269	
41818	0.291143	8182	0.303838	2.111631	41818	0.291143	0.293220	0.283270	
42532	0.330410	7468	0.279727	2.111631	42532	0.330410	0.322840	0.283273	
42303	0.336501	7697	0.304274	2.111631	42303	0.336501	0.331540	0.283277	
41587	0.281699	8413	0.306787	2.111631	41587	0.281699	0.285920	0.283277	
41988	0.299276	8012	0.305167	2.111631	41988	0.299276	0.300220	0.283278	
41829	0.293983	8171	0.303268	2.111631	41829	0.293983	0.295500	0.283279	
42101	0.301727	7899	0.293202	2.111631	42101	0.301727	0.300380	0.283280	
42375	0.295009	7625	0.292328	2.111631	42375	0.295009	0.294600	0.283281	
42307	0.343253	7693	0.277135	2.111631	42307	0.343253	0.333080	0.283285	
42324	0.300302	7676	0.289734	2.111631	42324	0.300302	0.298680	0.283286	
42182	0.302191	7818	0.283704	2.111631	42182	0.302191	0.299300	0.283288	
41885	0.279838	8115	0.314479	2.111631	41885	0.279838	0.285460	0.283288	
42016	0.294673	7984	0.295215	2.111631	42016	0.294673	0.294760	0.283289	
42489	0.309515	7511	0.291040	2.111631	42489	0.309515	0.306740	0.283290	
41736	0.265215	8264	0.314255	2.111631	41736	0.265215	0.273320	0.283290	
42620	0.327898	7380	0.284011	2.111631	42620	0.327898	0.321420	0.283293	
42403	0.299484	7597	0.311044	2.111631	42403	0.299484	0.301240	0.283294	
42666	0.328950	7334	0.310472	2.111631	42666	0.328950	0.326240	0.283297	
42067	0.279507	7933	0.299887	2.111631	42067	0.279507	0.282740	0.283297	
42827	0.329418	7173	0.276593	2.111631	42827	0.329418	0.321840	0.283300	
41919	0.291658	8081	0.306274	2.111631	41919	0.291658	0.294020	0.283301	
41947	0.276611	8053	0.319632	2.111631	41947	0.276611	0.283540	0.283301	
41539	0.262428	8461	0.311074	2.111631	41539	0.262428	0.270660	0.283300	
41737	0.299159	8263	0.311025	2.111631	41737	0.299159	0.301120	0.283301	
42015	0.285279	7985	0.306575	2.111631	42015	0.285279	0.288680	0.283302	
42004	0.328588	7996	0.309280	2.111631	42004	0.328588	0.325500	0.283305	
42354	0.335104	7646	0.283155	2.111631	42354	0.335104	0.327160	0.283308	
42219	0.329354	7781	0.298162	2.111631	42219	0.329354	0.324500	0.283312	
42163	0.286531	7837	0.304836	2.111631	42163	0.286531	0.289400	0.283312	
42540	0.319111	7460	0.276408	2.111631	42540	0.319111	0.312740	0.283314	
42225	0.277798	7775	0.307395	2.111631	42225	0.277798	0.282400	0.283314	
41743	0.281077	8257	0.314521	2.111631	41743	0.281077	0.286600	0.283314	
41661	0.296800	8339	0.313467	2.111631	41661	0.296800	0.299580	0.283316	
41780	0.274868	8220	0.297080	2.111631	41780	0.274868	0.278520	0.283315	
41798	0.319752	8202	0.290173	2.111631	41798	0.319752	0.314900	0.283318	
41844	0.313665	8156	0.317190	2.111631	41844	0.313665	0.314240	0.283320	
42111	0.256703	7889	0.318291	2.111631	42111	0.256703	0.266420	0.283319	
42251	0.299733	7749	0.289070	2.111631	42251	0.299733	0.298080	0.283320	
41989	0.292886	8011	0.308076	2.111631	41989	0.292886	0.295320	0.283321	
42554	0.295507	7446	0.300295	2.111631	42554	0.295507	0.296220	0.283322	
41965	0.309710	8035	0.302178	2.111631	41965	0.309710	0.308500	0.283324	
42370	0.292802	7630	0.301573	2.111631	42370	0.292802	0.294140	0.283325	
42279	0.294780	7721	0.303717	2.111631	42279	0.294780	0.296160	0.283326	
42281	0.284407	7719	0.288379	2.111631	42281	0.284407	0.285020	0.283326	
42292	0.313842	7708	0.296575	2.111631	42292	0.313842	0.311180	0.283328	
41949	0.291640	8051	0.297603	2.111631	41949	0.291640	0.292600	0.283329	
42025	0.296347	7975	0.292038	2.111631	42025	0.296347	0.295660	0.283329	
41987	0.255531	8013	0.309622	2.111631	41987	0.255531	0.264200	0.283328	
42279	0.300054	7721	0.300350	2.111631	42279	0.300054	0.300100	0.283329	
41688	0.266504	8312	0.320140	2.111631	41688	0.266504	0.275420	0.283329	
42004	0.271926	7996	0.296398	2.111631	42004	0.271926	0.275840	0.283328	
41960	0.279075	8040	0.309950	2.111631	41960	0.279075	0.284040	0.283328	
42309	0.328913	7691	0.299441	2.111631	42309	0.328913	0.324380	0.283331	
42670	0.319100	7330	0.298909	2.111631	42670	0.319100	0.316140	0.283334	
42025	0.264295	7975	0.312226	2.111631	42025	0.264295	0.271940	0.283333	
41988	0.295870	8012	0.303420	2.111631	41988	0.295870	0.297080	0.283334	
41705	0.265364	8295	0.296926	2.111631	41705	0.265364	0.270600	0.283333	
42332	0.340641	7668	0.284950	2.111631	42332	0.340641	0.332100	0.283337	
42028	0.285381	7972	0.291771	2.111631	42028	0.285381	0.286400	0.283337	
42006	0.272390	7994	0.302727	2.111631	42006	0.272390	0.277240	0.283337	
42078	0.342103	7922	0.301818	2.111631	42078	0.342103	0.335720	0.283341	
42482	0.280213	7518	0.299681	2.111631	42482	0.280213	0.283140	0.283341	
42178	0.280028	7822	0.291741	2.111631	42178	0.280028	0.281860	0.283340	
42027	0.308825	7973	0.320582	2.111631	42027	0.308825	0.310700	0.283342	
41787	0.274751	8213	0.296116	2.111631	41787	0.274751	0.278260	0.283342	
41761	0.271186	8239	0.305377	2.111631	41761	0.271186	0.276820	0.283342	
42860	0.340317	7140	0.278291	2.111631	42860	0.340317	0.331460	0.283345	
41801	0.326667	8199	0.316502	2.111631	41801	0.326667	0.325000	0.283348	
41979	0.320756	8021	0.299090	2.111631	41979	0.320756	0.317280	0.283351	
41861	0.266190	8139	0.313429	2.111631	41861	0.266190	0.273880	0.283350	
41717	0.256370	8283	0.324037	2.111631	41717	0.256370	0.267580	0.283349	
42063	0.303592	7937	0.323044	2.111631	42063	0.303592	0.306680	0.283351	
41826	0.262564	8174	0.312209	2.111631	41826	0.262564	0.270680	0.283350	
41862	0.303927	8138	0.293930	2.111631	41862	0.303927	0.302300	0.283351	
42097	0.320522	7903	0.298241	2.111631	42097	0.320522	0.317000	0.283354	
41800	0.288158	8200	0.311463	2.111631	41800	0.288158	0.291980	0.283355	
41965	0.302705	8035	0.313379	2.111631	41965	0.302705	0.304420	0.283356	
42425	0.287826	7575	0.264554	2.111631	42425	0.287826	0.284300	0.283356	
41779	0.312358	8221	0.319791	2.111631	41779	0.312358	0.313580	0.283359	
42047	0.279045	7953	0.307808	2.111631	42047	0.279045	0.283620	0.283359	
41557	0.280651	8443	0.295866	2.111631	41557	0.280651	0.283220	0.283359	
41906	0.271369	8094	0.305164	2.111631	41906	0.271369	0.276840	0.283358	
41888	0.275926	8112	0.300049	2.111631	41888	0.275926	0.279840	0.283358	
41707	0.277603	8293	0.301821	2.111631	41707	0.277603	0.281620	0.283358	
41473	0.273817	8527	0.299167	2.111631	41473	0.273817	0.278140	0.283357	
42278	0.323005	7722	0.270396	2.111631	42278	0.323005	0.314880	0.283360	
42119	0.316342	7881	0.314300	2.111631	42119	0.316342	0.316020	0.283362	
41718	0.246201	8282	0.311760	2.111631	41718	0.246201	0.257060	0.283360	
41901	0.279635	8099	0.302383	2.111631	41901	0.279635	0.283320	0.283360	
42112	0.301909	7888	0.286765	2.111631	42112	0.301909	0.299520	0.283361	
42271	0.299165	7729	0.289688	2.111631	42271	0.299165	0.297700	0.283363	
41968	0.299562	8032	0.289343	2.111631	41968	0.299562	0.297920	0.283364	
42536	0.332800	7464	0.301313	2.111631	42536	0.332800	0.328100	0.283367	
42223	0.297729	7777	0.298958	2.111631	42223	0.297729	0.297920	0.283368	
41891	0.283283	8109	0.300530	2.111631	41891	0.283283	0.286080	0.283368	
41882	0.295449	8118	0.315965	2.111631	41882	0.295449	0.298780	0.283370	
42024	0.267752	7976	0.294885	2.111631	42024	0.267752	0.272080	0.283369	
42039	0.317229	7961	0.306871	2.111631	42039	0.317229	0.315580	0.283371	
41900	0.298329	8100	0.305432	2.111631	41900	0.298329	0.299480	0.283372	
41886	0.296519	8114	0.303180	2.111631	41886	0.296519	0.297600	0.283373	
41984	0.273366	8016	0.320110	2.111631	41984	0.273366	0.280860	0.283373	
42142	0.334180	7858	0.294731	2.111631	42142	0.334180	0.327980	0.283377	
42332	0.307640	7668	0.309077	2.111631	42332	0.307640	0.307860	0.283379	
42255	0.312389	7745	0.310910	2.111631	42255	0.312389	0.312160	0.283381	
42302	0.311758	7698	0.298389	2.111631	42302	0.311758	0.309700	0.283383	
42284	0.320026	7716	0.282141	2.111631	42284	0.320026	0.314180	0.283385	
41623	0.313192	8377	0.287454	2.111631	41623	0.313192	0.308880	0.283387	
42220	0.284012	7780	0.311311	2.111631	42220	0.284012	0.288260	0.283387	
42263	0.300665	7737	0.301797	2.111631	42263	0.300665	0.300840	0.283389	
42092	0.299463	7908	0.299570	2.111631	42092	0.299463	0.299480	0.283390	
42440	0.321678	7560	0.290608	2.111631	42440	0.321678	0.316980	0.283392	
42293	0.321779	7707	0.285066	2.111631	42293	0.321779	0.316120	0.283395	
41933	0.281211	8067	0.307301	2.111631	41933	0.281211	0.285420	0.283395	
42162	0.286158	7838	0.302628	2.111631	42162	0.286158	0.288740	0.283396	
42202	0.331927	7798	0.292254	2.111631	42202	0.331927	0.325740	0.283399	
42282	0.338111	7718	0.293859	2.111631	42282	0.338111	0.331280	0.283402	
42014	0.276051	7986	0.314050	2.111631	42014	0.276051	0.282120	0.283402	
41883	0.249457	8117	0.312923	2.111631	41883	0.249457	0.259760	0.283400	
41554	0.300645	8446	0.320152	2.111631	41554	0.300645	0.303940	0.283402	
42469	0.370199	7531	0.286018	2.111631	42469	0.370199	0.357520	0.283408	
42034	0.275777	7966	0.295757	2.111631	42034	0.275777	0.278960	0.283407	
42091	0.293816	7909	0.300038	2.111631	42091	0.293816	0.294800	0.283408	
41917	0.294725	8083	0.281455	2.111631	41917	0.294725	0.292580	0.283409	
41956	0.302555	8044	0.307931	2.111631	41956	0.302555	0.303420	0.283410	
42001	0.271946	7999	0.304413	2.111631	42001	0.271946	0.277140	0.283410	
41889	0.288023	8111	0.320306	2.111631	41889	0.288023	0.293260	0.283411	
41944	0.256604	8056	0.297170	2.111631	41944	0.256604	0.263140	0.283409	
41971	0.296562	8029	0.294184	2.111631	41971	0.296562	0.296180	0.283410	
41764	0.277033	8236	0.302817	2.111631	41764	0.277033	0.281280	0.283410	
42059	0.288880	7941	0.306385	2.111631	42059	0.288880	0.291660	0.283411	
42105	0.296212	7895	0.303737	2.111631	42105	0.296212	0.297400	0.283412	
42130	0.292998	7870	0.302160	2.111631	42130	0.292998	0.294440	0.283412	
42350	0.336057	7650	0.294641	2.111631	42350	0.336057	0.329720	0.283416	
42125	0.342291	7875	0.310222	2.111631	42125	0.342291	0.337240	0.283420	
42512	0.315770	7488	0.299145	2.111631	42512	0.315770	0.313280	0.283422	
41819	0.301227	8181	0.306442	2.111631	41819	0.301227	0.302080	0.283424	
42189	0.355235	7811	0.302138	2.111631	42189	0.355235	0.346940	0.283429	
41915	0.279327	8085	0.296104	2.111631	41915	0.279327	0.282040	0.283429	
42243	0.308430	7757	0.272399	2.111631	42243	0.308430	0.302840	0.283430	
42665	0.328982	7335	0.280709	2.111631	42665	0.328982	0.321900	0.283433	
42371	0.330721	7629	0.294665	2.111631	42371	0.330721	0.325220	0.283436	
41972	0.318665	8028	0.309666	2.111631	41972	0.318665	0.317220	0.283439	
42466	0.284227	7534	0.297584	2.111631	42466	0.284227	0.286240	0.283439	
41992	0.311059	8008	0.309690	2.111631	41992	0.311059	0.310840	0.283441	
42264	0.284994	7736	0.291882	2.111631	42264	0.284994	0.286060	0.283441	
41719	0.351974	8281	0.316387	2.111631	41719	0.351974	0.346080	0.283446	
42496	0.336126	7504	0.290912	2.111631	42496	0.336126	0.329340	0.283449	
41400	0.303792	8600	0.317558	2.111631	41400	0.303792	0.306160	0.283451	
42038	0.294258	7962	0.306832	2.111631	42038	0.294258	0.296260	0.283452	
42152	0.275171	7848	0.303389	2.111631	42152	0.275171	0.279600	0.283452	
42380	0.284663	7620	0.277428	2.111631	42380	0.284663	0.283560	0.283452	
41872	0.267864	8128	0.318898	2.111631	41872	0.267864	0.276160	0.283451	
42103	0.289314	7897	0.303026	2.111631	42103	0.289314	0.291480	0.283452	
42348	0.291678	7652	0.303189	2.111631	42348	0.291678	0.293440	0.283453	
42300	0.324208	7700	0.307013	2.111631	42300	0.324208	0.321560	0.283455	
42042	0.283835	7958	0.312264	2.111631	42042	0.283835	0.288360	0.283456	
42430	0.346099	7570	0.301321	2.111631	42430	0.346099	0.339320	0.283460	
41790	0.297464	8210	0.309501	2.111631	41790	0.297464	0.299440	0.283461	
42079	0.306162	7921	0.290999	2.111631	42079	0.306162	0.303760	0.283463	
42447	0.294084	7553	0.298160	2.111631	42447	0.294084	0.294700	0.283464	
42638	0.340659	7362	0.270850	2.111631	42638	0.340659	0.330380	0.283467	
41510	0.278246	8490	0.309423	2.111631	41510	0.278246	0.283540	0.283467	
41962	0.275178	8038	0.297089	2.111631	41962	0.275178	0.278700	0.283467	
42049	0.303027	7951	0.291033	2.111631	42049	0.303027	0.301120	0.283468	
42138	0.305164	7862	0.309082	2.111631	42138	0.305164	0.305780	0.283470	
42495	0.282386	7505	0.283278	2.111631	42495	0.282386	0.282520	0.283470	
41727	0.290459	8273	0.319473	2.111631	41727	0.290459	0.295260	0.283471	
42272	0.306231	7728	0.290114	2.111631	42272	0.306231	0.303740	0.283472	
41681	0.281543	8319	0.303041	2.111631	41681	0.281543	0.285120	0.283472	
42540	0.337964	7460	0.294370	2.111631	42540	0.337964	0.331460	0.283476	
42072	0.269205	7928	0.310040	2.111631	42072	0.269205	0.275680	0.283475	
41820	0.291416	8180	0.311736	2.111631	41820	0.291416	0.294740	0.283476	
41884	0.285789	8116	0.296451	2.111631	41884	0.285789	0.287520	0.283477	
41906	0.259199	8094	0.307882	2.111631	41906	0.259199	0.267080	0.283475	
42008	0.286017	7992	0.314690	2.111631	42008	0.286017	0.290600	0.283476	
