Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
45707	0.645569	4293	0.279991	5.000000	45707	0.645569	0.614180	0.405160	
45104	0.606332	4896	0.246732	5.000000	45104	0.606332	0.571120	0.405178	
45353	0.625515	4647	0.270282	5.000000	45353	0.625515	0.592500	0.405199	
45082	0.560645	4918	0.256202	5.000000	45082	0.560645	0.530700	0.405213	
42922	0.249918	7078	0.188047	5.000000	42922	0.249918	0.241160	0.405195	
44205	0.373578	5795	0.219500	4.297255	44205	0.373578	0.355720	0.405189	
45324	0.626688	4676	0.266467	4.294314	45324	0.626688	0.593000	0.405210	
42930	0.243979	7070	0.196040	5.000000	42930	0.243979	0.237200	0.405191	
43767	0.352549	6233	0.215787	4.306467	43767	0.352549	0.335500	0.405184	
43517	0.254866	6483	0.207620	4.307023	43517	0.254866	0.248740	0.405166	
44908	0.535495	5092	0.247251	4.306850	44908	0.535495	0.506140	0.405177	
45418	0.620811	4582	0.280009	5.000000	45418	0.620811	0.589580	0.405198	
44195	0.247969	5805	0.232558	5.000000	44195	0.247969	0.246180	0.405180	
46473	0.157511	3527	0.368302	4.309019	46473	0.157511	0.172380	0.405154	
46402	0.304276	3598	0.374097	2.216812	46402	0.304276	0.309300	0.405144	
46302	0.162390	3698	0.377772	4.286454	46302	0.162390	0.178320	0.405118	
46439	0.181873	3561	0.381634	3.735352	46439	0.181873	0.196100	0.405095	
44980	0.221387	5020	0.275299	3.691864	44980	0.221387	0.226800	0.405075	
43692	0.323492	6308	0.221465	4.270363	43692	0.323492	0.310620	0.405064	
44999	0.529345	5001	0.241752	4.271552	44999	0.529345	0.500580	0.405075	
44608	0.391253	5392	0.226632	5.000000	44608	0.391253	0.373500	0.405072	
45003	0.493634	4997	0.240945	4.268387	45003	0.493634	0.468380	0.405079	
43360	0.343035	6640	0.217319	5.000000	43360	0.343035	0.326340	0.405070	
42466	0.206942	7534	0.183170	4.274286	42466	0.206942	0.203360	0.405047	
44365	0.455990	5635	0.219166	4.276448	44365	0.455990	0.429300	0.405050	
44206	0.367710	5794	0.234380	5.000000	44206	0.367710	0.352260	0.405044	
43598	0.275678	6402	0.202593	4.274941	43598	0.275678	0.266320	0.405029	
45080	0.549268	4920	0.249593	4.269635	45080	0.549268	0.519780	0.405042	
46230	0.253493	3770	0.378780	5.000000	46230	0.253493	0.262940	0.405026	
46681	0.163771	3319	0.389575	4.278701	46681	0.163771	0.178760	0.405000	
46679	0.242379	3321	0.377597	2.853349	46679	0.242379	0.251360	0.404983	
44601	0.458712	5399	0.221523	4.263942	44601	0.458712	0.433100	0.404986	
43606	0.320667	6394	0.217235	5.000000	43606	0.320667	0.307440	0.404976	
43278	0.225403	6722	0.202023	4.269625	43278	0.225403	0.222260	0.404955	
45597	0.660482	4403	0.274586	4.270155	45597	0.660482	0.626500	0.404980	
45399	0.597502	4601	0.256683	5.000000	45399	0.597502	0.566140	0.404998	
43392	0.205499	6608	0.204600	5.000000	43392	0.205499	0.205380	0.404976	
45247	0.616638	4753	0.263202	4.267120	45247	0.616638	0.583040	0.404995	
45461	0.595038	4539	0.282661	5.000000	45461	0.595038	0.566680	0.405013	
43954	0.429335	6046	0.212868	5.000000	43954	0.429335	0.403160	0.405013	
45108	0.609338	4892	0.266353	5.000000	45108	0.609338	0.575780	0.405032	
45312	0.576271	4688	0.263225	5.000000	45312	0.576271	0.546920	0.405048	
45385	0.635562	4615	0.260672	5.000000	45385	0.635562	0.600960	0.405070	
43842	0.321313	6158	0.230919	5.000000	43842	0.321313	0.310180	0.405059	
43917	0.324703	6083	0.213217	4.265764	43917	0.324703	0.311140	0.405049	
42948	0.196447	7052	0.218661	4.266718	42948	0.196447	0.199580	0.405026	
44151	0.390025	5849	0.229612	2.720286	44151	0.390025	0.371260	0.405022	
45136	0.617290	4864	0.269120	4.253946	45136	0.617290	0.583420	0.405042	
44919	0.570249	5081	0.252903	5.000000	44919	0.570249	0.538000	0.405057	
44334	0.412099	5666	0.241087	5.000000	44334	0.412099	0.392720	0.405056	
45406	0.616835	4594	0.257510	5.000000	45406	0.616835	0.583820	0.405075	
45312	0.568503	4688	0.271971	5.000000	45312	0.568503	0.540700	0.405090	
45067	0.512415	4933	0.246098	5.000000	45067	0.512415	0.486140	0.405100	
44351	0.395459	5649	0.240574	5.000000	44351	0.395459	0.377960	0.405096	
44687	0.514960	5313	0.234331	4.255331	44687	0.514960	0.485140	0.405105	
42728	0.279957	7272	0.179730	5.000000	42728	0.279957	0.265380	0.405090	
43932	0.428412	6068	0.190508	4.255165	43932	0.428412	0.399540	0.405089	
43162	0.280200	6838	0.196256	5.000000	43162	0.280200	0.268720	0.405074	
44483	0.407257	5517	0.218960	4.278345	44483	0.407257	0.386480	0.405072	
45124	0.587714	4876	0.237695	5.000000	45124	0.587714	0.553580	0.405089	
45331	0.607377	4669	0.265581	5.000000	45331	0.607377	0.575460	0.405107	
44426	0.434700	5574	0.251884	5.000000	44426	0.434700	0.414320	0.405108	
45692	0.650376	4308	0.287140	5.000000	45692	0.650376	0.619080	0.405132	
45184	0.569958	4816	0.261005	5.000000	45184	0.569958	0.540200	0.405147	
45029	0.566146	4971	0.243613	5.000000	45029	0.566146	0.534080	0.405162	
45695	0.642237	4305	0.277352	5.000000	45695	0.642237	0.610820	0.405184	
44385	0.463986	5615	0.230632	5.000000	44385	0.463986	0.437780	0.405188	
43742	0.415253	6258	0.232662	5.000000	43742	0.415253	0.392400	0.405187	
44337	0.152829	5663	0.270528	5.000000	44337	0.152829	0.166160	0.405160	
46296	0.238898	3704	0.383639	2.869801	46296	0.238898	0.249620	0.405143	
46375	0.163450	3625	0.389517	4.255779	46375	0.163450	0.179840	0.405118	
46309	0.195275	3691	0.399621	3.545969	46309	0.195275	0.210360	0.405096	
46606	0.222139	3394	0.379788	3.103242	46606	0.222139	0.232840	0.405077	
44747	0.365052	5253	0.235294	4.237893	44747	0.365052	0.351420	0.405071	
44061	0.440458	5939	0.226132	4.227793	44061	0.440458	0.415000	0.405072	
43485	0.201932	6515	0.222717	5.000000	43485	0.201932	0.204640	0.405050	
44167	0.402246	5833	0.229727	4.238721	44167	0.402246	0.382120	0.405047	
45424	0.587949	4576	0.255463	5.000000	45424	0.587949	0.557520	0.405064	
44659	0.495600	5341	0.249766	5.000000	44659	0.495600	0.469340	0.405071	
45143	0.547350	4857	0.246654	5.000000	45143	0.547350	0.518140	0.405084	
46109	0.217636	3891	0.372912	5.000000	46109	0.217636	0.229720	0.405065	
46383	0.164996	3617	0.399226	4.238192	46383	0.164996	0.181940	0.405040	
46166	0.309773	3834	0.363589	2.486634	46166	0.309773	0.313900	0.405030	
44448	0.439165	5552	0.214157	4.215553	44448	0.439165	0.414180	0.405031	
44555	0.456402	5445	0.236364	5.000000	44555	0.456402	0.432440	0.405034	
42791	0.186488	7209	0.193231	5.000000	42791	0.186488	0.187460	0.405010	
44198	0.333612	5802	0.190624	2.715083	44198	0.333612	0.317020	0.405000	
43511	0.229206	6489	0.202651	4.195267	43511	0.229206	0.225760	0.404980	
44142	0.402474	5858	0.216627	4.195933	44142	0.402474	0.380700	0.404977	
44515	0.475278	5485	0.234822	5.000000	44515	0.475278	0.448900	0.404982	
43875	0.385641	6125	0.227102	5.000000	43875	0.385641	0.366220	0.404978	
43966	0.310331	6034	0.231687	4.194188	43966	0.310331	0.300840	0.404966	
45092	0.657434	4908	0.256724	4.191099	45092	0.657434	0.618100	0.404990	
45462	0.552417	4538	0.254958	5.000000	45462	0.552417	0.525420	0.405003	
42860	0.254106	7140	0.207703	5.000000	42860	0.254106	0.247480	0.404986	
44810	0.502923	5190	0.215029	4.206304	44810	0.502923	0.473040	0.404993	
46296	0.362688	3704	0.348002	5.000000	46296	0.362688	0.361600	0.404989	
45342	0.636297	4658	0.262344	4.214912	45342	0.636297	0.601460	0.405010	
44674	0.506066	5326	0.234510	4.580789	44674	0.506066	0.477140	0.405018	
42935	0.182112	7065	0.204671	5.000000	42935	0.182112	0.185300	0.404994	
43657	0.268067	6343	0.202901	3.340621	43657	0.268067	0.259800	0.404978	
43659	0.385556	6341	0.210850	4.227223	43659	0.385556	0.363400	0.404973	
43955	0.230213	6045	0.218859	4.224431	43955	0.230213	0.228840	0.404954	
44354	0.372571	5646	0.212363	4.229869	44354	0.372571	0.354480	0.404948	
44538	0.449639	5462	0.224826	4.236570	44538	0.449639	0.425080	0.404951	
43431	0.229421	6569	0.229259	4.365229	43431	0.229421	0.229400	0.404931	
43568	0.249426	6432	0.204602	4.237498	43568	0.249426	0.243660	0.404913	
45146	0.506844	4854	0.247013	4.239415	45146	0.506844	0.481620	0.404922	
43620	0.371160	6380	0.203135	5.000000	43620	0.371160	0.349720	0.404916	
44753	0.492347	5247	0.246236	4.234661	44753	0.492347	0.466520	0.404922	
45249	0.616765	4751	0.264997	5.000000	45249	0.616765	0.583340	0.404942	
42960	0.301420	7040	0.175852	5.000000	42960	0.301420	0.283740	0.404929	
45107	0.591216	4893	0.265481	4.234444	45107	0.591216	0.559340	0.404946	
45203	0.527177	4797	0.244111	5.000000	45203	0.527177	0.500020	0.404956	
42838	0.182455	7162	0.207763	5.000000	42838	0.182455	0.186080	0.404932	
43867	0.262658	6133	0.186369	4.047153	43867	0.262658	0.253300	0.404915	
43474	0.199890	6526	0.190009	4.233778	43474	0.199890	0.198600	0.404893	
44978	0.620036	5022	0.258463	3.712534	44978	0.620036	0.583720	0.404912	
45365	0.588052	4635	0.257389	5.000000	45365	0.588052	0.557400	0.404929	
45456	0.599481	4544	0.259243	5.000000	45456	0.599481	0.568560	0.404947	
44642	0.467900	5358	0.244308	5.000000	44642	0.467900	0.443940	0.404952	
45259	0.585519	4741	0.272938	5.000000	45259	0.585519	0.555880	0.404968	
44838	0.505152	5162	0.227044	5.000000	44838	0.505152	0.476440	0.404976	
44300	0.416772	5700	0.207368	5.000000	44300	0.416772	0.392900	0.404975	
45338	0.654793	4662	0.280137	5.000000	45338	0.654793	0.619860	0.404999	
44452	0.473320	5548	0.234859	5.000000	44452	0.473320	0.446860	0.405003	
43141	0.206045	6859	0.223356	5.000000	43141	0.206045	0.208420	0.404981	
46028	0.655818	3972	0.287513	4.231829	46028	0.655818	0.626560	0.405006	
45885	0.660739	4115	0.288457	4.334841	45885	0.660739	0.630100	0.405031	
44634	0.570977	5366	0.230526	5.000000	44634	0.570977	0.534440	0.405045	
43993	0.439593	6007	0.217746	5.000000	43993	0.439593	0.412940	0.405046	
43741	0.365218	6259	0.217127	5.000000	43741	0.365218	0.346680	0.405039	
42883	0.191428	7117	0.205143	4.267320	42883	0.191428	0.193380	0.405016	
43602	0.288083	6398	0.197249	3.038831	43602	0.288083	0.276460	0.405002	
43612	0.195818	6388	0.206011	4.253515	43612	0.195818	0.197120	0.404979	
44409	0.432412	5591	0.238955	3.639958	44409	0.432412	0.410780	0.404980	
44975	0.429283	5025	0.238607	5.000000	44975	0.429283	0.410120	0.404980	
45669	0.634719	4331	0.293697	5.000000	45669	0.634719	0.605180	0.405002	
44931	0.549042	5069	0.241862	5.000000	44931	0.549042	0.517900	0.405015	
45472	0.613432	4528	0.262147	5.000000	45472	0.613432	0.581620	0.405034	
45084	0.536709	4916	0.252238	5.000000	45084	0.536709	0.508740	0.405046	
45667	0.592550	4333	0.245788	5.000000	45667	0.592550	0.562500	0.405063	
45416	0.628919	4584	0.279887	5.000000	45416	0.628919	0.596920	0.405084	
45304	0.606282	4696	0.257666	5.000000	45304	0.606282	0.573540	0.405103	
45401	0.606352	4599	0.260057	5.000000	45401	0.606352	0.574500	0.405121	
42658	0.245980	7342	0.162490	5.000000	42658	0.245980	0.233720	0.405102	
44826	0.532437	5174	0.247391	4.254249	44826	0.532437	0.502940	0.405113	
45147	0.583184	4853	0.270760	5.000000	45147	0.583184	0.552860	0.405129	
45311	0.599634	4689	0.250586	5.000000	45311	0.599634	0.566900	0.405147	
45768	0.633084	4232	0.289698	5.000000	45768	0.633084	0.604020	0.405169	
45434	0.604085	4566	0.280771	5.000000	45434	0.604085	0.574560	0.405188	
45528	0.612261	4472	0.274150	5.000000	45528	0.612261	0.582020	0.405207	
44060	0.384680	5940	0.226768	5.000000	44060	0.384680	0.365920	0.405203	
46084	0.188156	3916	0.362870	4.256012	46084	0.188156	0.201840	0.405181	
46326	0.175387	3674	0.369080	4.099739	46326	0.175387	0.189620	0.405157	
46268	0.188186	3732	0.374866	3.705747	46268	0.188186	0.202120	0.405134	
46325	0.307696	3675	0.376054	2.217581	46325	0.307696	0.312720	0.405124	
46326	0.161918	3674	0.364181	4.215819	46326	0.161918	0.176780	0.405099	
46637	0.202028	3363	0.384775	3.399933	46637	0.202028	0.214320	0.405078	
46338	0.161574	3662	0.376297	4.207717	46338	0.161574	0.177300	0.405053	
46230	0.208393	3770	0.372944	3.277209	46230	0.208393	0.220800	0.405033	
46506	0.161399	3494	0.381797	4.199402	46506	0.161399	0.176800	0.405008	
46642	0.242593	3358	0.399643	2.832534	46642	0.242593	0.253140	0.404991	
46331	0.163778	3669	0.399836	4.186454	46331	0.163778	0.181100	0.404967	
46535	0.213259	3465	0.339394	3.185244	46535	0.213259	0.222000	0.404947	
46426	0.179598	3574	0.364018	4.173620	46426	0.179598	0.192780	0.404923	
44335	0.369437	5665	0.215711	3.586463	44335	0.369437	0.352020	0.404917	
44850	0.532040	5150	0.241748	4.161379	44850	0.532040	0.502140	0.404928	
45197	0.610173	4803	0.263169	5.000000	45197	0.610173	0.576840	0.404947	
44441	0.491753	5559	0.223961	5.000000	44441	0.491753	0.461980	0.404953	
44833	0.507818	5167	0.259532	5.000000	44833	0.507818	0.482160	0.404962	
45353	0.593500	4647	0.254788	5.000000	45353	0.593500	0.562020	0.404979	
45595	0.608883	4405	0.307378	5.000000	45595	0.608883	0.582320	0.404998	
46102	0.210620	3898	0.358132	5.000000	46102	0.210620	0.222120	0.404978	
44692	0.465296	5308	0.237378	4.159759	44692	0.465296	0.441100	0.404982	
46257	0.153598	3743	0.394603	5.000000	46257	0.153598	0.171640	0.404957	
46121	0.222350	3879	0.373034	4.166902	46121	0.222350	0.234040	0.404938	
45296	0.625419	4704	0.264881	4.172099	45296	0.625419	0.591500	0.404958	
45431	0.613502	4569	0.267673	5.000000	45431	0.613502	0.581900	0.404978	
45805	0.395612	4195	0.332062	5.000000	45805	0.395612	0.390280	0.404976	
43884	0.280922	6116	0.222368	4.165596	43884	0.280922	0.273760	0.404962	
43945	0.404346	6055	0.197027	4.156137	43945	0.404346	0.379240	0.404959	
44963	0.573627	5037	0.239627	4.673993	44963	0.573627	0.539980	0.404974	
45700	0.235821	4300	0.314884	5.000000	45700	0.235821	0.242620	0.404956	
46489	0.164684	3511	0.361720	4.165793	46489	0.164684	0.178520	0.404931	
46473	0.186754	3527	0.393252	3.652482	46473	0.186754	0.201320	0.404909	
44982	0.493686	5018	0.247509	2.528278	44982	0.493686	0.468980	0.404916	
46138	0.144371	3862	0.374158	4.746604	46138	0.144371	0.162120	0.404889	
46491	0.215009	3509	0.364491	3.224521	46491	0.215009	0.225500	0.404870	
46303	0.164979	3697	0.371382	4.145211	46303	0.164979	0.180240	0.404845	
46378	0.351287	3622	0.350911	2.253628	46378	0.351287	0.351260	0.404839	
45092	0.487692	4908	0.222698	4.130993	45092	0.487692	0.461680	0.404845	
45086	0.558777	4914	0.252544	5.000000	45086	0.558777	0.528680	0.404859	
45111	0.630290	4889	0.245449	5.000000	45111	0.630290	0.592660	0.404879	
44274	0.443579	5726	0.230178	5.000000	44274	0.443579	0.419140	0.404881	
43603	0.332661	6397	0.199469	5.000000	43603	0.332661	0.315620	0.404871	
44242	0.383165	5758	0.205801	4.130443	44242	0.383165	0.362740	0.404867	
45031	0.549510	4969	0.234051	4.130222	45031	0.549510	0.518160	0.404879	
43551	0.321554	6449	0.200031	5.000000	43551	0.321554	0.305880	0.404868	
43256	0.290364	6744	0.192023	4.125718	43256	0.290364	0.277100	0.404854	
43801	0.376338	6199	0.217777	4.123386	43801	0.376338	0.356680	0.404849	
44449	0.437625	5551	0.218699	4.123101	44449	0.437625	0.413320	0.404850	
43520	0.279067	6480	0.200772	5.000000	43520	0.279067	0.268920	0.404835	
43703	0.275496	6297	0.221058	4.125349	43703	0.275496	0.268640	0.404820	
43466	0.183293	6534	0.190236	4.143376	43466	0.183293	0.184200	0.404796	
44909	0.555212	5091	0.245335	2.770804	44909	0.555212	0.523660	0.404809	
45297	0.470097	4703	0.275569	5.000000	45297	0.470097	0.451800	0.404814	
42532	0.178336	7468	0.195903	5.000000	42532	0.178336	0.180960	0.404790	
45379	0.493246	4621	0.289764	2.925003	45379	0.493246	0.474440	0.404797	
44338	0.465695	5662	0.222889	3.316156	44338	0.465695	0.438200	0.404801	
44940	0.574900	5060	0.240711	3.366972	44940	0.574900	0.541080	0.404816	
45986	0.626408	4014	0.258097	5.000000	45986	0.626408	0.596840	0.404837	
44163	0.411113	5837	0.223060	5.000000	44163	0.411113	0.389160	0.404835	
45142	0.517877	4858	0.250309	5.000000	45142	0.517877	0.491880	0.404845	
44951	0.561856	5049	0.257081	5.000000	44951	0.561856	0.531080	0.404858	
44906	0.542422	5094	0.253043	5.000000	44906	0.542422	0.512940	0.404870	
44309	0.422939	5691	0.244421	5.000000	44309	0.422939	0.402620	0.404870	
45021	0.513960	4979	0.245029	5.000000	45021	0.513960	0.487180	0.404879	
45102	0.541750	4898	0.249285	5.000000	45102	0.541750	0.513100	0.404891	
45707	0.603277	4293	0.267412	5.000000	45707	0.603277	0.574440	0.404909	
44878	0.554414	5122	0.238188	5.000000	44878	0.554414	0.522020	0.404922	
43244	0.286514	6756	0.203227	5.000000	43244	0.286514	0.275260	0.404908	
45517	0.644177	4483	0.256525	4.125748	45517	0.644177	0.609420	0.404930	
43495	0.355190	6505	0.203228	5.000000	43495	0.355190	0.335420	0.404923	
43423	0.238860	6577	0.216664	4.122138	43423	0.238860	0.235940	0.404904	
43558	0.229625	6442	0.183949	4.122703	43558	0.229625	0.223740	0.404884	
44205	0.440584	5795	0.223641	4.116839	44205	0.440584	0.415440	0.404886	
45316	0.524428	4684	0.280743	5.000000	45316	0.524428	0.501600	0.404896	
46474	0.139433	3526	0.401588	5.000000	46474	0.139433	0.157920	0.404869	
46357	0.152469	3643	0.373044	4.850519	46357	0.152469	0.168540	0.404843	
43998	0.421224	6002	0.226924	3.429477	43998	0.421224	0.397900	0.404843	
44962	0.555447	5038	0.231838	4.343269	44962	0.555447	0.522840	0.404856	
43237	0.237412	6763	0.206122	5.000000	43237	0.237412	0.233180	0.404837	
44785	0.578118	5215	0.260403	4.133985	44785	0.578118	0.544980	0.404852	
44032	0.347702	5968	0.226542	4.370136	44032	0.347702	0.333240	0.404844	
42976	0.205254	7024	0.194334	4.124628	42976	0.205254	0.203720	0.404822	
44731	0.473229	5269	0.230404	4.125753	44731	0.473229	0.447640	0.404827	
46539	0.137283	3461	0.393817	5.000000	46539	0.137283	0.155040	0.404800	
46516	0.194256	3484	0.382319	3.629254	46516	0.194256	0.207360	0.404778	
44130	0.239882	5870	0.238160	3.291140	44130	0.239882	0.239680	0.404760	
43726	0.347848	6274	0.222346	4.120809	43726	0.347848	0.332100	0.404752	
44963	0.562107	5037	0.248362	4.117810	44963	0.562107	0.530500	0.404766	
44986	0.573667	5014	0.260870	5.000000	44986	0.573667	0.542300	0.404781	
45529	0.594171	4471	0.255424	5.000000	45529	0.594171	0.563880	0.404798	
44188	0.379673	5812	0.220406	5.000000	44188	0.379673	0.361160	0.404794	
44463	0.354070	5537	0.242189	4.130432	44463	0.354070	0.341680	0.404787	
45914	0.685978	4086	0.280470	4.127954	45914	0.685978	0.652840	0.404814	
45683	0.268481	4317	0.303220	4.967838	45683	0.268481	0.271480	0.404799	
46350	0.163323	3650	0.391781	4.127938	46350	0.163323	0.180000	0.404775	
46663	0.236483	3337	0.392568	2.893897	46663	0.236483	0.246900	0.404758	
45995	0.166170	4005	0.361298	4.107486	45995	0.166170	0.181800	0.404733	
46085	0.179212	3915	0.366284	3.835139	46085	0.179212	0.193860	0.404710	
46295	0.212960	3705	0.375439	3.243301	46295	0.212960	0.225000	0.404691	
46330	0.163652	3670	0.387193	4.107662	46330	0.163652	0.180060	0.404666	
46467	0.197646	3533	0.399943	3.519261	46467	0.197646	0.211940	0.404645	
46614	0.221178	3386	0.389841	3.129782	46614	0.221178	0.232600	0.404627	
46462	0.170785	3538	0.387790	4.105874	46462	0.170785	0.186140	0.404603	
46574	0.317001	3426	0.387040	2.156242	46574	0.317001	0.321800	0.404594	
46538	0.171022	3462	0.403524	4.089186	46538	0.171022	0.187120	0.404570	
46358	0.174943	3642	0.397309	3.949470	46358	0.174943	0.191140	0.404547	
46360	0.186281	3640	0.394505	3.711712	46360	0.186281	0.201440	0.404525	
46227	0.234235	3773	0.360721	2.863886	46227	0.234235	0.243780	0.404508	
46347	0.168965	3653	0.387353	4.058536	46347	0.168965	0.184920	0.404484	
46445	0.179072	3555	0.374684	3.884427	46445	0.179072	0.192980	0.404461	
46386	0.193032	3614	0.364416	3.539001	46386	0.193032	0.205420	0.404439	
45694	0.631680	4306	0.301440	2.269307	45694	0.631680	0.603240	0.404461	
45327	0.704922	4673	0.257008	2.563767	45327	0.704922	0.663060	0.404489	
45202	0.615548	4798	0.255315	3.768553	45202	0.615548	0.580980	0.404508	
45293	0.581569	4707	0.268324	5.000000	45293	0.581569	0.552080	0.404524	
44540	0.414032	5460	0.246886	5.000000	44540	0.414032	0.395780	0.404523	
44336	0.452454	5664	0.228990	5.000000	44336	0.452454	0.427140	0.404526	
42447	0.213042	7553	0.202171	5.000000	42447	0.213042	0.211400	0.404505	
44222	0.420922	5778	0.228972	4.057824	44222	0.420922	0.398740	0.404504	
43475	0.336699	6525	0.205977	5.000000	43475	0.336699	0.319640	0.404495	
42871	0.217186	7129	0.184177	4.064012	42871	0.217186	0.212480	0.404474	
43215	0.210043	6785	0.208106	4.060652	43215	0.210043	0.209780	0.404453	
43825	0.474843	6175	0.206964	4.060769	43825	0.474843	0.441760	0.404457	
44564	0.529508	5436	0.236571	5.000000	44564	0.529508	0.497660	0.404467	
45016	0.478186	4984	0.238563	5.000000	45016	0.478186	0.454300	0.404472	
44487	0.519095	5513	0.249410	5.000000	44487	0.519095	0.489360	0.404482	
45192	0.599110	4808	0.266639	5.000000	45192	0.599110	0.567140	0.404499	
44294	0.438908	5706	0.226954	5.000000	44294	0.438908	0.414720	0.404500	
44444	0.485330	5556	0.238661	5.000000	44444	0.485330	0.457920	0.404506	
43185	0.326456	6815	0.210125	5.000000	43185	0.326456	0.310600	0.404496	
43245	0.256723	6755	0.198372	4.057504	43245	0.256723	0.248840	0.404479	
44629	0.478344	5371	0.239993	4.055374	44629	0.478344	0.452740	0.404484	
43660	0.337105	6340	0.210252	4.372765	43660	0.337105	0.321020	0.404475	
44953	0.555202	5047	0.249257	4.053154	44953	0.555202	0.524320	0.404488	
44590	0.399394	5410	0.227726	5.000000	44590	0.399394	0.380820	0.404486	
43592	0.329992	6408	0.190075	4.055974	43592	0.329992	0.312060	0.404476	
44055	0.431007	5945	0.209083	4.054803	44055	0.431007	0.404620	0.404476	
44190	0.386603	5810	0.214974	5.000000	44190	0.386603	0.366660	0.404472	
45093	0.606236	4907	0.242918	4.056862	45093	0.606236	0.570580	0.404489	
44832	0.541622	5168	0.237036	4.684287	44832	0.541622	0.510140	0.404501	
44085	0.455484	5915	0.220456	5.000000	44085	0.455484	0.427680	0.404503	
44961	0.572274	5039	0.249256	5.000000	44961	0.572274	0.539720	0.404518	
45367	0.609716	4633	0.262897	5.000000	45367	0.609716	0.577580	0.404537	
43993	0.305799	6007	0.116531	5.000000	43993	0.305799	0.283060	0.404524	
45397	0.212173	4603	0.001738	4.054564	45397	0.212173	0.192800	0.404501	
45666	0.230916	4334	0.000923	4.054665	45666	0.230916	0.210980	0.404480	
45653	0.224301	4347	0.000000	4.052320	45653	0.224301	0.204800	0.404458	
45597	0.220541	4403	0.000908	4.052539	45597	0.220541	0.201200	0.404436	
45530	0.222403	4470	0.000447	4.048614	45530	0.222403	0.202560	0.404414	
45611	0.227423	4389	0.000000	4.048816	45611	0.227423	0.207460	0.404393	
45176	0.211927	4824	0.012231	4.046792	45176	0.211927	0.192660	0.404370	
44668	0.530984	5332	0.240248	4.049049	44668	0.530984	0.499980	0.404380	
45684	0.625580	4316	0.262975	5.000000	45684	0.625580	0.594280	0.404401	
45884	0.645737	4116	0.281098	5.000000	45884	0.645737	0.615720	0.404424	
43606	0.340389	6394	0.201908	5.000000	43606	0.340389	0.322680	0.404415	
44636	0.510933	5364	0.249814	4.047921	44636	0.510933	0.482920	0.404424	
45606	0.607749	4394	0.271734	4.665916	45606	0.607749	0.578220	0.404442	
44143	0.449969	5857	0.233225	5.000000	44143	0.449969	0.424580	0.404444	
45887	0.330856	4113	0.334549	5.000000	45887	0.330856	0.331160	0.404437	
46310	0.167458	3690	0.387805	4.047932	46310	0.167458	0.183720	0.404413	
46206	0.211747	3794	0.398788	3.278354	46206	0.211747	0.225940	0.404393	
46341	0.171425	3659	0.396283	4.047623	46341	0.171425	0.187880	0.404370	
46442	0.196029	3558	0.392074	3.475920	46442	0.196029	0.209980	0.404349	
46137	0.254871	3863	0.375097	2.739569	46137	0.254871	0.264160	0.404334	
46407	0.171677	3593	0.380462	4.028462	46407	0.171677	0.186680	0.404310	
46547	0.299010	3453	0.380249	2.302247	46547	0.299010	0.304620	0.404300	
46111	0.194466	3889	0.335048	4.008026	46111	0.194466	0.205400	0.404278	
45616	0.733800	4384	0.262089	2.096484	45616	0.733800	0.692440	0.404309	
43969	0.283154	6031	0.214558	3.427963	43969	0.283154	0.274880	0.404295	
44533	0.392136	5467	0.246570	4.013751	44533	0.392136	0.376220	0.404292	
45127	0.639041	4873	0.252616	4.011057	45127	0.639041	0.601380	0.404314	
45378	0.579796	4622	0.250974	5.000000	45378	0.579796	0.549400	0.404329	
44472	0.485834	5528	0.231006	5.000000	44472	0.485834	0.457660	0.404335	
45853	0.524524	4147	0.283578	5.000000	45853	0.524524	0.504540	0.404346	
46151	0.140842	3849	0.383476	5.000000	46151	0.140842	0.159520	0.404319	
45050	0.406349	4950	0.242222	2.540381	45050	0.406349	0.390100	0.404318	
44658	0.472502	5342	0.251404	3.462104	44658	0.472502	0.448880	0.404323	
45469	0.651081	4531	0.267049	4.676185	45469	0.651081	0.616280	0.404345	
44372	0.470657	5628	0.226901	5.000000	44372	0.470657	0.443220	0.404350	
43935	0.382998	6065	0.222094	5.000000	43935	0.382998	0.363480	0.404345	
46255	0.171268	3745	0.389853	4.024844	46255	0.171268	0.187640	0.404322	
46632	0.319201	3368	0.369359	2.120444	46632	0.319201	0.322580	0.404313	
46304	0.170676	3696	0.385011	4.015274	46304	0.170676	0.186520	0.404290	
46273	0.289240	3727	0.417226	2.366623	46273	0.289240	0.298780	0.404278	
46372	0.167903	3628	0.377067	4.003879	46372	0.167903	0.183080	0.404254	
46315	0.193631	3685	0.383718	3.560099	46315	0.193631	0.207640	0.404233	
46119	0.305818	3881	0.384437	2.206378	46119	0.305818	0.311920	0.404223	
46687	0.172018	3313	0.408693	3.968940	46687	0.172018	0.187700	0.404200	
44599	0.335972	5401	0.246621	3.675130	44599	0.335972	0.326320	0.404192	
43361	0.213348	6639	0.214641	3.964430	43361	0.213348	0.213520	0.404171	
43279	0.220107	6721	0.220057	3.961284	43279	0.220107	0.220100	0.404151	
43732	0.292646	6268	0.209158	3.959660	43732	0.292646	0.282180	0.404138	
44398	0.506216	5602	0.235095	3.958533	44398	0.506216	0.475840	0.404146	
