Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1627917299
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
212050000	-19.847513	612	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	20.049230	20.049230	0.000000	20.049230	20.049230	20.049230	0.000000	0.000000	20.049230	20.049230	20.049230	20.049230	0.250000	0.250000	0.250000	0.250000	
212100000	-18.726531	731	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	2.175889	2.175889	0.000000	0.000000	2.175889	2.175889	0.000000	0.000000	2.175889	2.175889	2.175889	2.175889	0.250000	0.250000	0.250001	0.250000	
212150000	-18.825821	81	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.909872	2.909872	2.909872	2.909872	2.909872	0.000000	0.000000	2.909872	2.909872	2.909872	2.909872	0.250000	0.250000	0.250000	0.250000	
212200000	-17.637049	271	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.593156	0.593156	0.593156	0.000000	0.593156	0.593156	0.000000	0.000000	0.593156	0.593156	0.000000	0.593156	0.244647	0.244215	0.265845	0.245293	
212250000	-17.794054	302	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.945123	0.945123	0.945123	0.945123	0.945123	0.945123	0.000000	0.000000	0.945123	0.000000	0.945123	0.945123	0.247697	0.247415	0.260567	0.244322	
212300000	-18.030260	518	2	6	'0 0 Z 0 Z 0 1 Z Z 1 Z Z 	18.341811	18.341811	0.000000	18.341811	0.000000	18.341811	1.399871	0.000000	0.000000	1.399871	0.000000	0.000000	0.250844	0.249103	0.252570	0.247482	
212350000	-18.970942	399	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	5.492224	5.492224	5.492224	0.000000	5.492224	5.492224	0.000000	0.000000	5.492224	5.492224	5.492224	5.492224	0.250000	0.250000	0.250000	0.250000	
212400000	-18.886007	237	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	7.162742	7.162742	0.000000	7.162742	7.162742	0.000000	0.000000	7.162742	7.162742	7.162742	7.162742	0.250000	0.250000	0.250000	0.250000	
212450000	-17.566394	754	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.334799	0.334799	0.334799	0.000000	0.334799	0.334799	0.000000	0.000000	0.334799	0.334799	0.334799	0.334799	0.242049	0.163613	0.387405	0.206933	
212500000	-16.968996	444	2	4	'1 1 0 0 Z 0 Z Z 1 Z 1 0 	5.424557	5.424557	14.924848	14.924848	0.000000	14.924848	0.000000	0.000000	5.424557	0.000000	5.424557	14.924848	0.250000	0.250000	0.250000	0.250000	
212550000	-17.795776	355	2	4	'0 1 Z 0 0 0 Z Z 0 Z 1 1 	6.535291	9.935035	0.000000	6.535291	6.535291	6.535291	0.000000	0.000000	6.535291	0.000000	9.935035	9.935035	0.250000	0.250000	0.250000	0.250000	
212600000	-19.355950	284	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	24.171222	24.171222	24.171222	24.171222	24.171222	24.171222	0.000000	0.000000	24.171222	24.171222	0.000000	24.171222	0.250000	0.250000	0.250000	0.250000	
212650000	-18.000776	39	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.264628	0.264628	0.264628	0.264628	0.264628	0.000000	0.000000	0.264628	0.000000	0.264628	0.264628	0.230762	0.235370	0.309986	0.223882	
212700000	-19.184837	754	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	1.915557	1.915557	1.915557	1.915557	0.000000	0.000000	0.000000	0.000000	1.915557	1.915557	0.000000	1.915557	0.249472	0.240801	0.256381	0.253346	
212750000	-20.285899	440	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	3.449654	3.449654	3.449654	3.449654	3.449654	3.449654	0.000000	3.449654	0.000000	0.000000	3.449654	3.449654	0.250000	0.250000	0.250000	0.250000	
212800000	-19.525903	129	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	39.243055	39.243055	39.243055	39.243055	39.243055	0.000000	0.000000	39.243055	39.243055	39.243055	39.243055	0.250000	0.250000	0.250000	0.250000	
212850000	-18.664335	417	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	6.018094	6.018094	6.018094	0.000000	6.018094	0.000000	0.000000	0.000000	6.018094	6.018094	0.000000	6.018094	0.250000	0.250000	0.250000	0.250000	
212900000	-16.874455	149	2	0	'1 1 1 1 0 1 0 0 0 0 1 0 	8.370816	8.370816	8.370816	8.370816	0.151242	8.370816	0.151242	0.151242	0.151242	0.151242	8.370816	0.151242	0.249986	0.249824	0.250452	0.249738	
212950000	-19.056468	576	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	5.352404	5.352404	5.352404	5.352404	5.352404	0.000000	0.000000	5.352404	5.352404	5.352404	5.352404	0.250000	0.250000	0.250000	0.250000	
213000000	-19.894220	483	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	13.831343	0.000000	13.831343	13.831343	13.831343	13.831343	0.000000	0.000000	13.831343	0.000000	13.831343	13.831343	0.250000	0.250000	0.250000	0.250000	
213050000	-23.048318	347	1	4	'0 0 Z 0 0 0 Z 0 Z 0 0 Z 	11.082240	11.082240	0.000000	11.082240	11.082240	11.082240	0.000000	11.082240	0.000000	11.082240	11.082240	0.000000	0.250000	0.250000	0.250000	0.250000	
213100000	-18.374756	747	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.912848	1.912848	1.912848	1.912848	1.912848	1.912848	0.000000	0.000000	1.912848	1.912848	0.000000	1.912848	0.249959	0.249959	0.250122	0.249959	
213150000	-20.012679	316	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	6.522612	0.000000	0.000000	6.522612	6.522612	0.000000	0.000000	6.522612	6.522612	6.522612	6.522612	0.250000	0.250000	0.250000	0.250000	
213200000	-18.840803	527	2	7	'Z Z 1 1 Z Z Z Z 1 Z 1 0 	0.000000	0.000000	1.594869	1.594869	0.000000	0.000000	0.000000	0.000000	1.594869	0.000000	1.594869	30.847686	0.249350	0.254649	0.247833	0.248168	
213250000	-18.883693	236	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.787587	2.787587	2.787587	2.787587	2.787587	0.000000	0.000000	2.787587	2.787587	2.787587	2.787587	0.249999	0.249999	0.250003	0.249999	
213300000	-17.935115	584	2	6	'Z 1 0 Z 1 1 0 Z Z Z 0 Z 	0.000000	25.803504	6.734249	0.000000	25.803504	25.803504	6.734249	0.000000	0.000000	0.000000	6.734249	0.000000	0.250000	0.250000	0.250000	0.250000	
213350000	-18.882595	247	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	3.771472	3.771472	3.771472	3.771472	3.771472	0.000000	0.000000	0.000000	3.771472	0.000000	3.771472	3.771472	0.250000	0.250000	0.250000	0.250000	
213400000	-18.697253	493	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	1.757864	1.757864	1.757864	1.757864	1.757864	0.000000	0.000000	0.000000	1.757864	1.757864	1.757864	1.757864	0.249878	0.249878	0.250367	0.249878	
213450000	-20.552448	6	1	7	'0 Z Z Z 0 0 Z Z 0 Z Z 0 	1.142689	0.000000	0.000000	0.000000	1.142689	1.142689	0.000000	0.000000	1.142689	0.000000	0.000000	1.142689	1.000000	0.000000	0.000000	0.000000	
213500000	-19.156278	198	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	9.875477	9.875477	9.875477	9.875477	9.875477	0.000000	0.000000	0.000000	9.875477	0.000000	9.875477	9.875477	0.250000	0.250000	0.250000	0.250000	
213550000	-19.528986	609	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	1.060190	1.060190	1.060190	0.000000	0.000000	1.060190	0.000000	0.000000	1.060190	1.060190	0.000000	1.060190	0.247173	0.226236	0.268770	0.257821	
213600000	-18.514780	339	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.940981	0.940981	0.940981	0.940981	0.940981	0.940981	0.000000	0.000000	0.940981	0.940981	0.940981	0.940981	0.245899	0.245893	0.262317	0.245891	
213650000	-18.871164	193	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	6.958631	6.958631	6.958631	6.958631	6.958631	6.958631	0.000000	0.000000	6.958631	6.958631	0.000000	6.958631	0.250000	0.250000	0.250000	0.250000	
213700000	-16.619049	685	2	2	'1 1 0 1 0 1 Z 0 0 0 Z 1 	7.663470	7.663470	1.137070	7.663470	1.137070	7.663470	0.000000	1.137070	1.137070	1.137070	0.000000	7.663470	0.250000	0.250000	0.250000	0.250000	
213750000	-17.518617	770	1	5	'0 Z 0 0 0 Z Z Z 0 0 0 Z 	0.194502	0.000000	0.194502	0.194502	0.194502	0.000000	0.000000	0.000000	0.194502	0.194502	0.194502	0.000000	0.002048	0.056326	0.939087	0.002538	
213800000	-18.313524	800	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	1.369461	1.369461	1.369461	0.000000	1.369461	1.369461	0.000000	0.000000	1.369461	1.369461	1.369461	1.369461	0.249962	0.249962	0.250115	0.249962	
213850000	-18.145453	365	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.676396	0.676396	0.676396	0.676396	0.676396	0.000000	0.000000	0.676396	0.676396	0.676396	0.676396	0.246777	0.246395	0.260454	0.246374	
213900000	-18.280565	563	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.285407	0.285407	0.285407	0.285407	0.285407	0.285407	0.000000	0.000000	0.285407	0.285407	0.285407	0.285407	0.228467	0.220805	0.329177	0.221552	
213950000	-18.359437	467	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	1.173370	1.173370	0.000000	0.000000	1.173370	1.173370	0.000000	0.000000	1.173370	1.173370	1.173370	1.173370	0.248383	0.248318	0.254927	0.248373	
214000000	-20.756156	376	2	4	'1 1 0 1 Z Z Z Z 0 1 0 1 	2.047979	2.047979	1.533374	2.047979	0.000000	0.000000	0.000000	0.000000	1.533374	2.047979	1.533374	2.047979	0.249455	0.237988	0.262019	0.250538	
214050000	-17.103073	675	2	5	'1 0 Z 1 Z 0 Z Z 0 Z 0 1 	14.625242	1.877823	0.000000	14.625242	0.000000	1.877823	0.000000	0.000000	1.877823	0.000000	1.877823	14.625242	0.249955	0.249954	0.250051	0.250040	
214100000	-19.754548	730	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	4.631626	4.631626	4.631626	4.631626	4.631626	0.000000	4.631626	0.000000	0.000000	0.000000	0.000000	4.631626	0.250000	0.250000	0.250000	0.250000	
214150000	-18.635794	762	2	5	'1 1 Z 1 0 1 0 Z Z Z 1 Z 	7.063119	7.063119	0.000000	7.063119	1.428409	7.063119	1.428409	0.000000	0.000000	0.000000	7.063119	0.000000	0.251359	0.248143	0.255197	0.245301	
214200000	-19.644383	712	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	24.684605	24.684605	24.684605	24.684605	0.000000	24.684605	0.000000	0.000000	24.684605	24.684605	0.000000	24.684605	0.250000	0.250000	0.250000	0.250000	
214250000	-18.741910	677	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	6.144225	6.144225	6.144225	6.144225	6.144225	0.000000	0.000000	6.144225	0.000000	6.144225	6.144225	0.250000	0.250000	0.250000	0.250000	
214300000	-18.703252	702	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	2.205393	2.205393	2.205393	2.205393	2.205393	2.205393	0.000000	0.000000	2.205393	2.205393	0.000000	2.205393	0.250000	0.250000	0.250000	0.250000	
214350000	-16.934997	222	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	0.483982	0.483982	0.000000	0.483982	0.483982	0.000000	0.000000	0.000000	0.483982	0.000000	0.483982	0.483982	0.245286	0.244308	0.273186	0.237220	
214400000	-19.404558	496	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	3.649624	0.000000	0.000000	3.649624	3.649624	0.000000	0.000000	3.649624	3.649624	3.649624	3.649624	0.250000	0.250000	0.250000	0.250000	
214450000	-18.714824	288	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	4.632892	4.632892	4.632892	0.000000	4.632892	4.632892	0.000000	0.000000	4.632892	4.632892	0.000000	4.632892	0.250000	0.250000	0.250000	0.250000	
214500000	-19.388230	485	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	14.974838	14.974838	0.000000	14.974838	14.974838	0.000000	0.000000	14.974838	14.974838	14.974838	14.974838	0.250000	0.250000	0.250000	0.250000	
214550000	-17.187535	494	2	4	'0 0 0 0 0 Z Z Z 1 0 1 Z 	16.503199	16.503199	16.503199	16.503199	16.503199	0.000000	0.000000	0.000000	1.512792	16.503199	1.512792	0.000000	0.250000	0.250000	0.250000	0.250000	
214600000	-19.122348	612	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	8.945063	8.945063	8.945063	8.945063	8.945063	0.000000	0.000000	8.945063	0.000000	8.945063	8.945063	0.250000	0.250000	0.250000	0.250000	
214650000	-18.682575	281	1	7	'Z Z Z Z 0 Z Z Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.201860	0.000000	0.000000	0.000000	0.201860	0.201860	0.201860	0.201860	0.000000	0.124323	0.787747	0.087930	
214700000	-18.601408	433	1	5	'Z Z 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.000000	0.282696	0.000000	0.282696	0.282696	0.000000	0.000000	0.282696	0.282696	0.282696	0.282696	0.023854	0.252750	0.551962	0.171433	
214750000	-19.787579	28	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	1.809264	1.809264	1.809264	1.809264	1.809264	1.809264	0.000000	1.809264	0.000000	1.809264	0.000000	1.809264	0.250000	0.250000	0.250000	0.250000	
214800000	-17.718464	330	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.480104	0.480104	0.000000	0.480104	0.480104	0.000000	0.000000	0.480104	0.480104	0.480104	0.480104	0.235152	0.228185	0.302288	0.234375	
214850000	-22.408124	731	1	4	'0 Z 0 0 0 Z Z Z 0 0 0 0 	18.861295	0.000000	18.861295	18.861295	18.861295	0.000000	0.000000	0.000000	18.861295	18.861295	18.861295	18.861295	0.250000	0.250000	0.250000	0.250000	
214900000	-19.465143	593	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	7.452165	7.452165	7.452165	7.452165	7.452165	0.000000	0.000000	0.000000	7.452165	0.000000	7.452165	7.452165	0.250000	0.250000	0.250000	0.250000	
214950000	-18.369888	750	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.175731	2.175731	2.175731	0.000000	2.175731	0.000000	0.000000	0.000000	2.175731	2.175731	0.000000	2.175731	0.249955	0.249920	0.250147	0.249978	
215000000	-19.283750	695	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	4.119483	4.119483	0.000000	4.119483	4.119483	0.000000	0.000000	0.000000	4.119483	0.000000	4.119483	4.119483	0.250000	0.250000	0.250000	0.250000	
215050000	-23.558529	434	1	4	'Z 0 0 0 0 0 0 0 Z Z Z 0 	0.000000	3.378736	3.378736	3.378736	3.378736	3.378736	3.378736	3.378736	0.000000	0.000000	0.000000	3.378736	0.250000	0.250000	0.250000	0.250000	
215100000	-20.620941	739	1	7	'0 Z Z Z Z 0 Z Z 0 0 0 Z 	0.366698	0.000000	0.000000	0.000000	0.000000	0.366698	0.000000	0.000000	0.366698	0.366698	0.366698	0.000000	0.000000	0.000000	1.000000	0.000000	
215150000	-21.690661	85	1	5	'0 Z Z Z 0 0 Z Z 0 0 0 0 	3.578904	0.000000	0.000000	0.000000	3.578904	3.578904	0.000000	0.000000	3.578904	3.578904	3.578904	3.578904	0.249969	0.250016	0.250016	0.249998	
215200000	-19.597183	484	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	1.802889	1.802889	1.802889	0.000000	1.802889	0.000000	0.000000	0.000000	1.802889	1.802889	1.802889	1.802889	0.249984	0.249982	0.250049	0.249984	
215250000	-19.846835	60	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	20.021135	20.021135	20.021135	20.021135	0.000000	20.021135	0.000000	0.000000	20.021135	20.021135	0.000000	20.021135	0.250000	0.250000	0.250000	0.250000	
215300000	-20.291902	18	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	23.566988	23.566988	23.566988	0.000000	23.566988	23.566988	23.566988	0.000000	0.000000	0.000000	23.566988	23.566988	0.250000	0.250000	0.250000	0.250000	
215350000	-19.310726	799	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	2.525120	2.525120	2.525120	2.525120	2.525120	2.525120	0.000000	2.525120	0.000000	0.000000	0.000000	2.525120	0.250000	0.250000	0.250000	0.250000	
215400000	-19.861129	28	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	5.274986	5.274986	0.000000	5.274986	0.000000	0.000000	0.000000	5.274986	5.274986	5.274986	5.274986	0.250000	0.250000	0.250000	0.250000	
215450000	-17.673585	602	2	4	'0 0 0 1 0 Z 1 Z Z 1 1 Z 	2.360549	2.360549	2.360549	0.346476	2.360549	0.000000	0.346476	0.000000	0.000000	0.346476	0.346476	0.000000	0.250125	0.258003	0.258006	0.233866	
215500000	-18.869909	462	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	3.763575	3.763575	3.763575	3.763575	3.763575	3.763575	0.000000	0.000000	3.763575	3.763575	3.763575	3.763575	0.250000	0.250000	0.250000	0.250000	
215550000	-19.387259	209	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	3.345118	3.345118	0.000000	3.345118	0.000000	0.000000	0.000000	3.345118	3.345118	3.345118	3.345118	0.250000	0.250000	0.250000	0.250000	
215600000	-18.364063	325	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	1.813175	1.813175	1.813175	0.000000	1.813175	1.813175	0.000000	0.000000	1.813175	1.813175	1.813175	1.813175	0.249994	0.249994	0.250018	0.249994	
215650000	-18.907470	54	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	2.024908	2.024908	0.000000	2.024908	2.024908	0.000000	0.000000	0.000000	2.024908	0.000000	2.024908	2.024908	0.250062	0.250062	0.249852	0.250023	
215700000	-20.150784	285	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	9.007289	9.007289	9.007289	9.007289	9.007289	9.007289	0.000000	9.007289	0.000000	9.007289	0.000000	9.007289	0.250000	0.250000	0.250000	0.250000	
215750000	-20.045897	774	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	31.207347	31.207347	0.000000	31.207347	31.207347	31.207347	0.000000	31.207347	0.000000	0.000000	0.000000	31.207347	0.250000	0.250000	0.250000	0.250000	
215800000	-18.446118	7	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	1.030647	1.030647	0.000000	1.030647	1.030647	1.030647	0.000000	0.000000	1.030647	1.030647	1.030647	1.030647	0.249410	0.249185	0.252219	0.249185	
215850000	-18.069981	227	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.477028	1.477028	1.477028	0.000000	1.477028	0.000000	0.000000	0.000000	1.477028	1.477028	0.000000	1.477028	0.249665	0.248682	0.251380	0.250273	
215900000	-18.500451	548	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.427395	0.000000	0.000000	0.427395	0.427395	0.427395	0.000000	0.000000	0.427395	0.000000	0.427395	0.427395	0.025608	0.177343	0.528620	0.268429	
215950000	-18.589910	625	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.086546	1.086546	1.086546	1.086546	1.086546	1.086546	0.000000	0.000000	1.086546	1.086546	1.086546	1.086546	0.249541	0.249541	0.251378	0.249541	
216000000	-20.617028	210	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	7.869686	7.869686	7.869686	7.869686	7.869686	7.869686	7.869686	0.000000	0.000000	7.869686	0.000000	7.869686	0.250000	0.250000	0.250000	0.250000	
216050000	-19.089622	539	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	4.940152	4.940152	0.000000	0.000000	4.940152	4.940152	0.000000	0.000000	4.940152	4.940152	4.940152	4.940152	0.250000	0.250000	0.250000	0.250000	
216100000	-19.390695	17	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	6.568605	6.568605	6.568605	6.568605	6.568605	0.000000	0.000000	0.000000	6.568605	6.568605	6.568605	6.568605	0.250000	0.250000	0.250000	0.250000	
216150000	-19.341222	797	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	9.981822	9.981822	0.000000	9.981822	9.981822	0.000000	0.000000	9.981822	9.981822	9.981822	9.981822	0.250000	0.250000	0.250000	0.250000	
216200000	-20.881793	567	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	2.646630	2.646630	2.646630	2.646630	0.000000	2.646630	0.000000	0.000000	2.646630	0.000000	2.646630	2.646630	0.249999	0.249990	0.250013	0.249999	
216250000	-16.558039	693	2	5	'0 Z Z 1 0 1 Z Z 1 1 Z 0 	13.192980	0.000000	0.000000	4.000877	13.192980	4.000877	0.000000	0.000000	4.000877	4.000877	0.000000	13.192980	0.250000	0.250000	0.250000	0.250000	
216300000	-18.594323	442	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	3.108358	3.108358	3.108358	0.000000	3.108358	3.108358	0.000000	0.000000	3.108358	3.108358	0.000000	3.108358	0.250000	0.250000	0.250000	0.250000	
216350000	-17.392097	54	2	3	'1 1 1 Z 1 0 0 0 Z 0 Z 0 	35.123372	35.123372	35.123372	0.000000	35.123372	1.177072	1.177072	1.177072	0.000000	1.177072	0.000000	1.177072	0.250000	0.250044	0.250047	0.249909	
216400000	-18.520863	362	1	7	'Z Z 0 Z Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.225262	0.000000	0.000000	0.000000	0.000000	0.000000	0.225262	0.225262	0.225262	0.225262	0.000698	0.000000	0.970258	0.029044	
216450000	-20.704776	686	1	8	'Z Z Z 0 Z Z Z Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.583298	0.000000	0.000000	0.000000	0.000000	0.583298	0.000000	0.583298	0.583298	0.000000	0.000000	0.822025	0.177975	
216500000	-16.851452	80	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.489958	0.489958	0.489958	0.000000	0.489958	0.000000	0.000000	0.000000	0.489958	0.489958	0.000000	0.489958	0.239173	0.208355	0.294735	0.257737	
216550000	-18.976816	441	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	2.544310	2.544310	2.544310	2.544310	0.000000	2.544310	0.000000	0.000000	2.544310	2.544310	0.000000	2.544310	0.249998	0.249992	0.250008	0.250002	
216600000	-18.674396	670	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.326698	0.326698	0.326698	0.000000	0.326698	0.326698	0.000000	0.000000	0.326698	0.326698	0.326698	0.326698	0.192544	0.137629	0.498318	0.171508	
216650000	-19.847498	361	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	16.014671	16.014671	16.014671	16.014671	16.014671	0.000000	0.000000	0.000000	16.014671	16.014671	16.014671	16.014671	0.250000	0.250000	0.250000	0.250000	
216700000	-21.150385	108	1	2	'0 0 0 Z 0 0 Z 0 0 0 0 0 	0.286131	0.286131	0.286131	0.000000	0.286131	0.286131	0.000000	0.286131	0.286131	0.286131	0.286131	0.286131	0.220329	0.177309	0.395622	0.206739	
216750000	-20.833600	715	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	4.807859	4.807859	4.807859	0.000000	4.807859	4.807859	4.807859	0.000000	0.000000	4.807859	4.807859	4.807859	0.250000	0.250000	0.250000	0.250000	
216800000	-18.205061	116	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.187919	1.187919	1.187919	1.187919	1.187919	1.187919	0.000000	0.000000	1.187919	1.187919	1.187919	1.187919	0.249006	0.249006	0.252982	0.249006	
216850000	-18.522982	56	2	6	'Z 0 Z Z Z 1 Z Z 1 0 1 0 	0.000000	13.831743	0.000000	0.000000	0.000000	5.521835	0.000000	0.000000	5.521835	13.831743	5.521835	13.831743	0.250000	0.250000	0.250000	0.250000	
216900000	-18.604324	754	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	2.643085	2.643085	2.643085	2.643085	2.643085	2.643085	0.000000	0.000000	2.643085	2.643085	2.643085	2.643085	0.250000	0.250000	0.250001	0.250000	
216950000	-19.514528	417	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	9.997138	0.000000	9.997138	9.997138	9.997138	9.997138	0.000000	0.000000	9.997138	0.000000	9.997138	9.997138	0.250000	0.250000	0.250000	0.250000	
217000000	-22.627191	213	1	5	'0 0 0 0 0 Z 0 Z Z Z 0 Z 	19.907548	19.907548	19.907548	19.907548	19.907548	0.000000	19.907548	0.000000	0.000000	0.000000	19.907548	0.000000	0.250000	0.250000	0.250000	0.250000	
217050000	-18.650725	380	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	2.561218	2.561218	0.000000	2.561218	2.561218	2.561218	0.000000	0.000000	2.561218	0.000000	2.561218	2.561218	0.250006	0.250004	0.249989	0.250002	
217100000	-20.990506	253	1	4	'0 0 0 Z 0 0 Z 0 Z 0 Z 0 	7.548988	7.548988	7.548988	0.000000	7.548988	7.548988	0.000000	7.548988	0.000000	7.548988	0.000000	7.548988	0.250000	0.250000	0.250000	0.250000	
217150000	-19.502683	221	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	12.458284	12.458284	12.458284	12.458284	12.458284	0.000000	0.000000	0.000000	12.458284	0.000000	12.458284	12.458284	0.250000	0.250000	0.250000	0.250000	
217200000	-18.534878	18	2	3	'0 1 0 1 0 Z 1 1 Z 1 1 Z 	16.439712	1.149517	16.439712	1.149517	16.439712	0.000000	1.149517	1.149517	0.000000	1.149517	1.149517	0.000000	0.249838	0.250485	0.250485	0.249191	
217250000	-18.561747	792	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.429811	1.429811	0.000000	1.429811	1.429811	0.000000	0.000000	0.000000	1.429811	0.000000	1.429811	1.429811	0.249994	0.249994	0.250016	0.249997	
