Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1713834995
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
464200000	-18.821604	441	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	2.101466	2.101466	0.000000	0.000000	2.101466	2.101466	0.000000	0.000000	2.101466	2.101466	2.101466	2.101466	0.250000	0.250000	0.250001	0.250000	
464250000	-18.609209	438	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.906721	1.906721	1.906721	0.000000	1.906721	1.906721	0.000000	0.000000	1.906721	1.906721	0.000000	1.906721	0.250000	0.250000	0.250000	0.250000	
464300000	-16.830420	472	2	4	'0 Z 1 0 1 1 Z Z 0 Z 0 1 	0.815288	0.000000	1.978774	0.815288	1.978774	1.978774	0.000000	0.000000	0.815288	0.000000	0.815288	1.978774	0.285835	0.250636	0.224987	0.238543	
464350000	-19.406826	92	1	8	'Z Z Z 0 Z Z Z Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.186207	0.000000	0.000000	0.000000	0.000000	0.186207	0.000000	0.186207	0.186207	0.000000	0.000000	0.884957	0.115043	
464400000	-19.355610	349	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	21.971085	21.971085	21.971085	21.971085	21.971085	21.971085	0.000000	0.000000	21.971085	21.971085	0.000000	21.971085	0.250000	0.250000	0.250000	0.250000	
464450000	-17.980237	126	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.543777	0.543777	0.000000	0.543777	0.543777	0.543777	0.000000	0.000000	0.543777	0.543777	0.543777	0.543777	0.246087	0.243920	0.266102	0.243891	
464500000	-19.584136	621	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	3.561372	3.561372	0.000000	3.561372	0.000000	0.000000	0.000000	3.561372	3.561372	3.561372	3.561372	0.250000	0.250000	0.250000	0.250000	
464550000	-24.130815	144	1	2	'0 0 0 0 0 0 0 Z 0 Z 0 0 	5.631961	5.631961	5.631961	5.631961	5.631961	5.631961	5.631961	0.000000	5.631961	0.000000	5.631961	5.631961	0.250000	0.250000	0.250000	0.250000	
464600000	-19.445436	576	1	6	'Z Z 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	0.000000	0.362773	0.362773	0.000000	0.362773	0.000000	0.000000	0.362773	0.000000	0.362773	0.362773	0.029688	0.029857	0.742308	0.198147	
464650000	-19.292215	671	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	4.007223	4.007223	4.007223	4.007223	4.007223	0.000000	4.007223	0.000000	0.000000	0.000000	4.007223	0.250000	0.250000	0.250000	0.250000	
464700000	-18.781959	95	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	2.178177	2.178177	2.178177	0.000000	2.178177	2.178177	0.000000	0.000000	2.178177	2.178177	0.000000	2.178177	0.249991	0.249991	0.250026	0.249991	
464750000	-22.092571	344	1	4	'Z 0 0 0 0 0 0 Z Z Z 0 0 	0.000000	0.661916	0.661916	0.661916	0.661916	0.661916	0.661916	0.000000	0.000000	0.000000	0.661916	0.661916	0.251097	0.251567	0.243705	0.253631	
464800000	-19.550853	189	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	2.784105	0.000000	0.000000	2.784105	2.784105	0.000000	0.000000	2.784105	2.784105	2.784105	2.784105	0.250000	0.250000	0.250000	0.250000	
464850000	-18.106236	279	2	4	'Z 0 0 Z 0 0 1 1 Z 0 0 Z 	0.000000	8.078131	8.078131	0.000000	8.078131	8.078131	0.811472	0.811472	0.000000	8.078131	8.078131	0.000000	0.250000	0.250000	0.250000	0.250000	
464900000	-22.207779	402	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	0.349384	0.349384	0.349384	0.000000	0.349384	0.349384	0.349384	0.000000	0.000000	0.000000	0.349384	0.349384	0.181749	0.148670	0.507228	0.162352	
464950000	-18.731601	423	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.563824	1.563824	0.000000	1.563824	1.563824	0.000000	0.000000	1.563824	1.563824	1.563824	1.563824	0.250000	0.250000	0.250001	0.250000	
465000000	-19.462320	143	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	5.286758	5.286758	0.000000	5.286758	5.286758	5.286758	0.000000	5.286758	0.000000	0.000000	0.000000	5.286758	0.250000	0.250000	0.250000	0.250000	
465050000	-19.051525	157	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	2.486632	2.486632	2.486632	2.486632	2.486632	2.486632	0.000000	0.000000	2.486632	0.000000	2.486632	2.486632	0.249996	0.249996	0.250012	0.249996	
465100000	-20.052667	335	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	8.410255	8.410255	8.410255	8.410255	8.410255	0.000000	8.410255	0.000000	8.410255	0.000000	8.410255	0.250000	0.250000	0.250000	0.250000	
465150000	-19.342470	366	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	7.272054	7.272054	0.000000	7.272054	7.272054	0.000000	0.000000	0.000000	7.272054	0.000000	7.272054	7.272054	0.250000	0.250000	0.250000	0.250000	
465200000	-19.245516	462	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	3.368328	0.000000	3.368328	3.368328	3.368328	3.368328	0.000000	0.000000	3.368328	0.000000	3.368328	3.368328	0.249991	0.249998	0.250009	0.250002	
465250000	-17.656111	292	1	5	'0 0 0 Z Z Z Z Z 0 0 0 0 	0.172796	0.172796	0.172796	0.000000	0.000000	0.000000	0.000000	0.000000	0.172796	0.172796	0.172796	0.172796	0.055695	0.000000	0.882761	0.061544	
465300000	-22.249664	85	1	6	'Z 0 Z Z Z 0 Z Z 0 0 0 0 	0.000000	7.674228	0.000000	0.000000	0.000000	7.674228	0.000000	0.000000	7.674228	7.674228	7.674228	7.674228	0.250000	0.250000	0.250000	0.250000	
465350000	-19.720803	736	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	3.058520	3.058520	3.058520	3.058520	3.058520	3.058520	3.058520	0.000000	0.000000	0.000000	3.058520	3.058520	0.250000	0.250000	0.250000	0.250000	
465400000	-19.118180	301	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	60.559674	60.559674	60.559674	0.000000	60.559674	0.000000	0.000000	0.000000	60.559674	60.559674	0.000000	60.559674	0.250000	0.250000	0.250000	0.250000	
465450000	-18.858142	728	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	2.889485	2.889485	2.889485	0.000000	2.889485	2.889485	0.000000	0.000000	2.889485	2.889485	2.889485	2.889485	0.249999	0.249999	0.250002	0.249999	
465500000	-17.547055	374	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	0.581782	0.581782	0.581782	0.000000	0.000000	0.581782	0.000000	0.000000	0.581782	0.581782	0.000000	0.581782	0.224015	0.119134	0.370789	0.286061	
465550000	-17.516306	105	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.542001	0.542001	0.542001	0.542001	0.542001	0.542001	0.000000	0.000000	0.542001	0.542001	0.000000	0.542001	0.240669	0.240472	0.278446	0.240413	
465600000	-19.438892	662	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.150809	0.150809	0.000000	0.150809	0.150809	0.150809	0.000000	0.000000	0.150809	0.150809	0.150809	0.150809	0.044206	0.054008	0.840869	0.060916	
465650000	-19.895528	689	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	7.320085	7.320085	7.320085	7.320085	7.320085	0.000000	7.320085	0.000000	0.000000	0.000000	0.000000	7.320085	0.250000	0.250000	0.250000	0.250000	
465700000	-18.408287	517	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	0.754054	0.754054	0.000000	0.754054	0.754054	0.000000	0.000000	0.000000	0.754054	0.754054	0.754054	0.754054	0.249911	0.249168	0.251738	0.249182	
465750000	-19.487431	127	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	9.659699	9.659699	0.000000	9.659699	9.659699	0.000000	0.000000	0.000000	9.659699	0.000000	9.659699	9.659699	0.250000	0.250000	0.250000	0.250000	
465800000	-21.254425	361	1	3	'0 0 0 0 0 0 Z Z 0 0 0 Z 	0.836929	0.836929	0.836929	0.836929	0.836929	0.836929	0.000000	0.000000	0.836929	0.836929	0.836929	0.000000	0.246801	0.246792	0.297363	0.209043	
465850000	-18.125058	691	2	4	'0 0 0 Z 0 0 Z Z 1 1 0 Z 	13.932919	13.932919	13.932919	0.000000	13.932919	13.932919	0.000000	0.000000	1.486417	1.486417	13.932919	0.000000	0.250000	0.250000	0.250000	0.250000	
465900000	-19.197936	90	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	4.523587	4.523587	4.523587	0.000000	4.523587	4.523587	0.000000	0.000000	4.523587	4.523587	4.523587	4.523587	0.250000	0.250000	0.250000	0.250000	
465950000	-18.572848	754	2	4	'0 0 Z 0 Z 0 Z 1 Z 1 1 0 	3.029760	3.029760	0.000000	3.029760	0.000000	3.029760	0.000000	0.506342	0.000000	0.506342	0.506342	3.029760	0.250142	0.250233	0.249719	0.249906	
466000000	-21.226402	578	1	4	'0 0 0 0 0 Z 0 Z Z Z 0 0 	1.890936	1.890936	1.890936	1.890936	1.890936	0.000000	1.890936	0.000000	0.000000	0.000000	1.890936	1.890936	0.249997	0.249997	0.250008	0.249997	
466050000	-19.174917	177	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.971753	2.971753	2.971753	2.971753	2.971753	0.000000	0.000000	2.971753	2.971753	2.971753	2.971753	0.250000	0.250000	0.250000	0.250000	
466100000	-20.415182	785	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	11.030167	11.030167	0.000000	11.030167	11.030167	0.000000	0.000000	0.000000	11.030167	11.030167	11.030167	11.030167	0.250000	0.250000	0.250000	0.250000	
466150000	-17.237806	638	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	0.276375	0.276375	0.000000	0.276375	0.276375	0.000000	0.000000	0.000000	0.276375	0.276375	0.276375	0.276375	0.148757	0.137846	0.562694	0.150703	
466200000	-18.533177	282	1	6	'0 Z 0 Z Z Z Z Z 0 0 0 0 	0.238309	0.000000	0.238309	0.000000	0.000000	0.000000	0.000000	0.000000	0.238309	0.238309	0.238309	0.238309	0.006970	0.000000	0.897150	0.095879	
466250000	-20.250241	341	1	5	'0 0 Z Z 0 Z Z Z 0 0 0 0 	4.831063	4.831063	0.000000	0.000000	4.831063	0.000000	0.000000	0.000000	4.831063	4.831063	4.831063	4.831063	0.250000	0.250000	0.250000	0.250000	
466300000	-19.831200	595	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	17.042342	17.042342	17.042342	17.042342	17.042342	0.000000	0.000000	0.000000	17.042342	17.042342	17.042342	17.042342	0.250000	0.250000	0.250000	0.250000	
466350000	-18.610456	13	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.608626	2.608626	2.608626	0.000000	2.608626	0.000000	0.000000	0.000000	2.608626	2.608626	0.000000	2.608626	0.250000	0.250000	0.250000	0.250000	
466400000	-19.549241	118	1	7	'Z 0 0 0 Z Z Z Z 0 Z Z 0 	0.000000	0.644484	0.644484	0.644484	0.000000	0.000000	0.000000	0.000000	0.644484	0.000000	0.000000	0.644484	0.000000	1.000000	0.000000	0.000000	
466450000	-19.295334	766	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	3.877045	3.877045	0.000000	3.877045	3.877045	3.877045	0.000000	0.000000	3.877045	3.877045	3.877045	3.877045	0.250000	0.250000	0.250000	0.250000	
466500000	-21.759207	254	1	3	'0 0 0 Z 0 0 Z 0 Z 0 0 0 	3.336740	3.336740	3.336740	0.000000	3.336740	3.336740	0.000000	3.336740	0.000000	3.336740	3.336740	3.336740	0.250000	0.250000	0.250000	0.250000	
466550000	-17.773687	138	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.716238	0.716238	0.716238	0.000000	0.716238	0.716238	0.000000	0.000000	0.716238	0.716238	0.000000	0.716238	0.238949	0.236237	0.283014	0.241801	
466600000	-18.509694	469	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	2.261615	2.261615	2.261615	2.261615	2.261615	0.000000	0.000000	0.000000	2.261615	0.000000	2.261615	2.261615	0.249996	0.249996	0.250012	0.249996	
466650000	-18.858413	716	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	0.931224	0.000000	0.931224	0.931224	0.931224	0.000000	0.000000	0.931224	0.931224	0.931224	0.931224	0.241350	0.246640	0.265399	0.246610	
466700000	-20.053774	795	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	21.714418	21.714418	21.714418	21.714418	21.714418	0.000000	21.714418	0.000000	0.000000	0.000000	0.000000	21.714418	0.250000	0.250000	0.250000	0.250000	
466750000	-20.717834	601	1	4	'0 0 Z 0 Z 0 Z Z 0 0 0 0 	1.243227	1.243227	0.000000	1.243227	0.000000	1.243227	0.000000	0.000000	1.243227	1.243227	1.243227	1.243227	0.249713	0.247838	0.252739	0.249710	
466800000	-18.537485	231	2	3	'Z 0 1 0 Z 1 0 Z 0 0 0 1 	0.000000	1.059997	3.845596	1.059997	0.000000	3.845596	1.059997	0.000000	1.059997	1.059997	1.059997	3.845596	0.249998	0.249953	0.250039	0.250010	
466850000	-19.695696	406	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	24.588841	24.588841	24.588841	24.588841	24.588841	24.588841	0.000000	24.588841	0.000000	0.000000	0.000000	24.588841	0.250000	0.250000	0.250000	0.250000	
466900000	-19.197770	185	2	5	'Z 1 1 Z 0 Z Z Z 1 0 0 1 	0.000000	14.119369	14.119369	0.000000	31.242905	0.000000	0.000000	0.000000	14.119369	31.242905	31.242905	14.119369	0.250000	0.250000	0.250000	0.250000	
466950000	-18.229291	57	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.951670	0.951670	0.951670	0.000000	0.951670	0.000000	0.000000	0.000000	0.951670	0.951670	0.000000	0.951670	0.246837	0.232014	0.265339	0.255809	
467000000	-20.053835	617	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	17.449733	17.449733	0.000000	17.449733	17.449733	17.449733	0.000000	17.449733	0.000000	0.000000	0.000000	17.449733	0.250000	0.250000	0.250000	0.250000	
467050000	-20.053482	116	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	41.678042	41.678042	0.000000	41.678042	0.000000	0.000000	0.000000	41.678042	41.678042	41.678042	41.678042	0.250000	0.250000	0.250000	0.250000	
467100000	-19.108476	727	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	22.004766	0.000000	22.004766	22.004766	22.004766	0.000000	0.000000	22.004766	0.000000	22.004766	22.004766	0.250000	0.250000	0.250000	0.250000	
467150000	-20.433140	572	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	33.388099	33.388099	33.388099	0.000000	33.388099	33.388099	33.388099	0.000000	0.000000	33.388099	0.000000	33.388099	0.250000	0.250000	0.250000	0.250000	
467200000	-20.469206	363	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	4.300666	4.300666	4.300666	4.300666	0.000000	0.000000	0.000000	0.000000	4.300666	4.300666	0.000000	4.300666	0.249998	0.249970	0.250021	0.250011	
467250000	-20.288859	526	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	3.820329	3.820329	0.000000	3.820329	3.820329	3.820329	0.000000	0.000000	0.000000	3.820329	3.820329	0.250000	0.250000	0.250000	0.250000	
467300000	-19.839850	46	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	8.853508	8.853508	8.853508	8.853508	8.853508	0.000000	8.853508	0.000000	0.000000	0.000000	0.000000	8.853508	0.250000	0.250000	0.250000	0.250000	
467350000	-20.650548	298	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	5.228892	5.228892	5.228892	5.228892	5.228892	5.228892	5.228892	0.000000	0.000000	5.228892	0.000000	5.228892	0.250000	0.250000	0.250000	0.250000	
467400000	-18.275478	148	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.577771	0.577771	0.577771	0.577771	0.577771	0.000000	0.000000	0.577771	0.577771	0.577771	0.577771	0.258538	0.245421	0.250896	0.245146	
467450000	-18.812747	280	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	11.986211	11.986211	11.986211	11.986211	11.986211	0.000000	0.000000	11.986211	0.000000	11.986211	11.986211	0.250000	0.250000	0.250000	0.250000	
467500000	-21.616710	627	1	3	'Z 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.130735	0.130735	0.130735	0.130735	0.130735	0.000000	0.130735	0.130735	0.130735	0.000000	0.130735	0.107169	0.120679	0.645102	0.127050	
467550000	-19.684010	249	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	15.164599	15.164599	0.000000	0.000000	15.164599	15.164599	0.000000	0.000000	15.164599	15.164599	15.164599	15.164599	0.250000	0.250000	0.250000	0.250000	
467600000	-20.176840	536	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	17.974191	17.974191	17.974191	17.974191	0.000000	0.000000	17.974191	0.000000	17.974191	17.974191	0.250000	0.250000	0.250000	0.250000	
467650000	-17.688296	209	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.603386	0.603386	0.603386	0.603386	0.000000	0.000000	0.000000	0.000000	0.603386	0.603386	0.000000	0.603386	0.233832	0.121054	0.350847	0.294267	
467700000	-19.208694	626	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	29.674963	29.674963	0.000000	29.674963	29.674963	29.674963	0.000000	0.000000	29.674963	0.000000	29.674963	29.674963	0.250000	0.250000	0.250000	0.250000	
467750000	-22.337984	417	1	5	'Z 0 Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	5.371116	0.000000	5.371116	5.371116	5.371116	0.000000	5.371116	0.000000	5.371116	0.000000	5.371116	0.250000	0.250000	0.250000	0.250000	
467800000	-19.925496	191	1	5	'Z Z 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.000000	0.701244	0.000000	0.701244	0.701244	0.000000	0.000000	0.701244	0.701244	0.701244	0.701244	0.048395	0.284094	0.460271	0.207239	
467850000	-17.437105	376	2	2	'1 0 0 0 0 0 Z 1 1 0 1 Z 	3.077879	23.742063	23.742063	23.742063	23.742063	23.742063	0.000000	3.077879	3.077879	23.742063	3.077879	0.000000	0.250000	0.250000	0.250000	0.250000	
467900000	-18.333160	287	1	6	'0 Z Z 0 0 Z Z Z 0 0 Z 0 	0.346357	0.000000	0.000000	0.346357	0.346357	0.000000	0.000000	0.000000	0.346357	0.346357	0.000000	0.346357	0.023304	0.164884	0.644654	0.167159	
467950000	-19.550005	429	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	3.363629	3.363629	0.000000	3.363629	3.363629	3.363629	0.000000	0.000000	3.363629	3.363629	3.363629	3.363629	0.250000	0.250000	0.250000	0.250000	
468000000	-18.359705	570	2	3	'Z Z 0 0 0 Z 1 1 1 1 1 0 	0.000000	0.000000	6.154187	6.154187	6.154187	0.000000	0.220970	0.220970	0.220970	0.220970	0.220970	6.154187	0.250000	0.250000	0.250000	0.250000	
468050000	-18.604067	634	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.516475	2.516475	2.516475	0.000000	2.516475	0.000000	0.000000	0.000000	2.516475	2.516475	0.000000	2.516475	0.249999	0.249998	0.250003	0.250000	
468100000	-18.527560	265	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.687342	1.687342	1.687342	1.687342	1.687342	1.687342	0.000000	0.000000	1.687342	1.687342	0.000000	1.687342	0.250011	0.250011	0.249965	0.250012	
468150000	-20.375401	308	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	1.621726	1.621726	1.621726	1.621726	0.000000	1.621726	0.000000	0.000000	1.621726	0.000000	1.621726	1.621726	0.249139	0.243584	0.258147	0.249130	
468200000	-19.127378	313	2	4	'Z 0 1 0 0 0 Z 1 Z 1 Z 1 	0.000000	5.221530	4.376198	5.221530	5.221530	5.221530	0.000000	4.376198	0.000000	4.376198	0.000000	4.376198	0.250000	0.250000	0.250000	0.250000	
468250000	-18.565943	296	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	1.403478	0.000000	0.000000	1.403478	1.403478	0.000000	0.000000	1.403478	1.403478	1.403478	1.403478	0.249307	0.250244	0.250563	0.249886	
468300000	-18.769386	712	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	4.386118	4.386118	4.386118	4.386118	4.386118	4.386118	0.000000	0.000000	4.386118	4.386118	0.000000	4.386118	0.250000	0.250000	0.250000	0.250000	
468350000	-19.452466	381	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	2.454962	2.454962	0.000000	2.454962	0.000000	0.000000	0.000000	2.454962	2.454962	2.454962	2.454962	0.250004	0.249992	0.250004	0.250000	
468400000	-19.198584	276	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	20.849503	20.849503	0.000000	20.849503	20.849503	20.849503	0.000000	0.000000	20.849503	0.000000	20.849503	20.849503	0.250000	0.250000	0.250000	0.250000	
468450000	-18.130689	741	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	1.109190	1.109190	1.109190	1.109190	0.000000	1.109190	0.000000	0.000000	1.109190	1.109190	0.000000	1.109190	0.249232	0.246769	0.253238	0.250761	
468500000	-18.385790	713	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	1.099508	1.099508	1.099508	1.099508	1.099508	0.000000	0.000000	0.000000	1.099508	1.099508	1.099508	1.099508	0.249833	0.249831	0.250503	0.249833	
468550000	-19.757378	18	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	4.751162	4.751162	4.751162	4.751162	0.000000	0.000000	4.751162	0.000000	4.751162	4.751162	0.249998	0.250000	0.250002	0.250001	
468600000	-17.741517	652	3	2	'2 1 2 0 1 2 Z 2 0 1 Z 1 	1.584842	17.499213	1.584842	6.995538	17.499213	1.584842	0.000000	1.584842	6.995538	17.499213	0.000000	17.499213	0.250000	0.250000	0.250000	0.250000	
468650000	-19.000264	139	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	5.961001	0.000000	5.961001	5.961001	5.961001	0.000000	0.000000	5.961001	0.000000	5.961001	5.961001	0.250000	0.250000	0.250000	0.250000	
468700000	-19.123799	57	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	14.151399	0.000000	14.151399	14.151399	14.151399	0.000000	0.000000	14.151399	0.000000	14.151399	14.151399	0.250000	0.250000	0.250000	0.250000	
468750000	-18.259467	124	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	1.467942	0.000000	1.467942	1.467942	1.467942	0.000000	0.000000	1.467942	0.000000	1.467942	1.467942	0.271703	0.254528	0.229856	0.243913	
468800000	-18.153820	655	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.833732	0.833732	0.833732	0.833732	0.833732	0.833732	0.000000	0.000000	0.833732	0.833732	0.000000	0.833732	0.247247	0.247196	0.258450	0.247106	
468850000	-18.319601	33	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	0.836509	0.836509	0.836509	0.836509	0.836509	0.000000	0.000000	0.000000	0.836509	0.000000	0.836509	0.836509	0.250256	0.250377	0.249153	0.250214	
468900000	-17.888442	132	1	5	'0 Z Z Z 0 0 Z Z 0 0 0 0 	0.390761	0.000000	0.000000	0.000000	0.390761	0.390761	0.000000	0.000000	0.390761	0.390761	0.390761	0.390761	0.049847	0.250845	0.510008	0.189300	
468950000	-17.801613	510	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	0.316289	0.316289	0.000000	0.316289	0.316289	0.000000	0.000000	0.000000	0.316289	0.316289	0.316289	0.316289	0.235200	0.199581	0.368812	0.196407	
469000000	-17.826101	323	2	1	'1 1 0 1 1 0 0 Z 0 0 0 0 	2.344037	2.344037	0.346813	2.344037	2.344037	0.346813	0.346813	0.000000	0.346813	0.346813	0.346813	0.346813	0.260595	0.260594	0.258528	0.220283	
469050000	-18.598363	146	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.426958	1.426958	1.426958	1.426958	1.426958	1.426958	0.000000	0.000000	1.426958	1.426958	1.426958	1.426958	0.249779	0.249779	0.250662	0.249779	
469100000	-18.850426	189	1	5	'0 Z 0 Z Z 0 Z Z 0 0 0 0 	0.241357	0.000000	0.241357	0.000000	0.000000	0.241357	0.000000	0.000000	0.241357	0.241357	0.241357	0.241357	0.005533	0.005529	0.904562	0.084376	
469150000	-19.554318	205	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	11.339934	11.339934	11.339934	11.339934	11.339934	0.000000	0.000000	0.000000	11.339934	11.339934	11.339934	11.339934	0.250000	0.250000	0.250000	0.250000	
469200000	-18.799547	147	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	3.728292	3.728292	3.728292	3.728292	3.728292	3.728292	0.000000	0.000000	3.728292	0.000000	3.728292	3.728292	0.250000	0.250000	0.250000	0.250000	
469250000	-19.923649	528	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	13.842883	13.842883	0.000000	13.842883	13.842883	13.842883	0.000000	13.842883	0.000000	0.000000	0.000000	13.842883	0.250000	0.250000	0.250000	0.250000	
469300000	-19.241277	792	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	5.883315	5.883315	5.883315	5.883315	5.883315	5.883315	0.000000	0.000000	5.883315	5.883315	0.000000	5.883315	0.250000	0.250000	0.250000	0.250000	
469350000	-17.396657	462	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.376705	0.376705	0.376705	0.376705	0.376705	0.376705	0.000000	0.000000	0.376705	0.376705	0.376705	0.376705	0.199394	0.190750	0.421012	0.188843	
469400000	-18.315506	620	2	6	'Z 0 Z Z Z 0 Z Z 1 0 1 0 	0.000000	5.212466	0.000000	0.000000	0.000000	5.212466	0.000000	0.000000	2.952877	5.212466	2.952877	5.212466	0.250001	0.249998	0.250000	0.250000	
