Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            514705963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
425150000	-14.056963	172	16.565727	1	5	'0 0 Z 0 0 0 Z Z Z Z 0 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.208935	0.396886	0.000000	0.394179	
425200000	-12.592409	657	13.911006	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.150001	0.119542	0.726432	0.004025	
425250000	-11.851401	931	2.410403	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000122	0.000000	0.998131	0.001747	
425300000	-11.626295	818	1.179990	1	8	'Z Z Z Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.998218	0.001782	
425350000	-12.530991	787	5.925557	1	3	'Z 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.032767	0.014490	0.869850	0.082893	
425400000	-12.789141	144	4.865003	1	3	'Z 0 0 Z 0 0 Z 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.007427	0.001007	0.982485	0.009082	
425450000	-14.112013	475	7.149138	1	2	'0 0 0 0 0 0 0 Z 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.025678	0.028506	0.855664	0.090152	
425500000	-13.388537	421	2.097659	1	4	'0 Z 0 0 Z 0 Z 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
425550000	-13.594802	28	10.448921	1	6	'0 Z 0 0 0 0 0 Z Z Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000102	0.039447	0.960451	0.000000	
425600000	-12.727876	529	17.501883	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.119566	0.137202	0.743231	0.000000	
425650000	-13.005727	909	9.365712	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.004519	0.004047	0.991361	0.000073	
425700000	-11.504224	308	1.563860	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000001	0.000000	0.995519	0.004481	
425750000	-13.142528	621	3.589462	1	5	'Z 0 Z Z 0 0 0 0 Z 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.001323	0.054174	0.424139	0.520364	
425800000	-14.000433	583	15.111271	1	4	'0 0 0 Z 0 0 0 Z Z 0 0 Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.090643	0.077168	0.825246	0.006944	
425850000	-11.545852	714	1.509200	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
425900000	-12.526325	978	5.601575	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001647	0.002991	0.973172	0.022189	
425950000	-11.890394	331	1.260293	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000051	0.000155	0.996955	0.002838	
426000000	-12.056879	843	3.113455	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
426050000	-14.585751	240	16.280370	1	6	'0 0 0 0 Z Z Z Z Z 0 Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.253591	0.015791	0.000000	0.730618	
426100000	-12.708113	686	3.422611	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.002413	0.000001	0.997586	0.000000	
426150000	-12.149185	452	7.069514	1	2	'0 0 0 0 0 0 Z 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.018292	0.011605	0.969513	0.000590	
426200000	-11.997147	503	1.672838	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000295	0.000000	0.999705	0.000000	
426250000	-13.104880	239	4.983233	1	4	'Z 0 0 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.034375	0.009614	0.955944	0.000067	
426300000	-11.967063	268	3.728201	1	4	'0 0 0 0 Z 0 Z 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.004781	0.000003	0.995193	0.000023	
426350000	-13.014437	441	20.691693	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.202848	0.191452	0.338248	0.267452	
426400000	-14.635005	707	29.896438	1	5	'0 0 0 0 0 Z Z Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.343977	0.420363	0.000000	0.235660	
426450000	-14.710438	606	33.148274	1	6	'0 0 0 0 Z 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.295932	0.327800	0.000000	0.376267	
426500000	-13.250069	301	25.312949	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.239589	0.234702	0.494346	0.031363	
426550000	-11.262572	284	1.517462	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000617	0.999383	0.000000	
426600000	-13.846138	539	19.482317	1	6	'0 0 0 0 Z Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.153608	0.005006	0.457495	0.383891	
426650000	-13.667658	942	9.420593	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.021062	0.017412	0.961526	0.000000	
426700000	-11.393979	235	2.308319	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000446	0.999554	0.000000	
426750000	-11.672549	464	3.444415	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.001485	0.995227	0.003287	
426800000	-13.141345	566	6.620430	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.005732	0.010176	0.983997	0.000094	
426850000	-14.680735	834	29.371255	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.596844	0.332116	0.000000	0.071040	
426900000	-13.120241	458	24.120431	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.156549	0.142120	0.694766	0.006564	
426950000	-13.456974	762	26.596242	1	6	'0 0 0 0 0 Z 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.167659	0.309563	0.522778	0.000000	
427000000	-11.953172	283	3.764843	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.005116	0.000000	0.994852	0.000032	
427050000	-12.141108	498	1.317961	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
427100000	-11.760851	681	2.529351	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.999294	0.000706	
427150000	-11.991006	362	3.907795	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000001	0.002030	0.997964	0.000005	
427200000	-13.295392	710	2.448282	1	5	'0 0 Z 0 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000664	0.003248	0.996088	0.000000	
427250000	-13.447842	149	14.736632	1	4	'0 Z 0 0 0 0 Z 0 Z 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.048038	0.209362	0.273127	0.469473	
427300000	-13.102373	910	28.891508	1	6	'0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.400220	0.358072	0.000000	0.241709	
427350000	-12.637891	718	17.299138	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.083523	0.080859	0.835619	0.000000	
427400000	-15.151743	974	7.519916	1	3	'0 Z 0 Z 0 0 0 0 0 0 0 Z 	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000074	0.014219	0.985473	0.000233	
427450000	-12.537361	591	13.280810	1	6	'0 0 0 Z 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.185759	0.172968	0.641274	0.000000	
427500000	-13.855010	243	9.832595	1	6	'Z Z 0 0 0 Z Z 0 Z 0 Z 0 	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.021229	0.067572	0.090510	0.820688	
427550000	-13.026013	662	7.253466	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.003315	0.002194	0.994485	0.000006	
427600000	-11.977426	794	6.533984	1	6	'Z Z 0 0 0 0 0 0 Z Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.038420	0.961580	0.000000	
427650000	-11.754304	631	9.939068	2	7	'0 0 Z 1 Z 0 Z 1 Z Z Z Z 	0.303641	0.303641	0.000000	0.044539	0.000000	0.303641	0.000000	0.044539	0.000000	0.000000	0.000000	0.000000	0.896132	0.003969	0.099899	0.000000	
427700000	-13.123794	364	2.786206	1	6	'0 0 0 Z 0 Z 0 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.130098	0.000530	0.869372	0.000000	
427750000	-11.848648	993	2.558096	2	5	'Z Z Z 1 1 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.275303	0.275303	0.089879	0.089879	0.089879	0.089879	0.000000	0.089879	0.000000	0.000000	0.001091	0.998909	0.000000	
427800000	-13.544601	648	6.992508	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.004416	0.000134	0.962776	0.032674	
427850000	-13.634173	348	3.538211	1	3	'0 0 0 0 Z 0 Z 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.007830	0.000003	0.992153	0.000015	
427900000	-11.259346	108	3.529718	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000022	0.000000	0.999903	0.000075	
427950000	-14.812949	123	23.665976	1	6	'0 0 0 Z 0 Z 0 Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.257669	0.257346	0.421693	0.063292	
428000000	-13.804088	322	19.385502	1	5	'0 Z 0 0 0 0 Z Z Z Z 0 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.097706	0.360419	0.000000	0.541875	
428050000	-16.701149	218	17.843175	1	6	'0 Z 0 0 Z 0 Z Z 0 Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
428100000	-13.224638	163	5.616589	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.001193	0.998806	0.000001	
428150000	-11.570097	741	2.844652	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000045	0.000000	0.999955	0.000000	
428200000	-12.558336	98	2.699947	1	6	'0 Z Z 0 0 Z Z 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000005	0.005393	0.994599	0.000003	
428250000	-13.232126	837	2.941142	1	6	'0 Z Z 0 0 Z Z 0 0 Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000433	0.982281	0.017286	
428300000	-11.397127	704	3.661962	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.002116	0.000913	0.996971	0.000001	
428350000	-11.565853	688	1.565657	1	6	'Z 0 Z 0 0 Z 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000294	0.000286	0.999420	0.000000	
428400000	-11.725144	386	3.110322	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000509	0.000010	0.979640	0.019841	
428450000	-12.099255	392	2.923047	1	4	'Z 0 Z 0 0 Z 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000604	0.000552	0.998802	0.000042	
428500000	-12.382539	259	6.353754	1	3	'0 Z 0 0 0 0 Z 0 0 0 0 Z 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000010	0.005452	0.994517	0.000021	
428550000	-13.352295	458	3.811333	1	6	'Z Z Z Z Z 0 Z 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000016	0.966182	0.033802	
428600000	-12.411173	156	0.671323	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000312	0.000000	0.999688	0.000000	
428650000	-11.484288	391	2.171022	1	6	'0 0 Z 0 Z Z 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000748	0.000000	0.999252	0.000000	
428700000	-10.853414	338	3.049841	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000268	0.000250	0.999482	0.000000	
428750000	-14.165022	819	8.230038	1	4	'0 0 0 Z Z 0 Z 0 0 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.051781	0.000651	0.797925	0.149643	
428800000	-14.578603	814	2.313634	1	5	'0 Z Z 0 0 0 0 0 Z 0 Z Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000002	0.013788	0.986210	0.000000	
428850000	-14.434404	34	11.225109	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.015286	0.035225	0.883611	0.065877	
428900000	-14.755611	650	9.473970	2	5	'0 1 1 Z 1 1 Z 0 0 Z Z Z 	0.117559	0.161831	0.161831	0.000000	0.161831	0.161831	0.000000	0.117559	0.117559	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
428950000	-14.039853	973	7.608727	1	7	'0 Z Z 0 Z 0 Z 0 Z Z 0 Z 	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
429000000	-11.814332	585	1.927870	2	3	'0 1 0 Z Z 0 1 1 1 1 0 Z 	0.052056	0.158355	0.052056	0.000000	0.000000	0.052056	0.158355	0.158355	0.158355	0.158355	0.052056	0.000000	0.000034	0.000000	0.999966	0.000000	
429050000	-15.170811	765	17.997825	1	4	'0 0 0 0 Z 0 0 Z Z Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.158442	0.012024	0.536020	0.293514	
429100000	-14.588398	484	8.746942	1	5	'0 Z Z 0 0 Z Z 0 0 0 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000087	0.018075	0.980090	0.001749	
429150000	-13.631202	964	2.205712	1	6	'Z Z 0 Z 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000013	0.000334	0.942371	0.057282	
429200000	-13.714910	625	21.343328	1	4	'0 0 0 0 0 0 0 Z Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.093018	0.110453	0.793711	0.002818	
429250000	-13.567400	229	4.522550	1	5	'0 0 Z 0 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.089382	0.246133	0.650725	0.013760	
429300000	-12.190518	162	3.755257	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000230	0.000447	0.995783	0.003540	
429350000	-11.968155	382	1.482819	1	2	'0 Z 0 0 0 0 0 0 0 0 Z 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.000291	0.999417	0.000292	
429400000	-13.128806	538	4.043385	1	6	'0 0 Z Z 0 Z 0 Z 0 0 Z Z 	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.001402	0.001209	0.997367	0.000021	
429450000	-12.696964	137	2.310349	1	4	'0 Z 0 0 0 Z 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000426	0.999574	0.000000	
429500000	-12.052668	887	6.055553	1	4	'0 Z 0 0 0 0 Z 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000016	0.008598	0.991333	0.000054	
429550000	-13.231941	1	10.103232	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.026906	0.039034	0.933965	0.000095	
429600000	-11.854803	616	3.057446	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.002185	0.997786	0.000029	
429650000	-13.223356	896	16.479833	1	7	'0 0 0 Z 0 Z 0 Z Z Z Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193732	0.304516	0.501752	0.000000	
429700000	-13.739180	197	3.462986	1	6	'0 Z 0 0 Z Z Z 0 0 Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
429750000	-13.395371	793	7.237693	1	6	'0 Z 0 Z Z 0 Z 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
429800000	-11.402453	26	8.095191	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.435502	0.218821	0.345676	0.000000	
429850000	-11.544061	590	21.034523	2	3	'0 1 0 0 Z 1 0 0 0 0 Z Z 	0.019842	0.430552	0.019842	0.019842	0.000000	0.430552	0.019842	0.019842	0.019842	0.019842	0.000000	0.000000	0.481723	0.014294	0.489356	0.014627	
429900000	-14.059759	798	8.540215	1	4	'0 Z Z 0 0 0 Z Z 0 0 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000150	0.032170	0.904532	0.063147	
429950000	-12.919803	690	7.429024	1	8	'0 Z Z 0 Z 0 Z 0 Z Z Z Z 	0.250000	0.000000	0.000000	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
430000000	-11.340541	511	3.682878	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.001921	0.998079	0.000000	
430050000	-11.454894	45	1.993502	1	2	'0 Z 0 0 0 0 0 0 0 0 Z 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000002	0.000551	0.991151	0.008297	
430100000	-12.039187	346	3.069215	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000004	0.000000	0.975693	0.024303	
