Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1667198595
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
397000000	-18.966394	2	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	3.130500	3.130500	3.130500	3.130500	3.130500	0.000000	0.000000	3.130500	3.130500	3.130500	3.130500	0.250000	0.250000	0.250000	0.250000	
397050000	-18.168285	439	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.794790	0.794790	0.794790	0.000000	0.794790	0.794790	0.000000	0.000000	0.794790	0.794790	0.794790	0.794790	0.249579	0.249259	0.251598	0.249564	
397100000	-18.605977	587	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.380494	1.380494	1.380494	1.380494	1.380494	0.000000	0.000000	0.000000	1.380494	0.000000	1.380494	1.380494	0.249976	0.249998	0.250057	0.249970	
397150000	-23.157819	450	1	5	'Z 0 0 Z 0 0 Z Z 0 0 0 Z 	0.000000	2.731758	2.731758	0.000000	2.731758	2.731758	0.000000	0.000000	2.731758	2.731758	2.731758	0.000000	0.250000	0.250000	0.250000	0.250000	
397200000	-17.795039	516	2	5	'Z 1 1 Z 1 1 Z 0 0 1 Z Z 	0.000000	16.248620	16.248620	0.000000	16.248620	16.248620	0.000000	2.373658	2.373658	16.248620	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	
397250000	-19.625013	232	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	13.357708	13.357708	13.357708	13.357708	0.000000	13.357708	0.000000	0.000000	13.357708	13.357708	0.000000	13.357708	0.250000	0.250000	0.250000	0.250000	
397300000	-19.001881	713	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	3.946808	3.946808	0.000000	3.946808	3.946808	0.000000	0.000000	3.946808	3.946808	3.946808	3.946808	0.250000	0.250000	0.250000	0.250000	
397350000	-18.928103	213	1	3	'0 0 0 0 Z 0 Z Z 0 0 0 0 	0.420816	0.420816	0.420816	0.420816	0.000000	0.420816	0.000000	0.000000	0.420816	0.420816	0.420816	0.420816	0.180853	0.063751	0.577371	0.178026	
397400000	-19.133894	110	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	11.924347	11.924347	11.924347	11.924347	11.924347	0.000000	0.000000	11.924347	0.000000	11.924347	11.924347	0.250000	0.250000	0.250000	0.250000	
397450000	-20.505301	94	1	6	'0 0 Z Z Z 0 Z Z 0 Z 0 0 	0.434767	0.434767	0.000000	0.000000	0.000000	0.434767	0.000000	0.000000	0.434767	0.000000	0.434767	0.434767	1.000000	0.000000	0.000000	0.000000	
397500000	-18.596521	481	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	2.250378	2.250378	0.000000	2.250378	2.250378	0.000000	0.000000	2.250378	2.250378	2.250378	2.250378	0.249998	0.249998	0.250005	0.249998	
397550000	-21.273462	355	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	0.865260	0.865260	0.865260	0.865260	0.865260	0.865260	0.865260	0.000000	0.000000	0.000000	0.865260	0.865260	0.245585	0.245554	0.264080	0.244781	
397600000	-19.287758	738	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	3.781959	3.781959	3.781959	0.000000	0.000000	3.781959	0.000000	0.000000	3.781959	3.781959	0.000000	3.781959	0.249991	0.249917	0.250065	0.250028	
397650000	-18.425990	171	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.655046	1.655046	1.655046	0.000000	1.655046	1.655046	0.000000	0.000000	1.655046	1.655046	0.000000	1.655046	0.249859	0.249859	0.250420	0.249862	
397700000	-22.410361	298	1	5	'0 0 Z 0 0 0 0 Z Z Z Z 0 	8.726602	8.726602	0.000000	8.726602	8.726602	8.726602	8.726602	0.000000	0.000000	0.000000	0.000000	8.726602	0.250000	0.250000	0.250000	0.250000	
397750000	-20.583346	779	1	4	'0 0 0 Z Z 0 0 Z 0 Z 0 0 	0.105057	0.105057	0.105057	0.000000	0.000000	0.105057	0.105057	0.000000	0.105057	0.000000	0.105057	0.105057	0.042262	0.000913	0.870784	0.086041	
397800000	-17.486998	263	2	4	'1 0 Z 1 1 Z 1 Z 1 1 Z 1 	0.977383	23.903221	0.000000	0.977383	0.977383	0.000000	0.977383	0.000000	0.977383	0.977383	0.000000	0.977383	0.249921	0.250865	0.249859	0.249354	
397850000	-19.260888	388	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	0.167219	0.167219	0.167219	0.167219	0.000000	0.167219	0.000000	0.000000	0.167219	0.167219	0.000000	0.167219	0.113843	0.025400	0.679777	0.180980	
397900000	-19.694242	197	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	8.155013	8.155013	8.155013	8.155013	8.155013	8.155013	8.155013	0.000000	0.000000	0.000000	0.000000	8.155013	0.250000	0.250000	0.250000	0.250000	
397950000	-18.347258	766	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	2.194380	2.194380	2.194380	0.000000	2.194380	2.194380	0.000000	0.000000	2.194380	2.194380	0.000000	2.194380	0.249998	0.249998	0.250006	0.249998	
398000000	-19.093666	141	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.726391	2.726391	2.726391	2.726391	2.726391	0.000000	0.000000	2.726391	2.726391	2.726391	2.726391	0.250000	0.250000	0.250000	0.250000	
398050000	-20.699736	471	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	10.819936	10.819936	0.000000	10.819936	10.819936	10.819936	0.000000	0.000000	0.000000	10.819936	10.819936	0.250000	0.250000	0.250000	0.250000	
398100000	-19.261631	361	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	7.040388	7.040388	7.040388	7.040388	7.040388	7.040388	0.000000	0.000000	7.040388	7.040388	0.000000	7.040388	0.250000	0.250000	0.250000	0.250000	
398150000	-17.831054	76	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.160524	0.160524	0.000000	0.160524	0.160524	0.160524	0.000000	0.000000	0.160524	0.160524	0.160524	0.160524	0.131555	0.137636	0.590709	0.140101	
398200000	-19.282280	221	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	5.085989	5.085989	5.085989	5.085989	5.085989	5.085989	0.000000	0.000000	5.085989	5.085989	5.085989	5.085989	0.250000	0.250000	0.250000	0.250000	
398250000	-19.352302	228	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	0.534304	0.534304	0.534304	0.534304	0.000000	0.534304	0.000000	0.000000	0.534304	0.000000	0.534304	0.534304	0.247930	0.150483	0.385092	0.216495	
398300000	-19.803879	102	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	10.283824	10.283824	0.000000	10.283824	10.283824	10.283824	0.000000	10.283824	0.000000	0.000000	0.000000	10.283824	0.250000	0.250000	0.250000	0.250000	
398350000	-20.255540	369	2	5	'0 Z Z 1 1 0 Z 1 Z Z 0 0 	16.794693	0.000000	0.000000	6.365831	6.365831	16.794693	0.000000	6.365831	0.000000	0.000000	16.794693	16.794693	0.250000	0.250000	0.250000	0.250000	
398400000	-19.849496	299	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	29.985029	29.985029	0.000000	29.985029	29.985029	29.985029	0.000000	0.000000	29.985029	29.985029	29.985029	29.985029	0.250000	0.250000	0.250000	0.250000	
398450000	-17.863245	49	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.283037	1.283037	1.283037	0.000000	1.283037	0.000000	0.000000	0.000000	1.283037	1.283037	0.000000	1.283037	0.249689	0.248991	0.251199	0.250121	
398500000	-23.635357	598	1	6	'Z 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.000000	6.090382	6.090382	0.000000	6.090382	6.090382	0.000000	6.090382	0.000000	6.090382	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	
398550000	-19.350407	638	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	45.129320	45.129320	45.129320	45.129320	45.129320	45.129320	0.000000	0.000000	45.129320	0.000000	45.129320	45.129320	0.250000	0.250000	0.250000	0.250000	
398600000	-18.790315	705	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	2.385601	2.385601	2.385601	0.000000	2.385601	2.385601	0.000000	0.000000	2.385601	2.385601	2.385601	2.385601	0.249997	0.249996	0.250010	0.249997	
398650000	-18.072653	540	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.867507	0.000000	0.867507	0.867507	0.867507	0.867507	0.000000	0.000000	0.867507	0.000000	0.867507	0.867507	0.243321	0.248479	0.256638	0.251561	
398700000	-19.435232	638	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	9.386096	0.000000	9.386096	9.386096	9.386096	9.386096	0.000000	0.000000	9.386096	0.000000	9.386096	9.386096	0.250000	0.250000	0.250000	0.250000	
398750000	-19.041708	734	1	5	'Z 0 0 0 Z Z Z Z 0 0 0 0 	0.000000	0.210848	0.210848	0.210848	0.000000	0.000000	0.000000	0.000000	0.210848	0.210848	0.210848	0.210848	0.130122	0.003738	0.762637	0.103503	
398800000	-18.186020	423	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.721896	0.000000	0.721896	0.721896	0.721896	0.721896	0.000000	0.000000	0.721896	0.000000	0.721896	0.721896	0.245368	0.248916	0.254613	0.251103	
398850000	-18.721158	194	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.498780	0.498780	0.498780	0.498780	0.498780	0.498780	0.000000	0.000000	0.498780	0.498780	0.498780	0.498780	0.245837	0.245787	0.262564	0.245812	
398900000	-16.852306	701	2	6	'Z 1 Z 1 1 Z Z 0 0 Z Z 1 	0.000000	4.661547	0.000000	4.661547	4.661547	0.000000	0.000000	0.819317	0.819317	0.000000	0.000000	4.661547	0.250000	0.250000	0.250000	0.250000	
398950000	-19.127660	27	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	10.473437	10.473437	10.473437	10.473437	10.473437	10.473437	0.000000	0.000000	10.473437	0.000000	10.473437	10.473437	0.250000	0.250000	0.250000	0.250000	
399000000	-18.559390	569	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.537187	0.537187	0.537187	0.537187	0.537187	0.000000	0.000000	0.537187	0.537187	0.537187	0.537187	0.246971	0.246471	0.260144	0.246415	
399050000	-20.287017	798	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	33.410175	33.410175	33.410175	0.000000	33.410175	33.410175	33.410175	0.000000	0.000000	0.000000	33.410175	33.410175	0.250000	0.250000	0.250000	0.250000	
399100000	-20.015242	693	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	5.122974	5.122974	5.122974	0.000000	5.122974	5.122974	5.122974	0.000000	0.000000	5.122974	0.000000	5.122974	0.250000	0.250000	0.250000	0.250000	
399150000	-20.157754	327	1	5	'0 Z Z Z 0 0 Z Z 0 0 0 0 	1.270070	0.000000	0.000000	0.000000	1.270070	1.270070	0.000000	0.000000	1.270070	1.270070	1.270070	1.270070	0.240955	0.254247	0.255370	0.249429	
399200000	-18.093675	60	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.671918	1.671918	1.671918	0.000000	1.671918	0.000000	0.000000	0.000000	1.671918	1.671918	0.000000	1.671918	0.249978	0.249925	0.250087	0.250010	
399250000	-21.127450	566	1	2	'0 0 0 0 0 0 0 Z Z 0 0 0 	5.307641	5.307641	5.307641	5.307641	5.307641	5.307641	5.307641	0.000000	0.000000	5.307641	5.307641	5.307641	0.250000	0.250000	0.250000	0.250000	
399300000	-19.759744	594	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	2.319231	2.319231	0.000000	2.319231	2.319231	0.000000	0.000000	0.000000	2.319231	2.319231	2.319231	2.319231	0.250000	0.250000	0.250000	0.250000	
399350000	-18.451399	309	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	0.556842	0.556842	0.556842	0.000000	0.556842	0.000000	0.000000	0.556842	0.556842	0.556842	0.556842	0.241548	0.104527	0.453659	0.200266	
399400000	-18.368184	635	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.373957	1.373957	1.373957	1.373957	1.373957	1.373957	0.000000	0.000000	1.373957	0.000000	1.373957	1.373957	0.249535	0.249535	0.251399	0.249531	
399450000	-20.143513	280	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	5.716074	5.716074	0.000000	5.716074	5.716074	0.000000	5.716074	0.000000	5.716074	0.000000	5.716074	0.250000	0.250000	0.250000	0.250000	
399500000	-21.632375	303	1	6	'Z Z 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	0.000000	1.696352	1.696352	0.000000	1.696352	0.000000	0.000000	1.696352	0.000000	1.696352	1.696352	0.246824	0.246824	0.255296	0.251056	
399550000	-18.806049	547	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	0.332522	0.332522	0.332522	0.332522	0.332522	0.000000	0.000000	0.000000	0.332522	0.000000	0.332522	0.332522	0.229854	0.233528	0.351297	0.185321	
399600000	-19.050929	206	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	4.363101	4.363101	4.363101	4.363101	4.363101	4.363101	0.000000	0.000000	4.363101	4.363101	4.363101	4.363101	0.250000	0.250000	0.250000	0.250000	
399650000	-17.845961	685	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.756093	0.756093	0.756093	0.756093	0.756093	0.756093	0.000000	0.000000	0.756093	0.756093	0.000000	0.756093	0.250587	0.246129	0.260865	0.242419	
399700000	-20.198361	516	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	3.281465	3.281465	3.281465	3.281465	3.281465	3.281465	0.000000	3.281465	0.000000	0.000000	3.281465	3.281465	0.250000	0.250000	0.250000	0.250000	
399750000	-19.425068	406	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	3.672769	3.672769	0.000000	0.000000	3.672769	3.672769	0.000000	0.000000	3.672769	3.672769	3.672769	3.672769	0.250000	0.250000	0.250000	0.250000	
399800000	-18.196555	6	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.721736	0.721736	0.721736	0.000000	0.721736	0.721736	0.000000	0.000000	0.721736	0.721736	0.000000	0.721736	0.245642	0.245066	0.262637	0.246656	
399850000	-18.242684	276	1	4	'0 0 0 Z Z 0 Z Z 0 0 0 0 	0.360061	0.360061	0.360061	0.000000	0.000000	0.360061	0.000000	0.000000	0.360061	0.360061	0.360061	0.360061	0.180769	0.033110	0.605026	0.181094	
399900000	-16.921946	770	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.372173	0.372173	0.372173	0.000000	0.372173	0.372173	0.000000	0.000000	0.372173	0.372173	0.000000	0.372173	0.194024	0.184193	0.422453	0.199330	
399950000	-18.808416	780	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	2.396197	2.396197	0.000000	2.396197	2.396197	0.000000	0.000000	2.396197	2.396197	2.396197	2.396197	0.250000	0.250000	0.250000	0.250000	
400000000	-19.030958	491	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	6.762124	6.762124	6.762124	6.762124	6.762124	6.762124	0.000000	0.000000	6.762124	6.762124	0.000000	6.762124	0.250000	0.250000	0.250000	0.250000	
400050000	-19.815696	194	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	6.731914	6.731914	6.731914	6.731914	6.731914	0.000000	0.000000	0.000000	6.731914	6.731914	6.731914	6.731914	0.250000	0.250000	0.250000	0.250000	
400100000	-18.287936	470	2	5	'Z 0 0 Z 0 0 1 Z Z 0 0 Z 	0.000000	7.005191	7.005191	0.000000	7.005191	7.005191	1.920274	0.000000	0.000000	7.005191	7.005191	0.000000	0.249967	0.249967	0.250211	0.249855	
400150000	-19.477120	42	1	5	'0 0 0 Z Z Z 0 Z 0 0 Z 0 	0.145212	0.145212	0.145212	0.000000	0.000000	0.000000	0.145212	0.000000	0.145212	0.145212	0.000000	0.145212	0.061974	0.000000	0.806131	0.131895	
400200000	-23.111169	766	1	4	'Z 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	10.169172	10.169172	10.169172	10.169172	10.169172	10.169172	0.000000	0.000000	10.169172	10.169172	0.000000	0.250000	0.250000	0.250000	0.250000	
400250000	-20.241924	485	2	5	'0 1 Z 1 Z 1 Z Z 0 Z 1 1 	2.290132	2.508631	0.000000	2.508631	0.000000	2.508631	0.000000	0.000000	2.290132	0.000000	2.508631	2.508631	0.249981	0.249771	0.250289	0.249958	
400300000	-21.077558	536	2	3	'Z 1 1 1 0 Z 1 0 0 0 Z 1 	0.000000	7.393549	7.393549	7.393549	0.539729	0.000000	7.393549	0.539729	0.539729	0.539729	0.000000	7.393549	0.250000	0.250000	0.250000	0.250000	
400350000	-19.075634	692	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	9.619407	9.619407	9.619407	9.619407	9.619407	0.000000	9.619407	0.000000	0.000000	0.000000	9.619407	0.250000	0.250000	0.250000	0.250000	
400400000	-19.107933	772	2	1	'0 0 0 0 0 0 1 1 Z 1 1 0 	16.766826	16.766826	16.766826	16.766826	16.766826	16.766826	6.468999	6.468999	0.000000	6.468999	6.468999	16.766826	0.250000	0.250000	0.250000	0.250000	
400450000	-18.559047	261	1	4	'0 0 0 0 Z 0 Z Z 0 0 0 Z 	0.207600	0.207600	0.207600	0.207600	0.000000	0.207600	0.000000	0.000000	0.207600	0.207600	0.207600	0.000000	0.097760	0.007309	0.886900	0.008030	
400500000	-19.231091	227	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	3.907898	3.907898	3.907898	3.907898	0.000000	3.907898	0.000000	0.000000	3.907898	3.907898	0.000000	3.907898	0.250000	0.250000	0.250000	0.250000	
400550000	-19.708844	322	1	5	'0 0 0 Z Z Z Z Z 0 0 0 0 	0.385568	0.385568	0.385568	0.000000	0.000000	0.000000	0.000000	0.000000	0.385568	0.385568	0.385568	0.385568	0.128268	0.000000	0.743804	0.127928	
400600000	-20.038422	90	1	5	'Z 0 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	1.554853	1.554853	1.554853	0.000000	1.554853	0.000000	0.000000	1.554853	0.000000	1.554853	1.554853	0.250335	0.249450	0.250552	0.249663	
400650000	-18.892748	442	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	3.644492	3.644492	3.644492	3.644492	3.644492	3.644492	0.000000	0.000000	3.644492	3.644492	3.644492	3.644492	0.250000	0.250000	0.250000	0.250000	
400700000	-17.882336	366	2	3	'1 1 1 Z 1 0 Z Z 1 0 1 0 	3.072437	3.072437	3.072437	0.000000	3.072437	10.449852	0.000000	0.000000	3.072437	10.449852	3.072437	10.449852	0.250000	0.250000	0.250000	0.250000	
400750000	-19.543279	743	1	7	'0 Z Z Z 0 0 Z Z 0 Z Z 0 	1.448543	0.000000	0.000000	0.000000	1.448543	1.448543	0.000000	0.000000	1.448543	0.000000	0.000000	1.448543	1.000000	0.000000	0.000000	0.000000	
400800000	-18.698947	26	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.629135	1.629135	1.629135	1.629135	1.629135	0.000000	0.000000	1.629135	1.629135	1.629135	1.629135	0.250008	0.250007	0.249978	0.250007	
400850000	-20.193538	74	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	13.088430	0.000000	13.088430	13.088430	13.088430	0.000000	13.088430	0.000000	0.000000	0.000000	13.088430	0.250000	0.250000	0.250000	0.250000	
400900000	-20.519148	760	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	15.483108	15.483108	15.483108	15.483108	15.483108	15.483108	15.483108	0.000000	0.000000	0.000000	15.483108	15.483108	0.250000	0.250000	0.250000	0.250000	
400950000	-20.483673	407	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	15.951389	15.951389	15.951389	15.951389	0.000000	0.000000	0.000000	0.000000	15.951389	15.951389	0.000000	15.951389	0.250000	0.250000	0.250000	0.250000	
401000000	-22.931123	173	1	4	'Z 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	12.968583	12.968583	12.968583	12.968583	12.968583	12.968583	0.000000	0.000000	12.968583	12.968583	0.000000	0.250000	0.250000	0.250000	0.250000	
401050000	-19.710487	693	1	5	'0 0 0 Z Z Z Z Z 0 0 0 0 	0.377395	0.377395	0.377395	0.000000	0.000000	0.000000	0.000000	0.000000	0.377395	0.377395	0.377395	0.377395	0.095157	0.000000	0.810407	0.094437	
401100000	-18.704237	793	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	2.313303	2.313303	2.313303	2.313303	2.313303	2.313303	0.000000	0.000000	2.313303	0.000000	2.313303	2.313303	0.250000	0.250000	0.250000	0.250000	
401150000	-18.165875	163	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	0.775753	0.000000	0.775753	0.775753	0.775753	0.000000	0.000000	0.775753	0.000000	0.775753	0.775753	0.289769	0.256204	0.219180	0.234846	
401200000	-19.276019	274	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	4.757203	0.000000	4.757203	4.757203	4.757203	4.757203	0.000000	0.000000	4.757203	0.000000	4.757203	4.757203	0.250000	0.250000	0.250000	0.250000	
401250000	-20.813594	271	1	2	'0 0 0 0 0 0 0 Z Z 0 0 0 	5.875591	5.875591	5.875591	5.875591	5.875591	5.875591	5.875591	0.000000	0.000000	5.875591	5.875591	5.875591	0.250000	0.250000	0.250000	0.250000	
401300000	-19.489054	519	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	10.595582	10.595582	10.595582	10.595582	10.595582	0.000000	0.000000	10.595582	10.595582	10.595582	10.595582	0.250000	0.250000	0.250000	0.250000	
401350000	-19.306817	415	2	4	'0 Z 1 1 0 0 Z 0 Z 0 Z 0 	2.591301	0.000000	21.508782	21.508782	2.591301	2.591301	0.000000	2.591301	0.000000	2.591301	0.000000	2.591301	0.249999	0.249999	0.250001	0.250000	
401400000	-20.306786	452	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	8.103195	8.103195	8.103195	8.103195	0.000000	0.000000	8.103195	0.000000	8.103195	8.103195	0.250000	0.250000	0.250000	0.250000	
401450000	-17.876979	53	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	0.661114	0.661114	0.661114	0.661114	0.661114	0.000000	0.000000	0.000000	0.661114	0.661114	0.661114	0.661114	0.248297	0.248391	0.255065	0.248247	
401500000	-19.130058	462	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	2.624753	0.000000	2.624753	2.624753	2.624753	2.624753	0.000000	0.000000	2.624753	0.000000	2.624753	2.624753	0.249924	0.249982	0.250076	0.250018	
401550000	-19.163435	183	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	20.990562	20.990562	20.990562	20.990562	20.990562	0.000000	0.000000	20.990562	0.000000	20.990562	20.990562	0.250000	0.250000	0.250000	0.250000	
401600000	-19.139108	233	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	7.640328	7.640328	7.640328	7.640328	7.640328	7.640328	7.640328	0.000000	0.000000	0.000000	0.000000	7.640328	0.250000	0.250000	0.250000	0.250000	
401650000	-19.047167	285	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	9.278212	9.278212	0.000000	9.278212	9.278212	0.000000	0.000000	9.278212	9.278212	9.278212	9.278212	0.250000	0.250000	0.250000	0.250000	
401700000	-19.883590	115	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	1.701118	1.701118	1.701118	1.701118	1.701118	1.701118	0.000000	1.701118	0.000000	1.701118	0.000000	1.701118	0.249979	0.249979	0.250064	0.249979	
401750000	-18.754534	764	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	6.201766	6.201766	6.201766	0.000000	6.201766	6.201766	0.000000	0.000000	6.201766	6.201766	0.000000	6.201766	0.250000	0.250000	0.250000	0.250000	
401800000	-20.147336	679	1	4	'Z 0 0 0 0 0 0 Z Z Z 0 0 	0.000000	1.834294	1.834294	1.834294	1.834294	1.834294	1.834294	0.000000	0.000000	0.000000	1.834294	1.834294	0.249999	0.249999	0.250003	0.249999	
401850000	-20.505570	387	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	9.256201	9.256201	9.256201	9.256201	9.256201	9.256201	9.256201	0.000000	0.000000	0.000000	9.256201	9.256201	0.250000	0.250000	0.250000	0.250000	
401900000	-17.117273	531	2	4	'Z 1 1 0 Z 1 Z Z 0 1 0 0 	0.000000	11.701361	11.701361	2.681672	0.000000	11.701361	0.000000	0.000000	2.681672	11.701361	2.681672	2.681672	0.250000	0.250000	0.250000	0.250000	
401950000	-20.484007	84	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	23.418005	23.418005	23.418005	23.418005	23.418005	23.418005	23.418005	0.000000	0.000000	23.418005	0.000000	23.418005	0.250000	0.250000	0.250000	0.250000	
402000000	-19.848858	57	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	15.053116	15.053116	0.000000	15.053116	15.053116	15.053116	0.000000	0.000000	15.053116	15.053116	15.053116	15.053116	0.250000	0.250000	0.250000	0.250000	
402050000	-17.964798	212	2	5	'1 Z 1 0 1 Z 0 Z Z 0 0 Z 	8.168266	0.000000	8.168266	1.598583	8.168266	0.000000	1.598583	0.000000	0.000000	1.598583	1.598583	0.000000	0.249858	0.250332	0.250332	0.249477	
402100000	-17.354602	751	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	0.389498	0.389498	0.389498	0.389498	0.000000	0.389498	0.000000	0.000000	0.389498	0.389498	0.000000	0.389498	0.181276	0.071798	0.512898	0.234029	
402150000	-18.031886	446	1	3	'0 Z 0 0 0 0 Z Z 0 0 0 0 	0.149446	0.000000	0.149446	0.149446	0.149446	0.149446	0.000000	0.000000	0.149446	0.149446	0.149446	0.149446	0.004830	0.062009	0.872641	0.060520	
402200000	-18.277903	333	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.336717	0.336717	0.336717	0.336717	0.336717	0.000000	0.000000	0.336717	0.336717	0.336717	0.336717	0.192227	0.190751	0.425174	0.191848	
