Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3155626864
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
531550000	-19.070407	469	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	2.439235	2.439235	2.439235	0.000000	0.000000	2.439235	0.000000	0.000000	2.439235	2.439235	0.000000	2.439235	0.249841	0.248568	0.251114	0.250477	
531600000	-18.954609	340	2	4	'Z 0 1 1 1 0 Z 1 Z Z 0 0 	0.000000	23.797287	4.847084	4.847084	4.847084	23.797287	0.000000	4.847084	0.000000	0.000000	23.797287	23.797287	0.250000	0.250000	0.250000	0.250000	
531650000	-19.593829	49	2	4	'1 Z Z 1 0 1 Z 1 1 1 1 Z 	0.680261	0.000000	0.000000	0.680261	16.175118	0.680261	0.000000	0.680261	0.680261	0.680261	0.680261	0.000000	0.242575	0.257284	0.257912	0.242229	
531700000	-17.391855	548	2	4	'1 0 1 Z Z 1 Z Z 0 1 0 1 	17.671646	2.222037	17.671646	0.000000	0.000000	17.671646	0.000000	0.000000	2.222037	17.671646	2.222037	17.671646	0.250000	0.250000	0.250000	0.250000	
531750000	-19.309518	431	2	3	'Z 0 1 1 1 1 Z 0 Z 0 1 1 	0.000000	1.192329	9.887095	9.887095	9.887095	9.887095	0.000000	1.192329	0.000000	1.192329	9.887095	9.887095	0.250000	0.250000	0.250000	0.250000	
531800000	-19.001740	584	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	4.900259	4.900259	4.900259	4.900259	4.900259	4.900259	0.000000	0.000000	4.900259	4.900259	4.900259	4.900259	0.250000	0.250000	0.250000	0.250000	
531850000	-19.186529	553	1	5	'Z Z 0 0 Z 0 Z Z 0 0 0 0 	0.000000	0.000000	0.210958	0.210958	0.000000	0.210958	0.000000	0.000000	0.210958	0.210958	0.210958	0.210958	0.002969	0.002970	0.927679	0.066382	
531900000	-20.258265	765	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	1.715554	0.000000	1.715554	1.715554	1.715554	0.000000	0.000000	0.000000	1.715554	1.715554	0.000000	1.715554	0.244325	0.249071	0.257241	0.249363	
531950000	-18.804044	310	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	14.590502	0.000000	14.590502	14.590502	14.590502	0.000000	0.000000	14.590502	0.000000	14.590502	14.590502	0.250000	0.250000	0.250000	0.250000	
532000000	-20.089283	205	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	17.344230	17.344230	17.344230	0.000000	0.000000	17.344230	0.000000	0.000000	17.344230	17.344230	0.000000	17.344230	0.250000	0.250000	0.250000	0.250000	
532050000	-18.567152	259	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.857998	1.857998	1.857998	1.857998	1.857998	0.000000	0.000000	0.000000	1.857998	0.000000	1.857998	1.857998	0.249998	0.249998	0.250007	0.249998	
532100000	-19.546183	335	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	3.508580	3.508580	3.508580	3.508580	3.508580	0.000000	3.508580	0.000000	0.000000	0.000000	0.000000	3.508580	0.250000	0.250000	0.250000	0.250000	
532150000	-22.449614	725	1	8	'Z Z Z 0 Z Z Z Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.672665	0.000000	0.000000	0.000000	0.000000	0.672665	0.000000	0.672665	0.672665	0.000000	0.000000	0.835387	0.164613	
532200000	-19.079177	350	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	12.688569	12.688569	12.688569	0.000000	12.688569	0.000000	0.000000	0.000000	12.688569	12.688569	0.000000	12.688569	0.250000	0.250000	0.250000	0.250000	
532250000	-20.542921	577	1	5	'0 0 Z Z 0 Z Z Z 0 0 0 0 	17.897950	17.897950	0.000000	0.000000	17.897950	0.000000	0.000000	0.000000	17.897950	17.897950	17.897950	17.897950	0.250000	0.250000	0.250000	0.250000	
532300000	-19.608428	228	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	12.916859	12.916859	0.000000	0.000000	12.916859	12.916859	0.000000	0.000000	12.916859	12.916859	12.916859	12.916859	0.250000	0.250000	0.250000	0.250000	
532350000	-18.874818	524	2	4	'0 0 Z 1 Z 0 Z Z 0 0 1 1 	0.226843	0.226843	0.000000	0.892282	0.000000	0.226843	0.000000	0.000000	0.226843	0.226843	0.892282	0.892282	0.112482	0.080402	0.578593	0.228523	
532400000	-18.363206	551	2	5	'0 0 1 Z 0 Z Z Z 0 1 Z 0 	2.161287	2.161287	1.406332	0.000000	2.161287	0.000000	0.000000	0.000000	2.161287	1.406332	0.000000	2.161287	0.249976	0.249948	0.250072	0.250004	
532450000	-18.310274	288	1	5	'0 Z Z 0 0 0 Z Z 0 0 0 Z 	0.144406	0.000000	0.000000	0.144406	0.144406	0.144406	0.000000	0.000000	0.144406	0.144406	0.144406	0.000000	0.000750	0.044480	0.953399	0.001372	
532500000	-18.956866	157	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	2.051246	2.051246	2.051246	2.051246	2.051246	2.051246	0.000000	0.000000	2.051246	2.051246	0.000000	2.051246	0.249972	0.249972	0.250085	0.249972	
532550000	-18.902121	134	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	4.808302	4.808302	4.808302	4.808302	4.808302	4.808302	0.000000	0.000000	4.808302	4.808302	4.808302	4.808302	0.250000	0.250000	0.250000	0.250000	
532600000	-18.827777	765	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	1.866771	1.866771	1.866771	0.000000	1.866771	1.866771	0.000000	0.000000	1.866771	1.866771	1.866771	1.866771	0.249858	0.249858	0.250426	0.249858	
532650000	-20.355983	654	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	13.719068	13.719068	13.719068	13.719068	13.719068	13.719068	0.000000	13.719068	0.000000	0.000000	13.719068	13.719068	0.250000	0.250000	0.250000	0.250000	
532700000	-17.383619	276	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.632434	0.632434	0.632434	0.000000	0.632434	0.000000	0.000000	0.000000	0.632434	0.632434	0.000000	0.632434	0.238178	0.218207	0.293039	0.250577	
532750000	-17.302540	38	2	5	'1 1 1 Z 1 0 0 Z Z Z Z 0 	18.530427	18.530427	18.530427	0.000000	18.530427	3.361727	3.361727	0.000000	0.000000	0.000000	0.000000	3.361727	0.250000	0.250000	0.250000	0.250000	
532800000	-19.238107	158	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	3.167650	3.167650	3.167650	3.167650	3.167650	0.000000	0.000000	0.000000	3.167650	3.167650	3.167650	3.167650	0.250000	0.250000	0.250000	0.250000	
532850000	-17.919233	595	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	0.713550	0.713550	0.000000	0.713550	0.713550	0.000000	0.000000	0.000000	0.713550	0.000000	0.713550	0.713550	0.253630	0.251563	0.260188	0.234619	
532900000	-20.682371	531	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	11.513882	11.513882	11.513882	11.513882	11.513882	11.513882	0.000000	11.513882	0.000000	0.000000	11.513882	11.513882	0.250000	0.250000	0.250000	0.250000	
532950000	-20.486047	559	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	7.510319	0.000000	0.000000	7.510319	7.510319	7.510319	0.000000	0.000000	7.510319	0.000000	7.510319	7.510319	0.250000	0.250000	0.250000	0.250000	
533000000	-17.267252	704	2	4	'0 0 1 0 Z 0 Z Z 0 0 Z 1 	3.716095	3.716095	17.376735	3.716095	0.000000	3.716095	0.000000	0.000000	3.716095	3.716095	0.000000	17.376735	0.250000	0.250000	0.250000	0.250000	
533050000	-18.905574	134	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	2.513222	2.513222	2.513222	2.513222	0.000000	2.513222	0.000000	0.000000	2.513222	2.513222	0.000000	2.513222	0.249894	0.249551	0.250450	0.250106	
533100000	-21.804024	444	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	7.846753	7.846753	7.846753	7.846753	0.000000	7.846753	0.000000	0.000000	7.846753	0.000000	7.846753	7.846753	0.250000	0.250000	0.250000	0.250000	
533150000	-18.968861	506	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	2.247597	2.247597	0.000000	2.247597	2.247597	2.247597	0.000000	0.000000	2.247597	2.247597	2.247597	2.247597	0.249974	0.249974	0.250078	0.249974	
533200000	-23.955802	645	1	4	'Z 0 0 0 0 0 Z Z 0 0 0 Z 	0.000000	13.501998	13.501998	13.501998	13.501998	13.501998	0.000000	0.000000	13.501998	13.501998	13.501998	0.000000	0.250000	0.250000	0.250000	0.250000	
533250000	-18.777261	493	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	6.192879	6.192879	6.192879	6.192879	6.192879	6.192879	0.000000	0.000000	6.192879	0.000000	6.192879	6.192879	0.250000	0.250000	0.250000	0.250000	
533300000	-20.437031	37	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	6.179962	0.000000	6.179962	6.179962	0.000000	0.000000	0.000000	6.179962	6.179962	6.179962	6.179962	0.250000	0.250000	0.250000	0.250000	
533350000	-17.556369	517	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.323635	0.323635	0.323635	0.323635	0.323635	0.000000	0.000000	0.323635	0.323635	0.323635	0.323635	0.233079	0.226398	0.316985	0.223538	
533400000	-18.627444	438	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.542909	0.542909	0.542909	0.542909	0.000000	0.000000	0.000000	0.000000	0.542909	0.542909	0.000000	0.542909	0.230457	0.111847	0.363505	0.294191	
533450000	-19.479841	218	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	6.041535	6.041535	6.041535	6.041535	0.000000	6.041535	0.000000	0.000000	6.041535	6.041535	0.000000	6.041535	0.250000	0.249998	0.250002	0.250000	
533500000	-17.261786	197	2	4	'1 Z 1 1 1 0 Z 0 Z 0 Z 0 	12.818565	0.000000	12.818565	12.818565	12.818565	2.786787	0.000000	2.786787	0.000000	2.786787	0.000000	2.786787	0.250000	0.250000	0.250000	0.250000	
533550000	-21.608913	224	1	5	'Z Z 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.000000	2.338914	0.000000	2.338914	2.338914	0.000000	0.000000	2.338914	2.338914	2.338914	2.338914	0.250938	0.249499	0.249564	0.249999	
533600000	-19.603948	183	1	6	'0 Z Z 0 Z 0 Z Z 0 Z 0 0 	0.568968	0.000000	0.000000	0.568968	0.000000	0.568968	0.000000	0.000000	0.568968	0.000000	0.568968	0.568968	0.006243	0.046127	0.693158	0.254472	
533650000	-20.163312	458	1	4	'0 0 0 Z Z 0 0 Z 0 0 Z 0 	0.079437	0.079437	0.079437	0.000000	0.000000	0.079437	0.079437	0.000000	0.079437	0.079437	0.000000	0.079437	0.037954	0.000782	0.872870	0.088394	
533700000	-20.246244	449	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	12.006050	12.006050	12.006050	0.000000	12.006050	12.006050	12.006050	0.000000	0.000000	12.006050	0.000000	12.006050	0.250000	0.250000	0.250000	0.250000	
533750000	-21.158007	638	1	2	'0 0 0 0 0 0 Z 0 Z 0 0 0 	10.433044	10.433044	10.433044	10.433044	10.433044	10.433044	0.000000	10.433044	0.000000	10.433044	10.433044	10.433044	0.250000	0.250000	0.250000	0.250000	
533800000	-17.879056	749	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	1.135395	1.135395	1.135395	1.135395	1.135395	0.000000	0.000000	1.135395	0.000000	1.135395	1.135395	0.251645	0.251315	0.246774	0.250266	
533850000	-19.051563	473	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	5.522459	5.522459	5.522459	5.522459	5.522459	0.000000	0.000000	5.522459	5.522459	5.522459	5.522459	0.250000	0.250000	0.250000	0.250000	
533900000	-18.892679	219	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	3.867422	3.867422	3.867422	3.867422	3.867422	3.867422	0.000000	0.000000	3.867422	0.000000	3.867422	3.867422	0.250000	0.250000	0.250000	0.250000	
533950000	-19.309700	772	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	4.452773	4.452773	0.000000	4.452773	4.452773	0.000000	0.000000	0.000000	4.452773	0.000000	4.452773	4.452773	0.250000	0.250000	0.250000	0.250000	
534000000	-20.095768	336	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	3.712028	0.000000	3.712028	3.712028	3.712028	0.000000	3.712028	0.000000	0.000000	0.000000	3.712028	0.250000	0.250000	0.250000	0.250000	
534050000	-18.721511	671	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	1.514576	1.514576	1.514576	1.514576	0.000000	0.000000	0.000000	0.000000	1.514576	1.514576	0.000000	1.514576	0.244083	0.181850	0.300235	0.273833	
534100000	-19.180150	141	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	18.198286	18.198286	18.198286	0.000000	18.198286	18.198286	0.000000	0.000000	18.198286	18.198286	0.000000	18.198286	0.250000	0.250000	0.250000	0.250000	
534150000	-19.692527	54	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	15.080749	15.080749	15.080749	15.080749	15.080749	15.080749	15.080749	0.000000	0.000000	0.000000	0.000000	15.080749	0.250000	0.250000	0.250000	0.250000	
534200000	-21.693019	342	1	4	'Z 0 0 Z 0 0 Z 0 Z 0 0 0 	0.000000	6.122159	6.122159	0.000000	6.122159	6.122159	0.000000	6.122159	0.000000	6.122159	6.122159	6.122159	0.250000	0.250000	0.250000	0.250000	
534250000	-17.639824	53	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.646693	0.646693	0.646693	0.000000	0.646693	0.646693	0.000000	0.000000	0.646693	0.646693	0.000000	0.646693	0.247823	0.246594	0.256530	0.249053	
534300000	-17.463051	672	2	5	'1 1 1 Z 1 1 0 Z Z Z Z 0 	8.877583	8.877583	8.877583	0.000000	8.877583	8.877583	2.646333	0.000000	0.000000	0.000000	0.000000	2.646333	0.249999	0.249999	0.250022	0.249980	
534350000	-18.490700	274	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	2.868629	2.868629	0.000000	2.868629	2.868629	2.868629	0.000000	0.000000	2.868629	0.000000	2.868629	2.868629	0.250000	0.250000	0.250001	0.250000	
534400000	-18.577218	322	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	2.004790	2.004790	2.004790	2.004790	2.004790	0.000000	0.000000	0.000000	2.004790	0.000000	2.004790	2.004790	0.249992	0.249992	0.250023	0.249992	
534450000	-19.628946	772	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	4.151323	4.151323	4.151323	4.151323	4.151323	0.000000	0.000000	0.000000	4.151323	4.151323	4.151323	4.151323	0.250000	0.250000	0.250000	0.250000	
534500000	-21.237467	65	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	0.690336	0.690336	0.690336	0.000000	0.690336	0.000000	0.690336	0.000000	0.000000	0.000000	0.000000	0.690336	0.247171	0.177136	0.246542	0.329150	
534550000	-19.925344	161	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	37.055049	37.055049	37.055049	37.055049	0.000000	37.055049	0.000000	0.000000	37.055049	37.055049	0.000000	37.055049	0.250000	0.250000	0.250000	0.250000	
534600000	-18.950458	421	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	1.534411	1.534411	1.534411	1.534411	0.000000	1.534411	0.000000	0.000000	1.534411	1.534411	0.000000	1.534411	0.249860	0.249408	0.250592	0.250139	
534650000	-19.847950	384	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	8.889843	8.889843	0.000000	8.889843	8.889843	8.889843	0.000000	0.000000	8.889843	8.889843	8.889843	8.889843	0.250000	0.250000	0.250000	0.250000	
534700000	-20.742185	486	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	31.076029	0.000000	31.076029	31.076029	0.000000	0.000000	0.000000	31.076029	31.076029	31.076029	31.076029	0.250000	0.250000	0.250000	0.250000	
534750000	-21.129629	307	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	0.672697	0.672697	0.672697	0.672697	0.672697	0.000000	0.672697	0.000000	0.000000	0.000000	0.000000	0.672697	0.226335	0.226815	0.335440	0.211409	
534800000	-19.570676	601	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	1.018542	0.000000	1.018542	1.018542	1.018542	0.000000	0.000000	0.000000	1.018542	1.018542	0.000000	1.018542	0.245172	0.249503	0.256062	0.249262	
534850000	-17.103556	701	2	5	'Z 1 1 Z 1 1 Z Z 0 1 1 Z 	0.000000	11.366705	11.366705	0.000000	11.366705	11.366705	0.000000	0.000000	1.537342	11.366705	11.366705	0.000000	0.250000	0.250000	0.250000	0.250000	
534900000	-19.355771	669	1	4	'0 0 0 0 Z Z Z Z 0 0 0 0 	0.184186	0.184186	0.184186	0.184186	0.000000	0.000000	0.000000	0.000000	0.184186	0.184186	0.184186	0.184186	0.038411	0.000315	0.926585	0.034689	
534950000	-18.518587	73	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.089938	1.089938	1.089938	1.089938	1.089938	1.089938	0.000000	0.000000	1.089938	1.089938	0.000000	1.089938	0.249855	0.249853	0.250437	0.249855	
535000000	-18.674067	551	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	1.043554	0.000000	1.043554	1.043554	1.043554	1.043554	0.000000	0.000000	1.043554	0.000000	1.043554	1.043554	0.231245	0.245493	0.269308	0.253954	
535050000	-19.903108	732	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	6.434874	6.434874	6.434874	6.434874	0.000000	0.000000	6.434874	0.000000	6.434874	6.434874	0.250000	0.250000	0.250000	0.250000	
535100000	-17.560300	521	1	7	'0 Z Z Z Z 0 Z Z 0 0 Z 0 	0.134360	0.000000	0.000000	0.000000	0.000000	0.134360	0.000000	0.000000	0.134360	0.134360	0.000000	0.134360	0.000028	0.002554	0.915147	0.082271	
535150000	-19.412104	10	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	8.435397	8.435397	8.435397	8.435397	8.435397	8.435397	8.435397	0.000000	0.000000	0.000000	0.000000	8.435397	0.250000	0.250000	0.250000	0.250000	
535200000	-18.694377	533	2	4	'0 0 1 0 Z 0 1 Z Z Z 0 1 	23.013106	23.013106	1.782899	23.013106	0.000000	23.013106	1.782899	0.000000	0.000000	0.000000	23.013106	1.782899	0.250000	0.250000	0.250000	0.250000	
535250000	-18.244850	516	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.647421	0.647421	0.647421	0.647421	0.647421	0.647421	0.000000	0.000000	0.647421	0.000000	0.647421	0.647421	0.257040	0.255662	0.240698	0.246600	
535300000	-18.936783	535	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	3.384248	3.384248	3.384248	3.384248	3.384248	3.384248	0.000000	0.000000	3.384248	3.384248	0.000000	3.384248	0.250000	0.250000	0.250000	0.250000	
535350000	-18.214453	746	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.726158	0.000000	0.000000	0.726158	0.726158	0.726158	0.000000	0.000000	0.726158	0.000000	0.726158	0.726158	0.111914	0.229623	0.365633	0.292831	
535400000	-20.483701	195	1	5	'Z 0 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	2.951876	2.951876	2.951876	0.000000	2.951876	0.000000	0.000000	2.951876	0.000000	2.951876	2.951876	0.250000	0.250000	0.250000	0.250000	
535450000	-19.478762	696	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	5.175605	5.175605	0.000000	5.175605	5.175605	0.000000	0.000000	0.000000	5.175605	0.000000	5.175605	5.175605	0.250000	0.250000	0.250000	0.250000	
535500000	-19.081303	660	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	4.019041	4.019041	0.000000	4.019041	4.019041	0.000000	0.000000	0.000000	4.019041	0.000000	4.019041	4.019041	0.250000	0.250000	0.250000	0.250000	
535550000	-18.522096	205	1	6	'0 0 Z Z Z Z Z Z 0 0 0 0 	0.267082	0.267082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267082	0.267082	0.267082	0.267082	0.094376	0.000000	0.806655	0.098969	
535600000	-20.527006	638	1	2	'0 0 0 0 0 0 Z 0 Z 0 0 0 	2.657545	2.657545	2.657545	2.657545	2.657545	2.657545	0.000000	2.657545	0.000000	2.657545	2.657545	2.657545	0.250000	0.250000	0.250001	0.250000	
535650000	-18.178587	523	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	1.357671	0.000000	1.357671	1.357671	1.357671	0.000000	0.000000	1.357671	0.000000	1.357671	1.357671	0.250258	0.249954	0.250023	0.249765	
535700000	-17.576713	500	2	3	'0 0 0 Z 1 1 Z Z 0 1 1 1 	4.326969	4.326969	4.326969	0.000000	11.140601	11.140601	0.000000	0.000000	4.326969	11.140601	11.140601	11.140601	0.250000	0.250000	0.250000	0.250000	
535750000	-20.087212	641	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	2.528636	2.528636	2.528636	2.528636	2.528636	2.528636	2.528636	0.000000	0.000000	2.528636	0.000000	2.528636	0.250000	0.250000	0.250000	0.250000	
535800000	-16.877786	230	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	0.357403	0.357403	0.357403	0.000000	0.000000	0.357403	0.000000	0.000000	0.357403	0.357403	0.000000	0.357403	0.141746	0.017911	0.618587	0.221755	
535850000	-18.429003	98	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.850287	2.850287	2.850287	0.000000	2.850287	0.000000	0.000000	0.000000	2.850287	2.850287	0.000000	2.850287	0.249999	0.249997	0.250004	0.250000	
535900000	-19.316678	746	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	8.429846	8.429846	0.000000	8.429846	8.429846	0.000000	0.000000	0.000000	8.429846	0.000000	8.429846	8.429846	0.250000	0.250000	0.250000	0.250000	
535950000	-18.822362	283	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	4.474628	4.474628	0.000000	4.474628	4.474628	0.000000	0.000000	4.474628	4.474628	4.474628	4.474628	0.250000	0.250000	0.250000	0.250000	
536000000	-21.914279	275	1	3	'0 0 0 Z 0 0 0 Z 0 Z 0 0 	0.491804	0.491804	0.491804	0.000000	0.491804	0.491804	0.491804	0.000000	0.491804	0.000000	0.491804	0.491804	0.234123	0.217764	0.329137	0.218975	
536050000	-19.917907	200	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	4.084234	4.084234	0.000000	4.084234	0.000000	0.000000	0.000000	4.084234	4.084234	4.084234	4.084234	0.250000	0.250000	0.250000	0.250000	
536100000	-19.353543	770	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	19.507495	19.507495	19.507495	19.507495	19.507495	19.507495	0.000000	0.000000	19.507495	0.000000	19.507495	19.507495	0.250000	0.250000	0.250000	0.250000	
536150000	-20.329419	105	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	8.604651	8.604651	8.604651	0.000000	8.604651	8.604651	8.604651	0.000000	0.000000	0.000000	8.604651	8.604651	0.250000	0.250000	0.250000	0.250000	
536200000	-21.950989	425	1	4	'Z 0 0 Z 0 0 0 Z Z 0 0 0 	0.000000	7.521244	7.521244	0.000000	7.521244	7.521244	7.521244	0.000000	0.000000	7.521244	7.521244	7.521244	0.250000	0.250000	0.250000	0.250000	
536250000	-19.863406	193	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	4.885033	4.885033	0.000000	4.885033	4.885033	0.000000	0.000000	0.000000	4.885033	4.885033	4.885033	4.885033	0.250000	0.250000	0.250000	0.250000	
536300000	-19.861141	164	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	11.911026	11.911026	11.911026	0.000000	0.000000	11.911026	0.000000	0.000000	11.911026	11.911026	0.000000	11.911026	0.250000	0.250000	0.250000	0.250000	
536350000	-19.096967	9	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	13.209223	0.000000	13.209223	13.209223	13.209223	0.000000	0.000000	13.209223	0.000000	13.209223	13.209223	0.250000	0.250000	0.250000	0.250000	
536400000	-21.145755	464	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	18.539668	18.539668	18.539668	0.000000	18.539668	18.539668	18.539668	0.000000	0.000000	18.539668	18.539668	18.539668	0.250000	0.250000	0.250000	0.250000	
536450000	-16.875132	638	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.557621	0.557621	0.557621	0.000000	0.557621	0.000000	0.000000	0.000000	0.557621	0.557621	0.000000	0.557621	0.227031	0.185005	0.335532	0.252433	
536500000	-19.659812	745	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	10.093458	10.093458	10.093458	10.093458	10.093458	0.000000	0.000000	0.000000	10.093458	10.093458	10.093458	10.093458	0.250000	0.250000	0.250000	0.250000	
536550000	-23.044600	201	1	5	'Z 0 0 0 0 Z Z 0 0 Z Z 0 	0.000000	2.786000	2.786000	2.786000	2.786000	0.000000	0.000000	2.786000	2.786000	0.000000	0.000000	2.786000	0.250000	0.250000	0.250000	0.250000	
536600000	-19.987982	244	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	1.682345	1.682345	1.682345	0.000000	1.682345	0.000000	1.682345	0.000000	0.000000	0.000000	0.000000	1.682345	0.249621	0.249357	0.251138	0.249884	
536650000	-19.736423	760	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	2.194089	2.194089	2.194089	2.194089	2.194089	2.194089	2.194089	0.000000	0.000000	0.000000	0.000000	2.194089	0.249978	0.249978	0.250080	0.249964	
536700000	-18.284122	222	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.590456	1.590456	0.000000	1.590456	1.590456	0.000000	0.000000	1.590456	1.590456	1.590456	1.590456	0.249990	0.249990	0.250029	0.249990	
536750000	-19.185691	452	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	14.413245	14.413245	14.413245	14.413245	14.413245	0.000000	0.000000	14.413245	0.000000	14.413245	14.413245	0.250000	0.250000	0.250000	0.250000	
