Options:
Model:                           MultiState
Tree File Name:                  ./austronesian_realtime.nex
Data File Name:                  data/anc-state/austronesian.btdata
Log File Name:                   ./an-reallength.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4194014311
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      100000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./an-reallength.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      300
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
4675000	-93.033463	90	1	12	'Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000233	0.000233	0.000233	0.000000	0.000000	0.000233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000233	0.000000	0.000000	0.000233	0.000000	0.000233	0.000000	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.000233	0.021779	0.677585	0.002786	0.021789	0.138022	0.138039	
4680000	-95.112118	273	1	15	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 0 0 Z 0 Z 0 0 Z 	0.000000	0.000172	0.000172	0.000000	0.000172	0.000000	0.000172	0.000000	0.000000	0.000000	0.000172	0.000000	0.000172	0.000000	0.000000	0.000000	0.000000	0.000172	0.000172	0.000000	0.000172	0.000172	0.000172	0.000172	0.000000	0.000172	0.000000	0.000172	0.000172	0.000000	0.000046	0.941979	0.000063	0.001930	0.055936	0.000046	
4685000	-96.361408	49	1	15	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 0 Z 0 0 0 0 Z 	0.000000	0.000124	0.000124	0.000000	0.000124	0.000000	0.000124	0.000000	0.000000	0.000000	0.000124	0.000000	0.000124	0.000000	0.000000	0.000000	0.000000	0.000124	0.000124	0.000124	0.000000	0.000000	0.000124	0.000124	0.000000	0.000124	0.000124	0.000124	0.000124	0.000000	0.001125	0.953399	0.000057	0.001090	0.000019	0.044311	
4690000	-94.070063	183	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 0 Z 	0.000000	0.000138	0.000138	0.000138	0.000138	0.000000	0.000138	0.000000	0.000000	0.000000	0.000138	0.000000	0.000138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000138	0.000000	0.000138	0.000000	0.000138	0.000138	0.000000	0.000138	0.000138	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
4695000	-92.706918	106	1	16	'Z 0 Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z Z 0 0 Z 0 	0.000000	0.000231	0.000000	0.000231	0.000231	0.000000	0.000231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000231	0.000000	0.000000	0.000231	0.000000	0.000231	0.000000	0.000000	0.000231	0.000231	0.000231	0.000231	0.000000	0.000000	0.000231	0.000231	0.000000	0.000231	0.054551	0.608635	0.000820	0.007092	0.127054	0.201848	
4700000	-95.585428	104	1	13	'0 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 Z 0 0 Z 0 0 0 0 0 	0.000248	0.000248	0.000248	0.000000	0.000248	0.000000	0.000248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000248	0.000000	0.000000	0.000248	0.000000	0.000248	0.000000	0.000248	0.000248	0.000000	0.000248	0.000248	0.000000	0.000248	0.000248	0.000248	0.000248	0.000248	0.077020	0.845205	0.000602	0.010740	0.005282	0.061151	
4705000	-93.722600	178	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 0 0 0 0 Z 	0.000000	0.000141	0.000141	0.000141	0.000141	0.000000	0.000141	0.000000	0.000000	0.000000	0.000141	0.000000	0.000141	0.000000	0.000000	0.000000	0.000000	0.000141	0.000000	0.000000	0.000000	0.000141	0.000141	0.000000	0.000141	0.000141	0.000141	0.000141	0.000141	0.000000	0.001393	0.931199	0.000017	0.000000	0.045567	0.021824	
4710000	-97.046390	31	1	13	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 Z 0 0 0 0 Z 	0.000201	0.000201	0.000201	0.000201	0.000201	0.000000	0.000201	0.000000	0.000000	0.000201	0.000201	0.000000	0.000201	0.000000	0.000000	0.000000	0.000000	0.000201	0.000000	0.000000	0.000000	0.000201	0.000201	0.000201	0.000000	0.000201	0.000201	0.000201	0.000201	0.000000	0.056787	0.827009	0.002716	0.000056	0.055848	0.057584	
4715000	-93.693932	126	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 0 Z Z 	0.000175	0.000175	0.000175	0.000175	0.000175	0.000000	0.000175	0.000000	0.000000	0.000000	0.000175	0.000000	0.000175	0.000000	0.000000	0.000000	0.000000	0.000175	0.000000	0.000000	0.000175	0.000175	0.000175	0.000175	0.000000	0.000000	0.000175	0.000175	0.000000	0.000000	0.108245	0.626591	0.012455	0.000758	0.098970	0.152982	
4720000	-93.949657	56	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.000210	0.000210	0.000210	0.000210	0.000000	0.000210	0.000000	0.000000	0.000000	0.000210	0.000000	0.000210	0.000000	0.000000	0.000000	0.000000	0.000210	0.000000	0.000000	0.000210	0.000000	0.000000	0.000210	0.000210	0.000210	0.000210	0.000210	0.000000	0.000210	0.003946	0.916346	0.000169	0.000004	0.003701	0.075834	
4725000	-94.386817	9	1	18	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 Z 0 0 0 Z Z 0 Z 	0.000000	0.000153	0.000000	0.000153	0.000153	0.000000	0.000153	0.000000	0.000000	0.000000	0.000153	0.000000	0.000153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000153	0.000153	0.000000	0.000153	0.000153	0.000153	0.000000	0.000000	0.000153	0.000000	0.000273	0.979019	0.000002	0.000000	0.020703	0.000002	
4730000	-95.231468	76	1	13	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 0 Z 0 0 0 0 Z 0 0 	0.000155	0.000155	0.000155	0.000155	0.000155	0.000000	0.000155	0.000000	0.000000	0.000000	0.000155	0.000000	0.000155	0.000000	0.000000	0.000155	0.000000	0.000000	0.000000	0.000000	0.000155	0.000155	0.000000	0.000155	0.000155	0.000155	0.000155	0.000000	0.000155	0.000155	0.054627	0.847022	0.004935	0.001488	0.045963	0.045966	
4735000	-95.188966	60	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 Z Z Z Z 0 0 0 	0.000151	0.000151	0.000151	0.000151	0.000151	0.000000	0.000151	0.000000	0.000000	0.000000	0.000151	0.000000	0.000151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000151	0.000000	0.000151	0.000000	0.000000	0.000000	0.000000	0.000151	0.000151	0.000151	0.015522	0.983704	0.000371	0.000000	0.000393	0.000010	
4740000	-103.481007	86	1	12	'0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z Z 0 0 0 0 	0.000109	0.000109	0.000109	0.000109	0.000109	0.000000	0.000109	0.000109	0.000109	0.000000	0.000109	0.000000	0.000109	0.000000	0.000000	0.000000	0.000000	0.000109	0.000000	0.000000	0.000109	0.000109	0.000109	0.000000	0.000000	0.000000	0.000109	0.000109	0.000109	0.000109	0.067362	0.770611	0.006080	0.000092	0.080195	0.075661	
4745000	-95.816400	218	1	14	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000165	0.000000	0.000165	0.000165	0.000000	0.000165	0.000000	0.000000	0.000000	0.000165	0.000000	0.000165	0.000000	0.000000	0.000165	0.000000	0.000000	0.000000	0.000000	0.000165	0.000000	0.000165	0.000165	0.000165	0.000165	0.000165	0.000165	0.000165	0.000165	0.002338	0.949508	0.000094	0.000017	0.001775	0.046268	
4750000	-96.324968	254	1	17	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000157	0.000157	0.000000	0.000157	0.000000	0.000157	0.000000	0.000000	0.000000	0.000157	0.000000	0.000157	0.000000	0.000000	0.000000	0.000000	0.000157	0.000000	0.000000	0.000000	0.000157	0.000000	0.000000	0.000157	0.000157	0.000157	0.000157	0.000000	0.000157	0.002664	0.887451	0.000091	0.000001	0.047527	0.062265	
4755000	-96.533615	137	1	15	'Z Z 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z 0 0 Z 0 0 0 0 Z 0 0 0 	0.000000	0.000000	0.000113	0.000113	0.000000	0.000000	0.000113	0.000000	0.000000	0.000000	0.000113	0.000000	0.000113	0.000000	0.000000	0.000113	0.000000	0.000000	0.000000	0.000113	0.000113	0.000000	0.000113	0.000113	0.000113	0.000113	0.000000	0.000113	0.000113	0.000113	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
4760000	-94.097871	104	1	17	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000263	0.000263	0.000000	0.000000	0.000000	0.000263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000263	0.000000	0.000000	0.000263	0.000000	0.000263	0.000000	0.000263	0.000263	0.000000	0.000000	0.000000	0.000263	0.000263	0.000263	0.000000	0.000263	0.000263	0.000048	0.966815	0.000065	0.001273	0.000927	0.030872	
4765000	-98.165860	82	1	16	'0 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000489	0.000489	0.000000	0.000489	0.000000	0.000000	0.000489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000000	0.000000	0.000489	0.000000	0.000489	0.000000	0.000000	0.000489	0.000000	0.000489	0.000489	0.000489	0.000489	0.000000	0.000489	0.000489	0.000000	0.206413	0.482824	0.034147	0.092203	0.092184	0.092229	
4770000	-92.975941	153	1	18	'Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 Z Z 0 0 Z Z 	0.000000	0.000251	0.000251	0.000251	0.000000	0.000000	0.000251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000251	0.000000	0.000000	0.000251	0.000000	0.000251	0.000000	0.000000	0.000251	0.000000	0.000251	0.000251	0.000000	0.000000	0.000251	0.000251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
4775000	-96.274411	271	1	19	'0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z Z Z Z Z Z Z 0 0 Z Z 	0.000376	0.000376	0.000376	0.000376	0.000376	0.000000	0.000376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000376	0.000000	0.000000	0.000376	0.000000	0.000376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000376	0.000376	0.000000	0.000000	0.089543	0.477529	0.002857	0.016524	0.000000	0.413547	
4780000	-96.014878	288	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 	0.000147	0.000147	0.000000	0.000147	0.000147	0.000000	0.000147	0.000000	0.000000	0.000000	0.000147	0.000000	0.000147	0.000000	0.000000	0.000000	0.000000	0.000147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000147	0.000147	0.000000	0.000000	0.000147	0.000147	0.040246	0.955843	0.002922	0.000069	0.000006	0.000914	
4785000	-99.679149	290	1	12	'0 0 0 0 0 0 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z 0 0 Z 0 0 0 0 	0.000087	0.000087	0.000087	0.000087	0.000087	0.000087	0.000087	0.000000	0.000000	0.000087	0.000087	0.000000	0.000087	0.000000	0.000000	0.000000	0.000000	0.000087	0.000000	0.000000	0.000000	0.000087	0.000000	0.000087	0.000087	0.000000	0.000087	0.000087	0.000087	0.000087	0.028664	0.927991	0.001232	0.000007	0.013378	0.028728	
4790000	-96.480409	70	1	14	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 0 0 0 0 Z 0 0 Z Z 	0.000167	0.000167	0.000167	0.000167	0.000000	0.000000	0.000167	0.000000	0.000000	0.000167	0.000167	0.000000	0.000167	0.000000	0.000000	0.000167	0.000000	0.000000	0.000000	0.000000	0.000167	0.000167	0.000167	0.000167	0.000167	0.000000	0.000167	0.000167	0.000000	0.000000	0.045311	0.792691	0.002478	0.000871	0.052491	0.106158	
4795000	-93.653690	290	1	19	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z 	0.000000	0.000165	0.000165	0.000165	0.000165	0.000000	0.000165	0.000000	0.000000	0.000000	0.000165	0.000000	0.000165	0.000000	0.000000	0.000000	0.000000	0.000165	0.000000	0.000000	0.000000	0.000000	0.000165	0.000000	0.000000	0.000165	0.000000	0.000165	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
4800000	-94.976647	187	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 0 Z Z Z 0 	0.000000	0.000180	0.000180	0.000180	0.000180	0.000000	0.000180	0.000000	0.000000	0.000000	0.000180	0.000000	0.000180	0.000000	0.000000	0.000000	0.000000	0.000180	0.000180	0.000000	0.000180	0.000000	0.000180	0.000180	0.000180	0.000180	0.000000	0.000000	0.000000	0.000180	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
4805000	-94.641944	108	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000237	0.000237	0.000237	0.000237	0.000000	0.000237	0.000000	0.000000	0.000000	0.000237	0.000000	0.000237	0.000000	0.000000	0.000000	0.000000	0.000237	0.000000	0.000000	0.000237	0.000000	0.000237	0.000237	0.000000	0.000237	0.000237	0.000237	0.000000	0.000237	0.003863	0.915709	0.000146	0.000004	0.000136	0.080142	
4810000	-97.838785	157	1	18	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z Z 0 Z Z 0 Z Z 0 Z Z Z 	0.000189	0.000000	0.000189	0.000189	0.000189	0.000000	0.000189	0.000000	0.000000	0.000000	0.000189	0.000000	0.000189	0.000000	0.000000	0.000000	0.000189	0.000189	0.000000	0.000000	0.000189	0.000000	0.000000	0.000189	0.000000	0.000000	0.000189	0.000000	0.000000	0.000000	0.035548	0.806339	0.024005	0.105727	0.003563	0.024818	
4815000	-97.880994	41	1	19	'0 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 	0.000156	0.000156	0.000000	0.000156	0.000000	0.000000	0.000156	0.000000	0.000000	0.000156	0.000156	0.000000	0.000156	0.000000	0.000000	0.000000	0.000000	0.000156	0.000000	0.000000	0.000000	0.000156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000156	0.000156	0.000000	0.059049	0.922551	0.002711	0.000015	0.015660	0.000015	
4820000	-95.368553	170	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z Z Z 0 Z 0 	0.000161	0.000161	0.000000	0.000161	0.000161	0.000000	0.000161	0.000000	0.000000	0.000000	0.000161	0.000000	0.000161	0.000000	0.000000	0.000000	0.000000	0.000161	0.000000	0.000000	0.000161	0.000000	0.000000	0.000161	0.000000	0.000000	0.000000	0.000161	0.000000	0.000161	0.034926	0.962414	0.002107	0.000029	0.000486	0.000038	
4825000	-99.275646	25	1	15	'0 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 Z Z 0 0 0 0 0 	0.000293	0.000293	0.000000	0.000293	0.000000	0.000000	0.000293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000293	0.000000	0.000000	0.000293	0.000000	0.000293	0.000293	0.000293	0.000000	0.000000	0.000293	0.000000	0.000000	0.000293	0.000293	0.000293	0.000293	0.000293	0.079875	0.843530	0.000619	0.008912	0.000020	0.067042	
4830000	-93.528994	84	1	14	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000241	0.000241	0.000000	0.000000	0.000000	0.000241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000241	0.000000	0.000000	0.000241	0.000000	0.000241	0.000241	0.000000	0.000241	0.000241	0.000241	0.000241	0.000241	0.000241	0.000241	0.000241	0.000241	0.000000	0.000212	0.882605	0.000260	0.003434	0.056065	0.057425	
4835000	-93.611788	125	1	19	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z Z 0 Z Z 0 Z Z 0 0 0 Z 0 	0.000000	0.000252	0.000252	0.000000	0.000000	0.000000	0.000252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000252	0.000000	0.000000	0.000252	0.000000	0.000000	0.000000	0.000252	0.000000	0.000000	0.000252	0.000000	0.000000	0.000252	0.000252	0.000252	0.000000	0.000252	0.000667	0.871797	0.000795	0.009002	0.000041	0.117697	
4840000	-93.373982	262	1	18	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 Z 0 Z Z Z Z 	0.000000	0.000204	0.000204	0.000204	0.000204	0.000000	0.000204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000204	0.000000	0.000000	0.000204	0.000000	0.000204	0.000204	0.000000	0.000204	0.000000	0.000000	0.000204	0.000000	0.000204	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
4845000	-95.285142	134	1	16	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z Z 0 Z 0 0 0 0 0 	0.000000	0.000260	0.000260	0.000000	0.000260	0.000000	0.000260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000260	0.000000	0.000000	0.000260	0.000000	0.000260	0.000000	0.000000	0.000260	0.000000	0.000000	0.000260	0.000000	0.000260	0.000260	0.000260	0.000260	0.000260	0.006771	0.904587	0.000019	0.000358	0.000245	0.088019	
4850000	-99.948138	2	1	17	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 0 0 0 Z 0 Z Z Z 0 0 Z Z 	0.000000	0.000117	0.000000	0.000117	0.000000	0.000000	0.000117	0.000000	0.000000	0.000000	0.000117	0.000000	0.000117	0.000000	0.000000	0.000117	0.000000	0.000117	0.000117	0.000117	0.000117	0.000000	0.000117	0.000000	0.000000	0.000000	0.000117	0.000117	0.000000	0.000000	0.000000	0.938971	0.000006	0.000453	0.000000	0.060570	
4855000	-103.935571	29	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 0 0 Z 	14.506643	14.506643	14.506643	14.506643	14.506643	0.000000	14.506643	0.000000	0.000000	0.000000	14.506643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.506643	0.000000	0.000000	14.506643	14.506643	14.506643	14.506643	0.000000	0.000000	14.506643	14.506643	14.506643	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4860000	-107.119427	286	1	14	'0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z Z 0 0 Z Z Z 0 0 0 0 0 Z 0 Z Z 	6.435329	6.435329	6.435329	6.435329	6.435329	0.000000	6.435329	6.435329	0.000000	0.000000	6.435329	0.000000	0.000000	0.000000	0.000000	0.000000	6.435329	6.435329	0.000000	0.000000	0.000000	6.435329	6.435329	6.435329	6.435329	6.435329	0.000000	6.435329	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4865000	-107.080525	90	1	14	'0 0 0 0 Z 0 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 0 Z Z 0 	5.234835	5.234835	5.234835	5.234835	0.000000	5.234835	5.234835	0.000000	0.000000	0.000000	5.234835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.234835	0.000000	0.000000	5.234835	5.234835	5.234835	5.234835	5.234835	5.234835	5.234835	0.000000	0.000000	5.234835	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4870000	-109.307880	298	1	15	'0 0 0 0 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 0 0 Z 	6.959739	6.959739	6.959739	6.959739	6.959739	6.959739	0.000000	0.000000	0.000000	0.000000	6.959739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.959739	0.000000	0.000000	6.959739	6.959739	6.959739	0.000000	0.000000	6.959739	6.959739	6.959739	6.959739	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4875000	-111.193281	292	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z 0 0 0 0 Z Z Z Z 0 0 Z 	2.843772	2.843772	2.843772	2.843772	2.843772	0.000000	2.843772	0.000000	0.000000	0.000000	2.843772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.843772	0.000000	2.843772	2.843772	2.843772	2.843772	0.000000	0.000000	0.000000	0.000000	2.843772	2.843772	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4880000	-108.122552	238	1	14	'0 0 0 Z Z Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z 0 0 0 0 0 0 Z 0 0 0 0 	35.854383	35.854383	35.854383	0.000000	0.000000	0.000000	35.854383	0.000000	0.000000	0.000000	35.854383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.854383	0.000000	35.854383	35.854383	35.854383	35.854383	35.854383	35.854383	0.000000	35.854383	35.854383	35.854383	35.854383	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4885000	-104.585315	53	1	14	'0 0 0 0 Z Z 0 0 Z Z 0 Z Z Z Z Z 0 0 Z Z 0 Z 0 0 0 0 Z 0 0 Z 	23.195794	23.195794	23.195794	23.195794	0.000000	0.000000	23.195794	23.195794	0.000000	0.000000	23.195794	0.000000	0.000000	0.000000	0.000000	0.000000	23.195794	23.195794	0.000000	0.000000	23.195794	0.000000	23.195794	23.195794	23.195794	23.195794	0.000000	23.195794	23.195794	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4890000	-104.995411	12	1	13	'0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z Z 0 0 Z Z Z 0 0 0 0 Z Z 0 0 0 	7.593859	7.593859	7.593859	7.593859	7.593859	0.000000	7.593859	7.593859	0.000000	0.000000	7.593859	0.000000	0.000000	0.000000	0.000000	0.000000	7.593859	7.593859	0.000000	0.000000	0.000000	7.593859	7.593859	7.593859	7.593859	0.000000	0.000000	7.593859	7.593859	7.593859	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4895000	-104.306224	187	1	11	'0 0 0 0 Z Z 0 0 Z Z 0 Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 	5.037455	5.037455	5.037455	5.037455	0.000000	0.000000	5.037455	5.037455	0.000000	0.000000	5.037455	0.000000	0.000000	0.000000	0.000000	0.000000	5.037455	5.037455	0.000000	0.000000	5.037455	5.037455	5.037455	5.037455	5.037455	5.037455	5.037455	5.037455	5.037455	5.037455	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4900000	-106.160895	169	2	12	'1 1 Z 1 1 Z 1 0 Z Z 0 0 Z Z Z 0 0 0 Z Z Z Z 1 1 0 Z 0 0 1 0 	18.074511	18.074511	0.000000	18.074511	18.074511	0.000000	18.074511	8.294940	0.000000	0.000000	8.294940	8.294940	0.000000	0.000000	0.000000	8.294940	8.294940	8.294940	0.000000	0.000000	0.000000	0.000000	18.074511	18.074511	8.294940	0.000000	8.294940	8.294940	18.074511	8.294940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4905000	-105.243482	229	2	10	'1 1 0 Z 1 Z 1 Z 0 Z 0 0 Z Z Z 0 Z 0 Z 0 0 0 Z 1 1 0 1 0 1 0 	8.862292	8.862292	2.073426	0.000000	8.862292	0.000000	8.862292	0.000000	2.073426	0.000000	2.073426	2.073426	0.000000	0.000000	0.000000	2.073426	0.000000	2.073426	0.000000	2.073426	2.073426	2.073426	0.000000	8.862292	8.862292	2.073426	8.862292	2.073426	8.862292	2.073426	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
4910000	-105.204420	105	2	9	'1 1 0 Z 1 Z 1 1 0 0 0 0 Z Z Z Z 0 0 Z Z 0 1 0 0 0 0 1 1 Z 0 	26.397894	26.397894	6.965107	0.000000	26.397894	0.000000	26.397894	26.397894	6.965107	6.965107	6.965107	6.965107	0.000000	0.000000	0.000000	0.000000	6.965107	6.965107	0.000000	0.000000	6.965107	26.397894	6.965107	6.965107	6.965107	6.965107	26.397894	26.397894	0.000000	6.965107	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
